,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[278, 156, 31, 39]",0.06,0.0,0.04,0.57,0.09,0.01,0.24,,,,,,,,
1,"[544, 104, 14, 18]",0.01,0.0,0.02,0.02,0.8,0.0,0.15,,,,,,,,
2,"[286, 140, 37, 47]",0.09,0.0,0.07,0.28,0.22,0.0,0.34,"[585, 84, 17, 22]",0.05,0.0,0.07,0.01,0.66,0.0,0.2
3,"[284, 109, 47, 56]",0.03,0.0,0.02,0.11,0.18,0.0,0.66,,,,,,,,
4,"[284, 92, 58, 74]",0.05,0.0,0.07,0.07,0.07,0.0,0.75,,,,,,,,
5,"[281, 101, 68, 83]",0.01,0.0,0.01,0.69,0.03,0.0,0.26,,,,,,,,
6,"[264, 99, 65, 79]",0.13,0.0,0.13,0.04,0.2,0.02,0.48,,,,,,,,
7,"[266, 96, 64, 83]",0.09,0.0,0.2,0.1,0.11,0.04,0.45,,,,,,,,
8,"[305, 90, 65, 84]",0.05,0.0,0.03,0.48,0.09,0.05,0.3,,,,,,,,
9,"[275, 87, 63, 80]",0.19,0.0,0.11,0.11,0.07,0.01,0.51,"[188, 291, 26, 31]",0.13,0.0,0.26,0.23,0.07,0.22,0.09
10,"[284, 90, 67, 84]",0.06,0.0,0.02,0.05,0.29,0.0,0.57,,,,,,,,
11,"[285, 91, 67, 85]",0.08,0.0,0.03,0.04,0.17,0.0,0.68,,,,,,,,
12,"[287, 95, 62, 82]",0.24,0.0,0.06,0.18,0.04,0.03,0.44,,,,,,,,
13,"[268, 97, 67, 81]",0.18,0.0,0.14,0.04,0.18,0.02,0.43,"[188, 292, 26, 29]",0.22,0.0,0.16,0.19,0.07,0.29,0.08
14,"[291, 97, 70, 89]",0.12,0.0,0.09,0.06,0.44,0.03,0.27,,,,,,,,
15,"[278, 99, 66, 78]",0.08,0.0,0.06,0.12,0.11,0.02,0.61,,,,,,,,
