,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[483, 233, 149, 191]",0.24,0.03,0.17,0.0,0.38,0.05,0.14,,,,,,,,,,,,,,,,
1,"[597, 162, 163, 206]",0.36,0.0,0.49,0.0,0.1,0.01,0.04,,,,,,,,,,,,,,,,
2,"[542, 166, 179, 230]",0.66,0.0,0.09,0.0,0.09,0.01,0.15,,,,,,,,,,,,,,,,
3,"[540, 159, 187, 236]",0.61,0.0,0.14,0.0,0.05,0.01,0.19,,,,,,,,,,,,,,,,
4,"[524, 146, 189, 242]",0.32,0.0,0.55,0.0,0.05,0.04,0.03,,,,,,,,,,,,,,,,
5,"[501, 135, 191, 242]",0.14,0.0,0.02,0.0,0.03,0.0,0.8,,,,,,,,,,,,,,,,
6,"[515, 122, 190, 244]",0.55,0.0,0.05,0.0,0.07,0.01,0.33,,,,,,,,,,,,,,,,
7,"[535, 123, 193, 231]",0.35,0.0,0.23,0.0,0.06,0.02,0.33,,,,,,,,,,,,,,,,
8,"[544, 122, 187, 233]",0.28,0.0,0.12,0.0,0.1,0.0,0.51,,,,,,,,,,,,,,,,
9,"[498, 126, 197, 231]",0.41,0.0,0.03,0.0,0.04,0.0,0.52,,,,,,,,,,,,,,,,
10,"[545, 114, 191, 233]",0.73,0.0,0.15,0.0,0.06,0.0,0.05,,,,,,,,,,,,,,,,
11,"[548, 122, 187, 229]",0.62,0.0,0.14,0.0,0.09,0.01,0.14,,,,,,,,,,,,,,,,
12,"[514, 118, 193, 237]",0.59,0.0,0.05,0.0,0.06,0.0,0.3,,,,,,,,,,,,,,,,
13,"[563, 125, 185, 235]",0.43,0.0,0.09,0.01,0.07,0.01,0.39,,,,,,,,,,,,,,,,
14,"[508, 112, 191, 237]",0.72,0.0,0.08,0.0,0.08,0.0,0.12,,,,,,,,,,,,,,,,
15,"[543, 123, 193, 235]",0.39,0.0,0.16,0.0,0.06,0.01,0.38,,,,,,,,,,,,,,,,
