,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
57,"[536, 121, 130, 159]",0.34,0.03,0.06,0.04,0.52,0.01,0.01,"[674, 166, 102, 131]",0.22,0.0,0.06,0.0,0.4,0.0,0.33,"[1089, 373, 57, 81]",0.23,0.0,0.06,0.01,0.12,0.02,0.57
58,"[531, 123, 128, 155]",0.04,0.0,0.03,0.46,0.45,0.0,0.02,"[1103, 373, 53, 67]",0.12,0.0,0.06,0.06,0.31,0.0,0.45,"[676, 158, 109, 141]",0.13,0.0,0.03,0.0,0.59,0.0,0.25
59,"[546, 117, 125, 155]",0.1,0.03,0.1,0.22,0.53,0.01,0.01,"[679, 161, 108, 136]",0.11,0.0,0.03,0.0,0.61,0.0,0.25,"[1099, 364, 52, 74]",0.1,0.0,0.24,0.03,0.25,0.01,0.37
60,"[1091, 364, 57, 76]",0.04,0.0,0.09,0.02,0.68,0.0,0.16,"[680, 164, 106, 133]",0.13,0.0,0.05,0.0,0.67,0.0,0.16,"[532, 116, 130, 154]",0.05,0.0,0.02,0.45,0.17,0.0,0.3
61,"[679, 161, 106, 136]",0.17,0.0,0.05,0.0,0.57,0.0,0.21,"[1114, 376, 56, 70]",0.11,0.0,0.03,0.36,0.22,0.0,0.27,,,,,,,,
62,"[527, 120, 134, 159]",0.19,0.0,0.12,0.0,0.33,0.02,0.32,"[1113, 380, 54, 72]",0.21,0.0,0.05,0.01,0.42,0.0,0.31,"[676, 164, 105, 132]",0.08,0.0,0.05,0.0,0.71,0.0,0.16
63,"[1105, 374, 55, 76]",0.02,0.0,0.04,0.01,0.89,0.0,0.04,"[545, 114, 130, 161]",0.45,0.02,0.09,0.0,0.44,0.0,0.0,"[680, 167, 100, 129]",0.25,0.0,0.06,0.0,0.55,0.0,0.14
64,"[545, 113, 131, 159]",0.24,0.01,0.11,0.02,0.5,0.01,0.11,"[1112, 363, 59, 79]",0.05,0.0,0.18,0.01,0.5,0.0,0.26,"[683, 168, 98, 128]",0.09,0.0,0.06,0.0,0.56,0.0,0.28
65,"[548, 114, 130, 156]",0.33,0.0,0.06,0.01,0.08,0.02,0.51,"[1086, 375, 56, 78]",0.1,0.0,0.06,0.01,0.13,0.03,0.68,"[683, 167, 99, 128]",0.1,0.0,0.08,0.0,0.59,0.0,0.22
66,"[1110, 368, 57, 77]",0.27,0.0,0.31,0.01,0.23,0.06,0.12,"[681, 162, 105, 133]",0.06,0.0,0.05,0.0,0.72,0.0,0.17,"[549, 127, 131, 178]",0.77,0.0,0.13,0.02,0.06,0.0,0.02
67,"[1124, 376, 54, 75]",0.01,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 111, 130, 156]",0.18,0.0,0.19,0.01,0.29,0.01,0.31,,,,,,,,
68,"[1099, 370, 53, 67]",0.08,0.0,0.16,0.02,0.32,0.01,0.4,"[553, 112, 132, 156]",0.09,0.0,0.05,0.48,0.23,0.02,0.14,,,,,,,,
69,"[1119, 364, 54, 68]",0.08,0.0,0.15,0.09,0.4,0.01,0.28,"[556, 122, 138, 165]",0.48,0.0,0.08,0.0,0.15,0.01,0.28,,,,,,,,
70,"[621, 119, 129, 163]",0.37,0.0,0.17,0.01,0.24,0.04,0.17,"[1106, 377, 55, 68]",0.05,0.0,0.06,0.0,0.6,0.0,0.28,,,,,,,,
71,"[602, 120, 126, 154]",0.33,0.0,0.18,0.0,0.23,0.01,0.24,"[1096, 373, 55, 76]",0.04,0.0,0.06,0.01,0.85,0.0,0.04,,,,,,,,
72,"[1105, 362, 56, 78]",0.04,0.0,0.22,0.0,0.65,0.03,0.06,"[555, 114, 136, 172]",0.4,0.0,0.43,0.0,0.11,0.03,0.02,"[715, 159, 105, 134]",0.13,0.0,0.12,0.0,0.2,0.01,0.54
73,"[542, 109, 132, 158]",0.26,0.0,0.46,0.0,0.14,0.02,0.11,"[1096, 365, 56, 72]",0.08,0.0,0.07,0.0,0.75,0.01,0.08,"[695, 153, 109, 141]",0.08,0.0,0.05,0.0,0.73,0.0,0.14
74,"[541, 114, 124, 154]",0.48,0.0,0.23,0.0,0.2,0.01,0.09,"[690, 156, 109, 139]",0.12,0.0,0.03,0.0,0.64,0.0,0.2,"[1112, 368, 57, 76]",0.12,0.0,0.06,0.06,0.18,0.01,0.58
75,"[536, 109, 132, 161]",0.36,0.0,0.07,0.01,0.24,0.0,0.31,"[1112, 370, 55, 78]",0.16,0.0,0.12,0.08,0.41,0.01,0.22,,,,,,,,
76,"[538, 104, 131, 153]",0.25,0.0,0.11,0.01,0.14,0.02,0.47,"[694, 149, 110, 141]",0.1,0.0,0.03,0.0,0.79,0.0,0.09,"[1106, 368, 55, 74]",0.09,0.0,0.04,0.02,0.59,0.0,0.25
77,"[529, 108, 135, 163]",0.23,0.0,0.3,0.02,0.04,0.38,0.03,"[691, 152, 108, 137]",0.12,0.0,0.03,0.0,0.74,0.0,0.1,"[1111, 363, 55, 76]",0.1,0.0,0.03,0.01,0.78,0.0,0.08
78,"[692, 153, 105, 133]",0.1,0.0,0.04,0.0,0.6,0.0,0.25,"[1117, 371, 55, 75]",0.08,0.0,0.03,0.01,0.33,0.0,0.55,"[534, 103, 134, 167]",0.3,0.0,0.18,0.03,0.39,0.05,0.04
79,"[1118, 365, 55, 75]",0.16,0.0,0.09,0.01,0.43,0.0,0.31,"[568, 107, 133, 155]",0.18,0.0,0.01,0.04,0.11,0.01,0.64,"[706, 154, 105, 136]",0.08,0.0,0.09,0.0,0.53,0.0,0.31
80,"[549, 105, 134, 159]",0.16,0.01,0.05,0.59,0.14,0.02,0.04,"[697, 157, 104, 132]",0.14,0.0,0.05,0.0,0.55,0.0,0.27,"[1120, 375, 55, 75]",0.19,0.0,0.08,0.02,0.45,0.0,0.26
81,"[1106, 365, 56, 80]",0.03,0.0,0.24,0.0,0.4,0.2,0.13,"[550, 111, 127, 156]",0.02,0.0,0.01,0.93,0.02,0.01,0.01,"[698, 157, 106, 134]",0.09,0.0,0.02,0.0,0.7,0.0,0.2
82,"[548, 110, 134, 160]",0.1,0.03,0.03,0.6,0.21,0.01,0.02,"[693, 160, 106, 130]",0.19,0.0,0.04,0.0,0.61,0.0,0.17,"[1121, 372, 55, 78]",0.11,0.0,0.05,0.0,0.5,0.01,0.32
83,"[561, 107, 121, 150]",0.23,0.0,0.11,0.12,0.49,0.01,0.04,"[687, 159, 104, 136]",0.11,0.0,0.03,0.0,0.59,0.0,0.27,"[1102, 372, 54, 70]",0.03,0.0,0.03,0.03,0.48,0.0,0.43
84,"[1108, 371, 56, 77]",0.24,0.0,0.26,0.08,0.23,0.01,0.18,"[542, 105, 134, 159]",0.2,0.0,0.05,0.28,0.16,0.03,0.29,"[703, 155, 107, 138]",0.21,0.0,0.06,0.0,0.51,0.0,0.22
85,"[561, 109, 127, 153]",0.0,0.0,0.0,0.98,0.01,0.0,0.0,"[699, 159, 104, 131]",0.21,0.0,0.05,0.0,0.59,0.0,0.16,"[1126, 371, 56, 78]",0.25,0.0,0.16,0.05,0.17,0.16,0.2
86,"[567, 103, 131, 160]",0.15,0.0,0.21,0.03,0.34,0.04,0.23,"[1101, 371, 58, 78]",0.06,0.0,0.07,0.35,0.12,0.02,0.38,,,,,,,,
87,"[1104, 369, 56, 72]",0.04,0.0,0.09,0.0,0.73,0.0,0.13,"[566, 106, 130, 156]",0.17,0.0,0.24,0.03,0.22,0.04,0.3,"[708, 153, 106, 137]",0.11,0.0,0.05,0.0,0.53,0.0,0.3
88,"[567, 105, 129, 157]",0.61,0.0,0.14,0.0,0.23,0.01,0.0,"[1083, 366, 55, 74]",0.12,0.0,0.05,0.01,0.65,0.0,0.16,"[699, 153, 105, 135]",0.12,0.0,0.05,0.0,0.73,0.0,0.1
89,"[582, 106, 132, 161]",0.25,0.0,0.15,0.04,0.3,0.0,0.25,"[1093, 367, 56, 76]",0.06,0.0,0.32,0.01,0.32,0.01,0.28,"[712, 156, 102, 131]",0.27,0.0,0.07,0.0,0.6,0.0,0.06
90,"[564, 103, 132, 157]",0.31,0.0,0.25,0.08,0.17,0.04,0.15,"[1115, 364, 56, 77]",0.17,0.0,0.26,0.01,0.33,0.03,0.19,"[709, 154, 103, 133]",0.19,0.0,0.03,0.0,0.63,0.0,0.15
91,"[705, 156, 106, 133]",0.13,0.0,0.04,0.0,0.62,0.0,0.2,"[1107, 359, 56, 79]",0.1,0.0,0.38,0.01,0.25,0.05,0.21,,,,,,,,
92,"[557, 102, 129, 153]",0.26,0.0,0.13,0.01,0.12,0.02,0.45,"[1106, 368, 55, 74]",0.06,0.0,0.17,0.01,0.42,0.0,0.33,"[701, 155, 107, 135]",0.19,0.0,0.03,0.0,0.4,0.0,0.37
93,"[549, 105, 131, 157]",0.69,0.0,0.03,0.0,0.16,0.0,0.12,"[1110, 362, 55, 75]",0.06,0.0,0.43,0.0,0.4,0.04,0.08,,,,,,,,
94,"[710, 152, 109, 136]",0.25,0.0,0.07,0.0,0.51,0.0,0.17,"[543, 109, 129, 156]",0.7,0.01,0.1,0.01,0.14,0.01,0.03,"[1121, 377, 56, 78]",0.08,0.0,0.34,0.01,0.28,0.13,0.15
95,"[1119, 368, 57, 73]",0.11,0.0,0.11,0.01,0.58,0.01,0.18,"[708, 152, 107, 135]",0.28,0.0,0.07,0.0,0.45,0.0,0.2,,,,,,,,
96,"[575, 110, 125, 160]",0.6,0.02,0.12,0.0,0.13,0.02,0.11,"[1103, 374, 54, 67]",0.26,0.01,0.02,0.0,0.46,0.0,0.25,"[707, 157, 104, 130]",0.18,0.0,0.04,0.0,0.66,0.0,0.11
97,"[702, 153, 108, 136]",0.12,0.0,0.02,0.0,0.71,0.0,0.15,"[560, 108, 130, 158]",0.52,0.0,0.18,0.0,0.23,0.01,0.06,"[1094, 367, 54, 81]",0.13,0.0,0.1,0.0,0.66,0.01,0.1
98,"[1106, 379, 55, 72]",0.33,0.01,0.08,0.02,0.39,0.0,0.16,"[582, 113, 138, 170]",0.49,0.0,0.06,0.0,0.4,0.0,0.04,"[707, 162, 99, 129]",0.13,0.0,0.04,0.0,0.69,0.0,0.14
99,"[1096, 375, 56, 75]",0.12,0.0,0.07,0.01,0.61,0.0,0.18,"[565, 120, 130, 158]",0.32,0.03,0.28,0.0,0.33,0.01,0.02,"[703, 150, 105, 141]",0.11,0.0,0.02,0.0,0.83,0.0,0.04
100,"[1114, 370, 57, 77]",0.03,0.0,0.05,0.22,0.24,0.01,0.45,"[566, 114, 128, 164]",0.57,0.01,0.17,0.01,0.16,0.0,0.09,"[696, 161, 108, 135]",0.23,0.0,0.04,0.0,0.4,0.0,0.33
101,"[586, 119, 130, 159]",0.51,0.03,0.12,0.0,0.27,0.04,0.03,"[1112, 377, 53, 71]",0.22,0.0,0.07,0.08,0.09,0.01,0.52,"[708, 163, 104, 129]",0.22,0.0,0.07,0.0,0.53,0.0,0.18
102,"[1095, 368, 55, 74]",0.16,0.0,0.06,0.05,0.15,0.01,0.56,"[578, 108, 128, 159]",0.15,0.0,0.06,0.04,0.63,0.0,0.11,"[709, 158, 104, 136]",0.16,0.0,0.07,0.0,0.65,0.0,0.12
103,"[566, 108, 128, 155]",0.6,0.0,0.03,0.0,0.13,0.0,0.23,"[1099, 365, 57, 77]",0.07,0.0,0.11,0.01,0.49,0.02,0.3,"[703, 157, 104, 137]",0.1,0.0,0.03,0.0,0.65,0.0,0.22
104,"[1089, 377, 52, 71]",0.15,0.02,0.12,0.0,0.55,0.0,0.15,,,,,,,,,,,,,,,,
105,"[714, 161, 103, 130]",0.07,0.0,0.07,0.0,0.62,0.0,0.24,"[1106, 377, 57, 77]",0.01,0.0,0.0,0.89,0.01,0.0,0.08,"[521, 113, 128, 163]",0.69,0.0,0.16,0.02,0.09,0.0,0.03
106,"[1096, 366, 55, 72]",0.08,0.0,0.06,0.01,0.53,0.01,0.32,"[521, 107, 130, 160]",0.14,0.0,0.48,0.0,0.31,0.01,0.06,"[697, 156, 110, 141]",0.21,0.0,0.03,0.0,0.65,0.0,0.11
107,"[1106, 369, 57, 74]",0.01,0.0,0.0,0.38,0.04,0.0,0.56,"[707, 158, 109, 135]",0.05,0.0,0.02,0.0,0.76,0.0,0.17,"[543, 111, 129, 156]",0.46,0.0,0.25,0.02,0.18,0.01,0.07
108,"[1104, 375, 56, 74]",0.07,0.0,0.06,0.07,0.3,0.01,0.48,"[541, 108, 130, 160]",0.39,0.0,0.05,0.0,0.2,0.0,0.35,"[700, 160, 106, 134]",0.06,0.0,0.05,0.0,0.71,0.0,0.19
109,"[1101, 370, 56, 74]",0.0,0.0,0.0,0.87,0.01,0.0,0.12,"[713, 157, 104, 132]",0.06,0.0,0.03,0.0,0.73,0.0,0.18,"[549, 107, 131, 159]",0.62,0.0,0.25,0.0,0.09,0.03,0.0
110,"[719, 160, 102, 130]",0.04,0.0,0.05,0.0,0.67,0.0,0.24,"[1107, 379, 58, 76]",0.07,0.0,0.17,0.26,0.25,0.01,0.25,"[567, 112, 125, 159]",0.74,0.01,0.03,0.0,0.22,0.0,0.0
111,"[611, 119, 131, 164]",0.27,0.02,0.03,0.41,0.14,0.0,0.14,"[1099, 370, 55, 75]",0.11,0.0,0.07,0.02,0.39,0.01,0.41,,,,,,,,
112,"[607, 114, 127, 151]",0.36,0.01,0.13,0.01,0.41,0.02,0.07,"[1091, 369, 57, 72]",0.15,0.0,0.03,0.3,0.23,0.0,0.29,"[737, 162, 98, 126]",0.09,0.0,0.09,0.0,0.59,0.0,0.23
113,"[1096, 367, 57, 75]",0.03,0.0,0.1,0.06,0.34,0.01,0.47,"[581, 121, 131, 160]",0.61,0.07,0.07,0.02,0.16,0.02,0.05,"[722, 157, 103, 132]",0.15,0.0,0.03,0.0,0.61,0.0,0.21
114,"[714, 155, 104, 134]",0.16,0.0,0.03,0.0,0.74,0.0,0.08,"[1103, 369, 56, 78]",0.05,0.0,0.17,0.07,0.33,0.02,0.36,,,,,,,,
115,"[580, 114, 127, 157]",0.48,0.01,0.13,0.02,0.16,0.03,0.17,"[716, 156, 105, 134]",0.06,0.0,0.02,0.0,0.86,0.0,0.06,"[1103, 369, 52, 81]",0.28,0.0,0.12,0.01,0.42,0.0,0.16
116,"[566, 102, 131, 162]",0.35,0.0,0.24,0.04,0.33,0.02,0.03,"[714, 158, 104, 132]",0.03,0.0,0.02,0.0,0.85,0.0,0.1,"[1078, 373, 57, 69]",0.15,0.0,0.01,0.13,0.27,0.0,0.43
117,"[560, 108, 130, 165]",0.12,0.0,0.1,0.01,0.24,0.0,0.52,"[713, 155, 106, 133]",0.08,0.0,0.02,0.0,0.77,0.0,0.13,,,,,,,,
118,"[1102, 368, 55, 76]",0.01,0.0,0.01,0.92,0.01,0.0,0.06,"[595, 116, 128, 164]",0.77,0.07,0.05,0.0,0.09,0.0,0.01,"[723, 155, 104, 139]",0.09,0.0,0.03,0.0,0.82,0.0,0.06
119,"[619, 117, 135, 163]",0.38,0.0,0.27,0.0,0.25,0.05,0.04,"[1104, 365, 56, 75]",0.33,0.0,0.09,0.05,0.33,0.01,0.2,"[743, 158, 100, 129]",0.16,0.0,0.08,0.0,0.67,0.0,0.08
120,"[606, 118, 130, 158]",0.25,0.49,0.06,0.0,0.18,0.0,0.01,"[1089, 367, 56, 70]",0.12,0.0,0.01,0.56,0.12,0.0,0.2,"[734, 160, 102, 128]",0.13,0.0,0.05,0.0,0.71,0.0,0.11
