,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[551, 106, 125, 162]",0.29,0.0,0.12,0.16,0.07,0.02,0.34,,,,,,,,,,,,,,,,
1,"[542, 117, 125, 162]",0.01,0.0,0.0,0.97,0.01,0.0,0.0,,,,,,,,,,,,,,,,
2,"[580, 100, 128, 166]",0.01,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,
3,"[523, 107, 118, 150]",0.09,0.0,0.02,0.5,0.02,0.01,0.36,,,,,,,,,,,,,,,,
4,"[531, 106, 118, 154]",0.01,0.0,0.0,0.8,0.0,0.0,0.18,,,,,,,,,,,,,,,,
5,"[553, 104, 133, 163]",0.0,0.0,0.0,0.95,0.0,0.0,0.05,,,,,,,,,,,,,,,,
6,"[548, 110, 130, 165]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,,,,,,,,,,,,,,,,
7,"[754, 99, 64, 84]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[295, 371, 73, 92]",0.11,0.0,0.07,0.31,0.23,0.03,0.25,,,,,,,,
8,"[751, 104, 64, 82]",0.08,0.0,0.01,0.07,0.24,0.0,0.6,,,,,,,,,,,,,,,,
9,"[748, 102, 65, 83]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,
10,"[752, 98, 65, 83]",0.02,0.0,0.0,0.89,0.02,0.01,0.06,,,,,,,,,,,,,,,,
11,"[728, 99, 68, 86]",0.0,0.0,0.0,0.94,0.0,0.0,0.06,"[322, 379, 85, 103]",0.1,0.0,0.04,0.44,0.24,0.08,0.09,,,,,,,,
12,"[510, 143, 138, 170]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,
13,"[610, 136, 131, 166]",0.13,0.0,0.01,0.64,0.11,0.05,0.05,,,,,,,,,,,,,,,,
