,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[33, 396, 36, 41]",0.41,0.0,0.1,0.01,0.47,0.0,0.02,,,,,,,,
1,"[475, 95, 168, 214]",0.1,0.0,0.08,0.41,0.04,0.0,0.38,,,,,,,,
2,"[475, 176, 164, 205]",0.94,0.01,0.01,0.02,0.02,0.0,0.01,,,,,,,,
3,"[530, 117, 168, 222]",0.32,0.01,0.06,0.16,0.05,0.01,0.38,,,,,,,,
4,"[468, 76, 161, 212]",0.02,0.0,0.06,0.07,0.02,0.02,0.82,,,,,,,,
5,"[472, 76, 176, 217]",0.06,0.0,0.32,0.05,0.01,0.05,0.51,,,,,,,,
6,"[474, 80, 173, 217]",0.1,0.0,0.29,0.0,0.02,0.02,0.57,,,,,,,,
7,"[453, 79, 165, 218]",0.05,0.0,0.17,0.03,0.01,0.03,0.71,,,,,,,,
8,"[443, 74, 163, 220]",0.03,0.0,0.05,0.49,0.01,0.3,0.12,,,,,,,,
9,"[455, 86, 161, 216]",0.16,0.0,0.06,0.26,0.01,0.05,0.46,,,,,,,,
10,"[444, 133, 167, 218]",0.04,0.0,0.05,0.12,0.05,0.02,0.72,,,,,,,,
11,"[456, 66, 176, 224]",0.0,0.0,0.03,0.85,0.0,0.08,0.03,,,,,,,,
12,"[487, 82, 171, 212]",0.08,0.0,0.11,0.0,0.02,0.03,0.76,,,,,,,,
13,"[452, 142, 164, 211]",0.25,0.0,0.05,0.02,0.06,0.02,0.61,,,,,,,,
14,"[426, 72, 171, 214]",0.02,0.0,0.04,0.0,0.01,0.03,0.9,,,,,,,,
15,"[457, 106, 164, 206]",0.39,0.0,0.05,0.0,0.02,0.02,0.51,,,,,,,,
16,"[415, 91, 164, 223]",0.12,0.0,0.06,0.53,0.01,0.26,0.02,,,,,,,,
17,"[434, 93, 170, 228]",0.08,0.0,0.2,0.37,0.01,0.2,0.14,,,,,,,,
18,"[414, 75, 156, 202]",0.02,0.0,0.06,0.02,0.02,0.0,0.88,,,,,,,,
19,"[553, 68, 157, 212]",0.01,0.0,0.37,0.0,0.02,0.44,0.16,,,,,,,,
20,"[409, 68, 166, 214]",0.03,0.0,0.03,0.02,0.02,0.03,0.88,,,,,,,,
21,"[469, 94, 159, 216]",0.23,0.0,0.08,0.03,0.02,0.1,0.55,,,,,,,,
22,"[427, 89, 172, 225]",0.12,0.0,0.19,0.3,0.03,0.01,0.35,,,,,,,,
23,"[480, 67, 173, 215]",0.01,0.0,0.59,0.0,0.0,0.27,0.12,,,,,,,,
24,"[451, 69, 165, 220]",0.02,0.0,0.09,0.82,0.0,0.04,0.03,,,,,,,,
25,"[434, 155, 168, 212]",0.04,0.0,0.02,0.55,0.02,0.01,0.37,,,,,,,,
26,"[436, 136, 168, 209]",0.46,0.0,0.06,0.17,0.09,0.02,0.19,,,,,,,,
27,"[478, 83, 159, 223]",0.06,0.0,0.1,0.16,0.04,0.18,0.46,,,,,,,,
28,"[489, 162, 176, 229]",0.56,0.0,0.03,0.31,0.02,0.05,0.05,,,,,,,,
29,"[476, 125, 164, 224]",0.2,0.0,0.03,0.06,0.03,0.05,0.63,,,,,,,,
