,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[572, 129, 136, 168]",0.32,0.0,0.03,0.02,0.19,0.07,0.37,"[1111, 348, 98, 123]",0.04,0.0,0.02,0.0,0.05,0.01,0.88
1,"[550, 156, 166, 209]",0.06,0.0,0.0,0.0,0.09,0.0,0.85,,,,,,,,
2,"[589, 114, 206, 257]",0.12,0.0,0.01,0.0,0.13,0.0,0.74,,,,,,,,
3,"[603, 180, 206, 260]",0.23,0.0,0.09,0.0,0.33,0.0,0.35,,,,,,,,
4,"[592, 148, 205, 262]",0.1,0.0,0.03,0.0,0.39,0.0,0.47,,,,,,,,
5,"[551, 143, 205, 251]",0.1,0.0,0.07,0.0,0.51,0.0,0.33,,,,,,,,
6,"[551, 142, 202, 272]",0.18,0.0,0.06,0.0,0.33,0.02,0.4,,,,,,,,
7,"[566, 148, 205, 267]",0.15,0.0,0.03,0.0,0.5,0.0,0.32,,,,,,,,
8,"[542, 180, 204, 254]",0.44,0.0,0.09,0.0,0.39,0.0,0.08,,,,,,,,
9,"[617, 158, 215, 274]",0.54,0.0,0.03,0.0,0.25,0.01,0.17,,,,,,,,
10,"[621, 168, 196, 264]",0.19,0.0,0.09,0.0,0.4,0.02,0.3,,,,,,,,
11,"[605, 195, 214, 267]",0.08,0.0,0.02,0.0,0.51,0.01,0.39,,,,,,,,
12,"[614, 161, 207, 271]",0.6,0.0,0.05,0.0,0.29,0.01,0.05,,,,,,,,
13,"[578, 190, 214, 270]",0.14,0.0,0.05,0.0,0.58,0.01,0.23,,,,,,,,
14,"[594, 181, 198, 257]",0.11,0.0,0.02,0.0,0.33,0.0,0.54,,,,,,,,
15,"[498, 192, 218, 271]",0.13,0.0,0.11,0.0,0.48,0.01,0.27,,,,,,,,
16,"[597, 179, 194, 251]",0.12,0.0,0.03,0.0,0.6,0.0,0.26,,,,,,,,
17,"[553, 185, 194, 256]",0.07,0.0,0.04,0.0,0.5,0.0,0.39,,,,,,,,
18,"[557, 207, 218, 273]",0.22,0.0,0.06,0.0,0.53,0.03,0.15,,,,,,,,
19,"[579, 189, 207, 276]",0.23,0.0,0.06,0.0,0.12,0.01,0.57,,,,,,,,
20,"[519, 160, 247, 311]",0.53,0.0,0.04,0.0,0.2,0.0,0.23,,,,,,,,
21,"[546, 204, 280, 358]",0.43,0.0,0.08,0.0,0.21,0.02,0.26,,,,,,,,
22,"[467, 193, 334, 405]",0.28,0.0,0.04,0.0,0.46,0.01,0.21,,,,,,,,
23,"[530, 207, 326, 414]",0.17,0.0,0.05,0.0,0.54,0.02,0.22,,,,,,,,
24,"[436, 233, 329, 415]",0.26,0.0,0.06,0.0,0.56,0.06,0.06,,,,,,,,
25,"[503, 171, 315, 415]",0.21,0.0,0.1,0.0,0.38,0.02,0.29,,,,,,,,
26,"[487, 160, 330, 433]",0.35,0.0,0.12,0.01,0.34,0.05,0.14,,,,,,,,
