,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
39,"[183, 75, 101, 131]",0.14,0.0,0.05,0.01,0.37,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,
40,"[181, 77, 100, 131]",0.06,0.0,0.02,0.01,0.18,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,
41,"[190, 76, 103, 138]",0.09,0.0,0.04,0.01,0.1,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,
42,"[190, 77, 102, 135]",0.06,0.0,0.03,0.01,0.09,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,
43,"[186, 77, 94, 126]",0.24,0.0,0.03,0.01,0.27,0.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,
44,"[166, 77, 103, 136]",0.08,0.0,0.01,0.02,0.19,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,
45,"[166, 77, 100, 132]",0.08,0.0,0.01,0.01,0.08,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
46,"[166, 75, 102, 133]",0.12,0.0,0.02,0.01,0.15,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,
47,"[182, 72, 101, 133]",0.29,0.0,0.05,0.01,0.29,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,
48,"[180, 79, 103, 136]",0.07,0.0,0.03,0.01,0.13,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,
49,"[184, 76, 103, 135]",0.07,0.0,0.01,0.01,0.07,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
50,"[189, 74, 99, 129]",0.05,0.0,0.04,0.02,0.18,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,
51,"[187, 77, 100, 138]",0.04,0.0,0.06,0.01,0.1,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,
52,"[203, 91, 100, 135]",0.2,0.0,0.03,0.02,0.07,0.01,0.66,,,,,,,,,,,,,,,,,,,,,,,,
53,"[173, 74, 102, 134]",0.09,0.0,0.02,0.01,0.18,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,
54,"[162, 92, 101, 138]",0.15,0.0,0.06,0.03,0.34,0.01,0.41,,,,,,,,,,,,,,,,,,,,,,,,
55,"[162, 78, 101, 136]",0.12,0.0,0.02,0.0,0.21,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,
56,"[172, 72, 103, 134]",0.17,0.0,0.06,0.0,0.48,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,
57,"[189, 80, 100, 133]",0.05,0.0,0.03,0.0,0.21,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,
58,"[202, 77, 100, 133]",0.19,0.0,0.02,0.02,0.16,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,
59,"[197, 74, 101, 136]",0.25,0.0,0.04,0.02,0.22,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,
60,"[178, 72, 102, 136]",0.07,0.0,0.03,0.01,0.21,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,
61,"[172, 78, 99, 141]",0.07,0.0,0.03,0.01,0.26,0.01,0.62,,,,,,,,,,,,,,,,,,,,,,,,
62,"[175, 75, 100, 134]",0.06,0.0,0.02,0.0,0.09,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
63,"[197, 76, 100, 132]",0.14,0.0,0.03,0.01,0.39,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,
64,"[200, 75, 101, 136]",0.08,0.0,0.02,0.01,0.11,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,
65,"[206, 72, 101, 135]",0.11,0.0,0.02,0.01,0.23,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,
66,"[235, 84, 100, 133]",0.03,0.0,0.01,0.0,0.09,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,
67,"[148, 74, 106, 144]",0.17,0.0,0.04,0.0,0.21,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,
68,"[155, 73, 103, 135]",0.14,0.0,0.03,0.0,0.25,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,
69,"[163, 82, 100, 134]",0.17,0.0,0.03,0.01,0.25,0.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,
70,"[178, 77, 97, 127]",0.13,0.0,0.02,0.0,0.49,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,
71,"[187, 79, 102, 134]",0.04,0.0,0.01,0.01,0.03,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
72,"[188, 77, 104, 137]",0.05,0.0,0.02,0.0,0.04,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
73,"[188, 76, 101, 137]",0.08,0.0,0.04,0.02,0.22,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,
74,"[178, 71, 104, 140]",0.09,0.0,0.02,0.0,0.16,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,
75,"[166, 77, 106, 139]",0.12,0.0,0.03,0.01,0.26,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,
76,"[162, 75, 100, 133]",0.11,0.0,0.01,0.0,0.17,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,
77,"[173, 71, 103, 138]",0.12,0.0,0.03,0.0,0.23,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,
78,"[180, 74, 102, 137]",0.04,0.0,0.02,0.0,0.16,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,
79,"[188, 73, 103, 143]",0.07,0.0,0.02,0.0,0.08,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
80,"[185, 72, 102, 137]",0.12,0.0,0.06,0.0,0.26,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,
81,"[182, 69, 102, 139]",0.12,0.0,0.01,0.0,0.29,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,
82,"[171, 75, 101, 132]",0.02,0.0,0.01,0.0,0.26,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,
83,"[177, 77, 102, 137]",0.04,0.0,0.02,0.01,0.08,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,
84,"[177, 83, 105, 136]",0.02,0.0,0.01,0.0,0.04,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
85,"[190, 86, 100, 130]",0.06,0.0,0.04,0.02,0.08,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,
86,"[185, 74, 99, 128]",0.03,0.0,0.0,0.01,0.08,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
87,"[189, 77, 98, 130]",0.02,0.0,0.0,0.01,0.04,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
88,"[204, 78, 99, 140]",0.11,0.0,0.03,0.01,0.05,0.01,0.79,,,,,,,,,,,,,,,,,,,,,,,,
89,"[181, 73, 97, 130]",0.03,0.0,0.0,0.05,0.04,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
90,"[165, 68, 105, 141]",0.15,0.0,0.01,0.01,0.14,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,
91,"[171, 75, 100, 131]",0.05,0.0,0.01,0.02,0.04,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
92,"[172, 77, 97, 125]",0.03,0.0,0.0,0.02,0.05,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
93,"[170, 78, 96, 125]",0.05,0.0,0.01,0.0,0.06,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
94,"[170, 73, 100, 133]",0.06,0.0,0.01,0.01,0.17,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,
95,"[171, 75, 100, 129]",0.02,0.0,0.01,0.01,0.09,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,
96,"[176, 78, 97, 126]",0.02,0.0,0.0,0.01,0.03,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
97,"[182, 69, 101, 135]",0.06,0.0,0.01,0.01,0.06,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,
98,"[178, 75, 102, 131]",0.04,0.0,0.01,0.01,0.05,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
99,"[173, 76, 98, 123]",0.02,0.0,0.0,0.04,0.05,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
100,"[173, 76, 98, 125]",0.02,0.0,0.0,0.02,0.04,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
101,"[174, 68, 102, 135]",0.06,0.0,0.01,0.01,0.08,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
102,"[165, 73, 104, 139]",0.13,0.0,0.01,0.02,0.14,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,
103,"[159, 76, 102, 138]",0.11,0.0,0.03,0.0,0.35,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,
104,"[165, 72, 102, 136]",0.2,0.0,0.04,0.0,0.23,0.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,
105,"[172, 77, 101, 131]",0.1,0.0,0.02,0.01,0.24,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,
106,"[173, 76, 101, 131]",0.05,0.0,0.01,0.01,0.17,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,
107,"[181, 71, 101, 138]",0.14,0.0,0.04,0.01,0.14,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,
108,"[182, 71, 99, 133]",0.07,0.0,0.05,0.0,0.51,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,
109,"[183, 80, 104, 134]",0.03,0.0,0.01,0.01,0.06,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
110,"[183, 81, 102, 134]",0.08,0.0,0.02,0.02,0.09,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,
111,"[182, 74, 102, 135]",0.1,0.0,0.05,0.03,0.12,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,
112,"[154, 75, 105, 144]",0.12,0.0,0.02,0.01,0.28,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,
113,"[152, 79, 103, 129]",0.26,0.0,0.04,0.01,0.14,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,
114,"[163, 77, 105, 140]",0.06,0.0,0.03,0.0,0.07,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
115,"[187, 85, 101, 135]",0.1,0.0,0.03,0.07,0.14,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,
116,"[183, 74, 104, 139]",0.08,0.0,0.02,0.03,0.04,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
117,"[180, 79, 100, 131]",0.14,0.0,0.03,0.0,0.19,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,
118,"[175, 80, 98, 126]",0.17,0.0,0.03,0.01,0.29,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,
119,"[176, 74, 104, 138]",0.04,0.0,0.03,0.01,0.08,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,
120,"[194, 88, 98, 132]",0.11,0.0,0.06,0.04,0.12,0.01,0.66,,,,,,,,,,,,,,,,,,,,,,,,
121,"[165, 75, 104, 139]",0.11,0.0,0.02,0.0,0.27,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,
122,"[156, 78, 101, 137]",0.13,0.0,0.02,0.01,0.34,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,
123,"[169, 78, 100, 130]",0.2,0.0,0.03,0.0,0.5,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,
124,"[175, 76, 104, 140]",0.03,0.0,0.02,0.0,0.05,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
125,"[183, 86, 101, 136]",0.02,0.0,0.01,0.0,0.07,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
126,"[188, 89, 97, 130]",0.04,0.0,0.04,0.01,0.12,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,
127,"[189, 89, 97, 129]",0.02,0.0,0.02,0.03,0.08,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
128,"[186, 88, 99, 132]",0.02,0.0,0.01,0.01,0.06,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
129,"[186, 86, 99, 135]",0.02,0.0,0.01,0.01,0.09,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,
130,"[185, 86, 99, 130]",0.03,0.0,0.02,0.01,0.05,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
131,"[202, 88, 95, 131]",0.11,0.0,0.04,0.02,0.11,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,
132,"[200, 85, 100, 137]",0.11,0.0,0.08,0.01,0.17,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,
133,"[163, 70, 104, 134]",0.09,0.0,0.02,0.0,0.1,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,
134,"[176, 82, 105, 138]",0.05,0.0,0.02,0.03,0.05,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,
135,"[150, 75, 103, 141]",0.05,0.0,0.02,0.09,0.05,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,
136,"[145, 119, 42, 56]",0.64,0.0,0.04,0.0,0.05,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,
137,"[134, 110, 25, 35]",0.5,0.0,0.15,0.02,0.13,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,
138,"[113, 108, 25, 34]",0.62,0.0,0.06,0.05,0.1,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
139,"[96, 103, 27, 36]",0.62,0.0,0.05,0.01,0.09,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,
140,"[82, 100, 28, 38]",0.47,0.0,0.06,0.0,0.18,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,
141,"[81, 99, 29, 38]",0.53,0.0,0.05,0.01,0.2,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,
142,"[82, 98, 28, 39]",0.62,0.0,0.04,0.02,0.13,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,
143,"[409, 230, 42, 51]",0.15,0.0,0.07,0.02,0.65,0.0,0.11,"[81, 99, 29, 39]",0.76,0.0,0.01,0.01,0.1,0.0,0.12,,,,,,,,,,,,,,,,
144,"[81, 99, 30, 38]",0.61,0.0,0.03,0.01,0.07,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,
145,"[149, 95, 30, 40]",0.52,0.0,0.04,0.01,0.1,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
146,"[200, 67, 42, 57]",0.54,0.0,0.05,0.02,0.07,0.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,
147,"[203, 58, 61, 84]",0.45,0.0,0.11,0.0,0.05,0.01,0.38,,,,,,,,,,,,,,,,,,,,,,,,
148,"[149, 61, 87, 116]",0.12,0.0,0.02,0.01,0.09,0.01,0.75,,,,,,,,,,,,,,,,,,,,,,,,
149,"[256, 59, 103, 140]",0.11,0.0,0.08,0.08,0.12,0.01,0.6,,,,,,,,,,,,,,,,,,,,,,,,
150,"[208, 71, 103, 144]",0.35,0.0,0.12,0.09,0.16,0.01,0.28,,,,,,,,,,,,,,,,,,,,,,,,
151,"[196, 72, 105, 139]",0.13,0.0,0.08,0.03,0.07,0.01,0.68,,,,,,,,,,,,,,,,,,,,,,,,
152,"[180, 72, 103, 137]",0.05,0.0,0.03,0.03,0.08,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,
153,"[199, 78, 98, 130]",0.06,0.0,0.04,0.08,0.1,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,
154,"[209, 85, 102, 132]",0.05,0.0,0.06,0.01,0.18,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,
155,"[179, 66, 103, 135]",0.07,0.0,0.01,0.01,0.17,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,
156,"[169, 73, 103, 140]",0.07,0.0,0.03,0.01,0.31,0.01,0.58,,,,,,,,,,,,,,,,,,,,,,,,
157,"[202, 73, 101, 136]",0.08,0.0,0.04,0.05,0.07,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,
158,"[171, 66, 104, 137]",0.06,0.0,0.02,0.01,0.12,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,
159,"[162, 62, 102, 142]",0.1,0.0,0.02,0.01,0.21,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,
160,"[277, 75, 55, 76]",0.09,0.0,0.05,0.05,0.2,0.02,0.59,,,,,,,,,,,,,,,,,,,,,,,,
161,"[124, 214, 27, 31]",0.58,0.0,0.07,0.07,0.21,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,
162,"[30, 110, 21, 26]",0.33,0.0,0.05,0.0,0.38,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,
163,"[54, 203, 23, 35]",0.33,0.0,0.07,0.12,0.34,0.01,0.13,"[47, 109, 21, 25]",0.28,0.0,0.01,0.0,0.55,0.0,0.16,,,,,,,,,,,,,,,,
164,"[66, 207, 23, 32]",0.54,0.0,0.08,0.05,0.26,0.01,0.06,"[0, 216, 24, 29]",0.27,0.0,0.07,0.01,0.61,0.0,0.03,"[59, 109, 20, 24]",0.24,0.0,0.01,0.0,0.66,0.0,0.09,"[181, 206, 19, 22]",0.68,0.0,0.07,0.1,0.1,0.0,0.04
165,"[1, 216, 25, 29]",0.11,0.0,0.04,0.01,0.8,0.0,0.03,"[179, 204, 22, 24]",0.56,0.0,0.05,0.12,0.19,0.01,0.07,"[60, 109, 19, 24]",0.28,0.0,0.01,0.0,0.58,0.0,0.13,,,,,,,,
166,"[3, 216, 23, 29]",0.17,0.01,0.06,0.01,0.74,0.0,0.02,"[60, 108, 20, 25]",0.31,0.0,0.01,0.0,0.48,0.0,0.2,"[180, 205, 21, 24]",0.22,0.0,0.13,0.14,0.32,0.01,0.19,,,,,,,,
167,"[64, 199, 25, 37]",0.27,0.0,0.05,0.19,0.21,0.01,0.27,"[2, 214, 26, 31]",0.08,0.01,0.09,0.01,0.78,0.0,0.04,"[180, 204, 21, 24]",0.63,0.0,0.03,0.18,0.09,0.0,0.07,"[60, 108, 19, 25]",0.31,0.0,0.02,0.0,0.55,0.0,0.12
168,"[68, 212, 24, 33]",0.53,0.0,0.14,0.05,0.24,0.01,0.04,"[1, 215, 25, 29]",0.11,0.0,0.11,0.01,0.73,0.0,0.03,"[60, 107, 21, 25]",0.33,0.0,0.01,0.0,0.49,0.0,0.17,"[180, 203, 21, 25]",0.44,0.0,0.04,0.3,0.13,0.0,0.08
169,"[71, 209, 23, 33]",0.47,0.0,0.31,0.02,0.15,0.01,0.04,"[3, 213, 24, 29]",0.24,0.01,0.11,0.07,0.52,0.01,0.04,"[60, 107, 19, 24]",0.17,0.0,0.02,0.0,0.69,0.0,0.13,,,,,,,,
170,"[2, 213, 25, 30]",0.11,0.0,0.1,0.02,0.74,0.0,0.03,"[60, 106, 19, 25]",0.27,0.0,0.02,0.0,0.6,0.0,0.12,"[178, 202, 21, 23]",0.7,0.0,0.09,0.08,0.1,0.0,0.03,,,,,,,,
171,"[64, 197, 25, 36]",0.18,0.0,0.05,0.34,0.34,0.01,0.08,"[174, 195, 22, 27]",0.26,0.0,0.13,0.1,0.44,0.01,0.07,"[57, 105, 19, 23]",0.29,0.0,0.01,0.0,0.53,0.0,0.17,,,,,,,,
172,"[-2, 209, 25, 31]",0.14,0.0,0.13,0.07,0.62,0.0,0.04,"[62, 196, 24, 35]",0.47,0.0,0.04,0.13,0.32,0.0,0.04,"[173, 197, 22, 25]",0.36,0.0,0.03,0.16,0.36,0.0,0.09,"[56, 103, 19, 23]",0.42,0.0,0.02,0.0,0.4,0.0,0.16
173,"[205, 255, 39, 48]",0.05,0.0,0.0,0.07,0.03,0.0,0.84,"[48, 199, 23, 33]",0.47,0.0,0.04,0.28,0.18,0.0,0.03,"[40, 102, 19, 24]",0.29,0.0,0.01,0.0,0.56,0.0,0.15,"[160, 198, 20, 23]",0.47,0.0,0.13,0.07,0.28,0.0,0.04
174,"[149, 194, 21, 25]",0.55,0.0,0.09,0.05,0.28,0.0,0.02,"[29, 100, 21, 24]",0.49,0.0,0.02,0.0,0.37,0.0,0.12,,,,,,,,,,,,,,,,
175,"[27, 99, 21, 24]",0.14,0.0,0.02,0.0,0.43,0.0,0.4,"[148, 194, 20, 23]",0.56,0.0,0.1,0.09,0.23,0.0,0.02,,,,,,,,,,,,,,,,
176,"[29, 96, 21, 25]",0.3,0.0,0.01,0.0,0.62,0.0,0.07,"[150, 193, 21, 23]",0.64,0.0,0.06,0.14,0.1,0.0,0.06,,,,,,,,,,,,,,,,
177,"[32, 95, 20, 26]",0.31,0.0,0.02,0.0,0.48,0.0,0.19,"[152, 192, 21, 23]",0.46,0.0,0.12,0.18,0.18,0.01,0.06,,,,,,,,,,,,,,,,
178,"[319, 102, 27, 34]",0.25,0.0,0.04,0.0,0.05,0.0,0.66,"[34, 191, 23, 33]",0.38,0.0,0.06,0.07,0.43,0.0,0.05,"[144, 192, 21, 24]",0.35,0.0,0.11,0.16,0.29,0.01,0.09,"[24, 95, 20, 25]",0.26,0.0,0.01,0.0,0.65,0.0,0.08
179,"[243, 88, 31, 42]",0.4,0.0,0.08,0.0,0.15,0.0,0.36,"[14, 203, 28, 32]",0.47,0.0,0.1,0.09,0.3,0.0,0.05,,,,,,,,,,,,,,,,
