,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[580, 54, 175, 232]",0.07,0.0,0.45,0.0,0.18,0.05,0.25
1,"[578, 60, 185, 234]",0.18,0.0,0.27,0.0,0.06,0.08,0.4
2,"[569, 61, 178, 217]",0.08,0.0,0.27,0.0,0.52,0.01,0.12
3,"[581, 64, 176, 228]",0.17,0.0,0.29,0.0,0.29,0.0,0.24
4,"[568, 55, 181, 228]",0.18,0.0,0.28,0.0,0.39,0.01,0.14
5,"[578, 63, 187, 235]",0.12,0.0,0.18,0.0,0.08,0.01,0.61
6,"[577, 59, 178, 228]",0.09,0.0,0.67,0.0,0.1,0.02,0.11
7,"[576, 60, 182, 236]",0.26,0.0,0.33,0.0,0.12,0.01,0.27
8,"[584, 62, 173, 230]",0.14,0.0,0.68,0.0,0.08,0.06,0.04
9,"[580, 49, 177, 225]",0.16,0.0,0.69,0.0,0.08,0.03,0.04
10,"[579, 60, 182, 231]",0.36,0.0,0.35,0.0,0.15,0.01,0.14
11,"[583, 64, 180, 226]",0.17,0.0,0.23,0.0,0.3,0.01,0.3
12,"[593, 53, 182, 233]",0.16,0.0,0.27,0.0,0.43,0.01,0.12
13,"[599, 58, 176, 225]",0.08,0.0,0.45,0.0,0.17,0.06,0.25
14,"[592, 61, 177, 226]",0.1,0.0,0.56,0.0,0.16,0.02,0.16
15,"[598, 64, 183, 233]",0.13,0.0,0.36,0.0,0.39,0.01,0.11
16,"[576, 54, 180, 228]",0.14,0.0,0.66,0.0,0.15,0.01,0.05
17,"[606, 64, 180, 228]",0.18,0.0,0.44,0.0,0.22,0.01,0.15
18,"[585, 60, 187, 240]",0.17,0.0,0.44,0.0,0.14,0.06,0.19
19,"[584, 75, 172, 217]",0.22,0.0,0.36,0.0,0.22,0.02,0.18
20,"[609, 87, 161, 214]",0.11,0.0,0.56,0.0,0.3,0.01,0.01
21,"[600, 59, 175, 226]",0.1,0.0,0.27,0.0,0.47,0.01,0.16
22,"[596, 55, 173, 228]",0.12,0.0,0.29,0.0,0.38,0.01,0.19
23,"[583, 51, 178, 219]",0.08,0.0,0.17,0.0,0.54,0.0,0.21
24,"[590, 58, 175, 225]",0.1,0.0,0.08,0.0,0.59,0.0,0.23
25,"[590, 61, 185, 238]",0.1,0.0,0.45,0.0,0.35,0.02,0.08
26,"[603, 61, 180, 226]",0.11,0.0,0.59,0.0,0.12,0.05,0.13
27,"[583, 71, 184, 229]",0.18,0.0,0.26,0.0,0.27,0.01,0.28
28,"[600, 81, 177, 234]",0.11,0.0,0.34,0.0,0.48,0.0,0.06
29,"[602, 64, 174, 229]",0.08,0.0,0.77,0.0,0.08,0.03,0.03
30,"[587, 59, 182, 228]",0.06,0.0,0.59,0.0,0.1,0.02,0.23
31,"[580, 55, 190, 236]",0.08,0.0,0.41,0.0,0.09,0.04,0.37
32,"[592, 60, 179, 228]",0.28,0.0,0.56,0.0,0.12,0.01,0.04
33,"[584, 72, 176, 232]",0.24,0.0,0.08,0.0,0.26,0.01,0.41
34,"[581, 70, 176, 233]",0.38,0.0,0.11,0.0,0.18,0.0,0.33
35,"[589, 81, 173, 223]",0.1,0.0,0.46,0.0,0.27,0.01,0.16
36,"[589, 61, 179, 219]",0.23,0.0,0.28,0.0,0.31,0.01,0.16
37,"[579, 53, 177, 229]",0.34,0.0,0.2,0.0,0.32,0.0,0.13
38,"[594, 63, 173, 224]",0.14,0.0,0.6,0.0,0.12,0.01,0.12
39,"[590, 63, 182, 229]",0.18,0.0,0.52,0.0,0.13,0.01,0.15
40,"[588, 56, 175, 224]",0.17,0.0,0.64,0.0,0.11,0.01,0.07
41,"[578, 61, 176, 238]",0.22,0.0,0.21,0.0,0.45,0.0,0.11
42,"[606, 67, 170, 223]",0.17,0.0,0.32,0.0,0.37,0.01,0.14
43,"[584, 72, 172, 225]",0.29,0.0,0.18,0.0,0.4,0.0,0.13
44,"[575, 61, 178, 228]",0.13,0.0,0.61,0.0,0.12,0.05,0.09
45,"[546, 59, 182, 242]",0.05,0.0,0.68,0.0,0.21,0.03,0.03
46,"[579, 55, 191, 237]",0.08,0.0,0.24,0.0,0.36,0.01,0.31
47,"[561, 65, 184, 248]",0.36,0.0,0.12,0.0,0.47,0.0,0.05
48,"[573, 58, 185, 236]",0.23,0.0,0.29,0.0,0.39,0.01,0.08
49,"[580, 61, 174, 228]",0.37,0.0,0.24,0.0,0.3,0.01,0.09
50,"[587, 79, 173, 237]",0.17,0.0,0.25,0.0,0.4,0.01,0.17
51,"[578, 50, 168, 215]",0.03,0.0,0.9,0.0,0.05,0.01,0.01
52,"[587, 74, 177, 231]",0.17,0.0,0.12,0.0,0.26,0.0,0.46
53,"[563, 66, 180, 233]",0.17,0.0,0.48,0.0,0.28,0.01,0.06
54,"[579, 61, 180, 227]",0.09,0.0,0.17,0.0,0.19,0.04,0.5
55,"[563, 65, 184, 233]",0.2,0.0,0.06,0.0,0.69,0.0,0.06
56,"[556, 58, 176, 220]",0.25,0.0,0.22,0.0,0.44,0.0,0.09
57,"[582, 61, 172, 211]",0.34,0.0,0.1,0.0,0.48,0.0,0.07
58,"[565, 45, 183, 247]",0.5,0.0,0.15,0.0,0.25,0.01,0.09
59,"[565, 74, 175, 231]",0.42,0.0,0.18,0.0,0.29,0.01,0.09
60,"[566, 65, 184, 237]",0.44,0.0,0.25,0.0,0.21,0.01,0.1
61,"[566, 67, 181, 235]",0.09,0.0,0.17,0.0,0.4,0.0,0.33
62,"[558, 73, 182, 242]",0.12,0.0,0.03,0.0,0.84,0.0,0.01
63,"[563, 66, 178, 235]",0.2,0.0,0.49,0.0,0.24,0.02,0.04
64,"[556, 66, 176, 230]",0.14,0.0,0.45,0.0,0.3,0.01,0.09
65,"[572, 74, 179, 228]",0.2,0.0,0.37,0.0,0.27,0.02,0.13
66,"[565, 64, 181, 232]",0.17,0.0,0.18,0.0,0.39,0.0,0.26
67,"[563, 55, 179, 230]",0.19,0.0,0.33,0.0,0.29,0.0,0.19
68,"[597, 84, 185, 240]",0.1,0.0,0.08,0.0,0.12,0.0,0.7
69,"[580, 64, 177, 226]",0.21,0.0,0.26,0.0,0.15,0.05,0.32
70,"[593, 67, 181, 237]",0.16,0.0,0.43,0.0,0.25,0.01,0.15
71,"[573, 68, 173, 228]",0.31,0.0,0.24,0.0,0.38,0.02,0.06
72,"[563, 55, 180, 232]",0.2,0.0,0.36,0.0,0.4,0.0,0.03
73,"[577, 70, 180, 224]",0.07,0.0,0.78,0.0,0.07,0.02,0.06
74,"[562, 55, 175, 216]",0.19,0.0,0.31,0.0,0.3,0.01,0.18
75,"[581, 65, 179, 227]",0.11,0.0,0.27,0.0,0.49,0.01,0.12
76,"[582, 67, 180, 240]",0.38,0.0,0.16,0.0,0.45,0.0,0.01
77,"[580, 78, 174, 218]",0.29,0.0,0.25,0.0,0.25,0.0,0.21
78,"[576, 64, 179, 235]",0.45,0.0,0.33,0.0,0.17,0.02,0.03
79,"[559, 51, 183, 232]",0.35,0.0,0.18,0.0,0.4,0.0,0.07
80,"[582, 65, 166, 220]",0.15,0.0,0.52,0.0,0.14,0.04,0.16
81,"[559, 57, 177, 228]",0.15,0.0,0.07,0.0,0.78,0.0,0.01
82,"[568, 71, 181, 249]",0.48,0.0,0.16,0.0,0.34,0.0,0.02
83,"[576, 66, 173, 225]",0.19,0.0,0.33,0.0,0.22,0.02,0.24
84,"[576, 88, 181, 244]",0.5,0.02,0.02,0.0,0.33,0.0,0.13
85,"[586, 78, 172, 234]",0.4,0.0,0.31,0.0,0.1,0.05,0.13
86,"[567, 66, 178, 231]",0.17,0.0,0.56,0.0,0.1,0.05,0.12
87,"[584, 70, 170, 215]",0.1,0.0,0.62,0.0,0.18,0.0,0.09
88,"[580, 64, 184, 234]",0.1,0.0,0.54,0.0,0.25,0.04,0.07
89,"[577, 59, 177, 220]",0.1,0.0,0.45,0.0,0.2,0.02,0.22
90,"[601, 63, 173, 220]",0.26,0.0,0.27,0.0,0.41,0.0,0.06
91,"[588, 67, 189, 244]",0.18,0.0,0.1,0.0,0.71,0.0,0.01
92,"[562, 56, 178, 227]",0.12,0.0,0.29,0.0,0.52,0.0,0.06
93,"[561, 61, 179, 225]",0.12,0.0,0.23,0.0,0.56,0.01,0.07
94,"[560, 58, 179, 221]",0.15,0.0,0.29,0.0,0.48,0.0,0.08
95,"[576, 67, 174, 224]",0.21,0.0,0.27,0.0,0.37,0.01,0.14
96,"[575, 63, 169, 232]",0.49,0.0,0.26,0.0,0.24,0.01,0.01
97,"[567, 68, 175, 223]",0.19,0.0,0.6,0.0,0.09,0.03,0.09
98,"[558, 62, 172, 228]",0.13,0.0,0.18,0.0,0.66,0.01,0.02
99,"[555, 69, 179, 230]",0.05,0.0,0.7,0.0,0.23,0.01,0.01
100,"[556, 67, 182, 235]",0.41,0.0,0.08,0.0,0.2,0.0,0.31
101,"[563, 68, 181, 225]",0.15,0.0,0.34,0.0,0.4,0.01,0.09
102,"[559, 56, 171, 214]",0.26,0.0,0.16,0.0,0.51,0.0,0.07
103,"[551, 62, 181, 234]",0.18,0.0,0.28,0.0,0.29,0.01,0.23
104,"[571, 62, 178, 232]",0.37,0.0,0.21,0.0,0.37,0.0,0.05
105,"[560, 63, 179, 228]",0.21,0.0,0.57,0.0,0.14,0.03,0.05
106,"[546, 68, 179, 227]",0.19,0.0,0.32,0.0,0.37,0.0,0.12
107,"[543, 71, 173, 227]",0.11,0.0,0.18,0.0,0.63,0.0,0.08
108,"[593, 53, 177, 215]",0.02,0.0,0.35,0.0,0.34,0.02,0.26
109,"[593, 69, 179, 224]",0.27,0.0,0.49,0.0,0.13,0.03,0.08
110,"[582, 71, 172, 211]",0.14,0.0,0.72,0.0,0.11,0.01,0.02
111,"[556, 62, 176, 219]",0.15,0.0,0.36,0.0,0.35,0.0,0.13
112,"[572, 57, 178, 234]",0.14,0.0,0.14,0.0,0.67,0.0,0.05
113,"[567, 60, 179, 227]",0.14,0.0,0.62,0.0,0.11,0.02,0.12
114,"[575, 71, 178, 226]",0.13,0.0,0.15,0.0,0.46,0.0,0.26
115,"[557, 73, 180, 238]",0.32,0.0,0.06,0.0,0.46,0.0,0.17
116,"[550, 61, 179, 239]",0.27,0.0,0.24,0.0,0.39,0.01,0.09
117,"[558, 58, 184, 237]",0.34,0.0,0.12,0.0,0.44,0.0,0.1
118,"[564, 68, 179, 239]",0.19,0.0,0.08,0.0,0.48,0.01,0.25
119,"[569, 61, 181, 244]",0.43,0.0,0.21,0.0,0.19,0.05,0.12
120,"[578, 59, 183, 238]",0.16,0.0,0.09,0.0,0.5,0.0,0.25
121,"[584, 55, 175, 213]",0.17,0.0,0.37,0.0,0.14,0.01,0.31
122,"[589, 54, 179, 218]",0.2,0.0,0.16,0.0,0.29,0.09,0.26
123,"[585, 77, 185, 234]",0.03,0.0,0.53,0.0,0.11,0.05,0.28
124,"[577, 57, 183, 232]",0.04,0.0,0.6,0.0,0.15,0.19,0.02
125,"[581, 73, 182, 236]",0.14,0.0,0.53,0.0,0.14,0.05,0.15
126,"[593, 67, 182, 225]",0.01,0.0,0.37,0.0,0.08,0.29,0.25
127,"[589, 63, 181, 233]",0.19,0.0,0.12,0.0,0.16,0.11,0.42
128,"[594, 67, 183, 227]",0.04,0.0,0.38,0.0,0.22,0.09,0.27
129,"[576, 67, 184, 240]",0.17,0.0,0.23,0.0,0.26,0.01,0.33
130,"[615, 77, 174, 218]",0.12,0.0,0.13,0.0,0.2,0.02,0.54
131,"[583, 62, 180, 232]",0.12,0.0,0.2,0.0,0.24,0.02,0.42
132,"[587, 94, 176, 225]",0.14,0.0,0.1,0.0,0.53,0.02,0.21
133,"[576, 62, 178, 222]",0.19,0.0,0.21,0.11,0.42,0.02,0.06
134,"[577, 63, 172, 228]",0.19,0.0,0.19,0.02,0.45,0.02,0.13
135,"[579, 71, 180, 230]",0.39,0.0,0.04,0.0,0.21,0.02,0.34
136,"[583, 66, 179, 223]",0.06,0.0,0.2,0.0,0.11,0.02,0.62
137,"[563, 49, 185, 245]",0.25,0.0,0.14,0.01,0.52,0.0,0.09
138,"[559, 64, 182, 235]",0.08,0.0,0.11,0.0,0.53,0.01,0.26
139,"[579, 64, 182, 228]",0.06,0.0,0.37,0.0,0.11,0.28,0.17
140,"[596, 65, 175, 231]",0.06,0.0,0.77,0.0,0.03,0.12,0.02
141,"[587, 88, 175, 221]",0.07,0.0,0.14,0.0,0.08,0.01,0.7
142,"[588, 64, 181, 236]",0.17,0.0,0.43,0.0,0.14,0.06,0.2
143,"[592, 68, 181, 231]",0.03,0.0,0.58,0.0,0.08,0.07,0.24
144,"[601, 75, 172, 224]",0.18,0.0,0.31,0.0,0.05,0.12,0.33
145,"[595, 66, 178, 238]",0.42,0.0,0.29,0.0,0.14,0.07,0.08
146,"[588, 65, 185, 235]",0.22,0.0,0.1,0.0,0.11,0.06,0.52
147,"[582, 51, 180, 242]",0.47,0.0,0.27,0.0,0.17,0.03,0.05
148,"[589, 69, 170, 213]",0.2,0.0,0.28,0.0,0.23,0.01,0.28
149,"[577, 69, 183, 234]",0.22,0.0,0.39,0.0,0.13,0.02,0.24
150,"[585, 85, 178, 239]",0.67,0.0,0.06,0.0,0.24,0.01,0.02
151,"[573, 65, 173, 219]",0.11,0.0,0.6,0.0,0.14,0.03,0.12
152,"[564, 59, 182, 239]",0.23,0.0,0.58,0.0,0.09,0.02,0.08
153,"[554, 61, 181, 230]",0.18,0.0,0.41,0.0,0.25,0.01,0.16
154,"[575, 64, 181, 234]",0.09,0.0,0.27,0.0,0.5,0.01,0.13
155,"[580, 73, 180, 233]",0.14,0.0,0.47,0.0,0.36,0.0,0.03
156,"[565, 64, 181, 227]",0.22,0.0,0.27,0.0,0.25,0.01,0.25
157,"[571, 74, 175, 228]",0.09,0.0,0.18,0.0,0.53,0.0,0.19
158,"[577, 52, 169, 202]",0.15,0.0,0.25,0.0,0.25,0.04,0.31
