,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[317, 34, 42, 64]",0.02,0.0,0.01,0.74,0.01,0.0,0.23,,,,,,,,
1,"[198, 77, 78, 113]",0.03,0.0,0.01,0.29,0.03,0.01,0.64,,,,,,,,
2,"[153, 52, 75, 120]",0.03,0.0,0.01,0.82,0.02,0.0,0.12,,,,,,,,
3,"[179, 54, 85, 121]",0.02,0.0,0.02,0.84,0.01,0.0,0.11,,,,,,,,
4,"[252, 64, 74, 109]",0.18,0.0,0.03,0.2,0.17,0.01,0.41,,,,,,,,
5,"[235, 55, 86, 120]",0.02,0.0,0.0,0.23,0.01,0.0,0.74,,,,,,,,
6,"[220, 67, 82, 119]",0.13,0.0,0.06,0.12,0.12,0.21,0.36,,,,,,,,
7,"[212, 58, 68, 107]",0.01,0.0,0.0,0.65,0.02,0.0,0.31,,,,,,,,
8,"[196, 52, 80, 122]",0.05,0.0,0.0,0.73,0.01,0.0,0.2,,,,,,,,
9,"[173, 64, 73, 122]",0.13,0.0,0.05,0.05,0.23,0.02,0.53,,,,,,,,
10,"[219, 54, 85, 112]",0.02,0.0,0.01,0.22,0.02,0.03,0.69,,,,,,,,
11,"[226, 59, 85, 109]",0.16,0.0,0.07,0.16,0.25,0.01,0.35,,,,,,,,
12,"[224, 51, 84, 119]",0.03,0.0,0.03,0.13,0.05,0.01,0.74,,,,,,,,
13,"[212, 50, 81, 116]",0.27,0.0,0.02,0.28,0.02,0.01,0.41,,,,,,,,
14,"[178, 39, 77, 118]",0.02,0.0,0.0,0.65,0.01,0.0,0.32,,,,,,,,
15,"[188, 55, 72, 107]",0.09,0.0,0.01,0.35,0.06,0.0,0.48,,,,,,,,
16,"[238, 42, 85, 120]",0.59,0.0,0.33,0.02,0.03,0.01,0.02,,,,,,,,
17,"[233, 62, 81, 115]",0.03,0.0,0.0,0.8,0.0,0.0,0.16,,,,,,,,
18,"[226, 58, 80, 122]",0.28,0.0,0.02,0.04,0.04,0.24,0.37,,,,,,,,
19,"[222, 50, 85, 117]",0.02,0.0,0.01,0.27,0.02,0.01,0.67,,,,,,,,
