,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[559, 123, 274, 345]",0.12,0.0,0.04,0.01,0.23,0.0,0.6
1,"[564, 120, 271, 337]",0.16,0.0,0.2,0.01,0.39,0.0,0.24
2,"[560, 142, 270, 335]",0.32,0.0,0.15,0.01,0.27,0.0,0.26
3,"[564, 128, 267, 335]",0.17,0.0,0.02,0.0,0.11,0.0,0.69
4,"[507, 127, 270, 337]",0.02,0.0,0.01,0.0,0.02,0.0,0.95
5,"[558, 136, 264, 331]",0.19,0.0,0.08,0.02,0.22,0.0,0.48
6,"[553, 121, 279, 356]",0.16,0.0,0.21,0.09,0.24,0.01,0.28
7,"[548, 143, 264, 342]",0.05,0.0,0.05,0.01,0.18,0.01,0.7
8,"[546, 124, 270, 346]",0.09,0.0,0.06,0.0,0.18,0.01,0.66
9,"[541, 150, 264, 331]",0.04,0.0,0.03,0.01,0.15,0.0,0.77
10,"[552, 138, 264, 334]",0.04,0.0,0.02,0.01,0.17,0.0,0.76
11,"[536, 131, 264, 334]",0.14,0.0,0.04,0.02,0.18,0.0,0.62
12,"[536, 129, 269, 349]",0.05,0.0,0.04,0.04,0.55,0.0,0.32
13,"[596, 155, 270, 352]",0.26,0.03,0.12,0.01,0.27,0.02,0.29
14,"[556, 143, 268, 347]",0.17,0.02,0.25,0.02,0.34,0.01,0.2
15,"[556, 145, 266, 343]",0.2,0.03,0.13,0.01,0.29,0.01,0.34
16,"[531, 140, 279, 342]",0.23,0.0,0.08,0.0,0.35,0.0,0.33
17,"[534, 151, 269, 347]",0.08,0.0,0.02,0.0,0.14,0.0,0.76
18,"[578, 148, 267, 326]",0.22,0.01,0.09,0.0,0.27,0.01,0.4
19,"[570, 137, 277, 347]",0.52,0.03,0.1,0.01,0.26,0.0,0.08
20,"[572, 124, 276, 348]",0.21,0.01,0.09,0.01,0.35,0.0,0.34
21,"[567, 129, 277, 351]",0.12,0.0,0.12,0.01,0.25,0.01,0.49
22,"[565, 142, 271, 344]",0.19,0.0,0.35,0.0,0.32,0.01,0.13
23,"[574, 158, 271, 339]",0.16,0.0,0.31,0.0,0.28,0.04,0.21
24,"[564, 156, 275, 343]",0.08,0.0,0.37,0.0,0.24,0.01,0.3
25,"[573, 149, 275, 348]",0.21,0.0,0.18,0.01,0.27,0.01,0.32
26,"[562, 156, 278, 344]",0.03,0.0,0.22,0.0,0.3,0.0,0.44
27,"[555, 154, 280, 351]",0.3,0.0,0.34,0.0,0.13,0.05,0.17
28,"[558, 158, 274, 339]",0.13,0.0,0.21,0.0,0.21,0.01,0.44
29,"[573, 175, 257, 318]",0.06,0.0,0.58,0.0,0.18,0.03,0.15
30,"[550, 168, 274, 338]",0.15,0.0,0.45,0.0,0.19,0.02,0.19
31,"[535, 140, 269, 331]",0.34,0.0,0.09,0.0,0.26,0.0,0.3
32,"[537, 163, 272, 350]",0.09,0.0,0.48,0.0,0.27,0.0,0.15
33,"[534, 179, 263, 337]",0.17,0.0,0.34,0.0,0.18,0.02,0.29
34,"[556, 169, 268, 337]",0.1,0.0,0.13,0.0,0.33,0.01,0.43
35,"[556, 169, 266, 337]",0.07,0.0,0.15,0.0,0.17,0.0,0.61
36,"[551, 157, 276, 358]",0.19,0.01,0.13,0.02,0.18,0.01,0.47
37,"[552, 168, 268, 349]",0.32,0.0,0.16,0.0,0.11,0.02,0.38
