,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[407, 122, 220, 293]",0.25,0.0,0.32,0.01,0.28,0.01,0.13
1,"[402, 127, 221, 296]",0.11,0.0,0.14,0.13,0.24,0.02,0.36
2,"[395, 136, 225, 291]",0.08,0.0,0.08,0.12,0.11,0.0,0.61
3,"[401, 126, 221, 295]",0.12,0.0,0.02,0.06,0.07,0.0,0.73
4,"[400, 148, 222, 307]",0.04,0.0,0.01,0.37,0.08,0.01,0.5
5,"[402, 137, 221, 300]",0.32,0.0,0.13,0.22,0.3,0.0,0.03
6,"[402, 151, 223, 295]",0.1,0.0,0.03,0.01,0.09,0.0,0.77
7,"[402, 146, 222, 302]",0.23,0.0,0.1,0.05,0.47,0.01,0.14
8,"[410, 144, 210, 278]",0.14,0.0,0.07,0.01,0.45,0.01,0.32
9,"[408, 138, 213, 284]",0.1,0.0,0.04,0.01,0.22,0.0,0.63
10,"[413, 140, 215, 289]",0.43,0.0,0.14,0.0,0.29,0.0,0.13
11,"[415, 160, 219, 303]",0.33,0.0,0.15,0.01,0.17,0.01,0.33
12,"[416, 176, 217, 296]",0.42,0.0,0.17,0.0,0.33,0.0,0.07
13,"[412, 145, 217, 295]",0.16,0.0,0.1,0.0,0.71,0.0,0.04
14,"[404, 141, 220, 302]",0.1,0.0,0.05,0.01,0.13,0.0,0.71
15,"[407, 147, 221, 301]",0.26,0.0,0.16,0.03,0.38,0.0,0.17
16,"[405, 158, 213, 279]",0.18,0.0,0.12,0.01,0.56,0.01,0.13
17,"[402, 124, 222, 297]",0.18,0.0,0.62,0.01,0.18,0.0,0.0
18,"[399, 143, 220, 299]",0.06,0.0,0.02,0.06,0.05,0.0,0.81
19,"[398, 132, 220, 303]",0.15,0.0,0.23,0.01,0.6,0.0,0.01
20,"[411, 146, 215, 289]",0.31,0.0,0.15,0.01,0.46,0.0,0.06
21,"[414, 132, 216, 292]",0.49,0.0,0.14,0.01,0.23,0.0,0.13
22,"[413, 128, 217, 291]",0.44,0.0,0.21,0.0,0.22,0.0,0.12
23,"[412, 141, 221, 311]",0.56,0.0,0.37,0.0,0.06,0.0,0.0
24,"[407, 163, 214, 287]",0.31,0.02,0.12,0.01,0.45,0.0,0.09
25,"[406, 136, 211, 295]",0.21,0.0,0.15,0.0,0.59,0.0,0.05
26,"[413, 135, 219, 292]",0.3,0.0,0.24,0.0,0.3,0.0,0.15
27,"[408, 130, 226, 306]",0.12,0.0,0.09,0.01,0.17,0.0,0.6
28,"[418, 134, 215, 289]",0.25,0.0,0.18,0.0,0.52,0.0,0.04
29,"[413, 125, 222, 305]",0.15,0.0,0.35,0.01,0.47,0.0,0.02
30,"[409, 131, 221, 305]",0.17,0.0,0.24,0.01,0.39,0.0,0.19
31,"[408, 151, 219, 295]",0.4,0.0,0.14,0.01,0.37,0.01,0.06
32,"[412, 161, 213, 292]",0.1,0.02,0.11,0.0,0.75,0.0,0.01
33,"[420, 161, 219, 297]",0.08,0.0,0.03,0.01,0.09,0.0,0.79
34,"[410, 150, 218, 293]",0.22,0.0,0.09,0.01,0.38,0.0,0.3
35,"[410, 173, 219, 296]",0.52,0.01,0.08,0.01,0.34,0.0,0.04
36,"[410, 174, 216, 293]",0.43,0.0,0.12,0.0,0.2,0.0,0.24
37,"[406, 146, 213, 292]",0.2,0.0,0.09,0.0,0.12,0.0,0.59
38,"[407, 147, 214, 287]",0.23,0.0,0.07,0.0,0.21,0.0,0.49
39,"[391, 131, 227, 307]",0.32,0.0,0.53,0.01,0.11,0.01,0.01
40,"[405, 138, 215, 285]",0.03,0.0,0.01,0.0,0.07,0.0,0.88
41,"[398, 141, 219, 294]",0.13,0.0,0.2,0.01,0.47,0.0,0.18
42,"[395, 141, 219, 290]",0.3,0.0,0.06,0.0,0.16,0.0,0.48
43,"[401, 140, 222, 292]",0.34,0.0,0.19,0.0,0.24,0.0,0.23
44,"[407, 145, 223, 301]",0.35,0.01,0.12,0.0,0.35,0.0,0.17
45,"[408, 152, 220, 291]",0.23,0.0,0.25,0.01,0.36,0.0,0.14
46,"[416, 131, 213, 294]",0.38,0.0,0.31,0.0,0.24,0.0,0.07
47,"[402, 139, 223, 300]",0.19,0.01,0.37,0.0,0.43,0.0,0.0
48,"[406, 146, 217, 294]",0.36,0.0,0.33,0.02,0.27,0.0,0.01
49,"[403, 138, 223, 299]",0.12,0.0,0.44,0.01,0.39,0.0,0.02
50,"[408, 145, 214, 296]",0.34,0.01,0.23,0.0,0.33,0.01,0.07
51,"[406, 139, 214, 282]",0.13,0.0,0.16,0.01,0.16,0.0,0.54
52,"[407, 142, 219, 286]",0.25,0.0,0.4,0.0,0.19,0.0,0.16
53,"[400, 144, 221, 296]",0.28,0.0,0.31,0.01,0.34,0.0,0.06
54,"[400, 140, 218, 290]",0.35,0.0,0.11,0.0,0.18,0.0,0.36
55,"[413, 149, 217, 296]",0.24,0.0,0.28,0.0,0.22,0.02,0.23
56,"[412, 141, 217, 293]",0.21,0.01,0.23,0.0,0.53,0.0,0.02
57,"[416, 134, 211, 282]",0.57,0.0,0.24,0.0,0.16,0.01,0.02
58,"[404, 146, 219, 290]",0.18,0.0,0.13,0.01,0.47,0.0,0.21
59,"[409, 147, 219, 299]",0.24,0.0,0.08,0.01,0.62,0.01,0.03
60,"[409, 148, 220, 299]",0.18,0.0,0.1,0.01,0.65,0.0,0.05
61,"[408, 152, 212, 284]",0.09,0.0,0.07,0.01,0.81,0.0,0.02
62,"[402, 158, 225, 303]",0.2,0.0,0.05,0.01,0.14,0.0,0.6
63,"[401, 152, 217, 284]",0.2,0.0,0.06,0.01,0.11,0.0,0.61
64,"[413, 144, 215, 283]",0.36,0.0,0.12,0.07,0.27,0.04,0.14
65,"[406, 142, 220, 302]",0.25,0.01,0.09,0.18,0.37,0.01,0.1
66,"[410, 154, 219, 293]",0.23,0.01,0.04,0.35,0.21,0.04,0.12
67,"[416, 133, 214, 286]",0.26,0.0,0.22,0.06,0.4,0.0,0.05
68,"[401, 137, 216, 282]",0.27,0.0,0.09,0.06,0.3,0.0,0.28
69,"[407, 141, 218, 289]",0.24,0.0,0.07,0.03,0.23,0.0,0.44
70,"[395, 153, 218, 296]",0.27,0.0,0.13,0.01,0.51,0.0,0.08
71,"[393, 129, 222, 303]",0.37,0.0,0.17,0.0,0.24,0.0,0.22
72,"[406, 138, 217, 287]",0.21,0.0,0.11,0.01,0.56,0.0,0.11
73,"[407, 142, 220, 297]",0.21,0.0,0.09,0.0,0.32,0.0,0.38
74,"[408, 150, 223, 298]",0.21,0.0,0.06,0.03,0.38,0.0,0.32
75,"[416, 144, 218, 294]",0.32,0.0,0.22,0.01,0.35,0.01,0.09
76,"[407, 133, 220, 297]",0.24,0.0,0.07,0.0,0.47,0.0,0.22
77,"[408, 149, 218, 293]",0.19,0.0,0.06,0.01,0.1,0.0,0.64
78,"[404, 147, 226, 306]",0.43,0.0,0.08,0.0,0.48,0.0,0.01
79,"[406, 150, 225, 305]",0.22,0.0,0.09,0.0,0.13,0.0,0.55
80,"[409, 147, 221, 299]",0.45,0.0,0.18,0.0,0.2,0.0,0.16
81,"[414, 159, 223, 311]",0.52,0.0,0.12,0.0,0.15,0.0,0.2
82,"[412, 151, 215, 289]",0.24,0.0,0.15,0.0,0.31,0.0,0.31
83,"[382, 174, 229, 308]",0.15,0.0,0.03,0.01,0.11,0.0,0.69
84,"[407, 156, 211, 273]",0.26,0.0,0.08,0.01,0.29,0.01,0.35
85,"[413, 172, 221, 303]",0.59,0.0,0.11,0.0,0.19,0.0,0.11
86,"[410, 152, 218, 302]",0.26,0.0,0.05,0.01,0.53,0.0,0.16
87,"[412, 141, 221, 299]",0.22,0.0,0.17,0.0,0.48,0.0,0.13
88,"[417, 167, 218, 292]",0.18,0.0,0.05,0.02,0.35,0.0,0.4
89,"[422, 156, 220, 298]",0.38,0.0,0.26,0.01,0.26,0.02,0.08
90,"[416, 141, 213, 288]",0.28,0.0,0.12,0.01,0.33,0.0,0.26
91,"[409, 143, 217, 294]",0.14,0.0,0.06,0.02,0.67,0.0,0.11
92,"[414, 129, 224, 310]",0.41,0.0,0.14,0.0,0.35,0.0,0.08
93,"[420, 142, 218, 299]",0.34,0.0,0.13,0.0,0.52,0.0,0.01
94,"[408, 135, 217, 293]",0.42,0.0,0.22,0.0,0.29,0.0,0.07
95,"[415, 166, 217, 298]",0.38,0.0,0.11,0.04,0.23,0.01,0.24
96,"[406, 132, 225, 308]",0.16,0.0,0.17,0.0,0.11,0.0,0.55
97,"[406, 150, 218, 290]",0.13,0.0,0.07,0.01,0.27,0.0,0.52
98,"[414, 146, 216, 295]",0.29,0.0,0.1,0.0,0.37,0.0,0.24
99,"[404, 137, 216, 292]",0.36,0.0,0.09,0.0,0.43,0.0,0.12
100,"[410, 162, 206, 267]",0.25,0.0,0.04,0.01,0.16,0.0,0.53
101,"[408, 154, 213, 274]",0.56,0.0,0.15,0.0,0.2,0.0,0.08
102,"[422, 130, 218, 307]",0.16,0.0,0.18,0.01,0.47,0.0,0.19
103,"[409, 126, 225, 312]",0.27,0.0,0.16,0.06,0.25,0.0,0.26
104,"[408, 134, 217, 309]",0.18,0.0,0.13,0.0,0.1,0.0,0.6
105,"[408, 128, 212, 284]",0.51,0.0,0.11,0.01,0.25,0.0,0.12
106,"[412, 133, 218, 296]",0.35,0.0,0.14,0.02,0.33,0.0,0.17
107,"[411, 130, 223, 307]",0.2,0.0,0.2,0.01,0.39,0.0,0.21
108,"[418, 141, 218, 290]",0.31,0.0,0.27,0.0,0.31,0.0,0.11
109,"[411, 133, 215, 282]",0.31,0.0,0.07,0.0,0.41,0.0,0.21
110,"[415, 141, 215, 290]",0.3,0.0,0.28,0.0,0.33,0.0,0.09
111,"[419, 139, 217, 290]",0.32,0.0,0.24,0.0,0.35,0.0,0.08
112,"[413, 132, 222, 304]",0.05,0.0,0.07,0.0,0.08,0.0,0.79
113,"[417, 149, 215, 288]",0.17,0.0,0.4,0.0,0.23,0.01,0.19
114,"[417, 132, 219, 313]",0.22,0.0,0.25,0.0,0.22,0.01,0.3
115,"[306, 122, 229, 305]",0.24,0.0,0.3,0.0,0.43,0.0,0.03
116,"[296, 120, 235, 311]",0.31,0.0,0.19,0.01,0.46,0.0,0.03
117,"[289, 106, 230, 330]",0.26,0.0,0.2,0.01,0.39,0.02,0.11
118,"[272, 128, 237, 317]",0.15,0.0,0.14,0.0,0.54,0.0,0.16
119,"[277, 134, 241, 307]",0.04,0.0,0.03,0.02,0.09,0.01,0.81
120,"[280, 133, 239, 324]",0.18,0.0,0.05,0.0,0.11,0.0,0.65
121,"[287, 155, 235, 317]",0.28,0.0,0.08,0.01,0.16,0.01,0.45
122,"[289, 134, 238, 324]",0.09,0.0,0.02,0.03,0.08,0.0,0.77
123,"[293, 116, 239, 333]",0.19,0.0,0.1,0.02,0.61,0.0,0.07
124,"[300, 141, 234, 321]",0.46,0.0,0.11,0.01,0.18,0.0,0.24
125,"[303, 125, 229, 312]",0.27,0.0,0.22,0.0,0.35,0.0,0.16
126,"[304, 123, 233, 315]",0.16,0.0,0.21,0.0,0.46,0.0,0.17
127,"[297, 136, 232, 316]",0.05,0.0,0.04,0.07,0.13,0.0,0.72
128,"[292, 136, 231, 319]",0.11,0.0,0.05,0.01,0.14,0.0,0.68
129,"[294, 138, 236, 329]",0.26,0.0,0.17,0.0,0.52,0.0,0.04
130,"[296, 105, 237, 319]",0.12,0.0,0.33,0.0,0.52,0.0,0.03
131,"[287, 129, 233, 312]",0.15,0.0,0.17,0.0,0.34,0.0,0.34
132,"[301, 129, 231, 313]",0.14,0.0,0.2,0.0,0.57,0.0,0.08
133,"[304, 129, 229, 302]",0.3,0.0,0.17,0.01,0.35,0.0,0.17
134,"[303, 116, 227, 312]",0.19,0.0,0.2,0.01,0.41,0.01,0.18
135,"[287, 134, 233, 306]",0.21,0.0,0.26,0.0,0.4,0.0,0.12
136,"[294, 131, 227, 303]",0.12,0.0,0.3,0.03,0.53,0.0,0.02
137,"[295, 110, 236, 328]",0.12,0.0,0.18,0.01,0.67,0.0,0.01
138,"[316, 152, 223, 309]",0.1,0.0,0.03,0.1,0.19,0.0,0.58
139,"[302, 126, 235, 317]",0.23,0.0,0.47,0.02,0.11,0.03,0.14
140,"[305, 136, 231, 327]",0.2,0.0,0.08,0.11,0.12,0.01,0.48
141,"[290, 127, 236, 312]",0.2,0.0,0.17,0.04,0.23,0.01,0.34
142,"[292, 118, 234, 315]",0.1,0.0,0.31,0.01,0.46,0.0,0.12
143,"[290, 130, 238, 320]",0.14,0.0,0.11,0.02,0.27,0.0,0.46
144,"[294, 131, 236, 312]",0.16,0.0,0.14,0.01,0.36,0.0,0.32
