,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[747, 154, 145, 184]",0.16,0.02,0.48,0.0,0.17,0.03,0.13,,,,,,,,
1,"[645, 120, 145, 189]",0.13,0.0,0.03,0.0,0.09,0.01,0.75,,,,,,,,
2,"[528, 123, 145, 193]",0.1,0.0,0.03,0.0,0.06,0.02,0.77,,,,,,,,
3,"[477, 161, 148, 182]",0.1,0.03,0.12,0.0,0.49,0.0,0.26,,,,,,,,
4,"[543, 141, 149, 187]",0.05,0.0,0.02,0.0,0.05,0.0,0.89,,,,,,,,
5,"[487, 156, 146, 187]",0.04,0.0,0.14,0.03,0.08,0.11,0.61,,,,,,,,
6,"[462, 140, 146, 195]",0.02,0.0,0.02,0.0,0.02,0.01,0.94,,,,,,,,
7,"[548, 133, 144, 187]",0.09,0.0,0.12,0.0,0.04,0.0,0.75,,,,,,,,
8,"[556, 157, 146, 181]",0.04,0.0,0.1,0.0,0.22,0.01,0.63,"[560, 58, 63, 74]",0.18,0.0,0.43,0.01,0.25,0.02,0.09
9,"[547, 183, 141, 177]",0.02,0.0,0.14,0.0,0.4,0.06,0.37,,,,,,,,
10,"[547, 150, 147, 188]",0.07,0.0,0.04,0.0,0.05,0.0,0.83,"[546, 54, 66, 76]",0.33,0.0,0.29,0.01,0.32,0.01,0.04
11,"[550, 197, 138, 172]",0.06,0.0,0.06,0.0,0.77,0.0,0.1,,,,,,,,
12,"[527, 211, 144, 169]",0.04,0.0,0.11,0.0,0.6,0.0,0.24,,,,,,,,
13,"[541, 207, 135, 165]",0.06,0.0,0.2,0.02,0.5,0.02,0.2,,,,,,,,
14,"[552, 184, 135, 167]",0.03,0.0,0.08,0.0,0.54,0.0,0.34,,,,,,,,
15,"[538, 135, 146, 195]",0.08,0.0,0.07,0.0,0.03,0.08,0.75,,,,,,,,
16,"[584, 136, 148, 183]",0.16,0.01,0.12,0.0,0.13,0.0,0.58,,,,,,,,
17,"[541, 221, 133, 158]",0.08,0.0,0.42,0.0,0.43,0.0,0.07,,,,,,,,
18,"[557, 136, 149, 194]",0.08,0.0,0.06,0.0,0.04,0.0,0.81,,,,,,,,
19,"[584, 131, 142, 184]",0.23,0.0,0.26,0.0,0.09,0.01,0.41,,,,,,,,
20,"[574, 122, 145, 200]",0.27,0.0,0.3,0.0,0.05,0.02,0.36,,,,,,,,
21,"[518, 109, 140, 194]",0.13,0.0,0.14,0.02,0.15,0.02,0.55,,,,,,,,
22,"[568, 140, 135, 191]",0.11,0.0,0.11,0.01,0.06,0.03,0.69,,,,,,,,
