,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[585, 134, 122, 151]",0.68,0.03,0.03,0.01,0.08,0.02,0.15
1,"[651, 102, 119, 181]",0.42,0.0,0.16,0.04,0.04,0.07,0.26
2,"[688, 76, 122, 164]",0.4,0.0,0.18,0.02,0.17,0.0,0.23
3,"[624, 176, 118, 147]",0.11,0.0,0.07,0.15,0.4,0.01,0.26
4,"[618, 196, 125, 151]",0.28,0.0,0.06,0.03,0.61,0.02,0.01
5,"[565, 206, 119, 140]",0.48,0.0,0.04,0.0,0.46,0.0,0.02
6,"[620, 153, 126, 157]",0.01,0.0,0.0,0.95,0.0,0.0,0.03
7,"[692, 199, 119, 136]",0.23,0.0,0.13,0.0,0.61,0.0,0.03
8,"[528, 194, 116, 137]",0.36,0.0,0.08,0.13,0.32,0.0,0.11
9,"[592, 200, 119, 142]",0.1,0.0,0.11,0.01,0.76,0.01,0.01
10,"[686, 109, 127, 167]",0.06,0.0,0.06,0.01,0.14,0.0,0.72
11,"[630, 196, 119, 145]",0.23,0.0,0.08,0.06,0.6,0.02,0.02
12,"[630, 187, 119, 146]",0.62,0.0,0.04,0.0,0.31,0.0,0.03
13,"[659, 187, 124, 150]",0.16,0.0,0.09,0.3,0.28,0.0,0.17
14,"[623, 213, 111, 136]",0.12,0.0,0.05,0.0,0.79,0.01,0.03
15,"[611, 209, 117, 137]",0.25,0.0,0.05,0.0,0.68,0.01,0.01
16,"[673, 94, 127, 173]",0.47,0.0,0.12,0.08,0.07,0.01,0.26
17,"[599, 203, 113, 134]",0.27,0.0,0.05,0.0,0.67,0.0,0.01
18,"[585, 188, 122, 148]",0.48,0.0,0.06,0.05,0.35,0.03,0.02
19,"[719, 192, 116, 139]",0.23,0.0,0.04,0.01,0.66,0.0,0.05
20,"[620, 107, 125, 163]",0.28,0.0,0.03,0.21,0.13,0.0,0.34
21,"[731, 203, 115, 134]",0.52,0.0,0.09,0.14,0.24,0.01,0.01
22,"[578, 163, 125, 147]",0.06,0.0,0.01,0.75,0.06,0.0,0.11
23,"[610, 185, 119, 140]",0.44,0.0,0.04,0.02,0.47,0.0,0.02
24,"[713, 109, 124, 170]",0.4,0.09,0.07,0.06,0.15,0.08,0.15
25,"[703, 193, 118, 143]",0.17,0.0,0.05,0.01,0.73,0.02,0.02
26,"[652, 89, 134, 173]",0.46,0.01,0.07,0.14,0.09,0.0,0.22
27,"[581, 194, 114, 132]",0.16,0.0,0.07,0.0,0.67,0.0,0.09
28,"[612, 182, 113, 136]",0.09,0.0,0.11,0.25,0.38,0.0,0.16
29,"[598, 163, 128, 153]",0.06,0.0,0.04,0.61,0.1,0.0,0.19
30,"[643, 172, 129, 163]",0.12,0.0,0.13,0.09,0.58,0.03,0.06
31,"[652, 135, 123, 157]",0.13,0.0,0.02,0.13,0.15,0.0,0.57
32,"[552, 95, 132, 175]",0.23,0.0,0.03,0.08,0.11,0.0,0.55
33,"[631, 176, 124, 147]",0.11,0.0,0.18,0.29,0.23,0.01,0.18
34,"[603, 178, 120, 141]",0.37,0.0,0.11,0.08,0.38,0.02,0.05
35,"[649, 186, 119, 141]",0.2,0.0,0.08,0.0,0.69,0.0,0.02
36,"[623, 92, 139, 176]",0.27,0.0,0.02,0.05,0.1,0.0,0.57
37,"[610, 179, 121, 150]",0.3,0.0,0.08,0.03,0.47,0.09,0.05
38,"[687, 155, 123, 146]",0.25,0.0,0.07,0.05,0.44,0.0,0.18
39,"[599, 139, 128, 156]",0.08,0.0,0.01,0.71,0.01,0.0,0.19
40,"[546, 170, 116, 146]",0.1,0.0,0.11,0.04,0.48,0.0,0.28
41,"[686, 112, 129, 169]",0.32,0.01,0.16,0.0,0.11,0.01,0.39
