,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[565, 96, 175, 231]",0.01,0.0,0.01,0.02,0.02,0.0,0.94
1,"[566, 97, 177, 244]",0.02,0.0,0.01,0.21,0.01,0.06,0.68
2,"[559, 95, 177, 236]",0.06,0.0,0.02,0.02,0.03,0.01,0.87
3,"[560, 95, 177, 232]",0.03,0.0,0.01,0.03,0.02,0.0,0.91
4,"[564, 95, 176, 234]",0.04,0.0,0.01,0.02,0.03,0.01,0.89
5,"[559, 108, 181, 236]",0.03,0.0,0.01,0.04,0.01,0.02,0.89
6,"[563, 102, 178, 233]",0.06,0.0,0.02,0.02,0.02,0.03,0.85
7,"[562, 97, 180, 240]",0.05,0.0,0.01,0.05,0.04,0.0,0.85
8,"[566, 105, 180, 235]",0.05,0.0,0.01,0.01,0.02,0.0,0.91
9,"[561, 98, 176, 233]",0.04,0.0,0.01,0.04,0.03,0.02,0.86
10,"[565, 98, 179, 238]",0.05,0.0,0.01,0.06,0.03,0.01,0.84
11,"[567, 105, 179, 232]",0.07,0.0,0.01,0.05,0.04,0.0,0.82
12,"[560, 102, 177, 229]",0.02,0.0,0.0,0.01,0.02,0.0,0.95
13,"[557, 101, 181, 238]",0.13,0.0,0.05,0.06,0.14,0.02,0.6
14,"[564, 102, 177, 230]",0.08,0.0,0.02,0.03,0.03,0.0,0.84
15,"[568, 100, 179, 236]",0.05,0.0,0.01,0.02,0.03,0.0,0.88
16,"[560, 150, 181, 252]",0.13,0.0,0.04,0.19,0.22,0.01,0.4
17,"[544, 136, 194, 266]",0.07,0.0,0.05,0.37,0.12,0.01,0.38
18,"[543, 130, 191, 264]",0.17,0.0,0.11,0.24,0.11,0.03,0.34
19,"[545, 134, 188, 268]",0.32,0.0,0.06,0.22,0.17,0.01,0.21
20,"[561, 128, 188, 272]",0.13,0.0,0.07,0.44,0.08,0.02,0.26
21,"[546, 131, 187, 263]",0.17,0.0,0.08,0.16,0.2,0.01,0.38
22,"[556, 139, 185, 261]",0.16,0.0,0.06,0.07,0.22,0.01,0.48
23,"[613, 192, 237, 330]",0.08,0.0,0.07,0.3,0.04,0.01,0.5
24,"[615, 187, 238, 328]",0.09,0.0,0.03,0.03,0.05,0.0,0.8
25,"[607, 193, 244, 329]",0.12,0.0,0.03,0.02,0.11,0.0,0.72
26,"[611, 184, 242, 333]",0.12,0.0,0.05,0.3,0.06,0.01,0.45
27,"[607, 192, 244, 329]",0.12,0.0,0.03,0.04,0.07,0.0,0.74
28,"[612, 183, 239, 327]",0.1,0.0,0.05,0.05,0.06,0.0,0.74
29,"[606, 192, 241, 329]",0.1,0.0,0.04,0.06,0.06,0.01,0.73
30,"[604, 183, 244, 334]",0.11,0.0,0.08,0.41,0.07,0.01,0.32
31,"[591, 193, 252, 336]",0.1,0.0,0.03,0.14,0.09,0.0,0.65
32,"[559, 105, 180, 234]",0.1,0.0,0.04,0.02,0.06,0.01,0.78
33,"[560, 103, 180, 236]",0.24,0.0,0.05,0.03,0.18,0.01,0.5
34,"[562, 97, 181, 239]",0.16,0.0,0.03,0.03,0.05,0.01,0.72
35,"[558, 101, 185, 242]",0.07,0.0,0.03,0.01,0.07,0.0,0.82
36,"[562, 94, 177, 233]",0.05,0.0,0.02,0.01,0.03,0.01,0.9
37,"[571, 106, 179, 236]",0.09,0.0,0.03,0.02,0.06,0.0,0.8
38,"[562, 101, 181, 241]",0.11,0.0,0.05,0.02,0.09,0.01,0.73
39,"[567, 103, 177, 231]",0.07,0.0,0.05,0.02,0.04,0.01,0.8
40,"[564, 102, 181, 240]",0.04,0.0,0.01,0.02,0.01,0.01,0.91
41,"[574, 104, 174, 234]",0.09,0.0,0.03,0.05,0.05,0.0,0.78
42,"[569, 102, 177, 234]",0.09,0.0,0.03,0.03,0.04,0.01,0.81
43,"[561, 97, 183, 241]",0.14,0.0,0.08,0.02,0.04,0.02,0.69
44,"[564, 97, 181, 239]",0.1,0.0,0.02,0.02,0.05,0.0,0.8
45,"[562, 105, 181, 242]",0.04,0.0,0.01,0.01,0.03,0.0,0.91
46,"[345, 87, 224, 322]",0.36,0.0,0.08,0.16,0.16,0.03,0.2
47,"[342, 85, 224, 322]",0.22,0.0,0.1,0.13,0.27,0.03,0.25
48,"[366, 90, 230, 326]",0.26,0.0,0.04,0.02,0.21,0.0,0.46
49,"[371, 98, 229, 320]",0.16,0.0,0.04,0.01,0.18,0.0,0.6
50,"[361, 93, 229, 327]",0.19,0.0,0.05,0.03,0.33,0.01,0.4
51,"[356, 84, 234, 329]",0.24,0.0,0.19,0.18,0.15,0.04,0.2
52,"[365, 88, 232, 328]",0.28,0.0,0.09,0.01,0.12,0.02,0.47
53,"[355, 84, 231, 323]",0.24,0.0,0.07,0.07,0.13,0.01,0.48
54,"[361, 84, 233, 331]",0.18,0.0,0.16,0.08,0.25,0.02,0.3
55,"[561, 105, 180, 239]",0.03,0.0,0.01,0.02,0.01,0.0,0.93
56,"[562, 101, 180, 238]",0.22,0.0,0.04,0.03,0.06,0.01,0.64
57,"[560, 106, 175, 227]",0.07,0.0,0.02,0.0,0.03,0.0,0.87
58,"[563, 99, 180, 239]",0.18,0.0,0.07,0.02,0.17,0.01,0.55
59,"[558, 100, 183, 241]",0.12,0.0,0.04,0.01,0.04,0.01,0.78
60,"[615, 183, 239, 328]",0.08,0.0,0.06,0.02,0.11,0.0,0.74
61,"[617, 185, 240, 330]",0.07,0.0,0.08,0.31,0.05,0.01,0.48
62,"[599, 193, 243, 326]",0.09,0.0,0.04,0.12,0.07,0.0,0.69
63,"[593, 203, 236, 317]",0.08,0.0,0.05,0.02,0.18,0.0,0.66
64,"[615, 186, 239, 326]",0.1,0.0,0.04,0.02,0.07,0.0,0.77
65,"[588, 200, 237, 336]",0.11,0.0,0.02,0.08,0.06,0.0,0.72
66,"[599, 187, 237, 319]",0.07,0.0,0.07,0.04,0.09,0.0,0.72
67,"[598, 191, 242, 329]",0.11,0.0,0.03,0.06,0.08,0.0,0.71
68,"[562, 135, 189, 269]",0.33,0.0,0.18,0.06,0.25,0.03,0.16
69,"[560, 134, 191, 267]",0.27,0.0,0.15,0.05,0.16,0.05,0.32
70,"[556, 141, 190, 268]",0.15,0.0,0.06,0.06,0.28,0.01,0.44
71,"[569, 137, 186, 265]",0.29,0.0,0.15,0.12,0.23,0.02,0.19
72,"[570, 139, 188, 269]",0.13,0.0,0.17,0.03,0.27,0.02,0.38
73,"[563, 149, 187, 259]",0.14,0.0,0.06,0.13,0.26,0.01,0.39
74,"[568, 142, 188, 264]",0.26,0.0,0.05,0.04,0.24,0.01,0.4
75,"[561, 141, 192, 271]",0.19,0.0,0.07,0.03,0.26,0.01,0.44
76,"[572, 104, 178, 235]",0.12,0.0,0.04,0.0,0.06,0.01,0.77
77,"[568, 108, 179, 238]",0.1,0.0,0.09,0.03,0.05,0.03,0.7
78,"[556, 101, 183, 239]",0.08,0.0,0.02,0.01,0.03,0.01,0.85
79,"[565, 102, 181, 238]",0.03,0.0,0.01,0.02,0.01,0.01,0.93
80,"[565, 89, 176, 245]",0.15,0.0,0.08,0.03,0.04,0.04,0.66
81,"[565, 103, 177, 232]",0.11,0.0,0.06,0.02,0.05,0.01,0.75
82,"[567, 100, 178, 236]",0.16,0.0,0.07,0.02,0.07,0.03,0.65
83,"[563, 102, 180, 241]",0.15,0.0,0.06,0.03,0.12,0.0,0.65
84,"[605, 185, 237, 317]",0.06,0.0,0.05,0.01,0.06,0.0,0.82
85,"[609, 180, 240, 326]",0.05,0.0,0.05,0.1,0.05,0.0,0.74
86,"[607, 184, 238, 319]",0.12,0.0,0.14,0.04,0.07,0.02,0.6
87,"[602, 186, 235, 322]",0.04,0.0,0.03,0.04,0.05,0.0,0.83
88,"[595, 208, 234, 316]",0.08,0.0,0.09,0.02,0.13,0.0,0.67
89,"[326, 90, 230, 333]",0.18,0.0,0.03,0.23,0.08,0.02,0.46
90,"[349, 96, 224, 322]",0.3,0.0,0.04,0.07,0.18,0.01,0.39
91,"[334, 87, 235, 329]",0.27,0.0,0.04,0.31,0.14,0.01,0.23
92,"[350, 93, 233, 335]",0.19,0.0,0.07,0.23,0.21,0.03,0.26
93,"[676, 102, 179, 236]",0.05,0.0,0.02,0.02,0.02,0.01,0.88
94,"[673, 98, 181, 237]",0.06,0.0,0.03,0.03,0.04,0.01,0.83
95,"[674, 97, 178, 234]",0.06,0.0,0.01,0.01,0.02,0.0,0.9
96,"[678, 99, 178, 232]",0.08,0.0,0.02,0.01,0.06,0.0,0.82
97,"[677, 95, 177, 238]",0.05,0.0,0.04,0.05,0.04,0.01,0.82
98,"[548, 141, 188, 263]",0.19,0.0,0.04,0.09,0.15,0.01,0.52
99,"[547, 135, 192, 271]",0.24,0.0,0.2,0.07,0.17,0.02,0.3
100,"[553, 141, 185, 263]",0.22,0.0,0.1,0.24,0.19,0.01,0.23
101,"[554, 134, 192, 279]",0.14,0.0,0.08,0.04,0.17,0.03,0.54
102,"[558, 147, 184, 255]",0.23,0.0,0.04,0.07,0.29,0.0,0.36
103,"[549, 139, 186, 267]",0.19,0.0,0.05,0.09,0.2,0.0,0.47
104,"[559, 149, 181, 248]",0.19,0.0,0.02,0.04,0.26,0.0,0.48
105,"[252, 114, 220, 293]",0.08,0.0,0.02,0.01,0.06,0.01,0.82
106,"[248, 107, 221, 290]",0.05,0.0,0.03,0.03,0.04,0.0,0.84
107,"[253, 114, 218, 294]",0.09,0.0,0.03,0.03,0.06,0.01,0.79
108,"[260, 107, 217, 288]",0.03,0.0,0.05,0.05,0.05,0.01,0.81
109,"[255, 113, 218, 286]",0.03,0.0,0.04,0.01,0.03,0.02,0.87
110,"[583, 178, 235, 330]",0.13,0.0,0.02,0.02,0.05,0.0,0.78
111,"[587, 180, 237, 319]",0.06,0.0,0.06,0.11,0.07,0.0,0.69
112,"[583, 180, 236, 325]",0.1,0.0,0.08,0.1,0.1,0.01,0.61
113,"[569, 177, 239, 325]",0.05,0.0,0.01,0.02,0.03,0.0,0.88
114,"[568, 182, 239, 318]",0.04,0.0,0.03,0.01,0.05,0.0,0.87
115,"[577, 173, 243, 327]",0.04,0.0,0.02,0.01,0.04,0.0,0.89
116,"[576, 178, 240, 322]",0.03,0.0,0.01,0.03,0.03,0.0,0.91
117,"[584, 182, 237, 318]",0.06,0.0,0.02,0.03,0.09,0.0,0.8
118,"[573, 172, 244, 330]",0.08,0.0,0.05,0.02,0.05,0.0,0.8
119,"[571, 182, 242, 326]",0.08,0.0,0.02,0.03,0.04,0.0,0.82
120,"[384, 126, 225, 318]",0.11,0.0,0.06,0.09,0.17,0.01,0.55
121,"[371, 117, 224, 317]",0.17,0.0,0.07,0.23,0.12,0.01,0.4
122,"[377, 136, 225, 315]",0.11,0.0,0.02,0.17,0.1,0.0,0.59
123,"[374, 123, 227, 325]",0.23,0.0,0.09,0.13,0.22,0.02,0.31
124,"[374, 121, 224, 313]",0.08,0.0,0.03,0.02,0.14,0.0,0.72
125,"[372, 117, 229, 319]",0.2,0.0,0.07,0.11,0.07,0.01,0.54
126,"[373, 114, 226, 318]",0.27,0.0,0.14,0.06,0.1,0.01,0.42
127,"[367, 127, 225, 317]",0.12,0.0,0.03,0.05,0.09,0.01,0.69
128,"[368, 113, 227, 322]",0.16,0.0,0.32,0.16,0.1,0.09,0.17
129,"[375, 118, 225, 318]",0.12,0.0,0.03,0.13,0.13,0.01,0.58
130,"[367, 120, 229, 321]",0.3,0.0,0.16,0.07,0.12,0.02,0.33
131,"[357, 122, 224, 317]",0.15,0.0,0.04,0.04,0.17,0.01,0.6
132,"[366, 117, 225, 318]",0.15,0.0,0.04,0.11,0.14,0.01,0.55
133,"[368, 115, 229, 320]",0.2,0.0,0.05,0.03,0.1,0.0,0.61
134,"[592, 111, 171, 225]",0.1,0.0,0.01,0.02,0.05,0.0,0.81
135,"[587, 112, 169, 224]",0.23,0.0,0.09,0.02,0.04,0.02,0.61
136,"[589, 117, 168, 224]",0.12,0.0,0.04,0.01,0.03,0.02,0.77
137,"[585, 115, 169, 222]",0.06,0.0,0.01,0.01,0.02,0.01,0.89
138,"[596, 118, 166, 218]",0.08,0.0,0.06,0.02,0.09,0.01,0.74
139,"[591, 117, 167, 219]",0.15,0.0,0.06,0.02,0.07,0.01,0.7
140,"[586, 123, 172, 225]",0.08,0.0,0.03,0.02,0.03,0.01,0.83
141,"[556, 188, 247, 338]",0.12,0.0,0.06,0.33,0.05,0.01,0.43
142,"[569, 174, 235, 332]",0.07,0.0,0.02,0.04,0.06,0.0,0.81
143,"[571, 190, 238, 326]",0.12,0.0,0.03,0.07,0.05,0.0,0.73
144,"[566, 182, 242, 331]",0.08,0.0,0.03,0.05,0.04,0.0,0.79
145,"[566, 180, 242, 327]",0.08,0.0,0.06,0.02,0.11,0.0,0.74
146,"[577, 183, 238, 322]",0.08,0.0,0.05,0.03,0.04,0.0,0.8
147,"[562, 181, 239, 327]",0.06,0.0,0.05,0.02,0.08,0.0,0.78
148,"[571, 183, 246, 330]",0.09,0.0,0.08,0.06,0.06,0.0,0.7
149,"[562, 185, 248, 337]",0.11,0.0,0.06,0.24,0.05,0.02,0.53
150,"[561, 102, 177, 234]",0.03,0.0,0.01,0.04,0.02,0.0,0.89
151,"[565, 97, 176, 236]",0.11,0.0,0.05,0.09,0.05,0.02,0.68
152,"[561, 98, 181, 238]",0.03,0.0,0.01,0.03,0.01,0.0,0.92
153,"[349, 142, 236, 336]",0.14,0.0,0.04,0.12,0.09,0.01,0.6
154,"[344, 127, 232, 326]",0.16,0.0,0.08,0.06,0.12,0.01,0.57
155,"[336, 123, 233, 334]",0.21,0.0,0.14,0.25,0.13,0.1,0.17
156,"[348, 144, 228, 319]",0.11,0.0,0.06,0.12,0.13,0.01,0.57
157,"[569, 190, 249, 332]",0.09,0.0,0.04,0.12,0.04,0.01,0.71
158,"[583, 180, 238, 321]",0.06,0.0,0.03,0.01,0.04,0.0,0.86
159,"[583, 183, 236, 321]",0.03,0.0,0.04,0.02,0.03,0.01,0.86
160,"[582, 185, 238, 319]",0.03,0.0,0.01,0.01,0.03,0.0,0.92
161,"[459, 107, 256, 342]",0.05,0.0,0.03,0.01,0.05,0.0,0.87
162,"[458, 111, 261, 348]",0.03,0.0,0.01,0.0,0.01,0.0,0.94
163,"[459, 102, 268, 349]",0.08,0.0,0.02,0.01,0.04,0.02,0.84
164,"[455, 117, 259, 342]",0.09,0.0,0.04,0.01,0.04,0.0,0.81
165,"[462, 108, 266, 348]",0.08,0.0,0.02,0.01,0.05,0.0,0.83
166,"[458, 116, 260, 340]",0.05,0.0,0.02,0.01,0.04,0.0,0.87
167,"[464, 116, 267, 348]",0.11,0.0,0.07,0.01,0.08,0.01,0.72
168,"[565, 107, 179, 240]",0.06,0.0,0.02,0.02,0.03,0.01,0.86
169,"[564, 103, 177, 234]",0.12,0.0,0.03,0.03,0.04,0.01,0.76
170,"[561, 104, 178, 232]",0.05,0.0,0.01,0.01,0.03,0.0,0.9
171,"[563, 108, 180, 234]",0.12,0.0,0.03,0.02,0.06,0.0,0.76
172,"[563, 101, 178, 235]",0.1,0.0,0.03,0.03,0.04,0.0,0.79
173,"[561, 93, 176, 237]",0.05,0.0,0.01,0.02,0.02,0.0,0.89
174,"[560, 106, 179, 237]",0.07,0.0,0.02,0.03,0.03,0.01,0.84
175,"[559, 101, 184, 239]",0.02,0.0,0.01,0.08,0.02,0.0,0.87
176,"[559, 103, 176, 230]",0.03,0.0,0.01,0.04,0.01,0.0,0.91
