,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[517, 147, 149, 189]",0.53,0.0,0.02,0.01,0.05,0.01,0.39,,,,,,,,
1,"[517, 148, 147, 193]",0.63,0.0,0.01,0.01,0.02,0.02,0.32,,,,,,,,
2,"[513, 150, 144, 183]",0.7,0.0,0.01,0.01,0.04,0.03,0.2,,,,,,,,
3,"[523, 138, 140, 180]",0.01,0.0,0.02,0.01,0.0,0.93,0.04,,,,,,,,
4,"[516, 140, 145, 191]",0.13,0.0,0.1,0.0,0.02,0.35,0.39,,,,,,,,
5,"[519, 145, 142, 183]",0.21,0.0,0.05,0.01,0.03,0.25,0.45,,,,,,,,
6,"[563, 144, 143, 186]",0.1,0.0,0.06,0.01,0.02,0.24,0.58,,,,,,,,
7,"[603, 155, 141, 182]",0.33,0.0,0.03,0.0,0.07,0.02,0.55,,,,,,,,
8,"[590, 168, 140, 171]",0.29,0.0,0.06,0.02,0.06,0.11,0.46,,,,,,,,
9,"[520, 160, 145, 185]",0.69,0.0,0.02,0.01,0.1,0.0,0.18,,,,,,,,
10,"[468, 157, 146, 182]",0.81,0.0,0.04,0.0,0.05,0.0,0.1,,,,,,,,
11,"[449, 172, 152, 190]",0.72,0.0,0.02,0.0,0.03,0.0,0.22,,,,,,,,
12,"[507, 176, 140, 176]",0.33,0.0,0.22,0.0,0.35,0.02,0.07,,,,,,,,
13,"[595, 170, 137, 174]",0.53,0.02,0.15,0.01,0.25,0.0,0.05,,,,,,,,
14,"[640, 151, 143, 188]",0.56,0.01,0.07,0.01,0.17,0.01,0.17,,,,,,,,
15,"[639, 149, 147, 192]",0.27,0.01,0.2,0.01,0.26,0.02,0.24,,,,,,,,
16,"[561, 156, 150, 192]",0.29,0.01,0.29,0.03,0.06,0.03,0.3,,,,,,,,
17,"[535, 172, 138, 178]",0.69,0.02,0.12,0.0,0.09,0.01,0.08,,,,,,,,
