,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11,box12,angry12,disgust12,fear12,happy12,sad12,surprise12,neutral12,box13,angry13,disgust13,fear13,happy13,sad13,surprise13,neutral13,box14,angry14,disgust14,fear14,happy14,sad14,surprise14,neutral14,box15,angry15,disgust15,fear15,happy15,sad15,surprise15,neutral15,box16,angry16,disgust16,fear16,happy16,sad16,surprise16,neutral16,box17,angry17,disgust17,fear17,happy17,sad17,surprise17,neutral17,box18,angry18,disgust18,fear18,happy18,sad18,surprise18,neutral18,box19,angry19,disgust19,fear19,happy19,sad19,surprise19,neutral19,box20,angry20,disgust20,fear20,happy20,sad20,surprise20,neutral20,box21,angry21,disgust21,fear21,happy21,sad21,surprise21,neutral21,box22,angry22,disgust22,fear22,happy22,sad22,surprise22,neutral22,box23,angry23,disgust23,fear23,happy23,sad23,surprise23,neutral23,box24,angry24,disgust24,fear24,happy24,sad24,surprise24,neutral24,box25,angry25,disgust25,fear25,happy25,sad25,surprise25,neutral25,box26,angry26,disgust26,fear26,happy26,sad26,surprise26,neutral26,box27,angry27,disgust27,fear27,happy27,sad27,surprise27,neutral27,box28,angry28,disgust28,fear28,happy28,sad28,surprise28,neutral28,box29,angry29,disgust29,fear29,happy29,sad29,surprise29,neutral29,box30,angry30,disgust30,fear30,happy30,sad30,surprise30,neutral30,box31,angry31,disgust31,fear31,happy31,sad31,surprise31,neutral31,box32,angry32,disgust32,fear32,happy32,sad32,surprise32,neutral32,box33,angry33,disgust33,fear33,happy33,sad33,surprise33,neutral33,box34,angry34,disgust34,fear34,happy34,sad34,surprise34,neutral34,box35,angry35,disgust35,fear35,happy35,sad35,surprise35,neutral35,box36,angry36,disgust36,fear36,happy36,sad36,surprise36,neutral36,box37,angry37,disgust37,fear37,happy37,sad37,surprise37,neutral37,box38,angry38,disgust38,fear38,happy38,sad38,surprise38,neutral38,box39,angry39,disgust39,fear39,happy39,sad39,surprise39,neutral39,box40,angry40,disgust40,fear40,happy40,sad40,surprise40,neutral40,box41,angry41,disgust41,fear41,happy41,sad41,surprise41,neutral41,box42,angry42,disgust42,fear42,happy42,sad42,surprise42,neutral42,box43,angry43,disgust43,fear43,happy43,sad43,surprise43,neutral43,box44,angry44,disgust44,fear44,happy44,sad44,surprise44,neutral44,box45,angry45,disgust45,fear45,happy45,sad45,surprise45,neutral45,box46,angry46,disgust46,fear46,happy46,sad46,surprise46,neutral46,box47,angry47,disgust47,fear47,happy47,sad47,surprise47,neutral47,box48,angry48,disgust48,fear48,happy48,sad48,surprise48,neutral48,box49,angry49,disgust49,fear49,happy49,sad49,surprise49,neutral49,box50,angry50,disgust50,fear50,happy50,sad50,surprise50,neutral50,box51,angry51,disgust51,fear51,happy51,sad51,surprise51,neutral51,box52,angry52,disgust52,fear52,happy52,sad52,surprise52,neutral52,box53,angry53,disgust53,fear53,happy53,sad53,surprise53,neutral53,box54,angry54,disgust54,fear54,happy54,sad54,surprise54,neutral54,box55,angry55,disgust55,fear55,happy55,sad55,surprise55,neutral55,box56,angry56,disgust56,fear56,happy56,sad56,surprise56,neutral56,box57,angry57,disgust57,fear57,happy57,sad57,surprise57,neutral57,box58,angry58,disgust58,fear58,happy58,sad58,surprise58,neutral58,box59,angry59,disgust59,fear59,happy59,sad59,surprise59,neutral59,box60,angry60,disgust60,fear60,happy60,sad60,surprise60,neutral60,box61,angry61,disgust61,fear61,happy61,sad61,surprise61,neutral61,box62,angry62,disgust62,fear62,happy62,sad62,surprise62,neutral62,box63,angry63,disgust63,fear63,happy63,sad63,surprise63,neutral63,box64,angry64,disgust64,fear64,happy64,sad64,surprise64,neutral64,box65,angry65,disgust65,fear65,happy65,sad65,surprise65,neutral65,box66,angry66,disgust66,fear66,happy66,sad66,surprise66,neutral66,box67,angry67,disgust67,fear67,happy67,sad67,surprise67,neutral67,box68,angry68,disgust68,fear68,happy68,sad68,surprise68,neutral68,box69,angry69,disgust69,fear69,happy69,sad69,surprise69,neutral69,box70,angry70,disgust70,fear70,happy70,sad70,surprise70,neutral70
10,"[721, 145, 163, 204]",0.89,0.0,0.06,0.0,0.03,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"[525, 115, 161, 199]",0.76,0.0,0.02,0.04,0.07,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"[231, 449, 33, 49]",0.33,0.0,0.02,0.06,0.52,0.01,0.05,"[0, 360, 25, 33]",0.37,0.03,0.12,0.14,0.3,0.01,0.03,"[460, 394, 25, 34]",0.39,0.0,0.07,0.06,0.41,0.03,0.02,"[162, 481, 33, 50]",0.17,0.0,0.07,0.14,0.53,0.04,0.05,"[380, 596, 34, 40]",0.19,0.04,0.07,0.02,0.65,0.01,0.02,"[382, 408, 29, 37]",0.2,0.01,0.06,0.04,0.52,0.11,0.06,"[551, 365, 22, 28]",0.2,0.01,0.03,0.1,0.59,0.04,0.04,"[266, 655, 42, 57]",0.1,0.0,0.04,0.09,0.6,0.02,0.15,"[284, 447, 30, 43]",0.42,0.01,0.04,0.04,0.39,0.05,0.06,"[35, 524, 39, 57]",0.58,0.0,0.08,0.02,0.26,0.01,0.05,"[29, 411, 37, 49]",0.23,0.01,0.11,0.11,0.5,0.02,0.02,"[207, 391, 27, 34]",0.44,0.0,0.07,0.05,0.33,0.01,0.1,"[419, 407, 23, 34]",0.43,0.0,0.04,0.06,0.45,0.01,0.02,"[539, 446, 27, 38]",0.32,0.0,0.08,0.03,0.55,0.0,0.02,"[393, 316, 16, 23]",0.37,0.01,0.03,0.14,0.36,0.06,0.03,"[60, 358, 28, 37]",0.16,0.0,0.08,0.18,0.55,0.01,0.02,"[420, 504, 42, 53]",0.27,0.01,0.04,0.13,0.31,0.02,0.23,"[105, 409, 28, 36]",0.05,0.0,0.03,0.53,0.32,0.01,0.07,"[252, 363, 28, 36]",0.26,0.0,0.08,0.08,0.5,0.05,0.02,"[513, 458, 30, 43]",0.18,0.02,0.1,0.09,0.46,0.07,0.08,"[409, 344, 20, 27]",0.5,0.03,0.09,0.1,0.22,0.04,0.03,"[189, 284, 17, 22]",0.48,0.0,0.04,0.06,0.32,0.08,0.02,"[348, 322, 20, 28]",0.37,0.01,0.04,0.05,0.47,0.05,0.03,"[290, 353, 26, 36]",0.23,0.02,0.09,0.09,0.5,0.06,0.01,"[426, 315, 17, 23]",0.39,0.0,0.05,0.1,0.39,0.05,0.02,"[171, 394, 27, 35]",0.36,0.01,0.03,0.14,0.36,0.01,0.08,"[652, 337, 18, 25]",0.21,0.02,0.04,0.28,0.39,0.03,0.03,"[596, 346, 20, 26]",0.24,0.0,0.06,0.17,0.51,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"[232, 450, 32, 49]",0.32,0.0,0.02,0.03,0.57,0.0,0.06,"[378, 587, 31, 42]",0.25,0.0,0.07,0.19,0.38,0.07,0.04,"[0, 361, 24, 33]",0.32,0.02,0.09,0.2,0.3,0.02,0.05,"[650, 337, 20, 26]",0.18,0.01,0.08,0.11,0.58,0.02,0.03,"[418, 409, 25, 33]",0.41,0.0,0.03,0.15,0.35,0.03,0.03,"[540, 448, 25, 35]",0.19,0.0,0.06,0.22,0.48,0.01,0.05,"[35, 527, 40, 55]",0.65,0.0,0.09,0.01,0.19,0.02,0.05,"[164, 482, 35, 50]",0.14,0.0,0.07,0.08,0.61,0.06,0.05,"[60, 361, 26, 33]",0.14,0.0,0.06,0.43,0.29,0.04,0.03,"[580, 474, 22, 30]",0.19,0.01,0.03,0.16,0.54,0.03,0.04,"[515, 459, 29, 40]",0.22,0.04,0.07,0.11,0.52,0.02,0.02,"[394, 316, 16, 21]",0.43,0.01,0.03,0.06,0.39,0.07,0.01,"[207, 392, 27, 33]",0.41,0.0,0.07,0.13,0.31,0.01,0.06,"[284, 447, 31, 44]",0.19,0.0,0.04,0.11,0.54,0.06,0.05,"[267, 659, 37, 54]",0.31,0.0,0.07,0.17,0.34,0.06,0.05,"[172, 392, 24, 31]",0.19,0.01,0.02,0.44,0.29,0.02,0.04,"[104, 409, 28, 37]",0.05,0.0,0.03,0.35,0.44,0.01,0.12,"[223, 301, 19, 26]",0.54,0.01,0.05,0.07,0.28,0.05,0.01,"[203, 427, 23, 29]",0.39,0.0,0.04,0.08,0.43,0.04,0.01,"[550, 366, 21, 27]",0.17,0.01,0.04,0.14,0.55,0.02,0.07,"[324, 417, 34, 43]",0.14,0.01,0.07,0.1,0.43,0.11,0.15,"[594, 347, 22, 27]",0.18,0.0,0.03,0.25,0.52,0.01,0.01,"[409, 344, 20, 27]",0.38,0.01,0.06,0.18,0.29,0.03,0.04,"[384, 410, 28, 34]",0.24,0.0,0.11,0.03,0.44,0.08,0.1,"[254, 363, 27, 36]",0.18,0.0,0.06,0.14,0.47,0.09,0.05,"[174, 307, 21, 28]",0.45,0.01,0.04,0.1,0.31,0.04,0.04,"[599, 445, 22, 29]",0.4,0.0,0.07,0.15,0.29,0.05,0.02,"[292, 354, 27, 36]",0.21,0.0,0.07,0.18,0.39,0.1,0.03,"[466, 393, 24, 32]",0.26,0.0,0.06,0.05,0.43,0.12,0.08,"[160, 288, 17, 21]",0.62,0.01,0.03,0.07,0.22,0.05,0.01,"[427, 316, 16, 22]",0.47,0.0,0.04,0.13,0.29,0.05,0.01,"[305, 326, 19, 25]",0.19,0.0,0.11,0.06,0.57,0.05,0.03,"[306, 287, 20, 25]",0.18,0.0,0.07,0.1,0.59,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"[660, 344, 61, 78]",0.03,0.0,0.08,0.06,0.33,0.03,0.47,"[694, 3, 31, 42]",0.03,0.0,0.01,0.0,0.05,0.01,0.9,"[270, 373, 47, 66]",0.03,0.0,0.02,0.0,0.4,0.01,0.54,"[674, 454, 61, 85]",0.12,0.01,0.16,0.01,0.22,0.18,0.31,"[486, 126, 33, 45]",0.06,0.0,0.13,0.03,0.74,0.01,0.03,"[19, 434, 65, 85]",0.2,0.0,0.02,0.01,0.39,0.0,0.38,"[760, 83, 37, 49]",0.06,0.0,0.01,0.01,0.19,0.0,0.74,"[454, 415, 68, 84]",0.07,0.0,0.03,0.02,0.3,0.0,0.58,"[337, 0, 30, 32]",0.09,0.0,0.02,0.01,0.43,0.0,0.44,"[236, 324, 44, 56]",0.08,0.0,0.03,0.0,0.36,0.01,0.51,"[558, 317, 50, 64]",0.39,0.0,0.08,0.0,0.28,0.0,0.25,"[573, 5, 29, 39]",0.07,0.0,0.05,0.4,0.29,0.03,0.16,"[68, 340, 56, 75]",0.56,0.0,0.04,0.02,0.18,0.02,0.17,"[504, 523, 77, 105]",0.11,0.0,0.21,0.01,0.53,0.0,0.14,"[276, 250, 36, 45]",0.01,0.0,0.01,0.84,0.04,0.0,0.09,"[987, 344, 45, 60]",0.05,0.0,0.05,0.08,0.19,0.12,0.5,"[947, 255, 38, 48]",0.1,0.0,0.02,0.14,0.19,0.0,0.54,"[536, 239, 40, 53]",0.65,0.0,0.01,0.01,0.11,0.0,0.21,"[389, 103, 36, 46]",0.63,0.0,0.01,0.02,0.08,0.0,0.27,"[230, 458, 50, 71]",0.1,0.0,0.07,0.02,0.43,0.01,0.38,"[922, 105, 36, 47]",0.27,0.0,0.03,0.01,0.31,0.0,0.37,"[405, 265, 30, 40]",0.05,0.0,0.01,0.64,0.09,0.01,0.21,"[638, 112, 36, 47]",0.37,0.0,0.03,0.08,0.13,0.01,0.38,"[810, 244, 37, 55]",0.35,0.0,0.15,0.01,0.26,0.01,0.21,"[1113, 265, 40, 50]",0.14,0.0,0.01,0.1,0.43,0.01,0.32,"[662, 254, 35, 51]",0.12,0.0,0.04,0.5,0.06,0.0,0.28,"[758, 352, 49, 59]",0.14,0.0,0.04,0.01,0.59,0.01,0.2,"[1031, 104, 37, 52]",0.08,0.0,0.0,0.25,0.06,0.0,0.61,"[414, 363, 41, 51]",0.04,0.0,0.02,0.0,0.56,0.01,0.36,"[887, 380, 52, 72]",0.23,0.0,0.06,0.14,0.27,0.03,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"[694, 8, 31, 41]",0.03,0.0,0.0,0.0,0.03,0.0,0.93,"[912, 106, 34, 44]",0.14,0.0,0.0,0.0,0.34,0.0,0.51,"[692, 457, 62, 84]",0.14,0.0,0.09,0.01,0.39,0.01,0.36,"[1100, 269, 39, 47]",0.27,0.0,0.03,0.01,0.3,0.0,0.39,"[475, 421, 63, 78]",0.14,0.0,0.02,0.0,0.14,0.0,0.69,"[660, 358, 57, 76]",0.05,0.0,0.04,0.06,0.17,0.01,0.67,"[18, 438, 61, 79]",0.1,0.0,0.01,0.0,0.31,0.0,0.57,"[237, 327, 45, 57]",0.13,0.0,0.01,0.01,0.21,0.01,0.62,"[506, 541, 74, 100]",0.19,0.0,0.04,0.01,0.68,0.0,0.08,"[261, 251, 35, 47]",0.39,0.0,0.1,0.02,0.22,0.01,0.26,"[554, 320, 51, 63]",0.24,0.0,0.02,0.0,0.22,0.0,0.51,"[762, 90, 37, 47]",0.04,0.0,0.02,0.08,0.2,0.0,0.66,"[10, 545, 66, 86]",0.1,0.0,0.04,0.03,0.31,0.01,0.51,"[243, 445, 43, 64]",0.01,0.0,0.01,0.93,0.01,0.0,0.03,"[960, 255, 39, 51]",0.13,0.0,0.09,0.11,0.49,0.01,0.16,"[535, 245, 40, 52]",0.48,0.0,0.02,0.02,0.15,0.0,0.33,"[73, 346, 52, 66]",0.16,0.0,0.04,0.05,0.49,0.01,0.25,"[878, 386, 52, 70]",0.13,0.0,0.07,0.1,0.41,0.02,0.27,"[339, 0, 29, 33]",0.11,0.0,0.01,0.36,0.25,0.0,0.27,"[670, 259, 36, 49]",0.15,0.0,0.05,0.42,0.17,0.03,0.18,"[273, 381, 44, 57]",0.12,0.0,0.05,0.1,0.54,0.0,0.18,"[1038, 105, 39, 53]",0.33,0.0,0.0,0.28,0.22,0.0,0.17,"[483, 130, 34, 46]",0.26,0.0,0.32,0.09,0.3,0.01,0.02,"[405, 266, 35, 45]",0.12,0.0,0.02,0.19,0.28,0.0,0.39,"[817, 250, 36, 49]",0.08,0.0,0.05,0.11,0.51,0.03,0.21,"[574, 7, 30, 41]",0.12,0.0,0.15,0.23,0.39,0.04,0.07,"[437, 365, 50, 64]",0.26,0.0,0.04,0.04,0.27,0.01,0.38,"[394, 108, 33, 44]",0.6,0.0,0.01,0.02,0.17,0.0,0.2,"[988, 342, 47, 65]",0.07,0.0,0.02,0.28,0.16,0.01,0.46,"[764, 348, 50, 61]",0.32,0.0,0.06,0.08,0.16,0.02,0.36,"[415, 363, 41, 55]",0.25,0.0,0.13,0.01,0.39,0.01,0.21,"[1198, 80, 49, 59]",0.19,0.0,0.09,0.09,0.52,0.01,0.09,"[210, 17, 27, 35]",0.24,0.0,0.05,0.06,0.5,0.11,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"[696, 455, 64, 82]",0.14,0.0,0.04,0.0,0.31,0.01,0.5,"[0, 551, 68, 88]",0.19,0.0,0.09,0.07,0.15,0.03,0.46,"[695, 9, 31, 42]",0.04,0.0,0.0,0.0,0.03,0.0,0.93,"[15, 438, 64, 83]",0.16,0.0,0.02,0.01,0.41,0.01,0.4,"[912, 106, 34, 47]",0.34,0.0,0.01,0.0,0.34,0.0,0.31,"[473, 424, 63, 80]",0.15,0.0,0.01,0.01,0.1,0.0,0.73,"[507, 545, 73, 92]",0.1,0.0,0.09,0.0,0.72,0.0,0.07,"[483, 132, 33, 43]",0.15,0.0,0.13,0.0,0.49,0.0,0.22,"[1038, 106, 40, 51]",0.26,0.0,0.03,0.13,0.44,0.0,0.14,"[662, 355, 55, 70]",0.1,0.0,0.05,0.17,0.23,0.02,0.43,"[555, 326, 48, 60]",0.14,0.0,0.09,0.0,0.36,0.0,0.39,"[242, 329, 42, 54]",0.17,0.0,0.03,0.01,0.23,0.02,0.55,"[282, 252, 35, 45]",0.02,0.0,0.01,0.85,0.02,0.01,0.1,"[873, 386, 56, 73]",0.18,0.0,0.06,0.07,0.43,0.01,0.26,"[639, 117, 34, 46]",0.57,0.0,0.0,0.12,0.04,0.0,0.26,"[332, 0, 29, 36]",0.33,0.0,0.01,0.42,0.12,0.0,0.12,"[763, 88, 38, 51]",0.06,0.0,0.04,0.16,0.3,0.0,0.44,"[240, 448, 47, 70]",0.01,0.0,0.01,0.8,0.02,0.01,0.16,"[968, 258, 37, 48]",0.14,0.0,0.09,0.09,0.43,0.03,0.22,"[77, 344, 55, 72]",0.37,0.0,0.03,0.08,0.29,0.01,0.22,"[569, 8, 28, 39]",0.06,0.0,0.2,0.07,0.54,0.02,0.12,"[1101, 266, 39, 50]",0.12,0.0,0.03,0.02,0.34,0.0,0.49,"[763, 342, 51, 62]",0.17,0.0,0.03,0.02,0.12,0.0,0.65,"[817, 250, 38, 50]",0.15,0.0,0.03,0.27,0.28,0.01,0.26,"[535, 245, 40, 52]",0.69,0.0,0.02,0.01,0.17,0.0,0.1,"[439, 368, 50, 64]",0.13,0.0,0.05,0.01,0.6,0.0,0.22,"[271, 375, 47, 68]",0.16,0.01,0.05,0.11,0.42,0.02,0.24,"[409, 277, 30, 40]",0.14,0.0,0.01,0.21,0.09,0.04,0.51,"[990, 347, 45, 64]",0.06,0.0,0.03,0.12,0.25,0.03,0.51,"[396, 107, 36, 47]",0.49,0.0,0.04,0.04,0.2,0.0,0.23,"[670, 263, 36, 48]",0.34,0.0,0.12,0.23,0.15,0.02,0.15,"[523, 219, 23, 29]",0.07,0.0,0.25,0.07,0.52,0.0,0.08,"[410, 369, 41, 54]",0.05,0.0,0.01,0.02,0.24,0.01,0.67,"[1199, 84, 42, 51]",0.02,0.0,0.06,0.03,0.61,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"[529, 82, 185, 218]",0.96,0.0,0.01,0.0,0.01,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"[552, 91, 158, 194]",0.81,0.01,0.05,0.0,0.08,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"[516, 93, 165, 210]",0.71,0.01,0.03,0.03,0.1,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
