,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[244, 86, 97, 120]",0.27,0.0,0.16,0.01,0.15,0.01,0.41,,,,,,,,
1,"[249, 85, 101, 129]",0.12,0.0,0.02,0.0,0.05,0.02,0.79,,,,,,,,
2,"[251, 87, 101, 128]",0.19,0.0,0.03,0.01,0.14,0.02,0.61,"[465, 153, 28, 33]",0.1,0.0,0.1,0.21,0.29,0.0,0.3
3,"[256, 86, 98, 126]",0.04,0.0,0.16,0.0,0.08,0.21,0.51,,,,,,,,
4,"[255, 82, 103, 133]",0.25,0.0,0.12,0.14,0.05,0.32,0.12,,,,,,,,
5,"[258, 92, 106, 131]",0.05,0.0,0.02,0.0,0.05,0.0,0.87,"[466, 156, 31, 38]",0.2,0.0,0.25,0.23,0.17,0.02,0.13
6,"[254, 101, 105, 132]",0.14,0.0,0.03,0.0,0.09,0.02,0.71,,,,,,,,
7,"[252, 111, 98, 123]",0.08,0.0,0.02,0.0,0.09,0.0,0.8,,,,,,,,
8,"[250, 93, 102, 127]",0.16,0.0,0.19,0.0,0.09,0.29,0.27,,,,,,,,
9,"[248, 85, 104, 127]",0.15,0.0,0.24,0.0,0.06,0.11,0.44,,,,,,,,
10,"[234, 97, 102, 125]",0.14,0.0,0.04,0.01,0.11,0.04,0.67,"[465, 156, 29, 36]",0.16,0.0,0.17,0.25,0.19,0.0,0.22
11,"[243, 89, 103, 125]",0.09,0.0,0.02,0.0,0.03,0.03,0.83,"[465, 153, 29, 33]",0.1,0.0,0.11,0.35,0.19,0.01,0.25
12,"[258, 84, 104, 124]",0.05,0.0,0.16,0.01,0.08,0.16,0.55,,,,,,,,
13,"[242, 86, 108, 134]",0.22,0.0,0.13,0.11,0.14,0.26,0.14,"[459, 151, 30, 35]",0.16,0.0,0.17,0.22,0.17,0.02,0.26
14,"[247, 91, 105, 128]",0.19,0.0,0.03,0.0,0.13,0.01,0.64,,,,,,,,
15,"[244, 88, 102, 126]",0.38,0.0,0.1,0.01,0.08,0.17,0.25,,,,,,,,
16,"[245, 84, 103, 128]",0.17,0.0,0.01,0.0,0.07,0.03,0.71,,,,,,,,
17,"[241, 80, 104, 129]",0.17,0.0,0.13,0.52,0.05,0.06,0.08,,,,,,,,
18,"[239, 90, 104, 129]",0.25,0.0,0.0,0.0,0.08,0.0,0.67,,,,,,,,
19,"[243, 83, 106, 130]",0.16,0.0,0.03,0.0,0.15,0.01,0.64,,,,,,,,
20,"[243, 88, 107, 138]",0.04,0.0,0.03,0.0,0.08,0.01,0.84,,,,,,,,
21,"[234, 88, 103, 131]",0.12,0.0,0.01,0.01,0.09,0.0,0.77,,,,,,,,
22,"[244, 80, 101, 127]",0.11,0.0,0.09,0.01,0.11,0.2,0.48,,,,,,,,
