,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
166,"[509, 202, 127, 167]",0.39,0.01,0.02,0.25,0.2,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"[559, 206, 119, 155]",0.18,0.0,0.03,0.4,0.21,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,"[613, 223, 116, 152]",0.15,0.0,0.1,0.59,0.12,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,"[612, 222, 121, 153]",0.02,0.0,0.02,0.88,0.03,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,"[614, 228, 114, 151]",0.13,0.0,0.07,0.55,0.14,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"[624, 232, 111, 145]",0.04,0.0,0.02,0.83,0.05,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"[636, 227, 112, 148]",0.04,0.0,0.03,0.82,0.05,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,"[637, 218, 123, 157]",0.09,0.0,0.04,0.58,0.11,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"[630, 217, 117, 151]",0.05,0.0,0.04,0.74,0.09,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"[604, 134, 126, 160]",0.43,0.0,0.01,0.19,0.08,0.01,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"[582, 155, 119, 154]",0.09,0.0,0.08,0.15,0.19,0.01,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"[601, 145, 126, 160]",0.17,0.0,0.04,0.31,0.17,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"[588, 152, 128, 162]",0.02,0.0,0.02,0.49,0.08,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"[583, 154, 128, 160]",0.12,0.0,0.08,0.37,0.11,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"[587, 153, 125, 157]",0.04,0.0,0.03,0.63,0.07,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"[587, 165, 115, 144]",0.11,0.0,0.05,0.27,0.17,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,"[589, 159, 118, 153]",0.19,0.0,0.13,0.12,0.1,0.01,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"[580, 162, 119, 149]",0.15,0.0,0.09,0.11,0.17,0.01,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"[587, 149, 123, 163]",0.15,0.0,0.15,0.29,0.16,0.01,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"[579, 168, 118, 146]",0.07,0.0,0.06,0.24,0.13,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"[583, 161, 123, 154]",0.03,0.0,0.02,0.61,0.09,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"[582, 156, 126, 157]",0.02,0.0,0.02,0.21,0.2,0.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"[590, 138, 126, 166]",0.43,0.0,0.26,0.04,0.15,0.11,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"[588, 159, 127, 158]",0.02,0.0,0.02,0.76,0.04,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"[587, 157, 128, 160]",0.01,0.0,0.01,0.87,0.03,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"[587, 152, 126, 159]",0.17,0.0,0.13,0.11,0.26,0.03,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"[627, 139, 125, 164]",0.18,0.01,0.04,0.35,0.14,0.01,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"[576, 173, 127, 159]",0.01,0.0,0.01,0.4,0.06,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"[562, 176, 121, 155]",0.06,0.0,0.01,0.13,0.16,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"[554, 170, 122, 157]",0.01,0.0,0.0,0.51,0.03,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"[558, 175, 119, 149]",0.03,0.0,0.01,0.65,0.08,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"[358, 422, 20, 24]",0.05,0.0,0.08,0.29,0.41,0.02,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"[362, 422, 17, 22]",0.2,0.0,0.15,0.1,0.52,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"[359, 422, 18, 23]",0.33,0.0,0.1,0.17,0.36,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"[360, 423, 17, 22]",0.13,0.0,0.19,0.25,0.4,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"[589, 146, 127, 164]",0.2,0.0,0.08,0.31,0.05,0.21,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"[593, 138, 122, 165]",0.04,0.0,0.01,0.82,0.02,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"[587, 154, 121, 156]",0.02,0.0,0.03,0.74,0.04,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"[589, 138, 125, 156]",0.14,0.0,0.03,0.55,0.05,0.01,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"[613, 132, 122, 158]",0.33,0.0,0.05,0.07,0.03,0.05,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"[635, 133, 130, 170]",0.45,0.0,0.02,0.21,0.07,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"[619, 129, 125, 161]",0.64,0.0,0.05,0.02,0.04,0.03,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"[605, 145, 117, 148]",0.05,0.01,0.08,0.73,0.06,0.04,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"[606, 128, 127, 165]",0.09,0.0,0.03,0.61,0.04,0.09,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"[603, 135, 127, 163]",0.07,0.0,0.02,0.58,0.04,0.02,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"[605, 134, 123, 162]",0.16,0.0,0.04,0.58,0.05,0.1,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[609, 160, 120, 153]",0.02,0.0,0.0,0.78,0.03,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"[618, 169, 119, 151]",0.0,0.0,0.0,0.87,0.01,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[607, 134, 128, 165]",0.16,0.0,0.02,0.57,0.02,0.1,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[615, 130, 121, 159]",0.4,0.01,0.09,0.12,0.11,0.14,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"[618, 167, 116, 149]",0.04,0.0,0.01,0.66,0.04,0.01,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[621, 170, 118, 153]",0.0,0.0,0.0,0.92,0.0,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[623, 163, 123, 158]",0.03,0.0,0.01,0.61,0.03,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[626, 158, 127, 164]",0.06,0.0,0.01,0.74,0.05,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[616, 177, 122, 156]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[597, 135, 128, 166]",0.05,0.0,0.04,0.79,0.01,0.02,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"[584, 144, 119, 159]",0.53,0.0,0.12,0.14,0.09,0.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"[601, 136, 126, 163]",0.57,0.0,0.06,0.07,0.06,0.01,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[585, 173, 165, 216]",0.07,0.02,0.35,0.33,0.19,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[556, 166, 170, 222]",0.11,0.0,0.12,0.47,0.19,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[535, 172, 172, 221]",0.02,0.0,0.01,0.91,0.04,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[568, 193, 169, 211]",0.0,0.0,0.0,0.98,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[561, 193, 166, 216]",0.01,0.0,0.01,0.93,0.02,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[567, 201, 166, 212]",0.05,0.0,0.02,0.8,0.07,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"[575, 198, 168, 215]",0.02,0.0,0.01,0.91,0.02,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[583, 201, 165, 213]",0.08,0.0,0.04,0.7,0.08,0.02,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[568, 183, 171, 220]",0.01,0.0,0.01,0.93,0.03,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[319, 394, 22, 30]",0.25,0.0,0.03,0.12,0.27,0.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[321, 396, 22, 29]",0.33,0.0,0.03,0.02,0.33,0.0,0.29,"[398, 396, 22, 27]",0.03,0.0,0.11,0.1,0.48,0.02,0.27,,,,,,,,,,,,,,,,,,,,,,,,
235,"[1095, 245, 28, 40]",0.34,0.0,0.02,0.18,0.34,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[511, 153, 122, 162]",0.05,0.0,0.02,0.54,0.08,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[589, 126, 131, 175]",0.12,0.0,0.19,0.1,0.03,0.55,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[700, 131, 124, 162]",0.45,0.0,0.04,0.04,0.05,0.01,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[659, 140, 128, 161]",0.25,0.0,0.05,0.17,0.1,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[600, 178, 121, 151]",0.0,0.0,0.0,0.89,0.04,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[601, 174, 120, 151]",0.0,0.0,0.0,0.97,0.01,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[608, 180, 97, 126]",0.02,0.0,0.01,0.89,0.05,0.0,0.03,"[1169, 485, 83, 106]",0.27,0.0,0.26,0.0,0.11,0.03,0.32,,,,,,,,,,,,,,,,,,,,,,,,
243,"[599, 172, 98, 129]",0.12,0.0,0.21,0.19,0.43,0.02,0.02,"[1157, 481, 97, 119]",0.08,0.0,0.29,0.01,0.15,0.06,0.42,,,,,,,,,,,,,,,,,,,,,,,,
244,"[621, 182, 96, 127]",0.02,0.0,0.03,0.88,0.04,0.0,0.02,"[1180, 490, 86, 105]",0.16,0.0,0.29,0.0,0.12,0.02,0.41,,,,,,,,,,,,,,,,,,,,,,,,
245,"[1186, 492, 88, 116]",0.15,0.0,0.1,0.05,0.1,0.09,0.51,"[613, 145, 115, 161]",0.5,0.0,0.02,0.1,0.1,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,
246,"[1201, 498, 75, 104]",0.25,0.0,0.11,0.05,0.17,0.07,0.34,"[633, 164, 114, 153]",0.07,0.0,0.03,0.76,0.08,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
247,"[600, 124, 146, 170]",0.32,0.0,0.02,0.27,0.05,0.03,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[609, 128, 126, 163]",0.17,0.0,0.17,0.24,0.07,0.33,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"[601, 148, 116, 150]",0.11,0.0,0.05,0.45,0.06,0.01,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[607, 130, 126, 160]",0.01,0.0,0.02,0.88,0.02,0.04,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[625, 117, 119, 158]",0.06,0.0,0.13,0.01,0.05,0.39,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[618, 130, 124, 162]",0.02,0.0,0.01,0.89,0.01,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[641, 131, 120, 151]",0.36,0.09,0.07,0.25,0.12,0.04,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"[635, 132, 120, 156]",0.16,0.0,0.03,0.54,0.06,0.02,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[630, 148, 122, 155]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[44, 194, 26, 35]",0.51,0.0,0.04,0.01,0.15,0.01,0.29,"[688, 227, 19, 28]",0.04,0.0,0.01,0.88,0.03,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
257,"[632, 182, 21, 29]",0.52,0.0,0.04,0.14,0.17,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[298, 236, 28, 33]",0.03,0.0,0.12,0.1,0.66,0.0,0.09,"[225, 181, 21, 30]",0.39,0.0,0.04,0.16,0.33,0.01,0.07,"[50, 197, 23, 32]",0.31,0.0,0.04,0.13,0.19,0.03,0.29,"[463, 205, 35, 48]",0.06,0.0,0.42,0.03,0.41,0.01,0.06,"[160, 519, 18, 22]",0.17,0.0,0.06,0.15,0.59,0.02,0.01
259,"[223, 182, 20, 29]",0.32,0.0,0.04,0.11,0.4,0.01,0.13,"[270, 231, 25, 32]",0.26,0.0,0.02,0.04,0.45,0.0,0.24,"[697, 221, 18, 26]",0.07,0.0,0.04,0.32,0.26,0.01,0.3,"[422, 192, 18, 22]",0.74,0.0,0.05,0.0,0.14,0.0,0.07,,,,,,,,
260,"[284, 228, 27, 34]",0.11,0.0,0.05,0.23,0.38,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
