,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[522, 123, 211, 265]",0.16,0.01,0.01,0.02,0.11,0.0,0.68,,,,,,,,,,,,,,,,
1,"[536, 122, 208, 264]",0.1,0.0,0.01,0.02,0.06,0.0,0.81,,,,,,,,,,,,,,,,
2,"[540, 106, 203, 261]",0.14,0.0,0.01,0.01,0.11,0.01,0.72,,,,,,,,,,,,,,,,
3,"[548, 116, 205, 265]",0.16,0.0,0.02,0.02,0.26,0.0,0.54,,,,,,,,,,,,,,,,
4,"[547, 120, 197, 255]",0.08,0.0,0.01,0.09,0.23,0.0,0.58,,,,,,,,,,,,,,,,
5,"[554, 110, 212, 274]",0.18,0.0,0.03,0.01,0.54,0.0,0.24,,,,,,,,,,,,,,,,
6,"[573, 121, 205, 274]",0.4,0.0,0.02,0.0,0.46,0.0,0.12,,,,,,,,,,,,,,,,
7,"[558, 119, 211, 268]",0.31,0.0,0.04,0.0,0.21,0.0,0.42,,,,,,,,,,,,,,,,
8,"[557, 110, 210, 272]",0.29,0.0,0.03,0.0,0.22,0.0,0.45,,,,,,,,,,,,,,,,
9,"[570, 106, 207, 271]",0.32,0.0,0.04,0.01,0.19,0.01,0.43,,,,,,,,,,,,,,,,
10,"[569, 108, 205, 266]",0.38,0.0,0.07,0.01,0.13,0.0,0.4,,,,,,,,,,,,,,,,
11,"[568, 119, 207, 273]",0.36,0.01,0.06,0.0,0.36,0.0,0.2,,,,,,,,,,,,,,,,
12,"[547, 126, 213, 269]",0.3,0.01,0.04,0.01,0.21,0.0,0.42,,,,,,,,,,,,,,,,
13,"[557, 110, 212, 277]",0.39,0.0,0.03,0.02,0.26,0.0,0.3,,,,,,,,,,,,,,,,
14,"[511, 138, 216, 272]",0.27,0.01,0.02,0.02,0.58,0.0,0.11,"[1222, 434, 33, 34]",0.2,0.0,0.02,0.04,0.66,0.0,0.08,,,,,,,,
15,"[545, 119, 203, 267]",0.39,0.0,0.02,0.0,0.5,0.0,0.09,,,,,,,,,,,,,,,,
16,"[566, 110, 198, 262]",0.27,0.0,0.15,0.0,0.4,0.0,0.18,,,,,,,,,,,,,,,,
17,"[548, 119, 204, 257]",0.23,0.0,0.03,0.0,0.45,0.0,0.28,,,,,,,,,,,,,,,,
18,"[576, 109, 202, 263]",0.14,0.0,0.02,0.01,0.3,0.0,0.54,,,,,,,,,,,,,,,,
19,"[561, 115, 208, 266]",0.29,0.0,0.06,0.01,0.48,0.0,0.16,,,,,,,,,,,,,,,,
20,"[564, 121, 213, 267]",0.6,0.02,0.02,0.0,0.19,0.0,0.17,,,,,,,,,,,,,,,,
21,"[570, 120, 209, 267]",0.28,0.0,0.02,0.0,0.14,0.0,0.56,,,,,,,,,,,,,,,,
22,"[553, 115, 209, 269]",0.22,0.01,0.06,0.0,0.55,0.0,0.16,,,,,,,,,,,,,,,,
23,"[553, 141, 204, 251]",0.46,0.01,0.02,0.0,0.26,0.0,0.25,,,,,,,,,,,,,,,,
24,"[557, 115, 200, 256]",0.11,0.0,0.02,0.03,0.26,0.01,0.57,,,,,,,,,,,,,,,,
25,"[541, 124, 209, 260]",0.2,0.0,0.01,0.0,0.11,0.0,0.66,,,,,,,,,,,,,,,,
26,"[573, 122, 212, 276]",0.21,0.0,0.05,0.0,0.3,0.01,0.43,,,,,,,,,,,,,,,,
27,"[570, 126, 212, 267]",0.09,0.0,0.01,0.01,0.24,0.0,0.63,,,,,,,,,,,,,,,,
28,"[576, 123, 209, 274]",0.31,0.0,0.04,0.01,0.47,0.0,0.16,,,,,,,,,,,,,,,,
29,"[566, 118, 209, 267]",0.29,0.01,0.01,0.0,0.39,0.0,0.3,,,,,,,,,,,,,,,,
30,"[591, 110, 200, 263]",0.29,0.0,0.05,0.0,0.16,0.01,0.49,,,,,,,,,,,,,,,,
31,"[560, 128, 207, 270]",0.35,0.02,0.03,0.0,0.3,0.01,0.3,,,,,,,,,,,,,,,,
32,"[561, 128, 205, 264]",0.28,0.02,0.05,0.01,0.31,0.0,0.33,,,,,,,,,,,,,,,,
33,"[557, 113, 203, 260]",0.21,0.0,0.02,0.0,0.15,0.0,0.61,,,,,,,,,,,,,,,,
34,"[558, 109, 207, 275]",0.41,0.0,0.04,0.01,0.38,0.0,0.16,,,,,,,,,,,,,,,,
35,"[557, 114, 202, 260]",0.2,0.0,0.03,0.01,0.21,0.0,0.55,,,,,,,,,,,,,,,,
36,"[559, 113, 206, 266]",0.21,0.02,0.08,0.0,0.59,0.0,0.09,,,,,,,,,,,,,,,,
37,"[547, 122, 195, 249]",0.23,0.0,0.04,0.02,0.15,0.01,0.55,,,,,,,,,,,,,,,,
38,"[557, 105, 208, 271]",0.24,0.0,0.05,0.06,0.59,0.0,0.06,,,,,,,,,,,,,,,,
39,"[574, 114, 201, 264]",0.37,0.0,0.01,0.0,0.46,0.0,0.16,,,,,,,,,,,,,,,,
40,"[585, 102, 206, 269]",0.42,0.0,0.1,0.0,0.33,0.0,0.15,,,,,,,,,,,,,,,,
41,"[608, 118, 199, 270]",0.46,0.01,0.1,0.01,0.24,0.0,0.19,"[1133, 421, 37, 37]",0.09,0.0,0.05,0.19,0.61,0.0,0.06,,,,,,,,
42,"[602, 103, 203, 263]",0.25,0.0,0.03,0.0,0.11,0.0,0.6,"[1133, 420, 37, 38]",0.04,0.0,0.05,0.12,0.73,0.0,0.05,,,,,,,,
43,"[606, 96, 205, 280]",0.64,0.0,0.05,0.0,0.27,0.0,0.04,,,,,,,,,,,,,,,,
44,"[617, 98, 196, 262]",0.37,0.0,0.02,0.0,0.2,0.0,0.41,,,,,,,,,,,,,,,,
45,"[608, 109, 199, 265]",0.35,0.0,0.04,0.0,0.47,0.0,0.14,,,,,,,,,,,,,,,,
46,"[624, 121, 200, 269]",0.42,0.01,0.02,0.0,0.47,0.0,0.07,,,,,,,,,,,,,,,,
47,"[536, 124, 212, 271]",0.36,0.0,0.03,0.0,0.45,0.0,0.15,,,,,,,,,,,,,,,,
48,"[550, 127, 208, 269]",0.31,0.01,0.04,0.0,0.55,0.0,0.09,,,,,,,,,,,,,,,,
49,"[630, 128, 209, 272]",0.27,0.0,0.02,0.0,0.55,0.0,0.16,,,,,,,,,,,,,,,,
50,"[613, 127, 211, 266]",0.15,0.0,0.02,0.0,0.13,0.0,0.69,,,,,,,,,,,,,,,,
51,"[624, 116, 207, 266]",0.16,0.0,0.04,0.0,0.32,0.0,0.47,,,,,,,,,,,,,,,,
