,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[341, 77, 93, 114]",0.52,0.0,0.07,0.01,0.09,0.0,0.31
1,"[322, 71, 93, 120]",0.19,0.0,0.02,0.17,0.05,0.03,0.54
2,"[320, 92, 85, 109]",0.03,0.0,0.14,0.0,0.78,0.01,0.04
3,"[312, 77, 103, 131]",0.28,0.0,0.09,0.0,0.4,0.0,0.23
4,"[305, 56, 115, 144]",0.17,0.0,0.02,0.08,0.1,0.0,0.64
5,"[289, 65, 109, 138]",0.55,0.0,0.14,0.0,0.21,0.0,0.09
6,"[274, 70, 113, 143]",0.27,0.0,0.11,0.02,0.33,0.01,0.25
7,"[284, 64, 109, 141]",0.18,0.0,0.11,0.01,0.59,0.0,0.11
8,"[305, 63, 110, 135]",0.28,0.0,0.1,0.01,0.45,0.0,0.16
9,"[295, 61, 113, 145]",0.3,0.0,0.11,0.03,0.24,0.01,0.32
10,"[305, 71, 118, 141]",0.11,0.0,0.03,0.02,0.42,0.01,0.41
11,"[321, 56, 117, 141]",0.11,0.0,0.1,0.0,0.64,0.02,0.13
12,"[321, 63, 116, 141]",0.06,0.0,0.02,0.05,0.66,0.01,0.21
13,"[295, 63, 117, 141]",0.12,0.0,0.02,0.01,0.08,0.0,0.76
14,"[301, 64, 113, 143]",0.2,0.0,0.05,0.0,0.31,0.0,0.44
15,"[304, 68, 117, 140]",0.02,0.0,0.02,0.09,0.14,0.0,0.73
16,"[307, 71, 115, 136]",0.11,0.0,0.05,0.01,0.23,0.0,0.6
17,"[315, 55, 110, 143]",0.35,0.0,0.02,0.17,0.07,0.0,0.39
18,"[306, 53, 112, 138]",0.16,0.0,0.08,0.13,0.43,0.07,0.13
19,"[297, 68, 116, 145]",0.22,0.0,0.01,0.09,0.06,0.0,0.6
20,"[299, 75, 107, 139]",0.4,0.0,0.11,0.06,0.12,0.03,0.28
21,"[313, 48, 112, 149]",0.23,0.0,0.03,0.01,0.14,0.0,0.58
22,"[309, 58, 118, 144]",0.27,0.0,0.05,0.0,0.16,0.0,0.52
23,"[298, 69, 117, 142]",0.22,0.0,0.05,0.01,0.37,0.0,0.35
24,"[285, 66, 110, 143]",0.32,0.0,0.12,0.02,0.4,0.0,0.12
25,"[288, 77, 104, 131]",0.1,0.0,0.23,0.0,0.62,0.01,0.05
26,"[300, 68, 113, 143]",0.33,0.0,0.15,0.01,0.13,0.02,0.36
27,"[312, 56, 107, 138]",0.38,0.0,0.04,0.01,0.33,0.0,0.23
28,"[323, 60, 108, 138]",0.13,0.0,0.04,0.02,0.52,0.05,0.24
29,"[294, 64, 110, 145]",0.28,0.0,0.06,0.02,0.34,0.01,0.29
30,"[301, 58, 110, 144]",0.44,0.0,0.05,0.0,0.16,0.0,0.35
31,"[303, 63, 111, 142]",0.45,0.0,0.11,0.0,0.14,0.0,0.28
32,"[302, 61, 116, 149]",0.16,0.0,0.04,0.37,0.23,0.01,0.2
33,"[292, 86, 109, 136]",0.08,0.0,0.09,0.17,0.49,0.0,0.16
34,"[308, 54, 120, 151]",0.03,0.0,0.01,0.1,0.05,0.0,0.81
35,"[297, 87, 111, 132]",0.08,0.0,0.14,0.01,0.56,0.0,0.21
36,"[293, 85, 110, 131]",0.13,0.0,0.18,0.0,0.51,0.0,0.18
37,"[323, 43, 111, 135]",0.09,0.0,0.04,0.01,0.66,0.01,0.18
38,"[315, 54, 110, 142]",0.24,0.0,0.04,0.04,0.31,0.0,0.37
39,"[310, 53, 108, 140]",0.32,0.0,0.06,0.01,0.12,0.0,0.49
40,"[312, 58, 111, 146]",0.35,0.0,0.02,0.06,0.07,0.01,0.5
41,"[310, 52, 111, 144]",0.36,0.0,0.05,0.01,0.17,0.0,0.41
42,"[303, 54, 118, 146]",0.23,0.0,0.03,0.01,0.28,0.0,0.45
43,"[307, 61, 113, 142]",0.16,0.0,0.07,0.0,0.3,0.0,0.47
44,"[319, 59, 112, 147]",0.43,0.0,0.08,0.04,0.28,0.03,0.14
45,"[319, 49, 111, 140]",0.29,0.0,0.23,0.0,0.42,0.0,0.06
46,"[316, 81, 106, 133]",0.27,0.0,0.15,0.01,0.24,0.01,0.32
47,"[284, 77, 107, 140]",0.33,0.0,0.18,0.07,0.27,0.04,0.11
48,"[303, 66, 115, 141]",0.48,0.0,0.05,0.06,0.31,0.02,0.08
49,"[300, 69, 105, 131]",0.18,0.0,0.02,0.07,0.09,0.0,0.64
50,"[294, 73, 112, 138]",0.33,0.0,0.06,0.01,0.33,0.01,0.26
51,"[311, 60, 105, 136]",0.46,0.0,0.09,0.01,0.18,0.01,0.25
52,"[289, 72, 112, 141]",0.02,0.0,0.01,0.91,0.02,0.01,0.03
53,"[308, 65, 111, 140]",0.24,0.0,0.13,0.0,0.37,0.0,0.26
54,"[322, 63, 106, 134]",0.31,0.0,0.06,0.02,0.09,0.0,0.53
55,"[314, 65, 109, 137]",0.31,0.0,0.03,0.06,0.24,0.01,0.35
56,"[296, 65, 110, 142]",0.44,0.0,0.08,0.0,0.15,0.0,0.31
57,"[303, 66, 113, 141]",0.05,0.0,0.01,0.56,0.04,0.02,0.32
58,"[305, 61, 111, 140]",0.12,0.0,0.04,0.01,0.25,0.0,0.58
59,"[305, 63, 114, 142]",0.12,0.0,0.06,0.03,0.27,0.0,0.51
60,"[308, 63, 109, 138]",0.3,0.0,0.04,0.01,0.1,0.0,0.54
61,"[321, 56, 110, 144]",0.51,0.0,0.14,0.0,0.08,0.0,0.27
62,"[297, 71, 111, 138]",0.07,0.0,0.0,0.32,0.08,0.0,0.53
63,"[302, 73, 112, 140]",0.68,0.0,0.12,0.01,0.09,0.0,0.09
64,"[303, 54, 117, 143]",0.21,0.0,0.14,0.0,0.51,0.0,0.13
65,"[314, 40, 109, 142]",0.26,0.0,0.04,0.02,0.12,0.0,0.57
66,"[303, 55, 117, 144]",0.12,0.0,0.02,0.15,0.42,0.01,0.29
67,"[298, 61, 108, 140]",0.29,0.0,0.04,0.25,0.13,0.0,0.28
68,"[311, 60, 116, 142]",0.06,0.0,0.03,0.06,0.41,0.01,0.42
69,"[308, 63, 115, 147]",0.33,0.0,0.04,0.01,0.2,0.0,0.42
70,"[280, 63, 109, 141]",0.13,0.0,0.13,0.04,0.3,0.0,0.39
71,"[289, 71, 95, 123]",0.19,0.0,0.21,0.03,0.42,0.03,0.12
72,"[304, 66, 106, 130]",0.06,0.0,0.01,0.23,0.03,0.0,0.67
73,"[317, 55, 114, 143]",0.09,0.0,0.01,0.05,0.48,0.09,0.29
74,"[298, 64, 104, 141]",0.35,0.0,0.09,0.07,0.32,0.01,0.16
75,"[304, 66, 113, 142]",0.31,0.0,0.09,0.01,0.3,0.01,0.28
76,"[322, 56, 118, 142]",0.09,0.0,0.03,0.0,0.49,0.02,0.37
77,"[303, 62, 119, 143]",0.06,0.01,0.03,0.09,0.59,0.06,0.17
78,"[299, 67, 107, 140]",0.48,0.0,0.14,0.0,0.25,0.01,0.12
79,"[301, 67, 109, 141]",0.33,0.0,0.18,0.0,0.36,0.0,0.13
80,"[311, 42, 110, 138]",0.18,0.0,0.05,0.02,0.09,0.0,0.66
81,"[291, 63, 112, 142]",0.04,0.0,0.0,0.46,0.03,0.0,0.47
82,"[306, 66, 116, 144]",0.37,0.0,0.07,0.0,0.28,0.01,0.27
83,"[309, 44, 108, 145]",0.4,0.0,0.04,0.23,0.07,0.01,0.27
84,"[311, 62, 115, 141]",0.09,0.0,0.01,0.11,0.1,0.0,0.68
85,"[312, 65, 112, 141]",0.1,0.0,0.03,0.0,0.24,0.0,0.63
86,"[324, 57, 110, 138]",0.29,0.0,0.1,0.01,0.42,0.0,0.18
87,"[324, 60, 113, 137]",0.17,0.0,0.18,0.0,0.28,0.02,0.35
88,"[301, 74, 112, 142]",0.31,0.0,0.16,0.0,0.37,0.0,0.16
89,"[290, 71, 104, 135]",0.49,0.0,0.09,0.05,0.14,0.0,0.23
90,"[302, 48, 107, 137]",0.39,0.0,0.03,0.03,0.04,0.0,0.51
91,"[297, 61, 112, 142]",0.32,0.0,0.03,0.05,0.06,0.0,0.54
92,"[307, 62, 115, 146]",0.2,0.0,0.04,0.02,0.2,0.0,0.54
