,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[499, 169, 135, 166]",0.11,0.0,0.01,0.0,0.8,0.0,0.07,"[1120, 76, 29, 34]",0.11,0.0,0.09,0.13,0.55,0.0,0.12,,,,,,,,
1,"[523, 83, 135, 177]",0.42,0.0,0.12,0.01,0.31,0.01,0.14,,,,,,,,,,,,,,,,
2,"[584, 95, 139, 172]",0.14,0.0,0.53,0.0,0.31,0.01,0.0,,,,,,,,,,,,,,,,
3,"[536, 91, 140, 181]",0.33,0.0,0.46,0.0,0.09,0.03,0.09,,,,,,,,,,,,,,,,
4,"[501, 107, 137, 185]",0.64,0.0,0.12,0.0,0.16,0.0,0.08,,,,,,,,,,,,,,,,
5,"[537, 156, 136, 168]",0.16,0.0,0.04,0.0,0.63,0.0,0.16,,,,,,,,,,,,,,,,
6,"[536, 131, 143, 178]",0.12,0.0,0.04,0.0,0.11,0.0,0.73,,,,,,,,,,,,,,,,
7,"[527, 126, 145, 174]",0.41,0.0,0.02,0.0,0.12,0.02,0.42,,,,,,,,,,,,,,,,
8,"[539, 114, 141, 177]",0.21,0.0,0.15,0.0,0.21,0.01,0.43,,,,,,,,,,,,,,,,
9,"[589, 122, 133, 172]",0.64,0.01,0.07,0.0,0.11,0.01,0.15,,,,,,,,,,,,,,,,
10,"[504, 97, 143, 171]",0.28,0.0,0.31,0.0,0.1,0.01,0.3,,,,,,,,,,,,,,,,
11,"[489, 101, 134, 187]",0.55,0.0,0.13,0.0,0.05,0.08,0.18,,,,,,,,,,,,,,,,
12,"[536, 174, 128, 160]",0.07,0.0,0.03,0.0,0.89,0.0,0.01,,,,,,,,,,,,,,,,
13,"[533, 138, 144, 180]",0.09,0.0,0.19,0.0,0.15,0.2,0.38,,,,,,,,,,,,,,,,
14,"[558, 110, 134, 175]",0.53,0.0,0.08,0.0,0.3,0.0,0.09,,,,,,,,,,,,,,,,
15,"[583, 119, 135, 178]",0.52,0.0,0.08,0.0,0.19,0.0,0.2,,,,,,,,,,,,,,,,
16,"[473, 97, 146, 190]",0.3,0.0,0.43,0.01,0.16,0.01,0.1,,,,,,,,,,,,,,,,
17,"[475, 125, 135, 173]",0.1,0.0,0.52,0.0,0.29,0.01,0.08,,,,,,,,,,,,,,,,
18,"[538, 159, 130, 162]",0.06,0.0,0.08,0.0,0.74,0.0,0.12,,,,,,,,,,,,,,,,
19,"[534, 100, 146, 177]",0.49,0.0,0.04,0.0,0.1,0.01,0.37,,,,,,,,,,,,,,,,
20,"[572, 102, 142, 173]",0.83,0.0,0.06,0.0,0.1,0.0,0.01,,,,,,,,,,,,,,,,
21,"[513, 91, 141, 170]",0.84,0.0,0.06,0.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,
22,"[498, 84, 142, 177]",0.5,0.0,0.33,0.0,0.12,0.03,0.01,,,,,,,,,,,,,,,,
23,"[515, 92, 140, 173]",0.54,0.0,0.24,0.0,0.21,0.0,0.0,,,,,,,,,,,,,,,,
24,"[462, 97, 142, 169]",0.36,0.0,0.09,0.0,0.2,0.0,0.34,,,,,,,,,,,,,,,,
25,"[485, 90, 140, 189]",0.53,0.0,0.16,0.0,0.16,0.03,0.13,,,,,,,,,,,,,,,,
26,"[555, 102, 132, 174]",0.18,0.0,0.03,0.0,0.19,0.0,0.6,,,,,,,,,,,,,,,,
27,"[566, 138, 139, 171]",0.32,0.0,0.05,0.0,0.56,0.0,0.06,"[954, 80, 24, 29]",0.12,0.02,0.3,0.2,0.25,0.01,0.11,,,,,,,,
28,"[570, 126, 134, 170]",0.47,0.0,0.04,0.0,0.4,0.0,0.09,,,,,,,,,,,,,,,,
29,"[558, 97, 144, 176]",0.36,0.0,0.47,0.0,0.04,0.09,0.05,,,,,,,,,,,,,,,,
30,"[540, 89, 156, 188]",0.41,0.0,0.31,0.0,0.17,0.05,0.06,,,,,,,,,,,,,,,,
31,"[514, 117, 143, 174]",0.24,0.0,0.49,0.0,0.24,0.01,0.01,,,,,,,,,,,,,,,,
32,"[489, 141, 139, 168]",0.27,0.0,0.08,0.0,0.48,0.0,0.16,,,,,,,,,,,,,,,,
33,"[490, 116, 145, 173]",0.24,0.0,0.02,0.0,0.17,0.0,0.58,,,,,,,,,,,,,,,,
34,"[519, 125, 144, 182]",0.54,0.01,0.22,0.0,0.19,0.02,0.02,,,,,,,,,,,,,,,,
35,"[469, 137, 139, 169]",0.5,0.0,0.14,0.0,0.2,0.0,0.15,,,,,,,,,,,,,,,,
36,"[511, 124, 141, 176]",0.52,0.0,0.05,0.0,0.19,0.01,0.22,,,,,,,,,,,,,,,,
37,"[480, 116, 141, 184]",0.66,0.0,0.13,0.0,0.18,0.0,0.03,"[1119, 76, 30, 34]",0.05,0.0,0.12,0.09,0.59,0.0,0.14,,,,,,,,
38,"[529, 141, 134, 166]",0.39,0.0,0.06,0.0,0.35,0.0,0.2,,,,,,,,,,,,,,,,
39,"[525, 133, 137, 172]",0.27,0.01,0.18,0.0,0.31,0.04,0.19,,,,,,,,,,,,,,,,
40,"[543, 96, 142, 186]",0.29,0.0,0.36,0.01,0.17,0.06,0.1,,,,,,,,,,,,,,,,
41,"[484, 130, 140, 173]",0.13,0.0,0.11,0.0,0.68,0.0,0.07,,,,,,,,,,,,,,,,
42,"[450, 111, 144, 175]",0.28,0.0,0.08,0.0,0.17,0.0,0.47,,,,,,,,,,,,,,,,
43,"[448, 112, 148, 189]",0.42,0.0,0.05,0.0,0.1,0.04,0.39,,,,,,,,,,,,,,,,
44,"[490, 120, 137, 179]",0.16,0.0,0.38,0.0,0.29,0.01,0.15,,,,,,,,,,,,,,,,
45,"[527, 142, 139, 173]",0.15,0.0,0.06,0.0,0.19,0.0,0.6,,,,,,,,,,,,,,,,
46,"[572, 99, 144, 174]",0.44,0.01,0.37,0.0,0.11,0.05,0.03,,,,,,,,,,,,,,,,
47,"[503, 94, 143, 196]",0.72,0.0,0.07,0.03,0.08,0.05,0.05,,,,,,,,,,,,,,,,
