,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[573, 141, 157, 205]",0.7,0.0,0.02,0.02,0.18,0.0,0.08
1,"[615, 124, 162, 226]",0.22,0.02,0.01,0.38,0.26,0.0,0.1
2,"[602, 146, 152, 207]",0.68,0.01,0.01,0.12,0.09,0.01,0.08
3,"[590, 154, 164, 200]",0.05,0.0,0.02,0.2,0.07,0.0,0.65
4,"[605, 154, 158, 205]",0.21,0.0,0.01,0.34,0.07,0.0,0.37
5,"[617, 161, 160, 208]",0.1,0.0,0.0,0.86,0.01,0.0,0.02
6,"[610, 145, 153, 212]",0.05,0.0,0.0,0.87,0.04,0.0,0.03
7,"[609, 157, 153, 206]",0.5,0.02,0.04,0.07,0.27,0.01,0.1
8,"[609, 152, 156, 210]",0.13,0.0,0.01,0.71,0.06,0.0,0.09
9,"[591, 158, 158, 213]",0.5,0.05,0.08,0.02,0.16,0.0,0.18
10,"[590, 163, 155, 206]",0.38,0.02,0.09,0.01,0.28,0.0,0.21
11,"[592, 159, 158, 211]",0.14,0.03,0.05,0.04,0.57,0.0,0.16
12,"[592, 156, 157, 211]",0.1,0.01,0.03,0.03,0.37,0.0,0.47
13,"[609, 150, 153, 213]",0.31,0.01,0.11,0.16,0.28,0.01,0.12
14,"[616, 154, 153, 210]",0.26,0.04,0.11,0.02,0.38,0.01,0.18
15,"[612, 154, 154, 212]",0.71,0.02,0.06,0.0,0.16,0.0,0.05
16,"[610, 162, 153, 205]",0.3,0.01,0.08,0.13,0.38,0.0,0.1
17,"[610, 163, 155, 205]",0.36,0.0,0.05,0.26,0.19,0.01,0.12
18,"[605, 162, 157, 209]",0.14,0.01,0.13,0.02,0.51,0.0,0.18
19,"[602, 165, 156, 204]",0.3,0.0,0.07,0.21,0.29,0.0,0.11
20,"[594, 177, 151, 195]",0.28,0.0,0.11,0.0,0.57,0.0,0.03
21,"[590, 207, 155, 194]",0.46,0.0,0.06,0.01,0.41,0.0,0.05
22,"[592, 160, 162, 210]",0.72,0.01,0.04,0.02,0.14,0.0,0.07
23,"[604, 159, 151, 204]",0.32,0.02,0.06,0.03,0.47,0.0,0.09
24,"[608, 166, 151, 207]",0.67,0.01,0.05,0.07,0.15,0.0,0.04
25,"[608, 166, 149, 209]",0.59,0.01,0.09,0.21,0.08,0.01,0.02
26,"[601, 162, 156, 213]",0.33,0.02,0.08,0.05,0.39,0.01,0.13
27,"[584, 192, 158, 205]",0.81,0.0,0.04,0.0,0.13,0.0,0.02
28,"[587, 164, 158, 212]",0.81,0.04,0.01,0.01,0.11,0.0,0.02
29,"[593, 165, 155, 204]",0.33,0.07,0.06,0.01,0.37,0.01,0.15
30,"[584, 188, 155, 191]",0.33,0.0,0.04,0.37,0.19,0.01,0.05
31,"[586, 176, 156, 204]",0.89,0.03,0.01,0.01,0.04,0.0,0.02
32,"[601, 153, 159, 226]",0.21,0.0,0.01,0.71,0.04,0.0,0.03
33,"[603, 164, 152, 208]",0.36,0.03,0.08,0.04,0.34,0.0,0.14
34,"[605, 164, 157, 206]",0.53,0.02,0.16,0.09,0.16,0.01,0.03
35,"[606, 166, 164, 218]",0.46,0.0,0.03,0.23,0.1,0.0,0.17
36,"[612, 168, 163, 212]",0.39,0.01,0.03,0.26,0.11,0.0,0.2
37,"[604, 153, 157, 220]",0.37,0.01,0.03,0.17,0.34,0.0,0.08
38,"[606, 157, 153, 215]",0.41,0.02,0.07,0.06,0.32,0.0,0.13
39,"[602, 164, 152, 209]",0.23,0.01,0.05,0.34,0.25,0.0,0.11
40,"[607, 160, 153, 218]",0.34,0.01,0.06,0.16,0.28,0.01,0.14
41,"[609, 171, 149, 201]",0.43,0.01,0.07,0.05,0.25,0.0,0.18
42,"[618, 169, 153, 208]",0.35,0.01,0.11,0.1,0.3,0.01,0.14
43,"[608, 155, 155, 220]",0.58,0.0,0.03,0.25,0.09,0.0,0.04
44,"[606, 162, 154, 214]",0.73,0.01,0.03,0.04,0.13,0.0,0.07
45,"[606, 159, 157, 213]",0.22,0.01,0.05,0.03,0.4,0.01,0.29
46,"[605, 154, 152, 211]",0.58,0.01,0.04,0.03,0.21,0.0,0.12
47,"[617, 161, 156, 213]",0.55,0.01,0.03,0.23,0.1,0.0,0.08
48,"[606, 158, 155, 218]",0.57,0.01,0.04,0.32,0.03,0.01,0.03
49,"[604, 158, 153, 212]",0.13,0.0,0.01,0.72,0.08,0.0,0.05
50,"[605, 149, 163, 222]",0.07,0.01,0.0,0.8,0.05,0.0,0.08
51,"[609, 162, 153, 211]",0.27,0.01,0.08,0.02,0.45,0.0,0.17
52,"[615, 164, 158, 210]",0.64,0.0,0.02,0.25,0.05,0.0,0.03
53,"[608, 156, 155, 216]",0.56,0.02,0.08,0.01,0.26,0.0,0.06
54,"[624, 157, 154, 211]",0.44,0.0,0.06,0.08,0.26,0.0,0.15
55,"[620, 155, 157, 216]",0.32,0.0,0.04,0.34,0.12,0.0,0.19
56,"[608, 154, 151, 209]",0.51,0.02,0.05,0.09,0.23,0.0,0.11
57,"[607, 155, 156, 211]",0.25,0.0,0.02,0.45,0.13,0.0,0.15
58,"[610, 149, 154, 215]",0.31,0.01,0.04,0.03,0.51,0.0,0.1
59,"[607, 158, 150, 206]",0.39,0.01,0.04,0.04,0.35,0.0,0.17
60,"[611, 149, 153, 220]",0.37,0.01,0.02,0.34,0.19,0.0,0.08
61,"[615, 164, 153, 209]",0.44,0.01,0.06,0.08,0.25,0.01,0.15
62,"[612, 162, 160, 214]",0.48,0.01,0.04,0.05,0.24,0.0,0.18
63,"[598, 161, 158, 213]",0.85,0.0,0.01,0.05,0.06,0.0,0.03
64,"[597, 164, 156, 213]",0.34,0.01,0.02,0.46,0.11,0.01,0.05
65,"[592, 166, 153, 212]",0.28,0.01,0.04,0.22,0.18,0.0,0.26
66,"[585, 174, 153, 205]",0.6,0.02,0.03,0.19,0.09,0.0,0.07
67,"[585, 174, 153, 202]",0.29,0.01,0.07,0.05,0.36,0.01,0.22
68,"[607, 160, 151, 209]",0.29,0.01,0.05,0.11,0.27,0.01,0.25
69,"[608, 155, 152, 212]",0.71,0.01,0.04,0.06,0.11,0.0,0.06
70,"[609, 160, 151, 206]",0.15,0.0,0.02,0.55,0.14,0.0,0.13
71,"[607, 162, 151, 206]",0.75,0.01,0.01,0.18,0.03,0.0,0.03
72,"[608, 161, 151, 212]",0.61,0.01,0.02,0.1,0.15,0.0,0.1
73,"[602, 150, 158, 222]",0.43,0.01,0.03,0.15,0.26,0.01,0.12
74,"[608, 156, 156, 220]",0.36,0.01,0.03,0.1,0.31,0.0,0.18
75,"[607, 153, 156, 220]",0.73,0.01,0.04,0.03,0.15,0.0,0.04
76,"[610, 158, 154, 212]",0.46,0.01,0.04,0.18,0.23,0.0,0.09
77,"[609, 155, 155, 221]",0.55,0.0,0.02,0.25,0.14,0.0,0.04
78,"[604, 166, 155, 208]",0.32,0.01,0.02,0.32,0.19,0.0,0.14
79,"[593, 162, 157, 212]",0.54,0.12,0.02,0.01,0.21,0.0,0.1
80,"[585, 180, 153, 203]",0.46,0.03,0.07,0.02,0.31,0.0,0.1
81,"[582, 179, 154, 202]",0.58,0.03,0.04,0.1,0.16,0.0,0.08
82,"[592, 165, 156, 210]",0.43,0.01,0.06,0.01,0.47,0.0,0.03
83,"[610, 163, 159, 213]",0.51,0.01,0.08,0.07,0.24,0.0,0.09
84,"[611, 164, 153, 209]",0.49,0.02,0.06,0.12,0.13,0.01,0.17
85,"[594, 163, 159, 211]",0.41,0.01,0.02,0.06,0.27,0.0,0.23
86,"[587, 168, 164, 209]",0.44,0.01,0.04,0.01,0.35,0.0,0.14
87,"[613, 168, 149, 205]",0.27,0.02,0.15,0.01,0.42,0.01,0.13
88,"[606, 167, 154, 209]",0.77,0.01,0.03,0.1,0.07,0.0,0.01
89,"[605, 172, 151, 204]",0.28,0.05,0.11,0.01,0.46,0.0,0.09
90,"[607, 166, 151, 209]",0.66,0.03,0.08,0.03,0.17,0.01,0.02
91,"[607, 163, 155, 213]",0.69,0.02,0.08,0.04,0.14,0.0,0.03
92,"[608, 166, 151, 208]",0.35,0.02,0.06,0.05,0.39,0.0,0.13
93,"[606, 165, 152, 208]",0.34,0.03,0.08,0.09,0.35,0.01,0.11
94,"[611, 165, 159, 210]",0.64,0.01,0.06,0.06,0.18,0.0,0.06
95,"[607, 164, 153, 211]",0.39,0.01,0.07,0.08,0.32,0.0,0.12
96,"[616, 157, 154, 218]",0.36,0.01,0.06,0.02,0.45,0.01,0.09
97,"[599, 159, 159, 214]",0.42,0.02,0.01,0.09,0.11,0.0,0.35
98,"[583, 167, 157, 211]",0.43,0.04,0.09,0.02,0.31,0.01,0.1
99,"[578, 172, 151, 203]",0.07,0.0,0.07,0.01,0.4,0.0,0.44
100,"[581, 161, 157, 213]",0.23,0.0,0.08,0.04,0.42,0.01,0.22
101,"[587, 158, 158, 214]",0.17,0.01,0.01,0.12,0.2,0.0,0.49
102,"[604, 159, 152, 214]",0.38,0.01,0.04,0.26,0.2,0.01,0.1
103,"[608, 163, 159, 214]",0.49,0.01,0.06,0.11,0.18,0.0,0.14
104,"[604, 157, 154, 217]",0.62,0.0,0.03,0.21,0.1,0.0,0.03
105,"[606, 161, 155, 218]",0.45,0.01,0.03,0.44,0.05,0.0,0.03
106,"[594, 157, 160, 212]",0.08,0.0,0.01,0.01,0.29,0.0,0.61
107,"[589, 181, 157, 209]",0.61,0.03,0.06,0.02,0.18,0.0,0.08
108,"[590, 180, 155, 209]",0.4,0.0,0.14,0.01,0.4,0.0,0.04
109,"[603, 177, 158, 205]",0.54,0.0,0.15,0.01,0.24,0.01,0.06
110,"[614, 173, 152, 205]",0.29,0.01,0.13,0.04,0.45,0.01,0.07
111,"[610, 169, 154, 208]",0.38,0.03,0.08,0.04,0.32,0.01,0.14
112,"[606, 171, 153, 205]",0.23,0.02,0.06,0.01,0.52,0.0,0.17
113,"[610, 165, 160, 211]",0.55,0.01,0.07,0.02,0.27,0.01,0.07
114,"[622, 170, 157, 213]",0.52,0.01,0.12,0.07,0.22,0.01,0.05
115,"[618, 169, 162, 211]",0.48,0.02,0.15,0.05,0.25,0.01,0.04
116,"[616, 169, 162, 212]",0.37,0.01,0.09,0.15,0.27,0.01,0.09
