,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
55,"[459, 113, 163, 202]",0.86,0.0,0.09,0.0,0.01,0.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,
56,"[507, 104, 165, 206]",0.85,0.02,0.09,0.0,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
57,"[592, 125, 160, 199]",0.34,0.01,0.29,0.01,0.26,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,
58,"[603, 128, 151, 187]",0.39,0.01,0.38,0.0,0.2,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
59,"[555, 107, 159, 194]",0.36,0.01,0.23,0.01,0.19,0.02,0.17,,,,,,,,,,,,,,,,,,,,,,,,
60,"[535, 105, 159, 191]",0.57,0.09,0.2,0.0,0.13,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,
61,"[505, 113, 159, 198]",0.59,0.0,0.09,0.0,0.28,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
62,"[583, 135, 152, 192]",0.56,0.0,0.32,0.04,0.07,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,
63,"[632, 126, 158, 193]",0.74,0.01,0.14,0.0,0.1,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
64,"[633, 166, 147, 182]",0.41,0.01,0.25,0.0,0.31,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
65,"[641, 205, 151, 182]",0.43,0.02,0.09,0.0,0.38,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,
66,"[550, 121, 159, 202]",0.8,0.01,0.07,0.05,0.05,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
67,"[429, 131, 155, 190]",0.8,0.05,0.09,0.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
68,"[547, 163, 152, 187]",0.41,0.0,0.03,0.0,0.51,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
69,"[541, 106, 158, 187]",0.45,0.2,0.19,0.0,0.11,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,
70,"[440, 121, 157, 192]",0.32,0.15,0.24,0.0,0.26,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,
71,"[432, 128, 178, 218]",0.32,0.0,0.14,0.0,0.54,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
72,"[481, 117, 162, 194]",0.85,0.08,0.04,0.0,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
73,"[509, 128, 156, 190]",0.49,0.0,0.24,0.0,0.05,0.18,0.04,,,,,,,,,,,,,,,,,,,,,,,,
74,"[527, 125, 154, 206]",0.38,0.0,0.07,0.0,0.35,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,
75,"[583, 140, 164, 207]",0.55,0.01,0.19,0.0,0.23,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
76,"[543, 220, 145, 167]",0.18,0.0,0.26,0.0,0.5,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
77,"[499, 125, 163, 196]",0.34,0.01,0.52,0.0,0.11,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,
78,"[639, 162, 153, 183]",0.28,0.0,0.07,0.0,0.64,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
79,"[599, 204, 151, 188]",0.1,0.0,0.22,0.0,0.52,0.13,0.03,,,,,,,,,,,,,,,,,,,,,,,,
80,"[428, 173, 159, 195]",0.39,0.01,0.29,0.0,0.3,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
81,"[513, 124, 165, 197]",0.19,0.0,0.42,0.02,0.19,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,
82,"[533, 130, 162, 193]",0.43,0.01,0.42,0.0,0.12,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
83,"[566, 119, 119, 164]",0.63,0.0,0.08,0.03,0.09,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,
84,"[555, 128, 118, 161]",0.39,0.0,0.04,0.39,0.05,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,
85,"[532, 135, 160, 201]",0.9,0.01,0.05,0.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
86,"[514, 144, 166, 207]",0.6,0.04,0.14,0.0,0.2,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
87,"[513, 124, 160, 196]",0.37,0.02,0.2,0.0,0.39,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
88,"[516, 207, 146, 170]",0.56,0.0,0.16,0.0,0.25,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
89,"[439, 144, 162, 196]",0.45,0.01,0.3,0.0,0.23,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
90,"[477, 119, 167, 199]",0.32,0.01,0.23,0.0,0.41,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,
91,"[507, 130, 168, 197]",0.53,0.01,0.21,0.01,0.19,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,
92,"[517, 132, 165, 194]",0.54,0.0,0.18,0.01,0.21,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,
93,"[482, 183, 146, 184]",0.32,0.04,0.36,0.0,0.27,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
94,"[468, 119, 159, 198]",0.49,0.02,0.22,0.0,0.25,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
95,"[529, 183, 147, 179]",0.15,0.0,0.08,0.0,0.75,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
96,"[509, 175, 150, 188]",0.66,0.01,0.14,0.0,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
97,"[594, 111, 167, 196]",0.07,0.01,0.47,0.0,0.44,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
98,"[562, 102, 173, 209]",0.21,0.02,0.27,0.03,0.44,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,
99,"[514, 102, 159, 197]",0.21,0.06,0.19,0.0,0.53,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
100,"[499, 141, 160, 194]",0.89,0.01,0.04,0.0,0.05,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
101,"[473, 206, 147, 171]",0.38,0.0,0.12,0.0,0.49,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
102,"[488, 128, 148, 187]",0.96,0.0,0.03,0.0,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
103,"[464, 200, 141, 177]",0.8,0.0,0.13,0.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
104,"[594, 202, 138, 162]",0.16,0.0,0.1,0.0,0.73,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
105,"[650, 107, 160, 200]",0.94,0.01,0.02,0.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
106,"[579, 125, 163, 191]",0.73,0.0,0.09,0.0,0.17,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
107,"[527, 181, 149, 187]",0.34,0.01,0.17,0.0,0.46,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
108,"[478, 205, 149, 185]",0.58,0.01,0.16,0.0,0.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
109,"[519, 103, 153, 189]",0.3,0.02,0.26,0.0,0.35,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,
110,"[457, 117, 158, 189]",0.75,0.0,0.07,0.0,0.15,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,
111,"[531, 115, 163, 199]",0.79,0.09,0.05,0.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
112,"[629, 129, 165, 196]",0.88,0.0,0.08,0.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
113,"[592, 152, 159, 188]",0.7,0.0,0.02,0.0,0.26,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
114,"[507, 186, 150, 188]",0.29,0.01,0.23,0.0,0.42,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,
115,"[441, 185, 157, 190]",0.3,0.01,0.27,0.0,0.41,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
116,"[517, 117, 156, 191]",0.71,0.09,0.1,0.0,0.08,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,
117,"[534, 141, 154, 193]",0.83,0.01,0.08,0.0,0.07,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
118,"[573, 114, 160, 193]",0.38,0.02,0.34,0.01,0.21,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,
119,"[478, 118, 157, 189]",0.8,0.03,0.07,0.0,0.08,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
120,"[617, 130, 160, 193]",0.24,0.0,0.29,0.01,0.44,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
121,"[571, 121, 161, 199]",0.54,0.01,0.22,0.0,0.18,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,
122,"[576, 112, 162, 203]",0.93,0.0,0.02,0.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
123,"[554, 123, 155, 192]",0.77,0.02,0.11,0.0,0.1,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,
124,"[903, 112, 62, 81]",0.19,0.0,0.02,0.1,0.07,0.0,0.62,"[355, 212, 23, 29]",0.13,0.0,0.44,0.1,0.27,0.0,0.07,,,,,,,,,,,,,,,,
125,"[0, 200, 18, 28]",0.04,0.01,0.12,0.49,0.21,0.01,0.12,"[460, 181, 27, 32]",0.06,0.0,0.16,0.1,0.67,0.01,0.01,"[356, 212, 21, 26]",0.24,0.0,0.35,0.08,0.27,0.01,0.06,,,,,,,,
126,"[461, 182, 25, 30]",0.17,0.0,0.21,0.15,0.44,0.01,0.03,"[355, 212, 24, 29]",0.1,0.0,0.44,0.1,0.27,0.0,0.1,,,,,,,,,,,,,,,,
127,"[896, 116, 57, 75]",0.39,0.0,0.07,0.12,0.12,0.0,0.3,"[460, 182, 25, 31]",0.09,0.0,0.23,0.11,0.51,0.01,0.05,,,,,,,,,,,,,,,,
128,"[356, 212, 22, 28]",0.15,0.0,0.41,0.1,0.28,0.0,0.06,"[460, 181, 25, 31]",0.24,0.0,0.17,0.22,0.29,0.01,0.07,,,,,,,,,,,,,,,,
129,"[513, 127, 163, 197]",0.68,0.02,0.12,0.0,0.16,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
130,"[560, 124, 159, 192]",0.21,0.0,0.28,0.0,0.49,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
131,"[574, 125, 164, 204]",0.16,0.0,0.21,0.1,0.45,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,
132,"[573, 139, 157, 186]",0.35,0.0,0.16,0.01,0.44,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,
133,"[503, 212, 146, 177]",0.37,0.0,0.34,0.01,0.25,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,
134,"[492, 221, 140, 175]",0.68,0.0,0.09,0.0,0.23,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
135,"[576, 227, 138, 160]",0.18,0.0,0.1,0.0,0.71,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
136,"[499, 115, 149, 189]",0.35,0.41,0.16,0.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
137,"[520, 115, 168, 210]",0.33,0.02,0.37,0.0,0.24,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,
138,"[536, 122, 162, 199]",0.49,0.01,0.1,0.0,0.32,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,
139,"[535, 205, 142, 172]",0.45,0.0,0.13,0.0,0.4,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
140,"[498, 107, 154, 186]",0.33,0.01,0.46,0.0,0.15,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,
141,"[635, 109, 163, 194]",0.38,0.02,0.4,0.01,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
142,"[543, 110, 165, 194]",0.38,0.06,0.17,0.0,0.38,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
143,"[508, 124, 166, 205]",0.71,0.08,0.09,0.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
144,"[537, 117, 166, 217]",0.64,0.0,0.16,0.0,0.15,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,
145,"[565, 118, 159, 195]",0.15,0.01,0.48,0.0,0.33,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
146,"[587, 127, 166, 198]",0.49,0.03,0.17,0.0,0.28,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,
147,"[525, 223, 143, 167]",0.2,0.0,0.19,0.0,0.59,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
148,"[459, 237, 142, 168]",0.4,0.0,0.16,0.0,0.44,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
149,"[561, 224, 140, 168]",0.22,0.0,0.29,0.04,0.42,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,
150,"[573, 98, 162, 206]",0.87,0.0,0.07,0.01,0.04,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,
151,"[492, 103, 166, 203]",0.79,0.03,0.14,0.0,0.04,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,
152,"[497, 124, 147, 182]",0.75,0.01,0.11,0.0,0.1,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,
153,"[489, 128, 159, 193]",0.66,0.03,0.11,0.0,0.17,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
154,"[510, 131, 147, 184]",0.64,0.01,0.21,0.0,0.12,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
155,"[507, 141, 158, 190]",0.2,0.0,0.35,0.0,0.43,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
156,"[549, 129, 164, 205]",0.16,0.03,0.2,0.05,0.53,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
157,"[617, 127, 168, 202]",0.17,0.0,0.36,0.04,0.38,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,
158,"[621, 122, 161, 192]",0.26,0.0,0.13,0.18,0.35,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,
159,"[577, 147, 157, 192]",0.56,0.0,0.18,0.0,0.2,0.05,0.02,,,,,,,,,,,,,,,,,,,,,,,,
160,"[584, 125, 163, 200]",0.41,0.0,0.11,0.02,0.42,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,
161,"[598, 214, 135, 161]",0.26,0.01,0.18,0.0,0.55,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
162,"[472, 212, 148, 179]",0.54,0.0,0.21,0.02,0.21,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,
163,"[461, 128, 158, 193]",0.71,0.18,0.05,0.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
164,"[500, 108, 165, 202]",0.75,0.05,0.06,0.02,0.11,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,
165,"[516, 124, 161, 188]",0.66,0.02,0.04,0.0,0.27,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
166,"[547, 122, 161, 194]",0.79,0.03,0.09,0.01,0.06,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
167,"[551, 103, 162, 204]",0.44,0.05,0.28,0.0,0.2,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
168,"[579, 128, 158, 196]",0.89,0.0,0.04,0.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
169,"[596, 122, 158, 197]",0.78,0.0,0.09,0.0,0.13,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
170,"[569, 203, 144, 177]",0.21,0.01,0.35,0.0,0.39,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,
171,"[665, 130, 161, 190]",0.39,0.01,0.2,0.0,0.4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
172,"[555, 119, 165, 202]",0.28,0.01,0.42,0.0,0.27,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
173,"[462, 114, 162, 195]",0.82,0.06,0.04,0.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
174,"[588, 110, 164, 202]",0.14,0.0,0.22,0.01,0.6,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
175,"[587, 123, 164, 197]",0.17,0.0,0.55,0.01,0.22,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
176,"[597, 125, 146, 187]",0.11,0.0,0.52,0.01,0.31,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,
177,"[579, 127, 165, 196]",0.1,0.0,0.21,0.03,0.62,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
178,"[535, 122, 166, 202]",0.44,0.03,0.12,0.0,0.35,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,
179,"[511, 222, 153, 184]",0.08,0.0,0.03,0.0,0.88,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
180,"[451, 209, 153, 175]",0.32,0.0,0.13,0.0,0.55,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
181,"[458, 161, 164, 202]",0.56,0.0,0.14,0.02,0.28,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
182,"[604, 123, 152, 186]",0.22,0.0,0.6,0.0,0.16,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
183,"[559, 116, 167, 202]",0.29,0.0,0.31,0.01,0.26,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,
184,"[632, 123, 163, 192]",0.22,0.0,0.39,0.0,0.38,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
185,"[600, 106, 162, 199]",0.77,0.0,0.12,0.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
186,"[610, 111, 166, 208]",0.77,0.0,0.14,0.0,0.07,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,
187,"[489, 117, 162, 197]",0.62,0.05,0.13,0.0,0.19,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
188,"[584, 111, 166, 198]",0.55,0.01,0.19,0.0,0.23,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
189,"[606, 140, 163, 195]",0.44,0.0,0.29,0.0,0.21,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,
190,"[491, 203, 143, 175]",0.18,0.0,0.31,0.02,0.48,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
191,"[506, 184, 160, 193]",0.37,0.0,0.33,0.01,0.27,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,
192,"[640, 123, 167, 199]",0.35,0.0,0.37,0.0,0.26,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
193,"[411, 163, 159, 195]",0.56,0.05,0.21,0.0,0.16,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
194,"[501, 130, 167, 210]",0.54,0.0,0.11,0.0,0.34,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
195,"[485, 189, 148, 182]",0.37,0.0,0.29,0.0,0.33,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
196,"[577, 123, 170, 202]",0.32,0.01,0.51,0.0,0.11,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,
197,"[481, 199, 143, 176]",0.53,0.01,0.16,0.0,0.29,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
