,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[532, 177, 144, 194]",0.08,0.0,0.7,0.01,0.06,0.06,0.09,,,,,,,,
1,"[585, 154, 148, 187]",0.24,0.0,0.16,0.01,0.05,0.1,0.45,,,,,,,,
2,"[554, 180, 154, 201]",0.04,0.0,0.11,0.02,0.02,0.06,0.75,,,,,,,,
3,"[562, 145, 156, 196]",0.13,0.0,0.45,0.04,0.04,0.26,0.09,,,,,,,,
4,"[527, 149, 157, 203]",0.04,0.0,0.15,0.02,0.05,0.01,0.74,,,,,,,,
5,"[551, 176, 145, 181]",0.16,0.01,0.18,0.06,0.42,0.01,0.17,,,,,,,,
6,"[549, 165, 138, 178]",0.31,0.0,0.18,0.04,0.04,0.35,0.08,,,,,,,,
7,"[532, 175, 143, 194]",0.14,0.0,0.68,0.02,0.06,0.01,0.08,,,,,,,,
8,"[519, 160, 151, 195]",0.1,0.0,0.68,0.0,0.08,0.06,0.07,,,,,,,,
9,"[531, 166, 138, 177]",0.63,0.0,0.31,0.0,0.04,0.01,0.01,,,,,,,,
10,"[511, 181, 143, 181]",0.17,0.0,0.08,0.08,0.12,0.01,0.55,,,,,,,,
11,"[512, 126, 147, 190]",0.24,0.0,0.21,0.03,0.27,0.18,0.07,,,,,,,,
12,"[481, 119, 150, 197]",0.07,0.0,0.51,0.06,0.03,0.09,0.24,,,,,,,,
13,"[533, 199, 147, 188]",0.12,0.0,0.12,0.02,0.03,0.03,0.68,,,,,,,,
14,"[576, 171, 144, 199]",0.03,0.0,0.75,0.0,0.01,0.15,0.05,,,,,,,,
15,"[518, 139, 148, 197]",0.02,0.0,0.9,0.0,0.0,0.08,0.0,,,,,,,,
16,"[531, 165, 150, 199]",0.08,0.0,0.83,0.0,0.06,0.03,0.0,,,,,,,,
17,"[499, 166, 151, 205]",0.12,0.0,0.18,0.07,0.08,0.06,0.48,,,,,,,,
18,"[541, 140, 146, 189]",0.09,0.0,0.08,0.01,0.12,0.01,0.68,,,,,,,,
19,"[519, 134, 146, 195]",0.32,0.0,0.33,0.08,0.18,0.03,0.04,,,,,,,,
20,"[524, 163, 149, 194]",0.18,0.0,0.16,0.01,0.18,0.01,0.46,,,,,,,,
21,"[526, 169, 142, 188]",0.17,0.0,0.17,0.01,0.07,0.03,0.55,,,,,,,,
22,"[505, 161, 150, 196]",0.17,0.0,0.73,0.0,0.03,0.06,0.0,,,,,,,,
23,"[509, 138, 149, 203]",0.15,0.0,0.2,0.01,0.08,0.01,0.54,,,,,,,,
24,"[574, 132, 148, 193]",0.01,0.0,0.02,0.01,0.06,0.0,0.9,,,,,,,,
25,"[507, 142, 145, 187]",0.11,0.0,0.04,0.01,0.18,0.0,0.65,,,,,,,,
26,"[539, 106, 158, 207]",0.28,0.0,0.54,0.01,0.06,0.02,0.08,,,,,,,,
27,"[550, 136, 147, 196]",0.07,0.0,0.16,0.01,0.01,0.09,0.67,,,,,,,,
28,"[479, 143, 143, 197]",0.05,0.0,0.09,0.01,0.06,0.0,0.78,,,,,,,,
29,"[515, 161, 150, 200]",0.11,0.0,0.27,0.18,0.04,0.01,0.4,,,,,,,,
30,"[526, 119, 151, 200]",0.14,0.0,0.73,0.0,0.02,0.04,0.06,,,,,,,,
31,"[506, 139, 156, 216]",0.1,0.0,0.03,0.02,0.07,0.0,0.79,,,,,,,,
32,"[566, 136, 150, 202]",0.11,0.0,0.76,0.0,0.01,0.12,0.0,,,,,,,,
33,"[526, 139, 144, 188]",0.13,0.0,0.67,0.0,0.02,0.17,0.01,,,,,,,,
34,"[556, 123, 150, 198]",0.08,0.0,0.17,0.0,0.13,0.0,0.62,,,,,,,,
35,"[564, 95, 148, 199]",0.05,0.0,0.81,0.0,0.02,0.06,0.07,,,,,,,,
36,"[547, 142, 147, 194]",0.34,0.0,0.07,0.0,0.24,0.0,0.34,,,,,,,,
37,"[547, 155, 143, 183]",0.18,0.0,0.14,0.0,0.17,0.01,0.5,,,,,,,,
38,"[554, 137, 148, 202]",0.39,0.0,0.25,0.01,0.04,0.03,0.28,,,,,,,,
39,"[534, 147, 146, 185]",0.04,0.0,0.17,0.0,0.08,0.04,0.67,,,,,,,,
40,"[512, 145, 149, 198]",0.07,0.0,0.03,0.01,0.05,0.0,0.84,,,,,,,,
41,"[500, 114, 159, 209]",0.23,0.0,0.48,0.01,0.06,0.11,0.1,,,,,,,,
42,"[490, 106, 146, 190]",0.13,0.0,0.28,0.02,0.07,0.06,0.43,,,,,,,,
43,"[565, 112, 144, 198]",0.09,0.0,0.81,0.03,0.01,0.04,0.02,,,,,,,,
44,"[580, 122, 152, 193]",0.04,0.0,0.51,0.01,0.02,0.37,0.05,,,,,,,,
45,"[581, 111, 145, 189]",0.09,0.0,0.43,0.0,0.01,0.45,0.0,,,,,,,,
46,"[575, 151, 141, 186]",0.08,0.0,0.04,0.01,0.16,0.0,0.7,,,,,,,,
47,"[569, 143, 134, 172]",0.56,0.0,0.3,0.0,0.06,0.02,0.06,,,,,,,,
48,"[542, 138, 150, 197]",0.12,0.0,0.5,0.01,0.05,0.01,0.3,,,,,,,,
49,"[517, 159, 147, 192]",0.06,0.0,0.22,0.0,0.07,0.25,0.4,,,,,,,,
50,"[501, 132, 147, 191]",0.23,0.0,0.19,0.1,0.15,0.01,0.33,,,,,,,,
51,"[481, 181, 145, 194]",0.07,0.0,0.2,0.0,0.03,0.02,0.69,,,,,,,,
52,"[522, 139, 159, 208]",0.14,0.0,0.55,0.03,0.05,0.01,0.22,,,,,,,,
53,"[525, 115, 140, 191]",0.48,0.0,0.43,0.0,0.03,0.06,0.0,,,,,,,,
54,"[521, 147, 145, 194]",0.09,0.0,0.54,0.0,0.07,0.06,0.25,,,,,,,,
55,"[562, 127, 152, 202]",0.17,0.0,0.24,0.0,0.04,0.03,0.53,,,,,,,,
56,"[549, 147, 143, 189]",0.07,0.0,0.47,0.0,0.03,0.33,0.1,,,,,,,,
57,"[527, 131, 160, 206]",0.06,0.0,0.03,0.04,0.06,0.0,0.81,,,,,,,,
58,"[568, 139, 155, 208]",0.14,0.0,0.27,0.01,0.09,0.38,0.11,,,,,,,,
59,"[572, 151, 158, 202]",0.05,0.0,0.66,0.0,0.02,0.22,0.05,,,,,,,,
60,"[587, 178, 159, 203]",0.07,0.0,0.09,0.02,0.14,0.0,0.67,,,,,,,,
61,"[542, 130, 159, 215]",0.01,0.0,0.01,0.0,0.03,0.0,0.95,,,,,,,,
62,"[590, 138, 160, 204]",0.14,0.0,0.42,0.01,0.06,0.25,0.12,,,,,,,,
63,"[528, 129, 162, 220]",0.24,0.0,0.16,0.0,0.18,0.01,0.4,,,,,,,,
64,"[560, 127, 165, 216]",0.42,0.0,0.08,0.0,0.03,0.02,0.46,,,,,,,,
65,"[550, 128, 169, 218]",0.25,0.0,0.32,0.01,0.14,0.02,0.26,,,,,,,,
66,"[573, 109, 167, 218]",0.28,0.0,0.5,0.01,0.04,0.06,0.11,,,,,,,,
67,"[552, 114, 156, 211]",0.13,0.0,0.69,0.05,0.07,0.03,0.03,,,,,,,,
68,"[510, 151, 164, 218]",0.11,0.0,0.11,0.0,0.07,0.01,0.71,,,,,,,,
69,"[538, 133, 159, 220]",0.16,0.0,0.7,0.0,0.05,0.04,0.04,,,,,,,,
70,"[466, 128, 157, 200]",0.23,0.0,0.31,0.01,0.09,0.1,0.26,,,,,,,,
71,"[572, 127, 162, 213]",0.13,0.0,0.34,0.08,0.04,0.05,0.36,,,,,,,,
72,"[527, 110, 168, 222]",0.1,0.0,0.47,0.0,0.02,0.39,0.02,,,,,,,,
