,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
121,"[302, 70, 102, 134]",0.74,0.0,0.06,0.02,0.06,0.0,0.13
122,"[282, 56, 112, 143]",0.66,0.0,0.17,0.01,0.05,0.04,0.07
123,"[277, 68, 102, 130]",0.52,0.0,0.11,0.05,0.23,0.0,0.08
124,"[289, 65, 108, 139]",0.5,0.0,0.15,0.04,0.19,0.0,0.12
125,"[325, 69, 106, 133]",0.25,0.0,0.13,0.0,0.49,0.02,0.12
126,"[280, 115, 109, 128]",0.17,0.0,0.11,0.04,0.27,0.01,0.4
127,"[311, 55, 112, 148]",0.63,0.0,0.05,0.04,0.19,0.01,0.07
128,"[298, 45, 101, 131]",0.74,0.0,0.09,0.03,0.05,0.02,0.07
129,"[271, 102, 116, 134]",0.34,0.0,0.22,0.01,0.32,0.0,0.1
130,"[262, 109, 112, 129]",0.06,0.0,0.52,0.0,0.37,0.0,0.05
131,"[270, 96, 109, 129]",0.1,0.02,0.26,0.02,0.59,0.0,0.02
132,"[303, 56, 110, 139]",0.55,0.0,0.05,0.01,0.18,0.0,0.21
133,"[311, 66, 107, 138]",0.65,0.0,0.1,0.02,0.1,0.01,0.13
134,"[325, 66, 109, 134]",0.14,0.0,0.1,0.0,0.55,0.01,0.2
135,"[316, 65, 108, 138]",0.23,0.0,0.14,0.0,0.4,0.0,0.23
136,"[311, 68, 108, 138]",0.19,0.0,0.03,0.01,0.43,0.0,0.33
137,"[304, 72, 111, 142]",0.27,0.0,0.11,0.0,0.35,0.05,0.21
138,"[315, 63, 107, 142]",0.61,0.0,0.04,0.0,0.19,0.0,0.15
139,"[319, 59, 109, 141]",0.3,0.0,0.05,0.0,0.24,0.0,0.4
140,"[289, 65, 115, 147]",0.2,0.0,0.11,0.0,0.28,0.0,0.41
141,"[290, 81, 101, 133]",0.11,0.0,0.08,0.22,0.24,0.05,0.31
142,"[311, 62, 118, 144]",0.09,0.0,0.13,0.0,0.62,0.0,0.16
143,"[311, 59, 110, 143]",0.31,0.0,0.05,0.03,0.16,0.0,0.45
144,"[298, 72, 109, 137]",0.06,0.0,0.08,0.02,0.34,0.0,0.49
145,"[323, 80, 105, 132]",0.63,0.0,0.04,0.02,0.11,0.02,0.18
146,"[318, 62, 106, 134]",0.25,0.0,0.07,0.05,0.28,0.0,0.35
147,"[308, 69, 109, 133]",0.22,0.0,0.01,0.05,0.06,0.0,0.66
148,"[268, 75, 129, 157]",0.53,0.0,0.23,0.02,0.13,0.03,0.06
149,"[325, 59, 107, 136]",0.4,0.0,0.09,0.0,0.41,0.02,0.08
150,"[306, 55, 114, 144]",0.3,0.0,0.01,0.01,0.04,0.0,0.64
151,"[319, 73, 109, 144]",0.34,0.0,0.08,0.0,0.31,0.01,0.25
152,"[273, 104, 112, 127]",0.1,0.0,0.25,0.0,0.52,0.0,0.13
153,"[320, 56, 103, 138]",0.56,0.0,0.03,0.07,0.18,0.0,0.15
154,"[311, 64, 108, 138]",0.38,0.0,0.07,0.0,0.34,0.0,0.21
155,"[310, 52, 111, 144]",0.51,0.0,0.07,0.07,0.19,0.02,0.14
156,"[301, 51, 113, 151]",0.43,0.0,0.03,0.35,0.06,0.04,0.08
157,"[315, 53, 106, 139]",0.41,0.0,0.06,0.01,0.17,0.01,0.34
158,"[304, 68, 111, 142]",0.37,0.0,0.07,0.01,0.33,0.0,0.22
159,"[264, 107, 113, 130]",0.1,0.0,0.35,0.02,0.44,0.0,0.09
160,"[296, 65, 110, 147]",0.83,0.0,0.08,0.0,0.04,0.01,0.04
161,"[317, 59, 107, 139]",0.44,0.0,0.03,0.08,0.24,0.0,0.21
162,"[296, 62, 110, 146]",0.67,0.0,0.16,0.01,0.08,0.01,0.06
163,"[301, 78, 108, 137]",0.38,0.0,0.08,0.0,0.26,0.01,0.27
164,"[321, 73, 108, 138]",0.09,0.0,0.1,0.0,0.54,0.01,0.26
165,"[297, 57, 109, 142]",0.74,0.0,0.06,0.06,0.1,0.01,0.03
166,"[312, 62, 112, 139]",0.19,0.0,0.07,0.0,0.42,0.01,0.3
167,"[321, 61, 110, 140]",0.13,0.0,0.07,0.0,0.39,0.0,0.4
168,"[302, 64, 113, 142]",0.3,0.0,0.06,0.04,0.18,0.0,0.42
169,"[291, 73, 114, 148]",0.64,0.0,0.19,0.01,0.1,0.0,0.06
170,"[302, 67, 108, 135]",0.35,0.0,0.2,0.0,0.31,0.0,0.15
171,"[317, 59, 112, 132]",0.15,0.0,0.03,0.0,0.44,0.0,0.37
172,"[301, 92, 101, 126]",0.36,0.0,0.18,0.01,0.26,0.02,0.17
173,"[295, 70, 104, 134]",0.7,0.0,0.13,0.01,0.1,0.0,0.05
174,"[295, 74, 106, 136]",0.34,0.0,0.16,0.01,0.24,0.01,0.24
175,"[314, 63, 106, 140]",0.31,0.0,0.07,0.01,0.26,0.0,0.34
176,"[321, 69, 104, 134]",0.08,0.0,0.01,0.43,0.15,0.04,0.28
177,"[299, 65, 109, 138]",0.37,0.0,0.1,0.01,0.24,0.0,0.27
178,"[295, 63, 110, 142]",0.13,0.0,0.03,0.01,0.09,0.01,0.73
179,"[295, 98, 102, 129]",0.18,0.0,0.17,0.0,0.52,0.0,0.12
180,"[321, 41, 110, 135]",0.25,0.0,0.21,0.0,0.4,0.02,0.13
181,"[311, 50, 114, 143]",0.15,0.0,0.01,0.04,0.35,0.0,0.45
182,"[294, 62, 108, 141]",0.08,0.0,0.01,0.32,0.05,0.01,0.53
183,"[325, 59, 111, 136]",0.08,0.0,0.07,0.0,0.2,0.03,0.61
184,"[313, 57, 110, 141]",0.58,0.0,0.08,0.01,0.19,0.0,0.13
185,"[312, 66, 109, 138]",0.24,0.0,0.02,0.03,0.22,0.0,0.48
186,"[318, 56, 106, 139]",0.47,0.0,0.02,0.04,0.15,0.0,0.32
187,"[321, 61, 108, 138]",0.03,0.0,0.0,0.34,0.03,0.0,0.59
188,"[317, 64, 106, 137]",0.51,0.0,0.05,0.01,0.22,0.01,0.2
189,"[282, 117, 116, 133]",0.08,0.0,0.12,0.04,0.46,0.0,0.3
190,"[332, 42, 113, 144]",0.36,0.0,0.1,0.0,0.21,0.0,0.32
191,"[317, 59, 108, 139]",0.28,0.0,0.08,0.0,0.41,0.0,0.23
192,"[299, 66, 106, 137]",0.28,0.0,0.21,0.03,0.31,0.0,0.16
193,"[274, 99, 118, 134]",0.24,0.0,0.28,0.01,0.37,0.0,0.09
194,"[285, 91, 114, 134]",0.09,0.0,0.16,0.09,0.61,0.0,0.06
195,"[319, 62, 104, 134]",0.25,0.0,0.04,0.01,0.3,0.0,0.4
196,"[317, 65, 107, 141]",0.47,0.0,0.12,0.01,0.16,0.01,0.21
197,"[306, 63, 106, 136]",0.3,0.0,0.07,0.04,0.36,0.0,0.23
198,"[310, 67, 114, 142]",0.06,0.0,0.1,0.0,0.76,0.0,0.08
199,"[320, 53, 111, 141]",0.42,0.0,0.04,0.0,0.44,0.01,0.1
200,"[311, 63, 110, 140]",0.17,0.0,0.14,0.0,0.37,0.0,0.31
201,"[294, 61, 108, 141]",0.44,0.0,0.1,0.02,0.16,0.0,0.27
202,"[288, 63, 115, 140]",0.02,0.0,0.02,0.04,0.13,0.0,0.8
203,"[303, 64, 114, 142]",0.38,0.0,0.04,0.0,0.48,0.0,0.09
204,"[314, 56, 109, 139]",0.32,0.0,0.05,0.01,0.22,0.0,0.4
205,"[315, 62, 115, 142]",0.26,0.0,0.03,0.0,0.49,0.0,0.22
206,"[293, 60, 110, 145]",0.55,0.0,0.06,0.11,0.1,0.02,0.16
207,"[316, 52, 109, 145]",0.42,0.0,0.02,0.01,0.09,0.0,0.45
208,"[317, 77, 106, 136]",0.4,0.0,0.07,0.03,0.12,0.01,0.37
209,"[282, 105, 111, 132]",0.13,0.0,0.24,0.03,0.47,0.01,0.12
210,"[294, 101, 108, 129]",0.29,0.0,0.21,0.02,0.33,0.0,0.15
211,"[290, 65, 111, 143]",0.48,0.0,0.13,0.04,0.14,0.01,0.2
212,"[293, 71, 113, 144]",0.3,0.0,0.13,0.02,0.23,0.01,0.33
213,"[289, 63, 110, 143]",0.41,0.0,0.23,0.02,0.14,0.0,0.2
214,"[292, 68, 109, 139]",0.3,0.0,0.15,0.02,0.24,0.0,0.29
215,"[293, 66, 109, 140]",0.4,0.0,0.08,0.04,0.17,0.0,0.31
216,"[284, 84, 107, 138]",0.16,0.0,0.23,0.05,0.46,0.0,0.09
