,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[553, 108, 220, 290]",0.18,0.0,0.03,0.0,0.16,0.0,0.63
1,"[637, 135, 208, 260]",0.05,0.0,0.15,0.23,0.16,0.0,0.41
2,"[628, 186, 201, 248]",0.38,0.0,0.21,0.01,0.36,0.0,0.05
3,"[614, 209, 190, 244]",0.38,0.0,0.17,0.0,0.41,0.0,0.03
4,"[699, 62, 207, 270]",0.2,0.0,0.19,0.0,0.43,0.0,0.17
5,"[675, 77, 197, 275]",0.13,0.0,0.1,0.01,0.14,0.01,0.61
6,"[807, 218, 47, 52]",0.13,0.0,0.16,0.14,0.15,0.34,0.09
7,"[575, 88, 206, 285]",0.34,0.0,0.25,0.02,0.08,0.01,0.29
8,"[611, 155, 192, 252]",0.09,0.0,0.11,0.15,0.31,0.0,0.35
9,"[752, 64, 204, 268]",0.07,0.0,0.11,0.0,0.12,0.01,0.7
10,"[598, 73, 197, 265]",0.06,0.0,0.01,0.01,0.05,0.0,0.86
11,"[600, 104, 200, 276]",0.56,0.0,0.13,0.02,0.2,0.01,0.09
12,"[618, 133, 208, 276]",0.12,0.0,0.16,0.01,0.38,0.01,0.33
13,"[654, 86, 214, 287]",0.06,0.0,0.01,0.0,0.09,0.0,0.84
14,"[628, 117, 222, 290]",0.2,0.0,0.01,0.0,0.17,0.0,0.62
15,"[641, 120, 215, 280]",0.1,0.0,0.21,0.01,0.4,0.0,0.28
16,"[597, 195, 207, 249]",0.18,0.0,0.26,0.0,0.54,0.0,0.02
17,"[612, 86, 216, 278]",0.04,0.0,0.35,0.0,0.51,0.0,0.1
18,"[609, 172, 189, 252]",0.12,0.0,0.2,0.01,0.47,0.0,0.2
19,"[624, 67, 224, 285]",0.06,0.0,0.14,0.0,0.21,0.01,0.59
20,"[610, 81, 198, 265]",0.71,0.0,0.05,0.01,0.1,0.0,0.14
21,"[690, 81, 222, 287]",0.1,0.02,0.07,0.0,0.14,0.0,0.68
22,"[601, 167, 230, 277]",0.14,0.0,0.23,0.04,0.27,0.0,0.31
23,"[614, 143, 207, 286]",0.21,0.0,0.24,0.04,0.24,0.0,0.27
24,"[677, 138, 210, 280]",0.04,0.0,0.13,0.02,0.43,0.01,0.37
25,"[655, 75, 217, 281]",0.04,0.0,0.17,0.0,0.37,0.01,0.41
