,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[569, 149, 104, 133]",0.25,0.0,0.06,0.04,0.32,0.01,0.32,,,,,,,,
1,"[569, 178, 100, 131]",0.06,0.0,0.05,0.3,0.06,0.11,0.42,,,,,,,,
2,"[584, 161, 102, 135]",0.04,0.0,0.04,0.05,0.05,0.01,0.82,,,,,,,,
3,"[573, 163, 105, 136]",0.45,0.0,0.02,0.04,0.12,0.0,0.36,,,,,,,,
4,"[540, 166, 100, 135]",0.26,0.0,0.17,0.01,0.26,0.04,0.26,,,,,,,,
5,"[577, 157, 111, 142]",0.1,0.0,0.13,0.01,0.29,0.03,0.44,,,,,,,,
6,"[572, 160, 99, 134]",0.14,0.0,0.2,0.01,0.12,0.01,0.52,,,,,,,,
7,"[533, 171, 102, 138]",0.47,0.0,0.07,0.02,0.26,0.13,0.04,,,,,,,,
8,"[560, 163, 100, 137]",0.41,0.0,0.07,0.03,0.18,0.26,0.04,,,,,,,,
9,"[557, 201, 139, 208]",0.13,0.0,0.15,0.04,0.11,0.31,0.26,,,,,,,,
10,"[569, 155, 105, 142]",0.51,0.0,0.2,0.08,0.07,0.09,0.05,,,,,,,,
11,"[557, 165, 103, 136]",0.09,0.0,0.26,0.01,0.32,0.03,0.29,,,,,,,,
12,"[558, 160, 99, 134]",0.47,0.0,0.08,0.04,0.3,0.07,0.04,,,,,,,,
13,"[444, 78, 228, 314]",0.04,0.0,0.02,0.06,0.17,0.03,0.67,,,,,,,,
14,"[497, 105, 214, 321]",0.08,0.0,0.05,0.03,0.62,0.0,0.21,,,,,,,,
15,"[466, 91, 222, 324]",0.04,0.0,0.07,0.02,0.29,0.03,0.55,,,,,,,,
16,"[488, 98, 237, 320]",0.29,0.0,0.01,0.08,0.22,0.0,0.4,,,,,,,,
17,"[472, 90, 222, 319]",0.02,0.0,0.02,0.05,0.19,0.0,0.72,,,,,,,,
18,"[480, 175, 227, 292]",0.03,0.0,0.02,0.01,0.78,0.0,0.15,,,,,,,,
19,"[442, 86, 242, 329]",0.41,0.0,0.03,0.04,0.32,0.0,0.19,,,,,,,,
20,"[570, 156, 98, 132]",0.25,0.0,0.09,0.01,0.52,0.01,0.12,,,,,,,,
21,"[568, 177, 100, 130]",0.08,0.0,0.0,0.03,0.1,0.0,0.79,,,,,,,,
22,"[563, 156, 99, 132]",0.43,0.0,0.01,0.0,0.17,0.0,0.38,,,,,,,,
23,"[553, 188, 103, 134]",0.0,0.0,0.0,0.24,0.39,0.0,0.36,,,,,,,,
24,"[567, 163, 103, 139]",0.1,0.0,0.02,0.02,0.31,0.01,0.54,,,,,,,,
25,"[562, 185, 100, 132]",0.03,0.0,0.01,0.14,0.75,0.0,0.08,,,,,,,,
26,"[571, 167, 101, 131]",0.17,0.0,0.04,0.0,0.35,0.0,0.44,,,,,,,,
27,"[561, 168, 106, 135]",0.11,0.0,0.07,0.02,0.23,0.01,0.56,,,,,,,,
28,"[470, 123, 239, 319]",0.23,0.0,0.02,0.06,0.38,0.0,0.31,,,,,,,,
29,"[469, 134, 231, 305]",0.25,0.0,0.03,0.03,0.46,0.0,0.23,,,,,,,,
30,"[447, 111, 224, 330]",0.1,0.0,0.06,0.06,0.39,0.01,0.38,,,,,,,,
31,"[508, 187, 216, 285]",0.04,0.0,0.02,0.01,0.74,0.0,0.2,,,,,,,,
32,"[473, 110, 247, 335]",0.51,0.0,0.05,0.1,0.18,0.01,0.15,,,,,,,,
33,"[455, 125, 240, 318]",0.3,0.0,0.04,0.02,0.48,0.0,0.17,,,,,,,,
34,"[491, 191, 211, 291]",0.08,0.0,0.03,0.02,0.81,0.0,0.06,,,,,,,,
35,"[490, 191, 211, 283]",0.09,0.0,0.02,0.01,0.84,0.0,0.05,,,,,,,,
36,"[454, 155, 219, 314]",0.2,0.0,0.06,0.01,0.62,0.01,0.11,,,,,,,,
37,"[473, 123, 220, 311]",0.17,0.0,0.05,0.01,0.54,0.01,0.21,,,,,,,,
38,"[464, 132, 228, 308]",0.21,0.0,0.08,0.05,0.3,0.01,0.35,,,,,,,,
39,"[436, 129, 227, 331]",0.18,0.0,0.08,0.04,0.2,0.14,0.35,,,,,,,,
40,"[480, 126, 221, 322]",0.05,0.0,0.07,0.02,0.4,0.03,0.43,,,,,,,,
41,"[483, 136, 247, 330]",0.35,0.0,0.04,0.05,0.26,0.01,0.28,,,,,,,,
42,"[566, 159, 101, 131]",0.36,0.0,0.04,0.01,0.26,0.0,0.34,,,,,,,,
43,"[567, 147, 107, 141]",0.07,0.0,0.19,0.0,0.12,0.02,0.59,,,,,,,,
44,"[560, 154, 103, 138]",0.37,0.0,0.06,0.01,0.29,0.01,0.26,,,,,,,,
45,"[572, 161, 100, 134]",0.09,0.0,0.06,0.01,0.1,0.01,0.73,,,,,,,,
46,"[566, 153, 101, 137]",0.13,0.0,0.2,0.01,0.45,0.08,0.14,,,,,,,,
47,"[576, 157, 103, 137]",0.23,0.0,0.1,0.01,0.21,0.02,0.42,,,,,,,,
48,"[579, 162, 99, 131]",0.39,0.0,0.03,0.01,0.42,0.0,0.13,,,,,,,,
49,"[552, 174, 100, 130]",0.15,0.0,0.02,0.03,0.72,0.0,0.07,,,,,,,,
50,"[544, 187, 95, 125]",0.05,0.0,0.01,0.04,0.48,0.0,0.42,,,,,,,,
51,"[581, 185, 97, 128]",0.02,0.0,0.01,0.09,0.47,0.0,0.42,,,,,,,,
52,"[530, 162, 105, 142]",0.18,0.0,0.07,0.02,0.45,0.04,0.23,,,,,,,,
53,"[577, 168, 101, 131]",0.35,0.0,0.09,0.02,0.19,0.05,0.31,,,,,,,,
54,"[575, 164, 96, 130]",0.28,0.0,0.01,0.0,0.4,0.0,0.3,,,,,,,,
55,"[551, 190, 97, 124]",0.04,0.0,0.02,0.05,0.58,0.0,0.3,,,,,,,,
56,"[579, 183, 103, 137]",0.01,0.0,0.01,0.09,0.39,0.0,0.5,,,,,,,,
57,"[565, 188, 101, 133]",0.02,0.0,0.01,0.02,0.72,0.0,0.22,,,,,,,,
58,"[563, 164, 99, 136]",0.16,0.0,0.03,0.04,0.29,0.02,0.46,,,,,,,,
59,"[582, 151, 101, 136]",0.09,0.0,0.03,0.03,0.5,0.01,0.34,,,,,,,,
60,"[575, 162, 101, 136]",0.1,0.0,0.04,0.01,0.14,0.0,0.72,,,,,,,,
61,"[563, 193, 95, 127]",0.03,0.0,0.02,0.05,0.63,0.0,0.27,,,,,,,,
62,"[553, 196, 97, 126]",0.03,0.0,0.02,0.02,0.65,0.0,0.29,,,,,,,,
63,"[540, 187, 97, 125]",0.09,0.0,0.02,0.06,0.62,0.01,0.21,,,,,,,,
64,"[579, 184, 101, 137]",0.01,0.0,0.01,0.37,0.2,0.01,0.4,,,,,,,,
65,"[560, 189, 99, 129]",0.05,0.0,0.03,0.04,0.61,0.0,0.27,,,,,,,,
66,"[582, 163, 99, 132]",0.04,0.0,0.04,0.01,0.36,0.01,0.55,,,,,,,,
67,"[559, 191, 95, 122]",0.01,0.0,0.01,0.22,0.4,0.0,0.36,,,,,,,,
68,"[485, 252, 148, 196]",0.09,0.0,0.07,0.01,0.51,0.0,0.31,,,,,,,,
69,"[562, 171, 103, 138]",0.03,0.0,0.01,0.01,0.02,0.0,0.93,,,,,,,,
70,"[547, 185, 99, 134]",0.04,0.0,0.03,0.15,0.19,0.04,0.55,,,,,,,,
71,"[553, 180, 102, 132]",0.02,0.0,0.01,0.01,0.87,0.0,0.09,,,,,,,,
72,"[536, 194, 100, 133]",0.02,0.0,0.01,0.02,0.61,0.0,0.34,,,,,,,,
73,"[581, 179, 103, 133]",0.03,0.0,0.02,0.04,0.21,0.01,0.7,,,,,,,,
74,"[523, 191, 97, 126]",0.06,0.0,0.02,0.03,0.63,0.0,0.26,,,,,,,,
75,"[591, 159, 99, 132]",0.17,0.0,0.1,0.02,0.12,0.02,0.57,,,,,,,,
76,"[521, 151, 99, 138]",0.09,0.0,0.03,0.0,0.5,0.01,0.36,,,,,,,,
77,"[591, 153, 99, 132]",0.14,0.0,0.06,0.01,0.24,0.0,0.56,,,,,,,,
78,"[537, 177, 99, 129]",0.04,0.0,0.04,0.05,0.53,0.0,0.34,,,,,,,,
79,"[522, 204, 216, 287]",0.07,0.0,0.02,0.02,0.66,0.0,0.23,,,,,,,,
80,"[481, 128, 214, 320]",0.07,0.0,0.06,0.01,0.63,0.02,0.22,,,,,,,,
81,"[553, 195, 98, 131]",0.02,0.0,0.02,0.01,0.86,0.0,0.1,,,,,,,,
82,"[577, 196, 101, 136]",0.04,0.0,0.02,0.12,0.38,0.02,0.4,,,,,,,,
83,"[582, 195, 103, 136]",0.01,0.0,0.01,0.29,0.25,0.01,0.42,,,,,,,,
84,"[544, 189, 104, 137]",0.01,0.0,0.01,0.04,0.66,0.0,0.28,,,,,,,,
85,"[578, 198, 101, 135]",0.01,0.0,0.01,0.07,0.41,0.0,0.51,,,,,,,,
86,"[563, 178, 102, 138]",0.11,0.0,0.06,0.01,0.29,0.02,0.51,,,,,,,,
87,"[548, 196, 98, 128]",0.09,0.0,0.02,0.14,0.55,0.05,0.15,,,,,,,,
88,"[585, 199, 99, 131]",0.04,0.0,0.03,0.12,0.47,0.02,0.31,,,,,,,,
89,"[521, 181, 98, 132]",0.11,0.0,0.03,0.03,0.2,0.05,0.58,,,,,,,,
90,"[575, 180, 101, 133]",0.19,0.0,0.02,0.02,0.28,0.02,0.47,,,,,,,,
91,"[519, 209, 98, 125]",0.1,0.0,0.04,0.19,0.57,0.0,0.09,,,,,,,,
92,"[483, 238, 149, 199]",0.14,0.0,0.24,0.01,0.22,0.0,0.38,,,,,,,,
93,"[516, 259, 138, 197]",0.1,0.0,0.17,0.09,0.18,0.01,0.45,,,,,,,,
94,"[577, 186, 102, 135]",0.22,0.0,0.11,0.0,0.18,0.01,0.47,,,,,,,,
95,"[555, 197, 97, 126]",0.04,0.0,0.01,0.1,0.58,0.01,0.25,,,,,,,,
96,"[575, 172, 104, 137]",0.08,0.0,0.08,0.01,0.22,0.02,0.59,,,,,,,,
97,"[574, 164, 102, 136]",0.2,0.0,0.09,0.01,0.21,0.03,0.45,,,,,,,,
98,"[540, 162, 99, 136]",0.34,0.0,0.07,0.02,0.26,0.08,0.23,,,,,,,,
99,"[567, 169, 99, 131]",0.15,0.0,0.09,0.01,0.14,0.01,0.6,,,,,,,,
100,"[523, 183, 99, 133]",0.06,0.0,0.04,0.07,0.29,0.11,0.43,,,,,,,,
101,"[568, 207, 98, 124]",0.0,0.0,0.01,0.04,0.36,0.0,0.59,,,,,,,,
102,"[522, 181, 96, 133]",0.18,0.0,0.04,0.02,0.07,0.65,0.04,,,,,,,,
103,"[583, 165, 96, 133]",0.1,0.0,0.07,0.02,0.12,0.01,0.68,,,,,,,,
104,"[523, 202, 93, 120]",0.02,0.0,0.03,0.07,0.78,0.0,0.09,,,,,,,,
105,"[586, 209, 98, 124]",0.02,0.0,0.02,0.02,0.47,0.0,0.47,,,,,,,,
106,"[534, 207, 97, 126]",0.02,0.0,0.03,0.03,0.69,0.01,0.22,,,,,,,,
107,"[556, 175, 97, 129]",0.28,0.0,0.04,0.02,0.28,0.15,0.24,,,,,,,,
108,"[539, 185, 101, 133]",0.16,0.0,0.03,0.04,0.27,0.0,0.5,,,,,,,,
109,"[466, 142, 224, 308]",0.26,0.0,0.07,0.01,0.54,0.02,0.1,,,,,,,,
110,"[452, 182, 218, 296]",0.05,0.0,0.02,0.01,0.7,0.0,0.21,,,,,,,,
111,"[540, 175, 102, 133]",0.05,0.0,0.03,0.01,0.87,0.0,0.05,,,,,,,,
112,"[567, 186, 98, 128]",0.01,0.0,0.02,0.07,0.48,0.01,0.4,,,,,,,,
113,"[575, 169, 101, 135]",0.03,0.0,0.01,0.15,0.45,0.01,0.35,,,,,,,,
114,"[579, 162, 99, 132]",0.44,0.0,0.03,0.01,0.25,0.01,0.26,,,,,,,,
115,"[522, 177, 97, 129]",0.15,0.0,0.03,0.04,0.59,0.02,0.17,,,,,,,,
116,"[584, 182, 100, 133]",0.02,0.0,0.02,0.05,0.45,0.01,0.45,,,,,,,,
117,"[580, 158, 99, 137]",0.1,0.0,0.09,0.01,0.16,0.02,0.62,,,,,,,,
118,"[537, 174, 99, 133]",0.11,0.0,0.06,0.04,0.27,0.09,0.43,,,,,,,,
119,"[524, 171, 98, 132]",0.17,0.0,0.09,0.01,0.33,0.14,0.26,,,,,,,,
120,"[559, 159, 100, 137]",0.22,0.0,0.06,0.01,0.34,0.01,0.35,,,,,,,,
121,"[530, 167, 99, 136]",0.26,0.0,0.11,0.01,0.26,0.08,0.27,,,,,,,,
122,"[581, 171, 100, 128]",0.08,0.0,0.12,0.03,0.17,0.01,0.61,,,,,,,,
123,"[550, 217, 224, 285]",0.02,0.0,0.02,0.02,0.47,0.0,0.46,,,,,,,,
124,"[501, 190, 221, 286]",0.1,0.0,0.06,0.0,0.72,0.0,0.12,,,,,,,,
125,"[424, 181, 207, 297]",0.17,0.0,0.03,0.01,0.67,0.0,0.12,,,,,,,,
126,"[517, 136, 238, 315]",0.25,0.0,0.06,0.04,0.26,0.0,0.39,,,,,,,,
127,"[591, 177, 100, 135]",0.2,0.0,0.11,0.08,0.15,0.03,0.43,,,,,,,,
128,"[529, 165, 95, 133]",0.22,0.0,0.04,0.03,0.25,0.02,0.44,,,,,,,,
129,"[579, 189, 102, 127]",0.03,0.0,0.03,0.14,0.44,0.03,0.33,,,,,,,,
130,"[567, 178, 102, 131]",0.52,0.0,0.19,0.01,0.16,0.06,0.05,,,,,,,,
131,"[526, 161, 101, 143]",0.5,0.0,0.08,0.03,0.11,0.22,0.05,,,,,,,,
132,"[580, 191, 100, 130]",0.13,0.0,0.03,0.49,0.18,0.02,0.14,,,,,,,,
133,"[535, 194, 97, 128]",0.27,0.0,0.02,0.14,0.34,0.01,0.2,,,,,,,,
134,"[571, 226, 149, 198]",0.07,0.0,0.17,0.01,0.23,0.0,0.52,,,,,,,,
135,"[443, 176, 220, 305]",0.14,0.0,0.04,0.01,0.7,0.0,0.11,,,,,,,,
136,"[472, 242, 209, 303]",0.24,0.0,0.05,0.01,0.31,0.01,0.38,,,,,,,,
137,"[590, 176, 100, 135]",0.22,0.0,0.02,0.06,0.26,0.18,0.27,,,,,,,,
138,"[521, 168, 103, 137]",0.2,0.0,0.1,0.03,0.14,0.01,0.52,,,,,,,,
139,"[545, 221, 90, 109]",0.1,0.0,0.02,0.32,0.2,0.0,0.35,,,,,,,,
140,"[574, 181, 98, 132]",0.1,0.0,0.02,0.07,0.54,0.09,0.18,,,,,,,,
141,"[581, 206, 97, 124]",0.17,0.0,0.05,0.04,0.49,0.0,0.25,,,,,,,,
142,"[615, 192, 95, 122]",0.38,0.0,0.09,0.01,0.43,0.0,0.09,,,,,,,,
143,"[608, 176, 101, 133]",0.28,0.0,0.13,0.01,0.19,0.03,0.35,,,,,,,,
144,"[603, 163, 102, 137]",0.19,0.0,0.18,0.0,0.23,0.07,0.33,,,,,,,,
145,"[558, 188, 100, 131]",0.06,0.0,0.01,0.19,0.57,0.01,0.17,,,,,,,,
146,"[559, 176, 103, 133]",0.08,0.0,0.04,0.01,0.17,0.01,0.69,,,,,,,,
147,"[581, 177, 100, 134]",0.08,0.0,0.03,0.14,0.57,0.02,0.16,,,,,,,,
148,"[617, 161, 104, 134]",0.44,0.0,0.06,0.02,0.16,0.04,0.28,,,,,,,,
149,"[587, 159, 100, 134]",0.05,0.0,0.06,0.02,0.13,0.02,0.72,,,,,,,,
150,"[578, 151, 102, 137]",0.02,0.0,0.02,0.06,0.03,0.01,0.86,,,,,,,,
151,"[508, 231, 141, 195]",0.17,0.0,0.16,0.04,0.33,0.01,0.28,,,,,,,,
152,"[495, 248, 154, 199]",0.11,0.0,0.13,0.01,0.45,0.01,0.3,,,,,,,,
153,"[520, 262, 142, 196]",0.05,0.0,0.12,0.04,0.34,0.03,0.42,,,,,,,,
154,"[556, 256, 152, 206]",0.2,0.0,0.13,0.01,0.35,0.02,0.29,,,,,,,,
155,"[610, 182, 101, 135]",0.06,0.0,0.03,0.19,0.53,0.01,0.18,,,,,,,,
156,"[543, 155, 104, 135]",0.08,0.0,0.01,0.02,0.03,0.0,0.85,,,,,,,,
157,"[534, 179, 98, 127]",0.14,0.01,0.03,0.09,0.46,0.01,0.26,,,,,,,,
158,"[581, 184, 97, 125]",0.03,0.0,0.01,0.03,0.51,0.0,0.42,,,,,,,,
159,"[574, 159, 105, 134]",0.16,0.0,0.07,0.02,0.54,0.03,0.17,,,,,,,,
160,"[570, 156, 100, 136]",0.18,0.0,0.1,0.03,0.34,0.11,0.23,,,,,,,,
161,"[517, 153, 101, 138]",0.37,0.0,0.02,0.01,0.15,0.0,0.44,,,,,,,,
162,"[558, 149, 100, 133]",0.43,0.0,0.02,0.0,0.26,0.0,0.29,,,,,,,,
163,"[483, 151, 105, 136]",0.56,0.0,0.09,0.02,0.18,0.01,0.13,,,,,,,,
164,"[589, 147, 104, 135]",0.07,0.0,0.02,0.0,0.07,0.0,0.84,,,,,,,,
165,"[523, 192, 93, 120]",0.08,0.0,0.03,0.09,0.5,0.01,0.29,,,,,,,,
166,"[603, 183, 99, 130]",0.05,0.0,0.03,0.18,0.57,0.01,0.17,,,,,,,,
167,"[540, 187, 96, 128]",0.1,0.0,0.05,0.16,0.45,0.02,0.22,,,,,,,,
168,"[581, 180, 104, 136]",0.06,0.0,0.03,0.04,0.16,0.01,0.71,,,,,,,,
169,"[527, 169, 94, 129]",0.2,0.0,0.11,0.02,0.2,0.03,0.43,,,,,,,,
170,"[598, 163, 97, 133]",0.13,0.0,0.21,0.06,0.21,0.05,0.35,,,,,,,,
171,"[522, 195, 93, 117]",0.08,0.0,0.03,0.04,0.62,0.0,0.22,,,,,,,,
172,"[575, 172, 101, 131]",0.15,0.0,0.05,0.03,0.12,0.03,0.63,,,,,,,,
173,"[539, 189, 95, 122]",0.06,0.0,0.02,0.08,0.45,0.0,0.38,,,,,,,,
174,"[482, 223, 210, 278]",0.11,0.0,0.02,0.0,0.78,0.0,0.08,,,,,,,,
175,"[457, 164, 242, 318]",0.18,0.0,0.02,0.04,0.19,0.0,0.57,"[569, 594, 27, 33]",0.21,0.0,0.17,0.03,0.54,0.01,0.05
176,"[528, 206, 96, 122]",0.31,0.0,0.03,0.09,0.4,0.01,0.16,,,,,,,,
177,"[567, 189, 100, 128]",0.14,0.0,0.05,0.05,0.18,0.03,0.55,,,,,,,,
178,"[564, 192, 97, 124]",0.11,0.0,0.03,0.17,0.49,0.01,0.19,,,,,,,,
179,"[589, 154, 102, 137]",0.18,0.0,0.05,0.02,0.52,0.01,0.22,,,,,,,,
180,"[559, 187, 96, 126]",0.05,0.0,0.02,0.08,0.53,0.0,0.32,,,,,,,,
181,"[609, 205, 96, 124]",0.02,0.0,0.02,0.01,0.68,0.0,0.28,,,,,,,,
182,"[578, 183, 105, 138]",0.24,0.0,0.13,0.04,0.25,0.15,0.2,,,,,,,,
183,"[539, 192, 96, 125]",0.23,0.0,0.05,0.06,0.37,0.01,0.29,,,,,,,,
184,"[595, 169, 103, 140]",0.27,0.0,0.18,0.06,0.09,0.21,0.18,,,,,,,,
185,"[529, 211, 91, 113]",0.2,0.0,0.01,0.47,0.2,0.0,0.11,,,,,,,,
186,"[557, 174, 99, 130]",0.09,0.0,0.02,0.1,0.14,0.06,0.6,,,,,,,,
187,"[583, 178, 102, 134]",0.1,0.0,0.06,0.02,0.15,0.0,0.67,,,,,,,,
188,"[571, 157, 100, 135]",0.21,0.0,0.13,0.01,0.28,0.01,0.36,,,,,,,,
189,"[536, 208, 94, 116]",0.18,0.0,0.03,0.39,0.23,0.02,0.15,,,,,,,,
190,"[601, 202, 99, 124]",0.1,0.0,0.03,0.23,0.42,0.01,0.21,,,,,,,,
191,"[544, 236, 88, 107]",0.58,0.0,0.02,0.02,0.29,0.0,0.08,,,,,,,,
192,"[528, 187, 93, 119]",0.11,0.0,0.01,0.03,0.53,0.0,0.3,,,,,,,,
193,"[598, 189, 101, 135]",0.02,0.0,0.01,0.18,0.29,0.0,0.5,,,,,,,,
194,"[568, 194, 96, 125]",0.03,0.0,0.03,0.12,0.59,0.01,0.23,,,,,,,,
195,"[545, 167, 95, 130]",0.16,0.0,0.03,0.01,0.28,0.01,0.5,,,,,,,,
196,"[605, 150, 95, 130]",0.12,0.0,0.06,0.04,0.07,0.0,0.71,,,,,,,,
197,"[462, 280, 141, 189]",0.13,0.0,0.12,0.02,0.59,0.0,0.15,,,,,,,,
198,"[548, 238, 138, 203]",0.13,0.0,0.18,0.0,0.23,0.25,0.2,,,,,,,,
199,"[527, 241, 126, 182]",0.04,0.0,0.18,0.05,0.39,0.03,0.32,,,,,,,,
200,"[467, 244, 146, 195]",0.01,0.0,0.04,0.02,0.12,0.0,0.81,,,,,,,,
201,"[591, 171, 102, 136]",0.15,0.0,0.09,0.04,0.25,0.02,0.45,,,,,,,,
