,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
163,"[276, 71, 81, 100]",0.39,0.0,0.03,0.02,0.13,0.08,0.34
164,"[262, 80, 84, 102]",0.3,0.0,0.04,0.18,0.21,0.02,0.26
165,"[268, 80, 83, 103]",0.27,0.0,0.02,0.26,0.09,0.02,0.35
166,"[268, 78, 85, 105]",0.38,0.0,0.04,0.05,0.24,0.04,0.25
167,"[271, 83, 84, 101]",0.22,0.0,0.03,0.26,0.16,0.01,0.32
168,"[271, 82, 83, 104]",0.28,0.0,0.03,0.13,0.24,0.03,0.3
169,"[297, 81, 82, 105]",0.19,0.0,0.0,0.35,0.07,0.03,0.37
170,"[290, 85, 84, 101]",0.72,0.0,0.0,0.04,0.13,0.02,0.09
171,"[294, 81, 83, 102]",0.19,0.0,0.01,0.15,0.1,0.14,0.41
172,"[299, 80, 81, 103]",0.23,0.0,0.01,0.09,0.13,0.02,0.52
173,"[298, 80, 82, 104]",0.4,0.0,0.01,0.13,0.15,0.12,0.19
174,"[292, 78, 82, 103]",0.18,0.0,0.01,0.02,0.11,0.03,0.65
175,"[295, 81, 82, 104]",0.34,0.0,0.0,0.04,0.11,0.01,0.49
176,"[296, 79, 84, 105]",0.32,0.0,0.0,0.07,0.1,0.02,0.5
177,"[295, 79, 84, 103]",0.16,0.0,0.01,0.23,0.09,0.01,0.5
178,"[263, 59, 83, 102]",0.15,0.0,0.18,0.0,0.25,0.08,0.34
179,"[255, 63, 87, 104]",0.15,0.0,0.09,0.01,0.22,0.01,0.53
180,"[277, 56, 82, 103]",0.21,0.0,0.19,0.0,0.23,0.18,0.2
181,"[270, 66, 79, 100]",0.07,0.0,0.22,0.0,0.16,0.05,0.5
182,"[268, 59, 88, 105]",0.18,0.0,0.04,0.01,0.25,0.04,0.49
183,"[269, 59, 86, 106]",0.37,0.0,0.09,0.01,0.18,0.08,0.28
184,"[255, 65, 85, 103]",0.07,0.0,0.05,0.0,0.29,0.03,0.56
185,"[256, 65, 85, 101]",0.09,0.0,0.05,0.0,0.22,0.01,0.62
186,"[265, 66, 80, 99]",0.08,0.0,0.14,0.0,0.2,0.01,0.57
187,"[252, 72, 84, 99]",0.06,0.0,0.09,0.0,0.12,0.02,0.71
188,"[257, 66, 85, 103]",0.07,0.0,0.02,0.0,0.03,0.06,0.81
189,"[263, 63, 85, 103]",0.07,0.0,0.03,0.0,0.06,0.02,0.82
190,"[294, 66, 81, 103]",0.26,0.0,0.06,0.01,0.24,0.09,0.34
191,"[255, 73, 84, 102]",0.1,0.0,0.04,0.01,0.05,0.02,0.78
192,"[261, 67, 86, 106]",0.26,0.0,0.09,0.02,0.1,0.05,0.48
193,"[286, 83, 80, 102]",0.08,0.0,0.02,0.06,0.07,0.06,0.71
194,"[264, 72, 78, 100]",0.08,0.0,0.17,0.0,0.04,0.02,0.69
195,"[256, 76, 82, 103]",0.05,0.0,0.02,0.0,0.04,0.0,0.89
196,"[276, 61, 90, 111]",0.07,0.0,0.11,0.01,0.27,0.07,0.46
197,"[255, 68, 81, 102]",0.15,0.0,0.14,0.01,0.19,0.02,0.49
198,"[256, 76, 80, 104]",0.07,0.0,0.1,0.01,0.07,0.01,0.74
199,"[243, 72, 85, 101]",0.09,0.0,0.07,0.01,0.12,0.09,0.63
200,"[249, 71, 86, 106]",0.1,0.0,0.11,0.0,0.22,0.02,0.55
201,"[282, 77, 83, 104]",0.16,0.0,0.07,0.18,0.04,0.15,0.4
202,"[303, 56, 81, 107]",0.1,0.0,0.34,0.0,0.14,0.35,0.06
203,"[302, 55, 82, 104]",0.16,0.0,0.41,0.0,0.31,0.03,0.09
204,"[302, 58, 82, 106]",0.14,0.0,0.41,0.0,0.25,0.11,0.09
205,"[291, 68, 79, 104]",0.12,0.0,0.17,0.01,0.13,0.11,0.45
206,"[298, 72, 84, 105]",0.33,0.0,0.03,0.03,0.09,0.07,0.45
207,"[299, 71, 81, 104]",0.26,0.0,0.02,0.02,0.15,0.01,0.54
208,"[314, 76, 81, 100]",0.11,0.0,0.01,0.08,0.04,0.02,0.74
209,"[243, 76, 84, 105]",0.02,0.0,0.01,0.03,0.03,0.01,0.89
210,"[295, 53, 81, 103]",0.35,0.01,0.12,0.0,0.26,0.12,0.15
211,"[280, 55, 82, 105]",0.08,0.0,0.23,0.0,0.23,0.34,0.13
212,"[277, 61, 84, 102]",0.19,0.0,0.24,0.01,0.18,0.11,0.27
213,"[280, 63, 81, 103]",0.06,0.0,0.08,0.01,0.09,0.14,0.62
214,"[263, 61, 86, 102]",0.1,0.0,0.1,0.01,0.3,0.06,0.43
215,"[267, 65, 87, 106]",0.46,0.0,0.05,0.0,0.08,0.05,0.36
216,"[321, 58, 80, 105]",0.15,0.0,0.01,0.0,0.17,0.01,0.66
217,"[334, 81, 78, 101]",0.25,0.0,0.01,0.01,0.22,0.0,0.51
218,"[325, 66, 77, 103]",0.15,0.0,0.05,0.03,0.17,0.02,0.58
219,"[326, 64, 81, 104]",0.12,0.0,0.03,0.03,0.13,0.01,0.68
220,"[323, 58, 83, 106]",0.14,0.0,0.03,0.01,0.14,0.01,0.67
221,"[311, 62, 81, 102]",0.2,0.0,0.03,0.01,0.19,0.01,0.55
222,"[311, 65, 80, 97]",0.15,0.0,0.2,0.0,0.12,0.22,0.3
223,"[305, 55, 79, 100]",0.1,0.0,0.19,0.0,0.36,0.07,0.27
224,"[301, 62, 82, 105]",0.5,0.0,0.03,0.01,0.13,0.01,0.31
225,"[287, 57, 81, 105]",0.22,0.01,0.05,0.0,0.53,0.0,0.19
226,"[311, 58, 80, 107]",0.18,0.0,0.02,0.0,0.18,0.01,0.61
227,"[308, 62, 77, 103]",0.19,0.0,0.1,0.0,0.25,0.02,0.44
228,"[308, 65, 78, 98]",0.1,0.0,0.02,0.0,0.12,0.01,0.74
229,"[304, 65, 80, 99]",0.19,0.0,0.01,0.0,0.03,0.01,0.75
230,"[235, 62, 89, 107]",0.12,0.0,0.05,0.0,0.33,0.0,0.49
231,"[241, 79, 84, 102]",0.38,0.0,0.01,0.1,0.09,0.02,0.4
232,"[239, 70, 83, 102]",0.54,0.01,0.03,0.01,0.17,0.05,0.2
233,"[243, 74, 82, 102]",0.21,0.0,0.02,0.02,0.1,0.04,0.61
234,"[243, 78, 84, 101]",0.17,0.0,0.01,0.08,0.05,0.01,0.69
235,"[241, 63, 84, 103]",0.16,0.0,0.12,0.0,0.2,0.06,0.46
236,"[234, 64, 83, 100]",0.13,0.0,0.3,0.0,0.28,0.03,0.26
237,"[232, 74, 80, 98]",0.05,0.0,0.08,0.0,0.06,0.04,0.77
238,"[225, 68, 89, 103]",0.05,0.0,0.02,0.0,0.06,0.01,0.86
239,"[212, 70, 87, 104]",0.03,0.0,0.01,0.0,0.1,0.02,0.84
240,"[226, 65, 84, 102]",0.04,0.0,0.03,0.0,0.06,0.02,0.85
241,"[236, 60, 85, 103]",0.15,0.0,0.05,0.0,0.15,0.04,0.61
242,"[251, 71, 83, 105]",0.12,0.0,0.01,0.01,0.05,0.01,0.8
243,"[250, 71, 83, 105]",0.22,0.0,0.0,0.01,0.09,0.01,0.67
244,"[251, 71, 81, 97]",0.16,0.0,0.0,0.01,0.05,0.03,0.74
245,"[232, 67, 85, 104]",0.15,0.0,0.13,0.01,0.36,0.01,0.34
246,"[239, 63, 79, 101]",0.04,0.0,0.22,0.0,0.06,0.1,0.57
247,"[232, 67, 85, 104]",0.04,0.0,0.04,0.01,0.07,0.03,0.81
