,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[579, 118, 206, 262]",0.03,0.0,0.11,0.17,0.22,0.02,0.44,,,,,,,,
1,"[540, 107, 198, 242]",0.14,0.0,0.28,0.01,0.07,0.15,0.34,,,,,,,,
2,"[543, 138, 211, 262]",0.02,0.0,0.05,0.07,0.07,0.0,0.78,,,,,,,,
3,"[532, 112, 217, 278]",0.06,0.0,0.25,0.02,0.22,0.14,0.3,,,,,,,,
4,"[542, 109, 215, 270]",0.07,0.0,0.05,0.12,0.16,0.01,0.59,,,,,,,,
5,"[540, 116, 217, 276]",0.08,0.0,0.12,0.06,0.23,0.03,0.48,,,,,,,,
6,"[534, 116, 218, 273]",0.03,0.0,0.06,0.23,0.05,0.09,0.54,,,,,,,,
7,"[539, 128, 222, 282]",0.04,0.0,0.15,0.05,0.54,0.0,0.22,,,,,,,,
8,"[533, 96, 214, 270]",0.05,0.0,0.08,0.01,0.08,0.05,0.73,,,,,,,,
9,"[544, 110, 215, 273]",0.06,0.0,0.17,0.23,0.22,0.03,0.29,,,,,,,,
10,"[496, 144, 208, 269]",0.05,0.0,0.1,0.15,0.15,0.0,0.54,,,,,,,,
11,"[502, 128, 219, 274]",0.05,0.0,0.16,0.07,0.24,0.03,0.46,,,,,,,,
12,"[531, 125, 212, 265]",0.14,0.0,0.29,0.03,0.16,0.05,0.32,,,,,,,,
13,"[546, 112, 217, 273]",0.05,0.0,0.1,0.14,0.23,0.0,0.47,,,,,,,,
14,"[518, 118, 206, 253]",0.26,0.0,0.14,0.01,0.14,0.04,0.4,,,,,,,,
15,"[531, 120, 204, 259]",0.22,0.0,0.11,0.01,0.14,0.04,0.48,,,,,,,,
16,"[523, 132, 210, 259]",0.08,0.0,0.2,0.09,0.21,0.16,0.26,,,,,,,,
17,"[492, 118, 226, 274]",0.08,0.0,0.3,0.04,0.13,0.06,0.4,,,,,,,,
18,"[537, 130, 206, 260]",0.06,0.0,0.29,0.01,0.13,0.39,0.11,,,,,,,,
19,"[537, 109, 214, 266]",0.06,0.0,0.14,0.05,0.13,0.1,0.52,,,,,,,,
20,"[520, 106, 215, 263]",0.03,0.0,0.21,0.13,0.14,0.09,0.4,,,,,,,,
21,"[548, 118, 212, 265]",0.2,0.0,0.2,0.09,0.22,0.06,0.23,,,,,,,,
22,"[536, 106, 200, 252]",0.03,0.0,0.18,0.02,0.1,0.06,0.61,,,,,,,,
23,"[560, 114, 207, 255]",0.05,0.0,0.11,0.01,0.21,0.04,0.57,,,,,,,,
24,"[525, 103, 212, 266]",0.09,0.0,0.24,0.02,0.21,0.17,0.28,,,,,,,,
25,"[552, 113, 217, 273]",0.02,0.0,0.33,0.01,0.08,0.39,0.16,,,,,,,,
26,"[521, 148, 208, 261]",0.15,0.0,0.18,0.01,0.24,0.07,0.35,,,,,,,,
27,"[526, 131, 206, 261]",0.16,0.0,0.17,0.03,0.25,0.02,0.38,,,,,,,,
28,"[502, 125, 220, 276]",0.09,0.0,0.13,0.05,0.44,0.01,0.27,,,,,,,,
29,"[537, 121, 209, 266]",0.12,0.0,0.12,0.0,0.19,0.03,0.54,,,,,,,,
30,"[530, 107, 225, 284]",0.1,0.0,0.17,0.09,0.41,0.03,0.2,,,,,,,,
31,"[513, 122, 226, 279]",0.05,0.0,0.26,0.01,0.18,0.37,0.13,,,,,,,,
32,"[536, 107, 214, 269]",0.05,0.0,0.16,0.04,0.13,0.13,0.49,,,,,,,,
33,"[540, 95, 213, 261]",0.02,0.0,0.21,0.24,0.06,0.27,0.2,,,,,,,,
34,"[534, 114, 212, 271]",0.02,0.0,0.26,0.05,0.08,0.41,0.17,,,,,,,,
35,"[526, 110, 210, 264]",0.07,0.0,0.09,0.21,0.12,0.14,0.37,,,,,,,,
36,"[534, 116, 214, 278]",0.03,0.0,0.2,0.03,0.09,0.5,0.15,,,,,,,,
37,"[542, 108, 216, 277]",0.06,0.0,0.17,0.05,0.63,0.02,0.07,,,,,,,,
38,"[546, 118, 207, 266]",0.04,0.0,0.16,0.02,0.24,0.03,0.51,,,,,,,,
39,"[504, 110, 220, 268]",0.08,0.0,0.25,0.03,0.45,0.09,0.1,,,,,,,,
40,"[527, 134, 209, 254]",0.08,0.0,0.1,0.2,0.12,0.01,0.49,,,,,,,,
41,"[541, 139, 201, 253]",0.08,0.0,0.11,0.1,0.15,0.01,0.55,,,,,,,,
42,"[535, 114, 217, 272]",0.19,0.0,0.28,0.02,0.3,0.02,0.19,,,,,,,,
