,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[529, 131, 163, 214]",0.08,0.0,0.04,0.0,0.28,0.0,0.6,"[970, 439, 133, 173]",0.0,0.0,0.0,0.8,0.0,0.0,0.19
1,"[517, 115, 162, 212]",0.44,0.0,0.22,0.0,0.1,0.15,0.1,"[965, 414, 137, 178]",0.0,0.0,0.0,0.93,0.0,0.0,0.06
2,"[993, 435, 123, 162]",0.06,0.0,0.02,0.64,0.06,0.0,0.23,"[515, 117, 166, 217]",0.11,0.0,0.09,0.0,0.12,0.03,0.65
3,"[982, 431, 129, 168]",0.03,0.0,0.02,0.59,0.03,0.01,0.32,"[528, 108, 164, 226]",0.52,0.01,0.29,0.0,0.1,0.02,0.05
4,"[988, 437, 126, 164]",0.05,0.0,0.02,0.61,0.05,0.01,0.26,"[520, 119, 164, 227]",0.24,0.02,0.12,0.0,0.33,0.01,0.28
5,"[989, 437, 122, 160]",0.11,0.0,0.04,0.5,0.08,0.02,0.25,"[527, 120, 168, 214]",0.09,0.0,0.05,0.0,0.32,0.0,0.55
6,"[984, 436, 125, 163]",0.09,0.0,0.03,0.23,0.23,0.0,0.41,"[530, 115, 167, 221]",0.15,0.0,0.14,0.0,0.11,0.38,0.23
7,"[533, 112, 163, 207]",0.59,0.02,0.1,0.0,0.09,0.01,0.2,"[986, 431, 127, 167]",0.05,0.0,0.03,0.66,0.05,0.01,0.21
8,"[986, 426, 129, 177]",0.2,0.0,0.03,0.06,0.23,0.01,0.46,"[524, 105, 162, 210]",0.18,0.01,0.5,0.01,0.06,0.1,0.14
9,"[529, 120, 165, 218]",0.29,0.02,0.1,0.0,0.21,0.02,0.35,"[975, 435, 125, 169]",0.17,0.0,0.03,0.42,0.2,0.01,0.18
10,"[994, 432, 124, 166]",0.12,0.0,0.04,0.36,0.12,0.01,0.35,"[528, 119, 165, 215]",0.23,0.01,0.24,0.0,0.12,0.06,0.33
11,"[985, 422, 128, 168]",0.09,0.0,0.16,0.19,0.23,0.02,0.31,"[528, 122, 164, 214]",0.28,0.0,0.19,0.0,0.1,0.05,0.38
12,"[508, 117, 169, 219]",0.25,0.0,0.26,0.0,0.18,0.04,0.26,"[978, 426, 131, 174]",0.21,0.0,0.02,0.26,0.09,0.01,0.41
13,"[980, 432, 128, 171]",0.13,0.0,0.01,0.45,0.03,0.01,0.36,"[529, 127, 166, 216]",0.34,0.0,0.1,0.0,0.14,0.02,0.4
14,"[985, 438, 128, 164]",0.17,0.0,0.03,0.42,0.09,0.02,0.26,"[516, 119, 167, 222]",0.17,0.0,0.09,0.0,0.2,0.03,0.51
15,"[984, 436, 126, 167]",0.14,0.0,0.04,0.13,0.38,0.0,0.31,"[525, 119, 164, 213]",0.29,0.0,0.14,0.0,0.15,0.09,0.34
16,"[977, 432, 125, 161]",0.09,0.0,0.18,0.14,0.43,0.01,0.15,"[529, 128, 169, 225]",0.19,0.0,0.12,0.0,0.24,0.08,0.37
17,"[522, 106, 165, 217]",0.32,0.01,0.46,0.0,0.09,0.06,0.05,"[977, 439, 128, 170]",0.12,0.0,0.01,0.71,0.03,0.02,0.11
18,"[978, 423, 130, 172]",0.16,0.0,0.01,0.57,0.03,0.0,0.23,"[523, 121, 163, 216]",0.35,0.0,0.23,0.0,0.12,0.27,0.04
19,"[981, 436, 128, 168]",0.12,0.0,0.02,0.41,0.05,0.01,0.39,"[520, 124, 167, 223]",0.31,0.0,0.18,0.0,0.22,0.04,0.25
20,"[506, 109, 168, 225]",0.17,0.0,0.11,0.0,0.39,0.01,0.31,"[983, 434, 129, 169]",0.19,0.0,0.02,0.42,0.05,0.01,0.32
21,"[980, 428, 129, 173]",0.14,0.0,0.02,0.36,0.04,0.01,0.42,"[505, 99, 170, 221]",0.19,0.0,0.56,0.0,0.09,0.05,0.11
22,"[507, 104, 166, 221]",0.03,0.0,0.03,0.0,0.21,0.0,0.73,"[977, 431, 128, 168]",0.17,0.0,0.04,0.2,0.15,0.01,0.43
23,"[973, 435, 122, 159]",0.22,0.0,0.09,0.07,0.21,0.01,0.41,"[506, 115, 174, 229]",0.22,0.05,0.19,0.0,0.3,0.03,0.2
24,"[969, 424, 129, 173]",0.33,0.0,0.02,0.19,0.05,0.01,0.41,"[526, 113, 167, 228]",0.45,0.01,0.17,0.0,0.25,0.01,0.11
25,"[521, 101, 159, 221]",0.34,0.0,0.3,0.0,0.1,0.25,0.01,"[972, 430, 126, 168]",0.11,0.0,0.03,0.1,0.31,0.0,0.45
26,"[965, 433, 127, 169]",0.07,0.0,0.02,0.05,0.31,0.0,0.55,"[526, 128, 165, 218]",0.37,0.01,0.13,0.0,0.36,0.03,0.1
27,"[965, 442, 129, 165]",0.09,0.0,0.07,0.07,0.44,0.0,0.32,"[520, 111, 168, 223]",0.35,0.0,0.33,0.0,0.14,0.03,0.14
28,"[526, 129, 166, 218]",0.03,0.0,0.09,0.0,0.6,0.0,0.28,"[937, 416, 131, 167]",0.05,0.0,0.04,0.4,0.18,0.0,0.34
29,"[939, 415, 138, 172]",0.01,0.0,0.01,0.57,0.04,0.0,0.36,"[516, 110, 161, 226]",0.46,0.01,0.19,0.0,0.26,0.01,0.07
30,"[518, 118, 167, 222]",0.45,0.0,0.18,0.0,0.15,0.08,0.13,"[965, 425, 138, 175]",0.01,0.0,0.0,0.88,0.01,0.0,0.09
31,"[525, 120, 165, 217]",0.54,0.01,0.19,0.0,0.11,0.04,0.12,"[948, 428, 132, 172]",0.02,0.0,0.01,0.42,0.35,0.0,0.19
32,"[505, 109, 175, 228]",0.12,0.05,0.21,0.0,0.4,0.04,0.18,"[954, 428, 135, 173]",0.01,0.0,0.0,0.72,0.03,0.0,0.23
33,"[529, 117, 165, 233]",0.25,0.0,0.23,0.0,0.23,0.14,0.15,"[965, 414, 129, 169]",0.09,0.0,0.12,0.07,0.44,0.0,0.28
34,"[961, 411, 127, 160]",0.04,0.0,0.13,0.05,0.67,0.01,0.1,"[513, 139, 166, 223]",0.03,0.0,0.05,0.0,0.6,0.0,0.32
35,"[968, 411, 131, 157]",0.04,0.0,0.18,0.07,0.5,0.0,0.21,"[507, 96, 167, 223]",0.33,0.02,0.42,0.03,0.14,0.03,0.03
36,"[971, 423, 130, 173]",0.01,0.0,0.0,0.75,0.02,0.01,0.21,"[534, 130, 167, 221]",0.36,0.0,0.17,0.0,0.21,0.01,0.25
37,"[976, 428, 129, 171]",0.03,0.0,0.02,0.14,0.55,0.0,0.25,"[512, 102, 173, 234]",0.24,0.0,0.5,0.0,0.2,0.02,0.03
38,"[972, 426, 125, 161]",0.03,0.0,0.03,0.03,0.83,0.0,0.08,"[540, 121, 167, 214]",0.7,0.0,0.18,0.0,0.05,0.01,0.05
39,"[970, 422, 131, 173]",0.02,0.0,0.02,0.03,0.7,0.0,0.23,"[524, 122, 166, 224]",0.31,0.0,0.28,0.0,0.29,0.02,0.1
40,"[529, 100, 164, 223]",0.41,0.0,0.36,0.0,0.08,0.05,0.09,"[970, 410, 131, 168]",0.06,0.0,0.08,0.05,0.46,0.01,0.35
41,"[537, 119, 167, 223]",0.48,0.0,0.36,0.01,0.08,0.01,0.07,"[970, 428, 134, 178]",0.01,0.0,0.0,0.72,0.01,0.01,0.25
42,"[986, 428, 126, 166]",0.07,0.0,0.06,0.1,0.56,0.0,0.2,"[523, 107, 165, 225]",0.34,0.01,0.37,0.17,0.03,0.08,0.0
43,"[978, 428, 129, 169]",0.03,0.0,0.02,0.04,0.75,0.0,0.16,"[522, 124, 169, 225]",0.09,0.0,0.21,0.0,0.48,0.01,0.22
44,"[978, 423, 126, 164]",0.06,0.0,0.06,0.24,0.36,0.0,0.28,"[515, 110, 167, 223]",0.37,0.0,0.29,0.0,0.13,0.09,0.13
45,"[981, 428, 127, 165]",0.1,0.0,0.05,0.41,0.17,0.01,0.27,"[518, 114, 165, 215]",0.2,0.0,0.4,0.0,0.11,0.07,0.22
