,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[561, 164, 197, 263]",0.03,0.0,0.03,0.02,0.05,0.0,0.88
1,"[561, 177, 197, 265]",0.03,0.0,0.02,0.03,0.08,0.0,0.83
2,"[563, 164, 197, 265]",0.11,0.0,0.04,0.02,0.14,0.02,0.68
3,"[564, 161, 199, 261]",0.02,0.0,0.01,0.01,0.03,0.0,0.94
4,"[566, 165, 197, 264]",0.01,0.0,0.02,0.06,0.04,0.0,0.86
5,"[564, 168, 202, 269]",0.05,0.0,0.05,0.04,0.09,0.0,0.75
6,"[566, 164, 199, 262]",0.05,0.0,0.01,0.02,0.08,0.0,0.84
7,"[563, 169, 204, 268]",0.05,0.0,0.01,0.03,0.06,0.0,0.85
8,"[569, 171, 200, 261]",0.01,0.0,0.0,0.07,0.01,0.0,0.91
9,"[567, 161, 201, 269]",0.02,0.0,0.04,0.1,0.1,0.0,0.72
10,"[569, 174, 197, 264]",0.07,0.0,0.06,0.02,0.11,0.0,0.75
11,"[566, 169, 199, 267]",0.07,0.0,0.07,0.03,0.2,0.0,0.63
12,"[569, 163, 201, 274]",0.02,0.0,0.03,0.31,0.09,0.0,0.55
13,"[570, 175, 198, 266]",0.07,0.0,0.07,0.03,0.18,0.0,0.64
14,"[567, 174, 203, 267]",0.07,0.0,0.04,0.09,0.17,0.0,0.64
15,"[501, 116, 297, 400]",0.02,0.0,0.01,0.06,0.03,0.0,0.87
16,"[513, 113, 285, 385]",0.05,0.0,0.03,0.01,0.21,0.0,0.7
17,"[509, 117, 291, 385]",0.1,0.0,0.14,0.06,0.26,0.01,0.42
18,"[511, 112, 288, 380]",0.07,0.0,0.13,0.04,0.25,0.01,0.51
19,"[513, 130, 291, 385]",0.01,0.0,0.02,0.09,0.15,0.0,0.73
20,"[568, 167, 201, 270]",0.01,0.0,0.01,0.07,0.06,0.0,0.85
21,"[566, 171, 203, 272]",0.02,0.0,0.03,0.1,0.15,0.0,0.69
22,"[569, 167, 201, 267]",0.02,0.0,0.01,0.03,0.03,0.0,0.91
23,"[568, 172, 200, 270]",0.02,0.0,0.04,0.1,0.11,0.0,0.74
24,"[563, 167, 210, 281]",0.06,0.0,0.07,0.19,0.15,0.01,0.52
25,"[568, 157, 211, 283]",0.06,0.0,0.05,0.04,0.09,0.0,0.76
26,"[566, 160, 212, 283]",0.04,0.0,0.05,0.05,0.11,0.0,0.76
27,"[570, 157, 209, 280]",0.03,0.0,0.02,0.0,0.07,0.0,0.88
