,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[321, 51, 102, 135]",0.05,0.0,0.01,0.0,0.16,0.0,0.77
1,"[332, 59, 99, 135]",0.2,0.0,0.01,0.01,0.05,0.0,0.73
2,"[331, 62, 98, 126]",0.07,0.0,0.0,0.0,0.05,0.0,0.87
3,"[330, 53, 100, 137]",0.12,0.0,0.02,0.0,0.15,0.0,0.71
4,"[324, 55, 108, 139]",0.03,0.0,0.0,0.0,0.07,0.0,0.89
5,"[329, 59, 99, 133]",0.17,0.0,0.0,0.0,0.05,0.0,0.77
6,"[330, 58, 99, 133]",0.1,0.0,0.01,0.0,0.05,0.0,0.84
7,"[329, 57, 100, 136]",0.13,0.0,0.01,0.01,0.1,0.0,0.76
8,"[326, 56, 103, 135]",0.24,0.0,0.01,0.0,0.14,0.0,0.61
9,"[318, 57, 104, 134]",0.04,0.0,0.0,0.0,0.05,0.0,0.9
10,"[328, 52, 102, 144]",0.21,0.0,0.0,0.0,0.06,0.0,0.73
11,"[331, 59, 99, 133]",0.07,0.0,0.0,0.0,0.05,0.0,0.88
12,"[332, 52, 99, 134]",0.04,0.0,0.0,0.0,0.02,0.0,0.94
13,"[329, 58, 100, 134]",0.08,0.0,0.01,0.0,0.05,0.0,0.86
14,"[324, 55, 104, 135]",0.16,0.0,0.01,0.0,0.15,0.0,0.67
15,"[331, 59, 100, 136]",0.1,0.0,0.01,0.0,0.05,0.0,0.84
16,"[325, 55, 103, 133]",0.03,0.0,0.0,0.0,0.08,0.0,0.89
17,"[323, 54, 108, 141]",0.1,0.0,0.01,0.0,0.13,0.0,0.75
18,"[320, 55, 101, 132]",0.18,0.0,0.01,0.01,0.09,0.0,0.71
19,"[329, 58, 99, 129]",0.05,0.0,0.0,0.0,0.05,0.0,0.89
20,"[335, 57, 101, 134]",0.04,0.0,0.0,0.0,0.04,0.0,0.91
21,"[338, 59, 98, 131]",0.04,0.0,0.01,0.0,0.04,0.0,0.91
22,"[334, 57, 99, 131]",0.13,0.0,0.01,0.0,0.09,0.0,0.78
23,"[326, 57, 100, 132]",0.05,0.0,0.01,0.0,0.11,0.0,0.83
24,"[324, 52, 107, 137]",0.04,0.0,0.01,0.0,0.09,0.0,0.87
25,"[336, 55, 97, 128]",0.11,0.0,0.01,0.0,0.05,0.0,0.83
26,"[334, 57, 101, 134]",0.17,0.0,0.01,0.0,0.07,0.0,0.76
27,"[329, 61, 104, 137]",0.1,0.0,0.01,0.01,0.11,0.0,0.77
28,"[338, 57, 103, 138]",0.25,0.0,0.0,0.01,0.04,0.0,0.7
29,"[336, 57, 99, 131]",0.1,0.0,0.01,0.0,0.06,0.0,0.82
30,"[338, 58, 97, 128]",0.33,0.0,0.04,0.0,0.18,0.0,0.44
31,"[337, 53, 99, 131]",0.12,0.0,0.04,0.0,0.1,0.0,0.73
32,"[330, 55, 100, 132]",0.51,0.0,0.01,0.01,0.1,0.0,0.36
33,"[328, 57, 99, 131]",0.04,0.0,0.01,0.0,0.07,0.0,0.88
34,"[314, 58, 103, 131]",0.09,0.0,0.01,0.02,0.04,0.0,0.84
35,"[321, 56, 99, 131]",0.19,0.0,0.02,0.0,0.18,0.0,0.61
36,"[323, 51, 103, 134]",0.1,0.0,0.02,0.01,0.1,0.0,0.77
37,"[325, 54, 103, 135]",0.2,0.0,0.02,0.0,0.12,0.0,0.66
38,"[332, 59, 97, 132]",0.13,0.0,0.02,0.0,0.11,0.0,0.74
39,"[329, 56, 99, 128]",0.07,0.0,0.01,0.0,0.03,0.0,0.89
40,"[326, 55, 99, 134]",0.08,0.0,0.01,0.0,0.06,0.0,0.86
41,"[324, 54, 106, 139]",0.08,0.0,0.0,0.0,0.13,0.0,0.78
42,"[331, 55, 98, 132]",0.05,0.0,0.01,0.0,0.08,0.0,0.86
43,"[331, 53, 98, 132]",0.07,0.0,0.01,0.0,0.05,0.0,0.88
44,"[328, 55, 101, 134]",0.19,0.0,0.01,0.01,0.06,0.0,0.73
45,"[328, 55, 100, 131]",0.15,0.0,0.07,0.0,0.13,0.0,0.64
46,"[332, 55, 101, 134]",0.55,0.0,0.04,0.0,0.14,0.0,0.27
47,"[337, 58, 97, 129]",0.17,0.0,0.05,0.0,0.25,0.0,0.53
48,"[325, 55, 101, 132]",0.12,0.0,0.02,0.0,0.14,0.0,0.72
49,"[327, 57, 99, 131]",0.24,0.0,0.05,0.01,0.17,0.01,0.51
50,"[329, 53, 98, 130]",0.11,0.0,0.04,0.0,0.1,0.0,0.76
51,"[332, 55, 101, 137]",0.17,0.0,0.01,0.0,0.1,0.0,0.72
52,"[332, 54, 100, 133]",0.38,0.0,0.07,0.0,0.1,0.01,0.45
53,"[323, 56, 105, 131]",0.06,0.0,0.0,0.01,0.02,0.0,0.9
54,"[325, 55, 103, 132]",0.09,0.0,0.01,0.0,0.06,0.0,0.84
55,"[327, 57, 103, 132]",0.15,0.0,0.02,0.0,0.13,0.0,0.71
56,"[329, 56, 100, 130]",0.12,0.0,0.01,0.0,0.05,0.0,0.81
57,"[331, 60, 100, 135]",0.26,0.0,0.01,0.01,0.08,0.0,0.63
58,"[326, 56, 103, 133]",0.24,0.0,0.01,0.0,0.12,0.0,0.62
59,"[330, 60, 99, 130]",0.13,0.0,0.01,0.0,0.06,0.0,0.8
60,"[333, 54, 97, 129]",0.05,0.0,0.01,0.0,0.09,0.0,0.84
61,"[335, 54, 98, 130]",0.1,0.0,0.02,0.02,0.09,0.0,0.77
62,"[331, 56, 102, 133]",0.32,0.0,0.02,0.0,0.05,0.0,0.6
63,"[328, 56, 98, 131]",0.12,0.0,0.01,0.13,0.07,0.0,0.67
64,"[326, 56, 98, 128]",0.05,0.0,0.01,0.0,0.07,0.0,0.86
65,"[326, 57, 99, 129]",0.02,0.0,0.01,0.01,0.04,0.0,0.92
66,"[329, 55, 101, 134]",0.12,0.0,0.01,0.0,0.2,0.0,0.68
67,"[327, 55, 100, 133]",0.17,0.0,0.01,0.0,0.17,0.0,0.64
68,"[327, 52, 103, 134]",0.08,0.0,0.01,0.0,0.12,0.0,0.78
69,"[329, 54, 98, 127]",0.05,0.0,0.01,0.0,0.06,0.0,0.88
70,"[329, 55, 100, 132]",0.13,0.0,0.01,0.03,0.06,0.0,0.77
71,"[326, 53, 106, 138]",0.03,0.0,0.0,0.0,0.04,0.0,0.92
72,"[331, 56, 99, 131]",0.07,0.0,0.01,0.01,0.08,0.0,0.83
73,"[332, 54, 97, 130]",0.18,0.0,0.01,0.0,0.05,0.0,0.76
74,"[331, 53, 99, 134]",0.27,0.0,0.02,0.01,0.12,0.0,0.59
75,"[330, 54, 98, 131]",0.16,0.0,0.04,0.0,0.1,0.01,0.67
76,"[330, 57, 101, 132]",0.27,0.0,0.01,0.0,0.1,0.0,0.61
77,"[322, 61, 99, 128]",0.06,0.0,0.01,0.01,0.14,0.0,0.78
78,"[320, 54, 100, 131]",0.14,0.0,0.03,0.01,0.11,0.0,0.71
79,"[329, 57, 100, 132]",0.16,0.0,0.03,0.01,0.1,0.01,0.71
80,"[325, 53, 102, 133]",0.28,0.0,0.05,0.02,0.16,0.01,0.48
81,"[327, 55, 100, 131]",0.52,0.0,0.03,0.0,0.12,0.0,0.32
82,"[328, 56, 101, 132]",0.13,0.0,0.02,0.0,0.07,0.0,0.77
83,"[326, 54, 102, 135]",0.41,0.0,0.01,0.0,0.1,0.0,0.48
84,"[326, 55, 104, 132]",0.12,0.0,0.02,0.0,0.12,0.0,0.73
85,"[324, 54, 107, 140]",0.34,0.0,0.01,0.01,0.18,0.0,0.45
86,"[327, 55, 102, 132]",0.06,0.0,0.01,0.01,0.15,0.0,0.78
87,"[329, 57, 101, 134]",0.08,0.0,0.03,0.01,0.1,0.0,0.78
88,"[294, 52, 101, 129]",0.31,0.01,0.03,0.01,0.17,0.0,0.48
89,"[325, 55, 98, 131]",0.2,0.0,0.02,0.0,0.1,0.0,0.68
90,"[320, 55, 101, 131]",0.19,0.0,0.02,0.01,0.14,0.0,0.64
91,"[323, 59, 99, 129]",0.15,0.0,0.01,0.0,0.09,0.0,0.74
92,"[317, 58, 102, 130]",0.4,0.01,0.02,0.01,0.17,0.0,0.39
93,"[328, 60, 98, 128]",0.15,0.0,0.03,0.01,0.13,0.0,0.68
94,"[328, 58, 103, 131]",0.13,0.0,0.01,0.0,0.07,0.0,0.78
95,"[325, 55, 99, 135]",0.26,0.0,0.14,0.0,0.15,0.01,0.45
96,"[333, 58, 99, 129]",0.14,0.0,0.04,0.0,0.25,0.0,0.56
97,"[330, 55, 97, 131]",0.14,0.0,0.01,0.0,0.04,0.0,0.8
98,"[324, 55, 103, 136]",0.15,0.0,0.02,0.0,0.19,0.0,0.63
99,"[327, 56, 105, 140]",0.09,0.0,0.01,0.01,0.04,0.0,0.85
100,"[326, 53, 104, 134]",0.08,0.0,0.01,0.0,0.12,0.0,0.8
101,"[331, 59, 101, 135]",0.59,0.0,0.04,0.06,0.12,0.0,0.19
102,"[335, 57, 98, 130]",0.19,0.0,0.03,0.02,0.04,0.01,0.71
103,"[330, 54, 101, 132]",0.57,0.0,0.16,0.01,0.16,0.01,0.08
104,"[333, 56, 98, 127]",0.13,0.0,0.02,0.0,0.13,0.0,0.72
105,"[333, 56, 98, 129]",0.11,0.0,0.03,0.0,0.09,0.0,0.77
106,"[328, 53, 102, 132]",0.06,0.0,0.01,0.01,0.08,0.0,0.84
107,"[329, 54, 99, 129]",0.1,0.0,0.01,0.03,0.07,0.0,0.79
108,"[332, 55, 100, 135]",0.09,0.0,0.03,0.02,0.04,0.0,0.81
109,"[331, 54, 100, 130]",0.06,0.0,0.02,0.0,0.07,0.0,0.84
110,"[336, 55, 96, 125]",0.13,0.0,0.02,0.0,0.09,0.0,0.76
111,"[334, 54, 100, 131]",0.09,0.0,0.04,0.01,0.14,0.0,0.72
112,"[338, 56, 97, 127]",0.1,0.0,0.04,0.0,0.13,0.0,0.73
113,"[333, 58, 102, 132]",0.16,0.0,0.01,0.0,0.1,0.0,0.72
114,"[326, 59, 98, 128]",0.2,0.0,0.03,0.0,0.11,0.0,0.66
115,"[327, 54, 105, 137]",0.39,0.0,0.05,0.02,0.2,0.01,0.32
116,"[333, 56, 100, 132]",0.04,0.0,0.01,0.0,0.06,0.0,0.89
117,"[334, 58, 100, 132]",0.21,0.0,0.0,0.01,0.03,0.0,0.74
118,"[331, 59, 97, 127]",0.03,0.0,0.01,0.0,0.03,0.0,0.93
119,"[336, 56, 99, 128]",0.05,0.0,0.02,0.0,0.09,0.0,0.84
120,"[335, 53, 100, 132]",0.6,0.0,0.07,0.02,0.17,0.01,0.12
121,"[330, 55, 98, 129]",0.11,0.0,0.02,0.01,0.05,0.0,0.81
122,"[328, 54, 102, 133]",0.13,0.0,0.05,0.01,0.05,0.01,0.75
123,"[329, 57, 98, 129]",0.16,0.0,0.02,0.01,0.08,0.0,0.73
124,"[329, 56, 100, 133]",0.37,0.0,0.06,0.18,0.13,0.01,0.25
125,"[327, 56, 102, 132]",0.19,0.0,0.02,0.19,0.08,0.0,0.53
126,"[330, 56, 100, 129]",0.17,0.0,0.02,0.26,0.07,0.0,0.49
127,"[328, 61, 101, 132]",0.5,0.0,0.01,0.19,0.08,0.0,0.22
128,"[320, 59, 101, 131]",0.05,0.0,0.01,0.02,0.11,0.0,0.82
129,"[324, 64, 100, 135]",0.14,0.0,0.0,0.01,0.07,0.0,0.77
130,"[328, 58, 99, 130]",0.1,0.0,0.04,0.02,0.08,0.01,0.77
131,"[332, 55, 99, 128]",0.08,0.0,0.07,0.02,0.06,0.01,0.77
132,"[331, 53, 99, 129]",0.04,0.0,0.02,0.06,0.04,0.0,0.84
