,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
32,"[213, 61, 102, 133]",0.55,0.0,0.21,0.01,0.1,0.06,0.08
33,"[213, 65, 104, 127]",0.29,0.0,0.06,0.03,0.39,0.0,0.22
34,"[219, 63, 105, 132]",0.16,0.0,0.12,0.17,0.34,0.01,0.19
35,"[213, 66, 103, 129]",0.19,0.0,0.02,0.07,0.6,0.0,0.12
36,"[211, 63, 107, 136]",0.4,0.0,0.12,0.01,0.2,0.02,0.24
37,"[213, 62, 104, 139]",0.54,0.0,0.03,0.03,0.35,0.0,0.04
38,"[213, 66, 109, 139]",0.15,0.0,0.06,0.0,0.74,0.0,0.04
39,"[220, 62, 109, 146]",0.32,0.0,0.08,0.06,0.51,0.02,0.01
40,"[220, 64, 103, 138]",0.14,0.0,0.01,0.27,0.52,0.0,0.05
41,"[224, 60, 102, 129]",0.17,0.0,0.01,0.08,0.69,0.0,0.05
42,"[222, 63, 102, 126]",0.14,0.0,0.02,0.2,0.6,0.0,0.04
43,"[219, 64, 106, 134]",0.09,0.0,0.01,0.47,0.35,0.0,0.07
44,"[216, 63, 110, 137]",0.1,0.0,0.03,0.39,0.2,0.0,0.28
45,"[215, 56, 107, 137]",0.16,0.0,0.01,0.18,0.53,0.0,0.12
46,"[213, 62, 110, 140]",0.08,0.0,0.06,0.11,0.59,0.01,0.15
47,"[212, 58, 112, 146]",0.16,0.0,0.03,0.28,0.48,0.02,0.04
48,"[213, 56, 106, 138]",0.23,0.0,0.03,0.06,0.41,0.0,0.26
49,"[224, 63, 106, 133]",0.16,0.01,0.05,0.1,0.42,0.0,0.26
50,"[221, 63, 111, 143]",0.29,0.0,0.03,0.01,0.65,0.0,0.02
51,"[201, 58, 105, 130]",0.27,0.01,0.05,0.06,0.53,0.0,0.08
52,"[195, 58, 110, 143]",0.22,0.0,0.22,0.03,0.07,0.17,0.3
53,"[205, 62, 113, 142]",0.14,0.0,0.04,0.01,0.75,0.0,0.05
54,"[208, 55, 110, 141]",0.46,0.0,0.07,0.03,0.35,0.01,0.07
55,"[218, 62, 108, 138]",0.05,0.0,0.01,0.01,0.92,0.0,0.01
56,"[217, 66, 107, 137]",0.53,0.0,0.24,0.0,0.09,0.12,0.02
57,"[216, 63, 107, 127]",0.26,0.0,0.04,0.02,0.66,0.0,0.02
58,"[215, 61, 109, 140]",0.5,0.0,0.19,0.01,0.1,0.06,0.14
59,"[216, 61, 109, 137]",0.25,0.0,0.04,0.36,0.33,0.01,0.02
60,"[216, 63, 109, 137]",0.31,0.01,0.02,0.01,0.61,0.0,0.04
61,"[214, 50, 106, 131]",0.7,0.0,0.06,0.01,0.15,0.01,0.07
62,"[214, 61, 106, 135]",0.41,0.01,0.02,0.06,0.45,0.0,0.04
63,"[213, 57, 111, 142]",0.17,0.0,0.03,0.06,0.1,0.0,0.63
64,"[213, 76, 108, 143]",0.2,0.0,0.08,0.47,0.17,0.02,0.07
65,"[216, 60, 103, 133]",0.09,0.0,0.03,0.18,0.07,0.0,0.62
66,"[220, 64, 104, 132]",0.06,0.0,0.02,0.04,0.8,0.0,0.08
67,"[219, 60, 107, 142]",0.29,0.0,0.02,0.04,0.62,0.0,0.03
68,"[211, 61, 113, 150]",0.12,0.0,0.09,0.32,0.22,0.18,0.07
69,"[212, 57, 108, 138]",0.01,0.0,0.0,0.92,0.04,0.0,0.02
70,"[216, 69, 99, 133]",0.06,0.01,0.01,0.1,0.76,0.0,0.06
71,"[217, 65, 108, 139]",0.04,0.0,0.01,0.64,0.18,0.0,0.12
72,"[213, 56, 110, 138]",0.08,0.0,0.06,0.02,0.82,0.0,0.01
73,"[216, 53, 108, 141]",0.59,0.0,0.16,0.01,0.11,0.04,0.08
74,"[220, 61, 106, 133]",0.27,0.01,0.04,0.0,0.68,0.0,0.0
75,"[218, 50, 109, 142]",0.44,0.0,0.18,0.03,0.08,0.04,0.23
76,"[216, 60, 113, 147]",0.21,0.0,0.07,0.0,0.62,0.0,0.09
77,"[219, 62, 113, 146]",0.29,0.0,0.13,0.13,0.26,0.01,0.19
78,"[214, 56, 107, 142]",0.18,0.02,0.09,0.03,0.6,0.01,0.07
79,"[210, 57, 111, 149]",0.25,0.0,0.06,0.08,0.5,0.02,0.1
80,"[215, 48, 107, 137]",0.47,0.0,0.13,0.0,0.08,0.21,0.11
81,"[223, 63, 110, 144]",0.16,0.0,0.05,0.0,0.77,0.0,0.01
82,"[218, 63, 109, 145]",0.2,0.0,0.13,0.02,0.53,0.02,0.1
83,"[225, 56, 111, 150]",0.17,0.0,0.01,0.03,0.78,0.0,0.01
84,"[227, 53, 107, 134]",0.12,0.0,0.02,0.06,0.73,0.0,0.06
85,"[227, 76, 109, 141]",0.33,0.01,0.25,0.0,0.11,0.09,0.21
86,"[230, 63, 114, 150]",0.24,0.0,0.08,0.23,0.24,0.0,0.21
87,"[229, 60, 108, 140]",0.22,0.01,0.03,0.03,0.62,0.0,0.09
88,"[209, 61, 101, 128]",0.41,0.0,0.02,0.02,0.46,0.0,0.08
89,"[205, 61, 107, 136]",0.19,0.0,0.06,0.03,0.37,0.01,0.34
90,"[210, 69, 108, 138]",0.14,0.0,0.02,0.18,0.6,0.0,0.06
91,"[215, 53, 108, 139]",0.17,0.0,0.05,0.07,0.41,0.0,0.3
92,"[220, 61, 106, 133]",0.15,0.0,0.04,0.01,0.74,0.0,0.06
93,"[223, 63, 110, 141]",0.13,0.0,0.04,0.08,0.64,0.0,0.1
94,"[218, 62, 107, 136]",0.33,0.0,0.13,0.01,0.49,0.01,0.04
95,"[207, 65, 108, 136]",0.28,0.0,0.06,0.01,0.37,0.0,0.28
96,"[212, 71, 112, 138]",0.17,0.0,0.11,0.02,0.54,0.0,0.17
97,"[215, 63, 108, 134]",0.3,0.0,0.13,0.02,0.33,0.01,0.21
98,"[221, 62, 107, 141]",0.19,0.0,0.09,0.01,0.68,0.01,0.04
99,"[226, 70, 109, 141]",0.4,0.0,0.22,0.01,0.25,0.03,0.09
100,"[224, 55, 110, 149]",0.19,0.0,0.03,0.0,0.77,0.0,0.0
101,"[215, 56, 105, 135]",0.11,0.0,0.03,0.35,0.39,0.0,0.12
102,"[220, 60, 105, 130]",0.21,0.0,0.06,0.13,0.49,0.01,0.1
103,"[222, 55, 109, 143]",0.16,0.0,0.05,0.22,0.45,0.0,0.12
104,"[219, 54, 104, 135]",0.19,0.01,0.02,0.3,0.43,0.0,0.06
105,"[218, 57, 108, 135]",0.24,0.0,0.12,0.02,0.47,0.0,0.14
106,"[210, 59, 105, 136]",0.21,0.01,0.03,0.16,0.28,0.0,0.31
107,"[217, 54, 107, 138]",0.18,0.0,0.02,0.03,0.2,0.0,0.57
108,"[219, 67, 106, 137]",0.06,0.0,0.02,0.44,0.28,0.0,0.2
109,"[218, 59, 106, 139]",0.38,0.0,0.03,0.1,0.22,0.01,0.26
110,"[215, 60, 103, 128]",0.42,0.0,0.1,0.03,0.26,0.01,0.18
111,"[219, 67, 110, 142]",0.05,0.0,0.01,0.61,0.17,0.0,0.16
112,"[220, 68, 108, 134]",0.18,0.0,0.09,0.03,0.6,0.0,0.11
113,"[216, 60, 110, 148]",0.42,0.0,0.13,0.02,0.42,0.01,0.0
114,"[207, 56, 106, 131]",0.11,0.0,0.1,0.18,0.45,0.01,0.15
115,"[212, 68, 110, 134]",0.11,0.0,0.02,0.05,0.66,0.0,0.15
116,"[220, 64, 103, 130]",0.22,0.0,0.11,0.01,0.26,0.01,0.38
117,"[223, 57, 108, 141]",0.47,0.0,0.03,0.17,0.28,0.01,0.03
118,"[221, 63, 103, 132]",0.07,0.0,0.03,0.01,0.82,0.0,0.07
119,"[214, 65, 106, 138]",0.19,0.0,0.16,0.04,0.44,0.02,0.15
120,"[214, 60, 106, 137]",0.35,0.0,0.07,0.02,0.4,0.0,0.16
121,"[214, 69, 110, 143]",0.26,0.0,0.14,0.03,0.52,0.02,0.04
122,"[223, 64, 107, 139]",0.11,0.01,0.02,0.11,0.67,0.0,0.07
123,"[219, 68, 110, 146]",0.11,0.0,0.05,0.13,0.67,0.01,0.02
124,"[217, 64, 111, 140]",0.1,0.0,0.03,0.54,0.22,0.01,0.1
125,"[224, 70, 100, 129]",0.53,0.0,0.14,0.0,0.21,0.0,0.11
126,"[220, 60, 107, 139]",0.09,0.0,0.02,0.0,0.88,0.0,0.01
127,"[216, 65, 109, 145]",0.05,0.0,0.02,0.02,0.89,0.0,0.03
128,"[225, 64, 104, 134]",0.34,0.0,0.05,0.02,0.56,0.0,0.04
129,"[222, 70, 106, 139]",0.32,0.0,0.07,0.08,0.21,0.0,0.32
130,"[222, 66, 107, 134]",0.08,0.0,0.01,0.01,0.79,0.0,0.11
131,"[222, 67, 104, 133]",0.37,0.0,0.26,0.0,0.22,0.05,0.09
132,"[214, 73, 109, 140]",0.27,0.0,0.11,0.01,0.56,0.0,0.04
133,"[215, 52, 110, 143]",0.04,0.0,0.0,0.8,0.13,0.01,0.01
134,"[213, 60, 107, 139]",0.05,0.0,0.02,0.26,0.42,0.0,0.25
135,"[218, 68, 107, 140]",0.1,0.0,0.04,0.38,0.31,0.01,0.16
136,"[217, 72, 107, 136]",0.12,0.0,0.01,0.41,0.2,0.0,0.26
137,"[220, 63, 102, 134]",0.12,0.0,0.03,0.03,0.71,0.0,0.11
138,"[227, 67, 101, 130]",0.16,0.01,0.05,0.06,0.62,0.0,0.11
139,"[227, 65, 107, 138]",0.14,0.0,0.03,0.11,0.24,0.0,0.47
140,"[237, 71, 103, 127]",0.18,0.0,0.06,0.01,0.65,0.0,0.09
141,"[240, 69, 101, 134]",0.03,0.0,0.01,0.47,0.4,0.0,0.07
142,"[231, 72, 107, 141]",0.19,0.0,0.05,0.01,0.75,0.0,0.01
143,"[228, 69, 107, 140]",0.12,0.0,0.03,0.33,0.07,0.0,0.45
144,"[234, 68, 109, 143]",0.09,0.0,0.03,0.05,0.71,0.0,0.13
145,"[236, 68, 107, 145]",0.38,0.0,0.02,0.25,0.34,0.0,0.01
146,"[231, 64, 104, 126]",0.43,0.0,0.06,0.02,0.15,0.01,0.34
147,"[228, 64, 107, 134]",0.25,0.0,0.04,0.08,0.13,0.0,0.5
148,"[225, 74, 110, 142]",0.3,0.0,0.17,0.08,0.23,0.04,0.19
149,"[232, 57, 113, 148]",0.21,0.0,0.03,0.07,0.67,0.0,0.01
150,"[230, 71, 111, 146]",0.26,0.0,0.08,0.08,0.26,0.01,0.31
151,"[230, 66, 109, 141]",0.18,0.0,0.02,0.2,0.25,0.0,0.34
152,"[231, 62, 105, 140]",0.33,0.0,0.04,0.08,0.53,0.01,0.01
153,"[227, 69, 112, 143]",0.08,0.0,0.04,0.14,0.39,0.01,0.34
154,"[225, 75, 108, 143]",0.16,0.0,0.07,0.03,0.67,0.01,0.06
155,"[232, 63, 108, 145]",0.28,0.0,0.06,0.34,0.25,0.01,0.06
156,"[232, 68, 115, 149]",0.31,0.0,0.23,0.02,0.15,0.15,0.13
157,"[238, 69, 105, 131]",0.46,0.0,0.12,0.0,0.36,0.0,0.05
158,"[236, 56, 101, 133]",0.23,0.0,0.27,0.04,0.09,0.19,0.18
159,"[234, 58, 109, 142]",0.36,0.0,0.04,0.02,0.51,0.0,0.07
160,"[241, 63, 103, 131]",0.04,0.0,0.01,0.51,0.28,0.0,0.16
161,"[236, 80, 109, 140]",0.14,0.0,0.13,0.14,0.1,0.13,0.35
162,"[235, 61, 109, 140]",0.18,0.0,0.02,0.29,0.23,0.0,0.27
163,"[231, 63, 107, 139]",0.14,0.0,0.05,0.01,0.67,0.0,0.14
164,"[231, 71, 103, 134]",0.05,0.0,0.01,0.64,0.19,0.0,0.11
165,"[233, 65, 107, 136]",0.36,0.0,0.1,0.01,0.43,0.0,0.09
166,"[225, 62, 102, 128]",0.24,0.0,0.04,0.2,0.3,0.0,0.22
167,"[225, 68, 109, 141]",0.11,0.0,0.05,0.26,0.29,0.01,0.29
168,"[222, 68, 105, 134]",0.19,0.0,0.08,0.02,0.59,0.0,0.11
169,"[223, 73, 102, 134]",0.16,0.0,0.04,0.01,0.64,0.0,0.15
170,"[216, 59, 109, 145]",0.49,0.0,0.21,0.04,0.23,0.02,0.0
171,"[226, 63, 108, 141]",0.41,0.0,0.1,0.03,0.32,0.02,0.12
172,"[228, 68, 104, 137]",0.08,0.0,0.02,0.02,0.86,0.0,0.02
173,"[227, 55, 104, 128]",0.19,0.0,0.07,0.13,0.18,0.01,0.41
174,"[224, 66, 105, 138]",0.1,0.0,0.03,0.17,0.36,0.01,0.34
175,"[218, 57, 112, 148]",0.05,0.0,0.01,0.2,0.61,0.0,0.11
176,"[217, 52, 105, 137]",0.04,0.0,0.01,0.36,0.42,0.0,0.17
177,"[211, 56, 110, 140]",0.05,0.0,0.01,0.51,0.37,0.0,0.06
178,"[211, 52, 109, 135]",0.12,0.0,0.02,0.2,0.33,0.0,0.33
179,"[208, 70, 106, 138]",0.27,0.0,0.19,0.02,0.45,0.01,0.06
180,"[212, 56, 113, 145]",0.06,0.0,0.07,0.01,0.83,0.0,0.02
181,"[212, 53, 108, 143]",0.31,0.0,0.13,0.0,0.52,0.02,0.02
182,"[205, 52, 109, 144]",0.14,0.0,0.07,0.01,0.78,0.01,0.01
183,"[206, 54, 110, 138]",0.27,0.0,0.2,0.0,0.49,0.01,0.03
184,"[211, 58, 108, 140]",0.14,0.0,0.07,0.03,0.75,0.01,0.01
185,"[207, 61, 107, 141]",0.19,0.0,0.09,0.1,0.3,0.02,0.3
186,"[206, 60, 106, 141]",0.06,0.0,0.01,0.45,0.13,0.0,0.35
187,"[206, 50, 110, 146]",0.16,0.0,0.04,0.02,0.77,0.0,0.0
188,"[207, 61, 100, 128]",0.08,0.0,0.04,0.15,0.47,0.0,0.26
189,"[204, 68, 106, 135]",0.07,0.0,0.04,0.1,0.72,0.0,0.07
190,"[208, 71, 104, 136]",0.05,0.0,0.01,0.73,0.05,0.02,0.14
191,"[207, 72, 107, 139]",0.09,0.0,0.08,0.22,0.18,0.01,0.41
192,"[208, 59, 107, 143]",0.18,0.0,0.11,0.02,0.56,0.0,0.13
193,"[207, 61, 107, 139]",0.27,0.01,0.01,0.19,0.5,0.0,0.02
194,"[208, 69, 104, 144]",0.42,0.0,0.01,0.02,0.54,0.0,0.01
195,"[209, 66, 102, 128]",0.27,0.0,0.08,0.01,0.37,0.0,0.28
196,"[204, 67, 103, 143]",0.31,0.0,0.13,0.02,0.5,0.0,0.04
197,"[194, 59, 110, 142]",0.48,0.0,0.05,0.04,0.42,0.0,0.01
198,"[202, 69, 103, 131]",0.08,0.0,0.05,0.03,0.63,0.0,0.21
199,"[198, 71, 106, 133]",0.13,0.0,0.03,0.02,0.27,0.01,0.54
200,"[207, 73, 105, 132]",0.14,0.0,0.16,0.0,0.28,0.02,0.39
201,"[210, 67, 107, 136]",0.3,0.0,0.15,0.01,0.3,0.05,0.19
202,"[212, 55, 106, 139]",0.65,0.0,0.06,0.03,0.19,0.01,0.05
203,"[210, 64, 110, 145]",0.19,0.0,0.06,0.03,0.24,0.0,0.48
204,"[213, 60, 109, 139]",0.07,0.0,0.04,0.39,0.12,0.01,0.37
205,"[219, 58, 107, 144]",0.29,0.0,0.06,0.03,0.59,0.01,0.01
206,"[225, 55, 106, 142]",0.22,0.0,0.11,0.05,0.47,0.02,0.13
207,"[226, 62, 102, 130]",0.08,0.0,0.01,0.44,0.14,0.0,0.33
208,"[218, 62, 101, 133]",0.29,0.0,0.08,0.01,0.49,0.0,0.12
209,"[209, 56, 101, 133]",0.13,0.0,0.12,0.02,0.46,0.0,0.27
210,"[215, 58, 100, 135]",0.2,0.0,0.08,0.11,0.56,0.02,0.02
211,"[206, 62, 98, 121]",0.36,0.0,0.05,0.2,0.24,0.0,0.15
212,"[204, 62, 105, 137]",0.16,0.0,0.08,0.39,0.16,0.03,0.19
213,"[210, 52, 95, 123]",0.06,0.0,0.02,0.03,0.87,0.0,0.02
214,"[207, 65, 92, 118]",0.43,0.01,0.02,0.04,0.42,0.0,0.08
215,"[209, 66, 103, 127]",0.19,0.0,0.03,0.17,0.47,0.01,0.13
216,"[205, 69, 102, 121]",0.23,0.0,0.02,0.1,0.57,0.0,0.08
217,"[194, 69, 105, 128]",0.14,0.01,0.03,0.06,0.57,0.0,0.21
218,"[204, 62, 99, 123]",0.15,0.0,0.04,0.03,0.72,0.0,0.07
219,"[212, 65, 100, 131]",0.22,0.0,0.08,0.03,0.61,0.0,0.06
220,"[225, 57, 97, 124]",0.06,0.0,0.03,0.02,0.83,0.0,0.05
221,"[233, 63, 102, 130]",0.39,0.0,0.1,0.01,0.19,0.01,0.31
222,"[218, 58, 94, 116]",0.35,0.0,0.07,0.11,0.2,0.0,0.26
223,"[198, 65, 104, 137]",0.16,0.0,0.16,0.07,0.46,0.07,0.09
224,"[202, 67, 97, 122]",0.05,0.0,0.02,0.29,0.49,0.0,0.14
225,"[199, 78, 103, 129]",0.08,0.0,0.03,0.02,0.11,0.0,0.76
226,"[211, 68, 96, 128]",0.11,0.0,0.05,0.05,0.65,0.0,0.14
227,"[227, 71, 103, 136]",0.12,0.0,0.03,0.04,0.79,0.0,0.02
228,"[221, 67, 99, 127]",0.11,0.0,0.17,0.09,0.15,0.12,0.37
229,"[217, 77, 99, 126]",0.25,0.0,0.13,0.03,0.43,0.01,0.15
230,"[222, 67, 95, 121]",0.19,0.0,0.06,0.27,0.35,0.01,0.12
231,"[238, 69, 94, 114]",0.32,0.0,0.12,0.01,0.2,0.02,0.32
232,"[223, 67, 102, 128]",0.4,0.0,0.1,0.01,0.07,0.01,0.4
233,"[222, 72, 105, 137]",0.25,0.0,0.08,0.16,0.36,0.01,0.15
234,"[227, 69, 94, 112]",0.37,0.0,0.16,0.0,0.41,0.01,0.05
235,"[212, 63, 103, 130]",0.22,0.0,0.08,0.05,0.29,0.0,0.35
236,"[215, 60, 108, 143]",0.37,0.0,0.03,0.06,0.52,0.0,0.01
237,"[219, 65, 100, 133]",0.2,0.0,0.02,0.03,0.71,0.0,0.03
238,"[206, 67, 98, 123]",0.26,0.0,0.12,0.0,0.35,0.09,0.17
239,"[206, 71, 102, 126]",0.13,0.0,0.03,0.01,0.59,0.0,0.24
240,"[203, 60, 104, 121]",0.4,0.0,0.02,0.08,0.2,0.05,0.26
241,"[206, 69, 106, 133]",0.38,0.0,0.2,0.0,0.17,0.22,0.04
242,"[223, 57, 98, 126]",0.31,0.0,0.33,0.01,0.13,0.2,0.02
243,"[220, 57, 103, 133]",0.02,0.0,0.01,0.65,0.08,0.0,0.25
244,"[216, 56, 108, 138]",0.01,0.0,0.0,0.83,0.04,0.01,0.1
245,"[205, 60, 104, 133]",0.07,0.0,0.03,0.58,0.08,0.01,0.23
246,"[206, 61, 101, 131]",0.07,0.0,0.01,0.24,0.61,0.0,0.07
247,"[205, 58, 103, 128]",0.26,0.0,0.05,0.02,0.58,0.0,0.09
248,"[205, 66, 105, 137]",0.02,0.0,0.01,0.86,0.03,0.01,0.08
249,"[206, 68, 104, 129]",0.15,0.0,0.03,0.37,0.19,0.01,0.25
250,"[213, 68, 100, 134]",0.11,0.0,0.04,0.04,0.78,0.0,0.03
251,"[212, 60, 95, 123]",0.29,0.0,0.19,0.03,0.37,0.01,0.11
252,"[211, 57, 95, 118]",0.07,0.0,0.03,0.14,0.72,0.0,0.03
253,"[214, 66, 99, 127]",0.17,0.0,0.08,0.01,0.16,0.01,0.58
254,"[213, 68, 106, 142]",0.06,0.0,0.03,0.61,0.1,0.01,0.19
255,"[217, 73, 105, 137]",0.15,0.0,0.04,0.07,0.58,0.0,0.15
256,"[205, 72, 101, 121]",0.09,0.0,0.04,0.06,0.26,0.01,0.53
257,"[203, 71, 107, 134]",0.16,0.01,0.02,0.16,0.33,0.0,0.34
258,"[218, 66, 96, 125]",0.1,0.0,0.02,0.07,0.73,0.0,0.07
259,"[215, 56, 106, 140]",0.5,0.0,0.02,0.19,0.28,0.01,0.0
260,"[220, 68, 103, 138]",0.01,0.0,0.0,0.95,0.02,0.0,0.02
261,"[226, 59, 100, 129]",0.06,0.0,0.02,0.73,0.15,0.0,0.04
262,"[220, 65, 105, 140]",0.08,0.0,0.05,0.16,0.64,0.0,0.06
263,"[222, 67, 102, 135]",0.1,0.0,0.01,0.8,0.07,0.01,0.01
264,"[230, 59, 102, 130]",0.06,0.0,0.03,0.01,0.9,0.0,0.01
265,"[239, 54, 105, 134]",0.08,0.0,0.03,0.41,0.41,0.0,0.06
266,"[244, 55, 97, 129]",0.08,0.01,0.05,0.03,0.74,0.0,0.08
267,"[238, 61, 101, 130]",0.22,0.0,0.04,0.2,0.38,0.0,0.15
268,"[246, 66, 100, 132]",0.07,0.0,0.02,0.42,0.3,0.0,0.2
269,"[247, 58, 98, 125]",0.14,0.0,0.03,0.31,0.11,0.0,0.41
270,"[255, 61, 103, 135]",0.05,0.0,0.01,0.55,0.29,0.0,0.09
271,"[249, 68, 100, 132]",0.11,0.0,0.03,0.5,0.3,0.01,0.05
272,"[241, 65, 95, 118]",0.29,0.01,0.01,0.08,0.59,0.0,0.03
273,"[231, 50, 96, 117]",0.19,0.0,0.07,0.05,0.54,0.0,0.15
274,"[226, 47, 104, 130]",0.12,0.0,0.03,0.2,0.43,0.0,0.22
275,"[232, 56, 101, 130]",0.34,0.0,0.1,0.04,0.21,0.02,0.3
276,"[234, 52, 99, 126]",0.38,0.0,0.1,0.06,0.2,0.06,0.19
277,"[231, 50, 102, 130]",0.4,0.01,0.03,0.05,0.49,0.01,0.01
278,"[232, 53, 102, 127]",0.23,0.01,0.03,0.02,0.68,0.0,0.04
279,"[231, 64, 102, 128]",0.26,0.0,0.19,0.01,0.28,0.01,0.26
280,"[228, 60, 104, 138]",0.29,0.0,0.27,0.0,0.1,0.27,0.07
281,"[231, 64, 102, 133]",0.32,0.0,0.04,0.05,0.32,0.01,0.26
282,"[237, 66, 101, 133]",0.2,0.0,0.05,0.12,0.41,0.0,0.21
283,"[235, 58, 101, 131]",0.69,0.0,0.05,0.03,0.15,0.02,0.06
284,"[228, 65, 103, 131]",0.13,0.01,0.03,0.16,0.66,0.0,0.02
285,"[224, 70, 104, 145]",0.05,0.0,0.06,0.01,0.02,0.48,0.38
286,"[221, 69, 105, 136]",0.47,0.04,0.19,0.01,0.09,0.1,0.09
287,"[230, 57, 103, 128]",0.11,0.0,0.03,0.27,0.38,0.0,0.21
288,"[235, 66, 98, 135]",0.13,0.0,0.01,0.07,0.78,0.0,0.0
289,"[234, 68, 102, 128]",0.05,0.0,0.03,0.15,0.76,0.0,0.01
290,"[237, 68, 98, 128]",0.01,0.0,0.0,0.71,0.22,0.0,0.06
291,"[238, 66, 99, 126]",0.23,0.0,0.01,0.16,0.52,0.0,0.07
292,"[243, 63, 98, 120]",0.1,0.0,0.02,0.04,0.82,0.0,0.02
293,"[238, 66, 98, 129]",0.06,0.0,0.02,0.05,0.8,0.0,0.06
294,"[236, 68, 99, 130]",0.08,0.0,0.07,0.12,0.63,0.01,0.1
295,"[238, 65, 95, 119]",0.57,0.0,0.07,0.01,0.19,0.01,0.15
296,"[237, 76, 103, 132]",0.04,0.0,0.01,0.73,0.08,0.02,0.12
297,"[237, 85, 101, 131]",0.01,0.0,0.0,0.84,0.0,0.03,0.12
298,"[242, 78, 105, 132]",0.01,0.0,0.0,0.86,0.09,0.0,0.03
299,"[249, 73, 101, 132]",0.06,0.0,0.02,0.62,0.19,0.02,0.09
300,"[253, 71, 101, 130]",0.01,0.0,0.0,0.85,0.02,0.0,0.11
301,"[254, 70, 96, 127]",0.12,0.0,0.03,0.12,0.6,0.0,0.13
302,"[255, 72, 100, 130]",0.12,0.0,0.06,0.12,0.63,0.02,0.06
303,"[252, 65, 95, 113]",0.25,0.0,0.07,0.09,0.38,0.01,0.2
304,"[251, 72, 102, 134]",0.14,0.0,0.02,0.06,0.71,0.0,0.06
305,"[251, 67, 100, 126]",0.21,0.0,0.1,0.08,0.5,0.02,0.09
306,"[250, 65, 98, 124]",0.04,0.0,0.02,0.03,0.88,0.0,0.02
307,"[245, 65, 99, 129]",0.16,0.0,0.03,0.02,0.75,0.0,0.03
308,"[242, 58, 104, 138]",0.2,0.0,0.02,0.43,0.31,0.02,0.01
309,"[243, 69, 98, 125]",0.16,0.0,0.02,0.45,0.23,0.01,0.14
310,"[243, 72, 101, 128]",0.29,0.0,0.05,0.23,0.32,0.01,0.1
311,"[239, 63, 99, 129]",0.22,0.0,0.03,0.12,0.56,0.01,0.07
312,"[241, 63, 96, 121]",0.03,0.0,0.02,0.02,0.91,0.0,0.02
313,"[236, 66, 98, 127]",0.11,0.0,0.05,0.06,0.61,0.01,0.17
314,"[236, 68, 98, 128]",0.42,0.0,0.17,0.05,0.12,0.13,0.13
315,"[234, 69, 105, 135]",0.03,0.0,0.01,0.7,0.15,0.0,0.11
