,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[201, 101, 126, 147]",0.12,0.0,0.12,0.07,0.13,0.0,0.55,,,,,,,,
1,"[412, 95, 118, 148]",0.04,0.0,0.47,0.01,0.06,0.0,0.41,,,,,,,,
2,"[290, 56, 121, 147]",0.07,0.0,0.27,0.1,0.18,0.3,0.07,,,,,,,,
3,"[181, 69, 112, 138]",0.07,0.0,0.13,0.01,0.02,0.05,0.72,,,,,,,,
4,"[170, 80, 104, 131]",0.24,0.0,0.31,0.02,0.11,0.02,0.29,,,,,,,,
5,"[164, 85, 107, 130]",0.05,0.0,0.15,0.12,0.13,0.0,0.55,,,,,,,,
6,"[244, 80, 108, 134]",0.07,0.0,0.13,0.07,0.49,0.0,0.23,,,,,,,,
7,"[397, 104, 97, 124]",0.12,0.0,0.34,0.09,0.1,0.03,0.32,,,,,,,,
8,"[333, 100, 105, 131]",0.22,0.0,0.04,0.0,0.2,0.01,0.52,,,,,,,,
9,"[227, 91, 102, 127]",0.09,0.0,0.34,0.02,0.34,0.01,0.21,,,,,,,,
10,"[241, 111, 97, 125]",0.28,0.0,0.33,0.25,0.05,0.04,0.05,,,,,,,,
11,"[293, 130, 105, 136]",0.17,0.0,0.28,0.12,0.13,0.04,0.27,,,,,,,,
12,"[406, 88, 106, 124]",0.21,0.0,0.12,0.0,0.17,0.0,0.49,,,,,,,,
13,"[161, 119, 106, 134]",0.16,0.0,0.49,0.02,0.17,0.07,0.09,,,,,,,,
14,"[255, 75, 118, 139]",0.26,0.0,0.23,0.01,0.07,0.27,0.17,,,,,,,,
15,"[317, 88, 104, 135]",0.1,0.0,0.55,0.0,0.02,0.16,0.17,,,,,,,,
16,"[339, 98, 102, 121]",0.05,0.0,0.19,0.12,0.09,0.02,0.54,,,,,,,,
17,"[271, 86, 107, 132]",0.33,0.0,0.04,0.0,0.08,0.01,0.53,,,,,,,,
18,"[504, 114, 105, 125]",0.06,0.0,0.03,0.04,0.18,0.0,0.68,,,,,,,,
19,"[323, 119, 102, 126]",0.18,0.0,0.01,0.02,0.06,0.0,0.72,,,,,,,,
20,"[238, 96, 102, 121]",0.03,0.0,0.47,0.03,0.07,0.01,0.39,,,,,,,,
21,"[172, 108, 105, 124]",0.35,0.0,0.1,0.35,0.1,0.05,0.05,,,,,,,,
22,"[390, 52, 103, 130]",0.08,0.0,0.03,0.04,0.06,0.01,0.77,,,,,,,,
23,"[505, 231, 92, 117]",0.1,0.0,0.49,0.03,0.28,0.01,0.08,,,,,,,,
24,"[309, 114, 107, 140]",0.04,0.0,0.65,0.0,0.06,0.17,0.08,,,,,,,,
25,"[288, 94, 96, 127]",0.15,0.0,0.19,0.01,0.08,0.02,0.56,,,,,,,,
26,"[200, 77, 104, 133]",0.07,0.0,0.81,0.0,0.07,0.02,0.03,,,,,,,,
27,"[222, 67, 103, 132]",0.38,0.0,0.33,0.03,0.05,0.01,0.2,,,,,,,,
28,"[238, 87, 100, 123]",0.1,0.0,0.13,0.03,0.1,0.0,0.64,,,,,,,,
29,"[267, 93, 102, 122]",0.03,0.0,0.77,0.01,0.08,0.01,0.1,,,,,,,,
30,"[355, 66, 110, 135]",0.29,0.0,0.17,0.0,0.05,0.0,0.48,,,,,,,,
31,"[287, 94, 106, 134]",0.09,0.0,0.3,0.01,0.13,0.01,0.45,,,,,,,,
32,"[324, 122, 104, 127]",0.03,0.0,0.12,0.01,0.33,0.0,0.5,,,,,,,,
33,"[278, 92, 106, 126]",0.15,0.0,0.11,0.01,0.15,0.0,0.58,,,,,,,,
34,"[392, 87, 107, 133]",0.2,0.01,0.3,0.05,0.16,0.0,0.28,,,,,,,,
35,"[354, 94, 108, 133]",0.17,0.0,0.72,0.01,0.06,0.02,0.02,,,,,,,,
36,"[353, 94, 101, 130]",0.49,0.0,0.16,0.0,0.09,0.01,0.25,,,,,,,,
37,"[382, 95, 109, 135]",0.11,0.0,0.44,0.01,0.12,0.02,0.29,,,,,,,,
38,"[307, 78, 99, 121]",0.03,0.0,0.65,0.01,0.04,0.02,0.24,,,,,,,,
39,"[367, 45, 101, 126]",0.13,0.0,0.24,0.0,0.06,0.07,0.5,,,,,,,,
40,"[312, 42, 107, 134]",0.14,0.0,0.67,0.0,0.1,0.01,0.07,,,,,,,,
41,"[90, 74, 100, 121]",0.14,0.0,0.16,0.05,0.37,0.0,0.28,,,,,,,,
42,"[297, 135, 91, 118]",0.36,0.0,0.24,0.01,0.23,0.0,0.17,,,,,,,,
43,"[375, 95, 97, 124]",0.04,0.0,0.45,0.05,0.11,0.06,0.29,,,,,,,,
44,"[408, 55, 106, 148]",0.16,0.0,0.04,0.03,0.22,0.01,0.54,,,,,,,,
45,"[372, 32, 110, 141]",0.15,0.0,0.22,0.02,0.07,0.06,0.48,,,,,,,,
46,"[299, 53, 110, 138]",0.17,0.0,0.4,0.01,0.07,0.02,0.34,,,,,,,,
47,"[285, 45, 104, 134]",0.11,0.0,0.56,0.0,0.03,0.25,0.05,,,,,,,,
48,"[301, 35, 111, 142]",0.12,0.0,0.54,0.0,0.08,0.01,0.25,,,,,,,,
49,"[113, 71, 112, 140]",0.1,0.0,0.4,0.02,0.18,0.01,0.29,,,,,,,,
50,"[146, 112, 101, 124]",0.2,0.0,0.07,0.11,0.3,0.0,0.33,,,,,,,,
51,"[150, 88, 104, 130]",0.15,0.0,0.7,0.0,0.05,0.01,0.08,,,,,,,,
52,"[360, 91, 108, 134]",0.12,0.0,0.26,0.01,0.12,0.01,0.47,,,,,,,,
53,"[194, 56, 104, 132]",0.13,0.0,0.07,0.01,0.29,0.0,0.49,,,,,,,,
54,"[281, 74, 101, 130]",0.09,0.0,0.52,0.05,0.04,0.06,0.24,,,,,,,,
55,"[286, 84, 103, 132]",0.07,0.0,0.26,0.03,0.08,0.01,0.54,,,,,,,,
56,"[311, 92, 100, 126]",0.26,0.0,0.39,0.07,0.18,0.06,0.04,,,,,,,,
57,"[262, 86, 101, 124]",0.21,0.09,0.18,0.05,0.27,0.03,0.17,,,,,,,,
58,"[383, 130, 93, 115]",0.03,0.0,0.08,0.12,0.03,0.01,0.74,,,,,,,,
59,"[409, 92, 102, 129]",0.14,0.0,0.08,0.02,0.26,0.0,0.49,,,,,,,,
60,"[459, 95, 104, 130]",0.39,0.09,0.25,0.01,0.24,0.0,0.02,,,,,,,,
61,"[308, 99, 105, 131]",0.41,0.06,0.11,0.25,0.08,0.01,0.07,,,,,,,,
62,"[228, 57, 107, 139]",0.07,0.0,0.75,0.0,0.06,0.08,0.04,,,,,,,,
63,"[413, 44, 111, 135]",0.11,0.02,0.67,0.02,0.08,0.03,0.06,,,,,,,,
64,"[191, 78, 113, 138]",0.05,0.0,0.22,0.01,0.2,0.02,0.49,,,,,,,,
65,"[221, 101, 108, 130]",0.25,0.0,0.28,0.0,0.13,0.0,0.34,,,,,,,,
66,"[296, 97, 104, 128]",0.29,0.01,0.13,0.27,0.1,0.01,0.2,,,,,,,,
67,"[232, 86, 104, 133]",0.3,0.0,0.35,0.05,0.06,0.08,0.16,,,,,,,,
68,"[292, 57, 110, 134]",0.03,0.0,0.2,0.01,0.22,0.0,0.55,,,,,,,,
69,"[335, 129, 108, 125]",0.07,0.01,0.23,0.34,0.09,0.0,0.25,,,,,,,,
70,"[263, 90, 88, 103]",0.2,0.0,0.31,0.02,0.43,0.01,0.04,,,,,,,,
71,"[408, 115, 100, 127]",0.34,0.0,0.1,0.02,0.18,0.0,0.36,,,,,,,,
72,"[405, 106, 102, 131]",0.18,0.0,0.5,0.03,0.06,0.03,0.2,,,,,,,,
73,"[282, 97, 113, 151]",0.05,0.0,0.65,0.02,0.08,0.1,0.09,,,,,,,,
74,"[119, 102, 108, 137]",0.1,0.0,0.23,0.02,0.32,0.0,0.32,,,,,,,,
75,"[225, 98, 102, 136]",0.03,0.0,0.58,0.01,0.06,0.04,0.29,,,,,,,,
76,"[152, 93, 106, 128]",0.12,0.0,0.21,0.01,0.09,0.15,0.41,,,,,,,,
77,"[279, 95, 97, 124]",0.2,0.0,0.15,0.01,0.08,0.01,0.57,,,,,,,,
78,"[126, 88, 106, 137]",0.07,0.0,0.52,0.02,0.15,0.04,0.21,,,,,,,,
79,"[188, 82, 104, 141]",0.03,0.0,0.56,0.01,0.11,0.24,0.04,,,,,,,,
80,"[372, 121, 97, 121]",0.34,0.0,0.17,0.01,0.08,0.01,0.4,,,,,,,,
81,"[234, 72, 114, 138]",0.17,0.0,0.41,0.03,0.28,0.0,0.1,,,,,,,,
82,"[338, 47, 113, 146]",0.05,0.0,0.73,0.05,0.07,0.06,0.04,,,,,,,,
83,"[249, 59, 106, 136]",0.01,0.0,0.73,0.05,0.07,0.03,0.12,,,,,,,,
84,"[162, 128, 102, 130]",0.2,0.0,0.23,0.03,0.33,0.0,0.22,,,,,,,,
85,"[189, 99, 104, 139]",0.02,0.0,0.6,0.0,0.1,0.04,0.23,,,,,,,,
