,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[564, 96, 176, 231]",0.01,0.0,0.01,0.02,0.02,0.0,0.94,,,,,,,,
1,"[557, 88, 187, 239]",0.03,0.0,0.01,0.02,0.01,0.0,0.94,,,,,,,,
2,"[571, 109, 181, 235]",0.02,0.0,0.01,0.03,0.01,0.0,0.93,,,,,,,,
3,"[563, 95, 180, 237]",0.05,0.0,0.07,0.04,0.05,0.02,0.78,,,,,,,,
4,"[560, 95, 177, 236]",0.05,0.0,0.01,0.03,0.03,0.0,0.87,,,,,,,,
5,"[560, 103, 180, 236]",0.04,0.0,0.01,0.01,0.02,0.0,0.92,,,,,,,,
6,"[559, 99, 180, 235]",0.12,0.0,0.03,0.05,0.07,0.01,0.72,,,,,,,,
7,"[566, 87, 178, 243]",0.01,0.0,0.0,0.03,0.01,0.0,0.95,,,,,,,,
8,"[562, 99, 178, 237]",0.02,0.0,0.0,0.04,0.01,0.01,0.92,,,,,,,,
9,"[558, 107, 183, 238]",0.04,0.0,0.01,0.03,0.01,0.01,0.89,,,,,,,,
10,"[563, 106, 183, 237]",0.01,0.0,0.01,0.15,0.01,0.02,0.79,,,,,,,,
11,"[564, 102, 179, 236]",0.1,0.0,0.02,0.02,0.03,0.01,0.83,,,,,,,,
12,"[560, 100, 185, 243]",0.11,0.0,0.02,0.03,0.03,0.01,0.81,,,,,,,,
13,"[563, 93, 176, 234]",0.04,0.0,0.0,0.01,0.01,0.0,0.92,,,,,,,,
14,"[568, 106, 179, 234]",0.03,0.0,0.01,0.03,0.01,0.0,0.92,,,,,,,,
15,"[559, 94, 179, 236]",0.07,0.0,0.01,0.14,0.06,0.01,0.71,,,,,,,,
16,"[563, 99, 174, 232]",0.04,0.0,0.01,0.04,0.02,0.01,0.87,,,,,,,,
17,"[561, 104, 182, 239]",0.08,0.0,0.01,0.02,0.03,0.01,0.85,,,,,,,,
18,"[563, 105, 182, 243]",0.05,0.0,0.01,0.12,0.02,0.02,0.79,,,,,,,,
19,"[564, 101, 179, 234]",0.03,0.0,0.01,0.04,0.02,0.0,0.9,,,,,,,,
20,"[564, 94, 181, 238]",0.08,0.0,0.02,0.08,0.03,0.01,0.78,,,,,,,,
21,"[567, 101, 171, 227]",0.02,0.0,0.0,0.02,0.03,0.0,0.92,,,,,,,,
22,"[564, 98, 178, 235]",0.05,0.0,0.02,0.04,0.02,0.0,0.87,,,,,,,,
23,"[564, 101, 182, 239]",0.05,0.0,0.01,0.01,0.03,0.01,0.9,,,,,,,,
24,"[562, 97, 181, 238]",0.06,0.0,0.02,0.04,0.04,0.01,0.83,,,,,,,,
25,"[568, 97, 177, 235]",0.06,0.0,0.01,0.01,0.04,0.0,0.87,,,,,,,,
26,"[568, 100, 179, 235]",0.05,0.0,0.01,0.01,0.03,0.0,0.89,,,,,,,,
27,"[544, 133, 185, 265]",0.2,0.0,0.07,0.4,0.15,0.03,0.16,,,,,,,,
28,"[551, 135, 189, 262]",0.09,0.0,0.02,0.51,0.08,0.01,0.31,,,,,,,,
29,"[539, 133, 186, 260]",0.1,0.0,0.04,0.25,0.15,0.01,0.45,,,,,,,,
30,"[546, 130, 186, 263]",0.14,0.0,0.08,0.13,0.18,0.01,0.46,,,,,,,,
31,"[543, 131, 191, 263]",0.24,0.0,0.11,0.22,0.12,0.03,0.26,,,,,,,,
32,"[565, 141, 188, 261]",0.15,0.0,0.14,0.14,0.27,0.02,0.27,,,,,,,,
33,"[557, 133, 191, 274]",0.09,0.0,0.13,0.27,0.16,0.02,0.34,,,,,,,,
34,"[564, 133, 189, 268]",0.31,0.0,0.07,0.06,0.11,0.01,0.45,,,,,,,,
35,"[552, 135, 189, 264]",0.2,0.0,0.09,0.11,0.18,0.01,0.42,,,,,,,,
36,"[543, 127, 195, 273]",0.16,0.0,0.09,0.09,0.17,0.01,0.47,,,,,,,,
37,"[551, 132, 189, 268]",0.16,0.0,0.09,0.25,0.16,0.01,0.32,,,,,,,,
38,"[551, 131, 193, 273]",0.28,0.0,0.08,0.05,0.15,0.01,0.43,,,,,,,,
39,"[618, 180, 240, 326]",0.04,0.0,0.04,0.23,0.04,0.01,0.63,,,,,,,,
40,"[609, 186, 238, 322]",0.06,0.0,0.04,0.01,0.11,0.0,0.78,,,,,,,,
41,"[615, 186, 239, 329]",0.09,0.0,0.03,0.03,0.06,0.0,0.79,,,,,,,,
42,"[611, 184, 241, 327]",0.05,0.0,0.05,0.28,0.05,0.01,0.57,,,,,,,,
43,"[612, 187, 242, 328]",0.16,0.0,0.05,0.02,0.08,0.0,0.69,,,,,,,,
44,"[609, 189, 240, 322]",0.04,0.0,0.03,0.1,0.04,0.01,0.78,,,,,,,,
45,"[613, 187, 240, 323]",0.04,0.0,0.02,0.02,0.06,0.0,0.85,,,,,,,,
46,"[606, 192, 245, 329]",0.11,0.0,0.04,0.04,0.05,0.0,0.76,,,,,,,,
47,"[610, 170, 238, 335]",0.07,0.0,0.03,0.03,0.02,0.0,0.85,,,,,,,,
48,"[593, 192, 254, 337]",0.12,0.0,0.05,0.1,0.09,0.01,0.64,,,,,,,,
49,"[613, 182, 238, 323]",0.1,0.0,0.05,0.06,0.05,0.0,0.74,,,,,,,,
50,"[606, 181, 244, 333]",0.13,0.0,0.06,0.19,0.06,0.01,0.54,,,,,,,,
51,"[604, 183, 244, 333]",0.12,0.0,0.07,0.38,0.06,0.01,0.35,,,,,,,,
52,"[601, 184, 247, 333]",0.1,0.0,0.06,0.2,0.05,0.01,0.57,,,,,,,,
53,"[599, 190, 248, 333]",0.07,0.0,0.02,0.04,0.06,0.0,0.8,,,,,,,,
54,"[559, 105, 175, 231]",0.14,0.0,0.08,0.05,0.06,0.03,0.65,,,,,,,,
55,"[556, 102, 182, 240]",0.04,0.0,0.01,0.01,0.01,0.0,0.92,,,,,,,,
56,"[560, 103, 181, 237]",0.23,0.0,0.03,0.02,0.15,0.01,0.57,,,,,,,,
57,"[559, 104, 180, 237]",0.09,0.0,0.02,0.01,0.03,0.01,0.84,,,,,,,,
58,"[566, 109, 173, 227]",0.12,0.0,0.07,0.02,0.07,0.02,0.7,,,,,,,,
59,"[560, 103, 184, 239]",0.1,0.0,0.01,0.01,0.02,0.0,0.86,,,,,,,,
60,"[559, 104, 185, 240]",0.09,0.0,0.02,0.0,0.1,0.0,0.77,,,,,,,,
61,"[563, 94, 177, 234]",0.08,0.0,0.02,0.02,0.04,0.0,0.84,,,,,,,,
62,"[565, 98, 183, 244]",0.14,0.0,0.05,0.03,0.06,0.01,0.72,,,,,,,,
63,"[567, 102, 185, 240]",0.17,0.0,0.03,0.02,0.03,0.01,0.74,,,,,,,,
64,"[560, 100, 184, 242]",0.2,0.0,0.09,0.02,0.05,0.03,0.62,,,,,,,,
65,"[567, 101, 182, 239]",0.1,0.0,0.08,0.02,0.06,0.03,0.7,,,,,,,,
66,"[569, 103, 176, 232]",0.07,0.0,0.04,0.02,0.03,0.01,0.83,,,,,,,,
67,"[566, 103, 179, 235]",0.09,0.0,0.02,0.01,0.03,0.0,0.85,,,,,,,,
68,"[561, 102, 185, 242]",0.1,0.0,0.05,0.01,0.08,0.0,0.76,,,,,,,,
69,"[572, 104, 174, 228]",0.06,0.0,0.01,0.01,0.04,0.0,0.87,,,,,,,,
70,"[568, 102, 176, 231]",0.1,0.0,0.04,0.04,0.05,0.01,0.75,,,,,,,,
71,"[570, 103, 177, 233]",0.06,0.0,0.02,0.02,0.03,0.01,0.86,,,,,,,,
72,"[566, 101, 177, 232]",0.07,0.0,0.02,0.02,0.03,0.01,0.85,,,,,,,,
73,"[564, 103, 180, 241]",0.07,0.0,0.02,0.01,0.03,0.01,0.86,,,,,,,,
74,"[566, 98, 181, 236]",0.05,0.0,0.02,0.05,0.06,0.0,0.82,,,,,,,,
75,"[564, 97, 181, 239]",0.19,0.0,0.05,0.03,0.11,0.01,0.61,,,,,,,,
76,"[565, 109, 180, 240]",0.06,0.0,0.02,0.01,0.02,0.01,0.89,,,,,,,,
77,"[362, 103, 229, 320]",0.18,0.0,0.04,0.11,0.11,0.01,0.55,,,,,,,,
78,"[348, 90, 223, 314]",0.15,0.0,0.09,0.17,0.26,0.01,0.31,,,,,,,,
79,"[338, 85, 229, 323]",0.22,0.0,0.09,0.06,0.29,0.02,0.31,,,,,,,,
80,"[358, 85, 235, 333]",0.29,0.0,0.13,0.12,0.15,0.02,0.29,,,,,,,,
81,"[375, 79, 237, 336]",0.17,0.0,0.06,0.06,0.09,0.01,0.61,,,,,,,,
82,"[359, 84, 234, 331]",0.16,0.0,0.05,0.12,0.2,0.01,0.47,,,,,,,,
83,"[361, 92, 231, 321]",0.22,0.0,0.04,0.02,0.2,0.0,0.51,,,,,,,,
84,"[352, 96, 229, 326]",0.37,0.0,0.06,0.01,0.15,0.01,0.39,,,,,,,,
85,"[361, 85, 232, 328]",0.29,0.0,0.09,0.03,0.15,0.03,0.41,,,,,,,,
