,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
40,"[613, 146, 136, 164]",0.06,0.0,0.05,0.17,0.3,0.0,0.41,"[1152, 486, 28, 37]",0.03,0.0,0.07,0.05,0.03,0.81,0.01,,,,,,,,
41,"[592, 119, 140, 177]",0.03,0.0,0.01,0.2,0.07,0.0,0.69,"[1151, 486, 29, 37]",0.05,0.0,0.13,0.17,0.25,0.02,0.38,,,,,,,,
42,"[601, 128, 135, 167]",0.09,0.0,0.06,0.01,0.39,0.0,0.45,"[1151, 489, 29, 37]",0.21,0.0,0.17,0.09,0.32,0.01,0.2,,,,,,,,
43,"[1152, 487, 29, 36]",0.07,0.0,0.14,0.06,0.3,0.01,0.42,,,,,,,,,,,,,,,,
44,"[1154, 488, 29, 38]",0.08,0.0,0.2,0.1,0.32,0.05,0.26,,,,,,,,,,,,,,,,
45,"[1162, 484, 29, 35]",0.01,0.0,0.54,0.11,0.2,0.09,0.05,,,,,,,,,,,,,,,,
46,"[600, 117, 139, 172]",0.05,0.0,0.03,0.01,0.19,0.0,0.73,"[1151, 484, 29, 37]",0.03,0.0,0.05,0.28,0.18,0.0,0.46,,,,,,,,
47,"[1144, 485, 30, 39]",0.09,0.0,0.3,0.22,0.04,0.32,0.03,,,,,,,,,,,,,,,,
48,"[567, 134, 142, 179]",0.3,0.0,0.21,0.1,0.26,0.05,0.07,"[1144, 487, 29, 37]",0.09,0.0,0.38,0.06,0.31,0.04,0.13,,,,,,,,
49,"[601, 108, 139, 174]",0.15,0.0,0.06,0.01,0.49,0.0,0.29,"[1156, 488, 30, 38]",0.11,0.0,0.23,0.06,0.34,0.03,0.22,,,,,,,,
50,"[572, 137, 142, 182]",0.19,0.0,0.15,0.04,0.32,0.01,0.29,"[1158, 484, 29, 40]",0.02,0.0,0.24,0.31,0.05,0.31,0.07,,,,,,,,
51,"[590, 94, 132, 165]",0.11,0.0,0.08,0.04,0.33,0.01,0.44,"[1145, 485, 30, 39]",0.04,0.0,0.31,0.17,0.26,0.06,0.17,,,,,,,,
52,"[577, 120, 141, 176]",0.34,0.0,0.08,0.05,0.41,0.0,0.11,"[1160, 485, 29, 39]",0.12,0.0,0.26,0.15,0.2,0.09,0.18,,,,,,,,
53,"[615, 131, 138, 173]",0.17,0.0,0.26,0.0,0.29,0.01,0.26,"[1171, 487, 29, 40]",0.04,0.0,0.3,0.09,0.16,0.21,0.19,,,,,,,,
54,"[591, 126, 141, 180]",0.03,0.0,0.02,0.03,0.14,0.0,0.78,"[1151, 485, 28, 36]",0.06,0.0,0.11,0.18,0.41,0.02,0.22,,,,,,,,
55,"[1151, 483, 30, 38]",0.13,0.0,0.04,0.73,0.04,0.06,0.01,,,,,,,,,,,,,,,,
56,"[584, 121, 141, 181]",0.11,0.0,0.17,0.2,0.34,0.09,0.09,"[1150, 484, 29, 38]",0.09,0.0,0.23,0.41,0.07,0.13,0.06,,,,,,,,
57,"[617, 125, 136, 170]",0.01,0.0,0.01,0.94,0.02,0.0,0.01,"[1151, 489, 30, 40]",0.03,0.0,0.5,0.06,0.21,0.02,0.18,,,,,,,,
58,"[587, 123, 139, 172]",0.02,0.0,0.0,0.01,0.03,0.0,0.94,"[1152, 487, 30, 40]",0.03,0.0,0.35,0.0,0.09,0.49,0.04,,,,,,,,
59,"[1146, 489, 28, 38]",0.15,0.0,0.26,0.02,0.15,0.35,0.07,,,,,,,,,,,,,,,,
60,"[636, 103, 139, 170]",0.06,0.0,0.02,0.7,0.06,0.01,0.15,"[1150, 486, 29, 40]",0.04,0.0,0.23,0.22,0.15,0.31,0.04,,,,,,,,
61,"[593, 121, 138, 170]",0.04,0.0,0.02,0.15,0.25,0.0,0.54,"[1152, 486, 28, 39]",0.04,0.0,0.14,0.09,0.0,0.73,0.0,,,,,,,,
62,"[589, 129, 142, 177]",0.05,0.0,0.01,0.02,0.06,0.0,0.86,"[1155, 480, 28, 37]",0.12,0.0,0.1,0.31,0.22,0.02,0.22,,,,,,,,
63,"[586, 125, 137, 170]",0.08,0.0,0.03,0.03,0.34,0.0,0.52,"[1153, 486, 28, 39]",0.17,0.0,0.22,0.08,0.08,0.41,0.03,,,,,,,,
64,"[585, 119, 142, 180]",0.11,0.0,0.14,0.03,0.56,0.02,0.14,"[1149, 484, 29, 38]",0.2,0.0,0.08,0.06,0.28,0.05,0.33,,,,,,,,
65,"[574, 106, 130, 156]",0.59,0.0,0.06,0.01,0.17,0.0,0.18,"[1154, 485, 30, 38]",0.02,0.0,0.09,0.04,0.23,0.01,0.61,,,,,,,,
66,"[604, 122, 142, 175]",0.06,0.0,0.09,0.0,0.21,0.0,0.64,"[1151, 486, 30, 40]",0.07,0.0,0.21,0.01,0.02,0.67,0.02,,,,,,,,
67,"[594, 120, 138, 170]",0.16,0.0,0.07,0.03,0.51,0.0,0.23,"[1137, 489, 29, 38]",0.01,0.0,0.12,0.32,0.01,0.54,0.0,,,,,,,,
68,"[599, 121, 136, 168]",0.06,0.0,0.04,0.06,0.31,0.01,0.52,"[1150, 497, 28, 36]",0.1,0.0,0.32,0.0,0.1,0.43,0.04,,,,,,,,
69,"[592, 122, 139, 177]",0.11,0.0,0.12,0.01,0.59,0.01,0.16,"[1152, 491, 28, 36]",0.17,0.0,0.23,0.06,0.4,0.04,0.1,,,,,,,,
70,"[607, 129, 142, 174]",0.06,0.0,0.09,0.62,0.11,0.01,0.11,"[1155, 485, 29, 38]",0.05,0.0,0.29,0.18,0.16,0.28,0.04,,,,,,,,
71,"[615, 125, 136, 168]",0.07,0.0,0.09,0.25,0.04,0.02,0.52,"[1153, 483, 27, 35]",0.04,0.0,0.25,0.06,0.23,0.02,0.39,,,,,,,,
72,"[1137, 488, 28, 36]",0.06,0.0,0.01,0.82,0.02,0.02,0.07,,,,,,,,,,,,,,,,
73,"[607, 147, 140, 169]",0.38,0.0,0.08,0.0,0.48,0.0,0.05,"[1143, 484, 29, 38]",0.03,0.0,0.38,0.41,0.06,0.12,0.01,,,,,,,,
74,"[1162, 489, 30, 41]",0.01,0.0,0.21,0.0,0.02,0.74,0.01,,,,,,,,,,,,,,,,
75,"[1151, 486, 31, 41]",0.03,0.0,0.34,0.27,0.06,0.29,0.02,,,,,,,,,,,,,,,,
76,"[608, 150, 139, 172]",0.26,0.0,0.05,0.01,0.12,0.0,0.57,"[1150, 483, 30, 37]",0.05,0.0,0.11,0.26,0.28,0.03,0.26,,,,,,,,
77,"[1149, 485, 29, 38]",0.01,0.0,0.01,0.96,0.01,0.01,0.0,,,,,,,,,,,,,,,,
78,"[581, 96, 139, 169]",0.02,0.0,0.01,0.88,0.07,0.0,0.02,"[1159, 487, 29, 37]",0.04,0.0,0.28,0.01,0.05,0.57,0.05,,,,,,,,
79,"[593, 125, 141, 177]",0.02,0.0,0.0,0.03,0.13,0.0,0.81,"[1144, 486, 29, 38]",0.01,0.0,0.01,0.94,0.0,0.04,0.0,,,,,,,,
80,"[577, 122, 139, 172]",0.21,0.0,0.09,0.08,0.47,0.01,0.14,"[1144, 485, 29, 36]",0.07,0.0,0.3,0.08,0.39,0.07,0.1,,,,,,,,
81,"[587, 124, 137, 174]",0.05,0.0,0.01,0.08,0.1,0.0,0.75,"[1150, 493, 28, 37]",0.01,0.0,0.03,0.9,0.02,0.02,0.02,,,,,,,,
82,"[579, 120, 139, 174]",0.01,0.0,0.0,0.95,0.02,0.01,0.0,"[1147, 485, 29, 38]",0.09,0.0,0.09,0.54,0.14,0.05,0.08,,,,,,,,
83,"[1147, 486, 27, 36]",0.15,0.0,0.18,0.3,0.24,0.08,0.05,,,,,,,,,,,,,,,,
84,"[650, 113, 136, 163]",0.4,0.01,0.15,0.01,0.38,0.01,0.04,"[1147, 489, 27, 36]",0.12,0.0,0.2,0.24,0.08,0.31,0.05,,,,,,,,
85,"[571, 112, 140, 177]",0.06,0.0,0.05,0.0,0.15,0.0,0.73,"[1152, 483, 28, 35]",0.06,0.0,0.07,0.76,0.03,0.02,0.07,,,,,,,,
86,"[587, 119, 136, 167]",0.11,0.0,0.08,0.04,0.23,0.0,0.54,"[1150, 488, 29, 38]",0.27,0.0,0.19,0.07,0.28,0.08,0.12,,,,,,,,
87,"[604, 111, 142, 177]",0.05,0.0,0.03,0.02,0.25,0.0,0.65,"[1157, 491, 31, 40]",0.06,0.0,0.18,0.0,0.18,0.54,0.04,,,,,,,,
88,"[582, 137, 139, 175]",0.17,0.01,0.16,0.05,0.47,0.04,0.09,"[1151, 490, 29, 39]",0.07,0.0,0.14,0.01,0.48,0.03,0.27,,,,,,,,
89,"[593, 94, 130, 158]",0.27,0.0,0.13,0.06,0.26,0.04,0.24,"[1153, 488, 27, 36]",0.24,0.0,0.23,0.08,0.26,0.06,0.14,,,,,,,,
90,"[592, 123, 140, 175]",0.06,0.0,0.02,0.0,0.34,0.0,0.57,"[1150, 488, 29, 38]",0.15,0.0,0.26,0.1,0.26,0.0,0.23,,,,,,,,
91,"[596, 119, 138, 176]",0.06,0.0,0.04,0.01,0.69,0.0,0.2,"[1155, 494, 30, 39]",0.12,0.0,0.21,0.02,0.25,0.26,0.14,,,,,,,,
92,"[631, 115, 138, 175]",0.18,0.0,0.07,0.02,0.37,0.0,0.35,"[1147, 488, 29, 39]",0.21,0.0,0.09,0.36,0.16,0.04,0.14,,,,,,,,
93,"[577, 127, 142, 178]",0.13,0.0,0.09,0.46,0.2,0.03,0.09,"[1147, 485, 28, 37]",0.04,0.0,0.3,0.19,0.07,0.35,0.05,,,,,,,,
94,"[592, 125, 139, 174]",0.01,0.0,0.0,0.05,0.03,0.0,0.9,"[1144, 492, 30, 39]",0.02,0.0,0.06,0.5,0.01,0.41,0.01,,,,,,,,
95,"[599, 117, 135, 166]",0.06,0.0,0.05,0.39,0.36,0.01,0.13,"[1154, 488, 29, 38]",0.25,0.0,0.1,0.15,0.26,0.04,0.2,,,,,,,,
96,"[592, 116, 142, 179]",0.12,0.0,0.08,0.05,0.59,0.01,0.15,"[1153, 492, 29, 38]",0.02,0.0,0.06,0.7,0.01,0.19,0.02,,,,,,,,
97,"[1164, 485, 29, 39]",0.12,0.0,0.18,0.26,0.13,0.23,0.08,,,,,,,,,,,,,,,,
98,"[1155, 488, 28, 36]",0.19,0.0,0.03,0.06,0.32,0.01,0.4,,,,,,,,,,,,,,,,
99,"[584, 79, 135, 162]",0.0,0.0,0.0,0.98,0.01,0.0,0.01,"[1151, 491, 29, 39]",0.04,0.0,0.35,0.14,0.28,0.07,0.12,,,,,,,,
100,"[1145, 486, 30, 38]",0.08,0.0,0.14,0.55,0.12,0.05,0.06,,,,,,,,,,,,,,,,
101,"[1147, 484, 29, 38]",0.04,0.0,0.17,0.64,0.06,0.07,0.01,,,,,,,,,,,,,,,,
102,"[582, 130, 139, 173]",0.14,0.0,0.05,0.0,0.3,0.01,0.49,"[1158, 487, 27, 36]",0.06,0.0,0.26,0.03,0.38,0.19,0.09,,,,,,,,
103,"[582, 149, 141, 175]",0.18,0.0,0.13,0.01,0.4,0.01,0.27,"[1146, 486, 27, 34]",0.15,0.0,0.19,0.37,0.09,0.06,0.13,,,,,,,,
104,"[591, 140, 137, 170]",0.26,0.0,0.08,0.03,0.29,0.02,0.32,"[1143, 488, 27, 37]",0.05,0.0,0.06,0.07,0.54,0.01,0.27,,,,,,,,
105,"[607, 125, 145, 179]",0.14,0.0,0.03,0.02,0.19,0.0,0.61,"[1142, 488, 31, 39]",0.11,0.0,0.32,0.03,0.08,0.35,0.11,,,,,,,,
106,"[1149, 486, 28, 38]",0.1,0.0,0.26,0.03,0.43,0.08,0.1,,,,,,,,,,,,,,,,
107,"[606, 122, 141, 173]",0.1,0.0,0.14,0.08,0.2,0.0,0.47,"[1149, 487, 30, 39]",0.11,0.0,0.17,0.15,0.18,0.16,0.24,,,,,,,,
108,"[1144, 490, 30, 36]",0.1,0.0,0.26,0.04,0.25,0.01,0.35,,,,,,,,,,,,,,,,
109,"[596, 99, 132, 161]",0.06,0.0,0.05,0.01,0.28,0.0,0.6,"[1154, 491, 29, 38]",0.09,0.0,0.31,0.06,0.18,0.09,0.26,,,,,,,,
110,"[1141, 487, 29, 37]",0.04,0.0,0.44,0.02,0.16,0.29,0.06,,,,,,,,,,,,,,,,
111,"[587, 119, 134, 168]",0.01,0.0,0.0,0.96,0.01,0.0,0.02,"[1151, 488, 29, 37]",0.06,0.0,0.1,0.09,0.18,0.04,0.53,,,,,,,,
112,"[566, 128, 143, 178]",0.28,0.0,0.31,0.01,0.24,0.03,0.13,"[1151, 484, 28, 37]",0.06,0.0,0.26,0.14,0.11,0.33,0.1,,,,,,,,
113,"[607, 119, 143, 178]",0.13,0.0,0.06,0.05,0.1,0.0,0.66,"[1151, 483, 30, 39]",0.44,0.0,0.15,0.02,0.15,0.22,0.03,,,,,,,,
114,"[601, 122, 136, 172]",0.07,0.0,0.03,0.03,0.42,0.0,0.45,"[1149, 484, 29, 39]",0.01,0.0,0.01,0.73,0.0,0.24,0.01,,,,,,,,
115,"[1147, 493, 26, 34]",0.21,0.0,0.11,0.19,0.2,0.0,0.28,,,,,,,,,,,,,,,,
116,"[600, 117, 138, 172]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,"[1151, 485, 29, 38]",0.08,0.0,0.37,0.16,0.11,0.19,0.1,,,,,,,,
117,"[590, 133, 137, 170]",0.11,0.01,0.03,0.04,0.48,0.0,0.33,"[1153, 491, 28, 38]",0.12,0.0,0.18,0.11,0.19,0.22,0.19,,,,,,,,
118,"[598, 126, 141, 179]",0.09,0.0,0.02,0.01,0.07,0.0,0.81,"[1152, 491, 29, 38]",0.07,0.01,0.28,0.05,0.21,0.29,0.09,,,,,,,,
119,"[560, 134, 146, 173]",0.33,0.0,0.12,0.2,0.11,0.0,0.23,"[1155, 486, 28, 35]",0.12,0.0,0.24,0.27,0.1,0.01,0.27,,,,,,,,
120,"[1152, 484, 31, 41]",0.17,0.0,0.19,0.22,0.2,0.03,0.19,,,,,,,,,,,,,,,,
121,"[589, 140, 135, 172]",0.09,0.0,0.1,0.02,0.38,0.01,0.39,"[1145, 487, 29, 37]",0.06,0.0,0.24,0.08,0.39,0.08,0.15,,,,,,,,
122,"[1150, 490, 27, 38]",0.18,0.0,0.07,0.02,0.37,0.01,0.34,,,,,,,,,,,,,,,,
123,"[1148, 487, 29, 38]",0.04,0.0,0.33,0.02,0.41,0.02,0.18,,,,,,,,,,,,,,,,
124,"[631, 116, 134, 164]",0.31,0.0,0.02,0.1,0.14,0.0,0.43,"[1151, 493, 29, 38]",0.07,0.0,0.14,0.01,0.57,0.02,0.19,,,,,,,,
125,"[590, 130, 139, 171]",0.06,0.0,0.01,0.02,0.07,0.0,0.84,"[1145, 484, 28, 35]",0.03,0.0,0.08,0.74,0.08,0.03,0.04,,,,,,,,
126,"[1159, 489, 29, 35]",0.19,0.0,0.06,0.38,0.19,0.03,0.16,,,,,,,,,,,,,,,,
127,"[584, 142, 136, 168]",0.14,0.0,0.1,0.0,0.55,0.0,0.2,"[1155, 484, 29, 37]",0.02,0.0,0.5,0.04,0.25,0.11,0.08,,,,,,,,
128,"[597, 132, 135, 167]",0.11,0.0,0.03,0.02,0.5,0.0,0.34,"[1145, 487, 29, 39]",0.12,0.0,0.15,0.02,0.19,0.2,0.32,,,,,,,,
129,"[593, 134, 137, 167]",0.06,0.0,0.03,0.0,0.27,0.0,0.64,"[1143, 490, 30, 39]",0.05,0.0,0.02,0.62,0.0,0.29,0.01,,,,,,,,
130,"[604, 127, 139, 174]",0.05,0.0,0.02,0.01,0.12,0.0,0.81,,,,,,,,,,,,,,,,
131,"[592, 115, 139, 177]",0.12,0.0,0.06,0.48,0.31,0.01,0.01,"[1150, 485, 28, 36]",0.04,0.0,0.16,0.03,0.48,0.01,0.27,,,,,,,,
132,"[613, 127, 141, 176]",0.23,0.0,0.13,0.03,0.24,0.01,0.36,"[1144, 484, 28, 36]",0.02,0.0,0.56,0.09,0.23,0.02,0.09,,,,,,,,
133,"[568, 133, 142, 176]",0.41,0.0,0.06,0.05,0.35,0.01,0.12,"[1149, 488, 27, 33]",0.09,0.0,0.31,0.11,0.26,0.08,0.15,,,,,,,,
134,"[1150, 490, 29, 38]",0.1,0.0,0.15,0.34,0.01,0.34,0.05,,,,,,,,,,,,,,,,
135,"[597, 87, 133, 171]",0.2,0.0,0.06,0.05,0.37,0.03,0.29,"[1150, 486, 28, 38]",0.05,0.0,0.45,0.08,0.12,0.25,0.04,,,,,,,,
136,"[1151, 489, 31, 41]",0.02,0.0,0.31,0.12,0.07,0.45,0.03,,,,,,,,,,,,,,,,
137,"[591, 128, 138, 176]",0.03,0.0,0.03,0.22,0.12,0.0,0.6,"[1141, 485, 30, 39]",0.11,0.0,0.31,0.12,0.1,0.22,0.14,,,,,,,,
138,"[592, 135, 136, 170]",0.12,0.0,0.05,0.02,0.36,0.0,0.45,"[1167, 491, 29, 40]",0.1,0.0,0.15,0.01,0.37,0.09,0.27,,,,,,,,
139,"[1152, 489, 29, 39]",0.09,0.0,0.27,0.01,0.15,0.27,0.2,,,,,,,,,,,,,,,,
140,"[593, 122, 140, 180]",0.05,0.0,0.03,0.01,0.34,0.0,0.57,"[1154, 492, 29, 36]",0.1,0.0,0.28,0.01,0.28,0.02,0.32,,,,,,,,
141,"[597, 125, 139, 175]",0.06,0.0,0.01,0.0,0.15,0.0,0.78,"[1152, 486, 29, 40]",0.03,0.0,0.16,0.03,0.09,0.65,0.04,,,,,,,,
142,"[1149, 483, 28, 34]",0.04,0.0,0.29,0.24,0.29,0.05,0.09,,,,,,,,,,,,,,,,
143,"[1158, 482, 29, 38]",0.01,0.0,0.01,0.87,0.01,0.1,0.0,,,,,,,,,,,,,,,,
144,"[597, 120, 140, 176]",0.08,0.0,0.08,0.13,0.62,0.01,0.07,"[1149, 487, 28, 36]",0.1,0.0,0.38,0.08,0.23,0.08,0.13,,,,,,,,
145,"[591, 116, 136, 165]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[1158, 484, 28, 33]",0.08,0.0,0.11,0.45,0.07,0.04,0.24,,,,,,,,
146,"[1142, 488, 28, 35]",0.03,0.0,0.39,0.02,0.04,0.43,0.09,,,,,,,,,,,,,,,,
147,"[592, 132, 138, 175]",0.21,0.06,0.06,0.22,0.37,0.01,0.07,"[1149, 483, 28, 33]",0.01,0.0,0.14,0.45,0.25,0.01,0.12,,,,,,,,
148,"[589, 124, 142, 184]",0.08,0.0,0.1,0.01,0.67,0.0,0.14,"[1152, 484, 28, 33]",0.08,0.0,0.24,0.22,0.3,0.01,0.15,,,,,,,,
149,"[585, 132, 141, 178]",0.05,0.0,0.01,0.75,0.16,0.01,0.01,"[1149, 484, 30, 39]",0.06,0.0,0.32,0.03,0.33,0.12,0.14,,,,,,,,
150,"[588, 135, 136, 172]",0.27,0.0,0.08,0.01,0.23,0.02,0.4,"[1167, 481, 27, 35]",0.07,0.0,0.44,0.06,0.19,0.09,0.14,,,,,,,,
151,"[597, 93, 135, 161]",0.24,0.0,0.07,0.02,0.43,0.02,0.22,"[1151, 484, 27, 35]",0.18,0.0,0.08,0.02,0.56,0.01,0.16,,,,,,,,
152,"[1151, 493, 28, 37]",0.05,0.0,0.11,0.07,0.36,0.01,0.4,,,,,,,,,,,,,,,,
153,"[585, 115, 140, 176]",0.05,0.0,0.01,0.86,0.06,0.0,0.02,"[1149, 482, 28, 32]",0.06,0.0,0.23,0.22,0.28,0.03,0.19,,,,,,,,
154,"[592, 133, 139, 172]",0.05,0.0,0.02,0.01,0.24,0.0,0.68,"[1154, 490, 27, 35]",0.09,0.0,0.05,0.5,0.08,0.02,0.26,,,,,,,,
155,"[1153, 486, 28, 36]",0.06,0.0,0.35,0.16,0.14,0.02,0.27,,,,,,,,,,,,,,,,
156,"[1151, 484, 29, 39]",0.09,0.0,0.11,0.27,0.4,0.04,0.09,,,,,,,,,,,,,,,,
157,"[684, 108, 137, 162]",0.01,0.0,0.0,0.96,0.01,0.0,0.01,"[1145, 485, 29, 39]",0.05,0.0,0.24,0.07,0.06,0.55,0.04,,,,,,,,
158,"[1156, 485, 30, 38]",0.04,0.0,0.26,0.04,0.3,0.21,0.14,,,,,,,,,,,,,,,,
159,"[593, 113, 138, 171]",0.06,0.0,0.01,0.21,0.15,0.0,0.57,"[1152, 487, 29, 39]",0.14,0.0,0.25,0.03,0.35,0.15,0.08,,,,,,,,
