,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
76,"[540, 101, 126, 153]",0.04,0.0,0.03,0.0,0.13,0.0,0.8,"[1147, 489, 33, 43]",0.15,0.0,0.39,0.05,0.09,0.24,0.07,,,,,,,,
77,"[561, 86, 134, 164]",0.08,0.0,0.12,0.12,0.45,0.0,0.23,"[1151, 495, 31, 41]",0.05,0.0,0.02,0.55,0.02,0.01,0.35,,,,,,,,
78,"[557, 106, 128, 156]",0.02,0.0,0.01,0.01,0.03,0.0,0.94,"[1151, 497, 33, 42]",0.11,0.0,0.13,0.34,0.09,0.05,0.28,,,,,,,,
79,"[496, 93, 135, 159]",0.28,0.0,0.02,0.06,0.17,0.01,0.47,"[1149, 489, 32, 41]",0.01,0.0,0.65,0.03,0.03,0.26,0.02,,,,,,,,
80,"[569, 90, 132, 161]",0.02,0.0,0.01,0.01,0.06,0.0,0.91,"[1151, 493, 31, 42]",0.01,0.0,0.03,0.62,0.01,0.1,0.22,,,,,,,,
81,"[581, 110, 124, 152]",0.06,0.0,0.02,0.0,0.11,0.0,0.8,"[1144, 495, 32, 37]",0.62,0.0,0.07,0.06,0.16,0.0,0.09,,,,,,,,
82,"[567, 106, 127, 153]",0.07,0.0,0.05,0.02,0.17,0.0,0.69,"[1153, 495, 32, 42]",0.01,0.0,0.69,0.04,0.05,0.16,0.05,,,,,,,,
83,"[580, 105, 124, 152]",0.09,0.0,0.05,0.02,0.49,0.01,0.36,"[1159, 491, 32, 39]",0.13,0.0,0.1,0.52,0.13,0.01,0.12,,,,,,,,
84,"[595, 110, 125, 154]",0.29,0.0,0.08,0.03,0.1,0.01,0.49,"[1134, 495, 34, 45]",0.23,0.0,0.15,0.01,0.05,0.52,0.05,,,,,,,,
85,"[620, 94, 129, 153]",0.03,0.0,0.02,0.2,0.16,0.0,0.59,"[1149, 489, 33, 44]",0.02,0.0,0.6,0.0,0.01,0.37,0.0,,,,,,,,
86,"[571, 101, 130, 158]",0.1,0.0,0.02,0.09,0.11,0.0,0.67,"[1159, 499, 31, 40]",0.08,0.0,0.05,0.61,0.05,0.03,0.18,"[437, 586, 18, 23]",0.05,0.0,0.11,0.25,0.5,0.01,0.08
87,"[597, 112, 128, 158]",0.08,0.0,0.03,0.0,0.45,0.0,0.43,"[1149, 491, 31, 41]",0.22,0.0,0.16,0.06,0.07,0.14,0.34,,,,,,,,
88,"[559, 89, 132, 156]",0.01,0.0,0.0,0.76,0.05,0.0,0.18,"[1152, 490, 32, 39]",0.44,0.0,0.09,0.06,0.15,0.02,0.24,,,,,,,,
89,"[621, 111, 129, 162]",0.05,0.0,0.01,0.0,0.13,0.0,0.8,"[1149, 493, 33, 43]",0.01,0.0,0.03,0.92,0.01,0.02,0.01,,,,,,,,
90,"[606, 109, 124, 153]",0.05,0.0,0.02,0.0,0.53,0.0,0.4,"[1155, 494, 33, 42]",0.04,0.0,0.13,0.58,0.03,0.11,0.1,,,,,,,,
91,"[588, 113, 131, 166]",0.11,0.0,0.07,0.02,0.23,0.02,0.55,"[1154, 490, 33, 40]",0.24,0.0,0.25,0.16,0.11,0.09,0.15,,,,,,,,
92,"[600, 97, 130, 156]",0.09,0.0,0.04,0.01,0.57,0.0,0.29,"[1162, 491, 31, 41]",0.3,0.0,0.3,0.07,0.06,0.14,0.12,"[437, 589, 18, 22]",0.06,0.0,0.06,0.17,0.63,0.0,0.08
93,"[622, 117, 122, 150]",0.16,0.0,0.05,0.07,0.58,0.0,0.15,"[1139, 491, 31, 38]",0.19,0.0,0.13,0.39,0.14,0.09,0.06,,,,,,,,
94,"[562, 101, 131, 157]",0.02,0.0,0.01,0.0,0.09,0.0,0.88,"[1146, 500, 29, 37]",0.24,0.01,0.24,0.0,0.03,0.25,0.23,,,,,,,,
95,"[568, 102, 128, 157]",0.03,0.0,0.05,0.01,0.12,0.0,0.79,"[1156, 495, 31, 38]",0.22,0.0,0.2,0.08,0.08,0.16,0.26,,,,,,,,
96,"[603, 108, 128, 154]",0.03,0.0,0.03,0.0,0.21,0.0,0.74,"[1146, 491, 31, 39]",0.05,0.0,0.02,0.89,0.01,0.01,0.02,,,,,,,,
97,"[571, 118, 129, 163]",0.13,0.0,0.05,0.0,0.55,0.0,0.27,"[1147, 490, 31, 38]",0.09,0.0,0.03,0.41,0.1,0.02,0.35,,,,,,,,
98,"[633, 97, 127, 156]",0.04,0.0,0.02,0.0,0.51,0.0,0.43,"[1147, 490, 30, 40]",0.12,0.0,0.14,0.33,0.26,0.03,0.12,,,,,,,,
99,"[572, 104, 131, 157]",0.03,0.0,0.02,0.0,0.31,0.0,0.64,"[358, 481, 123, 156]",0.01,0.0,0.03,0.03,0.03,0.0,0.9,"[1149, 488, 33, 44]",0.02,0.0,0.11,0.59,0.01,0.27,0.0
100,"[611, 102, 130, 161]",0.03,0.0,0.01,0.01,0.1,0.0,0.84,"[1152, 496, 33, 42]",0.11,0.0,0.26,0.08,0.11,0.1,0.34,,,,,,,,
101,"[572, 93, 133, 158]",0.03,0.0,0.01,0.01,0.09,0.0,0.87,"[1148, 492, 28, 40]",0.13,0.0,0.06,0.03,0.12,0.06,0.59,,,,,,,,
102,"[592, 110, 127, 160]",0.03,0.0,0.01,0.0,0.05,0.0,0.91,"[416, 576, 35, 39]",0.35,0.0,0.16,0.06,0.11,0.06,0.25,"[1153, 495, 32, 38]",0.22,0.0,0.31,0.07,0.18,0.02,0.19
103,"[581, 103, 127, 151]",0.07,0.0,0.04,0.01,0.56,0.0,0.32,"[1145, 491, 32, 40]",0.11,0.0,0.2,0.03,0.17,0.14,0.35,,,,,,,,
104,"[595, 97, 126, 149]",0.18,0.0,0.06,0.12,0.35,0.01,0.28,"[1157, 488, 34, 43]",0.03,0.0,0.17,0.49,0.03,0.27,0.0,,,,,,,,
105,"[602, 106, 132, 167]",0.39,0.0,0.16,0.0,0.39,0.0,0.05,"[1149, 492, 32, 40]",0.19,0.0,0.1,0.43,0.06,0.15,0.07,,,,,,,,
106,"[561, 103, 127, 155]",0.05,0.0,0.02,0.0,0.21,0.0,0.71,"[1147, 489, 29, 37]",0.13,0.0,0.06,0.57,0.07,0.02,0.16,,,,,,,,
107,"[504, 109, 126, 163]",0.14,0.0,0.09,0.01,0.06,0.01,0.7,"[1143, 491, 31, 40]",0.16,0.0,0.2,0.06,0.33,0.12,0.13,,,,,,,,
108,"[566, 96, 122, 146]",0.07,0.0,0.02,0.08,0.18,0.0,0.65,"[1149, 489, 31, 41]",0.04,0.0,0.19,0.06,0.0,0.71,0.0,,,,,,,,
109,"[547, 100, 132, 157]",0.04,0.0,0.04,0.02,0.09,0.0,0.81,"[1149, 492, 33, 43]",0.16,0.0,0.28,0.07,0.03,0.44,0.01,,,,,,,,
110,"[614, 100, 130, 160]",0.1,0.0,0.09,0.03,0.33,0.02,0.44,"[1138, 492, 33, 44]",0.04,0.0,0.31,0.0,0.01,0.64,0.0,,,,,,,,
111,"[581, 110, 131, 166]",0.53,0.0,0.03,0.0,0.28,0.0,0.15,"[1139, 491, 34, 43]",0.19,0.0,0.19,0.23,0.02,0.35,0.01,,,,,,,,
112,"[587, 105, 131, 169]",0.11,0.0,0.18,0.04,0.66,0.0,0.01,"[1149, 488, 32, 39]",0.03,0.0,0.22,0.14,0.16,0.14,0.3,,,,,,,,
113,"[616, 109, 131, 162]",0.29,0.0,0.28,0.01,0.36,0.03,0.04,"[1158, 496, 32, 39]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,
114,"[561, 113, 129, 168]",0.3,0.0,0.18,0.01,0.32,0.02,0.16,"[1151, 488, 31, 38]",0.01,0.0,0.11,0.07,0.19,0.03,0.59,,,,,,,,
115,"[554, 104, 133, 160]",0.1,0.0,0.08,0.0,0.47,0.0,0.34,"[1145, 494, 34, 42]",0.03,0.0,0.01,0.89,0.01,0.04,0.03,,,,,,,,
116,"[582, 106, 129, 163]",0.1,0.0,0.03,0.06,0.28,0.01,0.52,"[1144, 491, 34, 43]",0.02,0.0,0.13,0.01,0.01,0.81,0.01,,,,,,,,
117,"[599, 116, 132, 168]",0.59,0.0,0.14,0.0,0.25,0.0,0.02,"[1151, 495, 30, 39]",0.49,0.0,0.03,0.05,0.13,0.01,0.3,,,,,,,,
118,"[610, 100, 129, 160]",0.03,0.0,0.02,0.0,0.42,0.0,0.53,"[1144, 492, 30, 38]",0.29,0.0,0.01,0.05,0.15,0.0,0.49,,,,,,,,
119,"[603, 108, 127, 153]",0.12,0.0,0.02,0.0,0.65,0.0,0.2,"[1150, 490, 32, 41]",0.33,0.0,0.1,0.09,0.27,0.06,0.15,,,,,,,,
120,"[1150, 491, 34, 41]",0.08,0.0,0.19,0.13,0.21,0.25,0.14,,,,,,,,,,,,,,,,
121,"[595, 94, 131, 152]",0.03,0.0,0.01,0.62,0.07,0.02,0.24,"[1147, 494, 30, 39]",0.38,0.0,0.04,0.02,0.16,0.01,0.39,,,,,,,,
122,"[549, 105, 131, 160]",0.02,0.0,0.0,0.0,0.05,0.0,0.93,"[1154, 487, 31, 39]",0.06,0.0,0.25,0.56,0.05,0.02,0.05,,,,,,,,
123,"[581, 98, 131, 161]",0.12,0.0,0.11,0.11,0.62,0.01,0.02,"[1151, 491, 31, 41]",0.19,0.0,0.07,0.08,0.37,0.11,0.17,,,,,,,,
124,"[563, 102, 130, 158]",0.05,0.0,0.03,0.0,0.22,0.0,0.7,"[1150, 490, 33, 40]",0.09,0.0,0.12,0.73,0.01,0.02,0.03,,,,,,,,
125,"[568, 99, 133, 160]",0.03,0.0,0.02,0.01,0.11,0.0,0.83,"[1159, 490, 30, 37]",0.04,0.0,0.01,0.94,0.0,0.0,0.01,,,,,,,,
126,"[1163, 490, 33, 41]",0.01,0.0,0.23,0.52,0.02,0.21,0.0,,,,,,,,,,,,,,,,
127,"[566, 100, 132, 157]",0.03,0.0,0.01,0.03,0.22,0.0,0.71,"[1156, 488, 33, 40]",0.01,0.0,0.7,0.09,0.05,0.14,0.01,,,,,,,,
128,"[576, 97, 131, 155]",0.01,0.0,0.0,0.53,0.02,0.0,0.43,"[1170, 493, 35, 43]",0.06,0.0,0.39,0.23,0.3,0.01,0.02,,,,,,,,
129,"[572, 107, 130, 159]",0.02,0.0,0.07,0.01,0.27,0.0,0.64,"[1147, 488, 31, 41]",0.0,0.0,0.0,0.94,0.0,0.02,0.03,,,,,,,,
130,"[614, 105, 128, 159]",0.09,0.0,0.06,0.08,0.4,0.0,0.37,"[1147, 490, 31, 40]",0.28,0.0,0.29,0.16,0.03,0.19,0.05,,,,,,,,
131,"[584, 112, 133, 168]",0.14,0.0,0.04,0.05,0.17,0.0,0.59,"[1142, 495, 31, 40]",0.3,0.0,0.09,0.15,0.09,0.01,0.37,,,,,,,,
132,"[581, 101, 133, 160]",0.22,0.0,0.23,0.0,0.26,0.23,0.05,"[1147, 492, 33, 43]",0.12,0.0,0.61,0.02,0.07,0.16,0.01,,,,,,,,
133,"[584, 100, 129, 161]",0.12,0.0,0.04,0.01,0.76,0.01,0.05,"[1151, 492, 30, 39]",0.01,0.0,0.01,0.95,0.0,0.01,0.02,,,,,,,,
134,"[579, 102, 130, 156]",0.02,0.0,0.02,0.0,0.06,0.0,0.9,"[1153, 493, 33, 44]",0.02,0.0,0.71,0.01,0.0,0.26,0.0,,,,,,,,
135,"[593, 105, 126, 155]",0.04,0.0,0.04,0.01,0.17,0.01,0.74,"[1151, 491, 32, 42]",0.05,0.0,0.17,0.01,0.07,0.66,0.04,,,,,,,,
136,"[585, 108, 126, 155]",0.02,0.0,0.02,0.01,0.09,0.0,0.86,"[357, 486, 104, 146]",0.05,0.0,0.14,0.14,0.04,0.02,0.62,"[1158, 488, 34, 44]",0.05,0.0,0.29,0.17,0.05,0.43,0.01
137,"[575, 105, 134, 166]",0.04,0.0,0.02,0.0,0.27,0.0,0.67,"[1164, 497, 33, 42]",0.03,0.0,0.04,0.01,0.01,0.9,0.01,,,,,,,,
138,"[589, 111, 130, 163]",0.15,0.0,0.23,0.0,0.43,0.01,0.17,"[1163, 492, 33, 44]",0.2,0.0,0.12,0.08,0.03,0.51,0.05,,,,,,,,
139,"[616, 110, 129, 161]",0.04,0.0,0.01,0.0,0.3,0.0,0.64,"[1140, 490, 32, 37]",0.11,0.0,0.03,0.69,0.05,0.0,0.11,,,,,,,,
140,"[576, 108, 130, 162]",0.02,0.0,0.02,0.02,0.07,0.0,0.88,"[1154, 495, 30, 37]",0.08,0.0,0.02,0.61,0.1,0.01,0.18,,,,,,,,
141,"[613, 101, 128, 159]",0.03,0.0,0.01,0.01,0.13,0.0,0.82,"[1155, 496, 31, 39]",0.26,0.0,0.05,0.19,0.15,0.02,0.33,,,,,,,,
142,"[608, 104, 131, 159]",0.02,0.0,0.01,0.03,0.07,0.0,0.88,"[1145, 495, 33, 44]",0.06,0.0,0.42,0.27,0.0,0.24,0.0,,,,,,,,
143,"[573, 106, 132, 160]",0.03,0.0,0.02,0.0,0.07,0.0,0.89,"[1151, 490, 31, 39]",0.02,0.0,0.02,0.93,0.01,0.01,0.01,"[437, 586, 19, 26]",0.21,0.0,0.22,0.1,0.36,0.01,0.1
144,"[1147, 492, 33, 41]",0.05,0.0,0.24,0.07,0.04,0.5,0.11,,,,,,,,,,,,,,,,
