,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[658, 84, 109, 137]",0.19,0.0,0.02,0.01,0.08,0.0,0.7
1,"[683, 82, 105, 133]",0.11,0.0,0.06,0.01,0.11,0.0,0.7
2,"[683, 83, 104, 132]",0.25,0.0,0.04,0.01,0.17,0.0,0.52
3,"[666, 72, 115, 153]",0.08,0.0,0.01,0.22,0.03,0.1,0.55
4,"[678, 79, 112, 151]",0.15,0.0,0.01,0.69,0.06,0.05,0.03
5,"[667, 83, 108, 135]",0.11,0.0,0.07,0.02,0.23,0.0,0.57
6,"[667, 75, 114, 145]",0.32,0.01,0.12,0.01,0.16,0.01,0.37
7,"[679, 81, 107, 137]",0.5,0.0,0.11,0.03,0.08,0.02,0.26
8,"[680, 77, 114, 147]",0.1,0.0,0.01,0.01,0.15,0.0,0.74
9,"[674, 81, 112, 141]",0.07,0.0,0.0,0.0,0.03,0.0,0.9
10,"[669, 77, 112, 144]",0.08,0.0,0.0,0.68,0.08,0.03,0.13
11,"[671, 77, 111, 148]",0.06,0.0,0.09,0.0,0.02,0.81,0.02
12,"[671, 87, 110, 138]",0.06,0.0,0.0,0.03,0.03,0.0,0.88
13,"[668, 79, 112, 141]",0.21,0.0,0.02,0.01,0.08,0.0,0.66
14,"[673, 78, 114, 149]",0.24,0.0,0.02,0.06,0.04,0.03,0.62
15,"[661, 80, 111, 143]",0.17,0.0,0.01,0.03,0.11,0.0,0.68
16,"[665, 79, 113, 145]",0.06,0.0,0.01,0.01,0.07,0.0,0.85
17,"[672, 77, 113, 144]",0.06,0.0,0.0,0.03,0.01,0.0,0.9
18,"[668, 83, 111, 139]",0.15,0.0,0.07,0.0,0.14,0.0,0.63
19,"[675, 95, 101, 125]",0.07,0.0,0.03,0.01,0.07,0.0,0.82
20,"[667, 73, 114, 147]",0.29,0.0,0.04,0.0,0.09,0.01,0.57
21,"[673, 83, 114, 149]",0.43,0.01,0.04,0.03,0.07,0.02,0.4
22,"[673, 81, 112, 145]",0.08,0.0,0.0,0.66,0.04,0.04,0.18
23,"[664, 70, 112, 144]",0.66,0.0,0.02,0.01,0.06,0.0,0.25
24,"[672, 79, 112, 141]",0.35,0.0,0.02,0.1,0.1,0.03,0.4
25,"[670, 78, 113, 144]",0.2,0.0,0.15,0.0,0.2,0.02,0.44
26,"[678, 91, 109, 139]",0.28,0.0,0.02,0.0,0.03,0.0,0.66
27,"[669, 78, 113, 143]",0.62,0.0,0.03,0.01,0.07,0.0,0.27
28,"[668, 76, 114, 147]",0.57,0.0,0.04,0.0,0.1,0.0,0.27
29,"[662, 80, 111, 143]",0.15,0.0,0.02,0.0,0.1,0.0,0.72
30,"[670, 76, 115, 147]",0.31,0.0,0.01,0.01,0.1,0.0,0.57
31,"[667, 85, 111, 143]",0.22,0.01,0.02,0.01,0.07,0.0,0.69
32,"[662, 86, 110, 142]",0.08,0.0,0.01,0.0,0.09,0.0,0.81
33,"[672, 81, 113, 143]",0.12,0.0,0.01,0.0,0.11,0.0,0.75
34,"[669, 77, 113, 141]",0.25,0.0,0.08,0.0,0.1,0.0,0.56
35,"[665, 83, 112, 146]",0.15,0.01,0.01,0.02,0.05,0.01,0.76
36,"[664, 78, 114, 146]",0.11,0.0,0.01,0.05,0.03,0.02,0.79
37,"[672, 78, 112, 146]",0.16,0.0,0.02,0.02,0.07,0.01,0.72
38,"[668, 80, 111, 145]",0.08,0.0,0.01,0.1,0.03,0.01,0.78
39,"[664, 80, 115, 145]",0.12,0.0,0.01,0.0,0.03,0.0,0.84
40,"[671, 73, 113, 143]",0.0,0.0,0.0,0.96,0.0,0.0,0.03
41,"[668, 86, 112, 146]",0.14,0.0,0.01,0.01,0.04,0.0,0.8
42,"[679, 92, 107, 135]",0.2,0.0,0.03,0.0,0.08,0.0,0.68
43,"[666, 74, 116, 146]",0.06,0.0,0.02,0.02,0.04,0.0,0.86
44,"[668, 75, 116, 147]",0.4,0.0,0.05,0.0,0.09,0.01,0.44
45,"[673, 79, 111, 144]",0.27,0.0,0.06,0.02,0.16,0.03,0.46
46,"[665, 78, 115, 149]",0.01,0.0,0.0,0.89,0.0,0.1,0.0
47,"[668, 73, 112, 147]",0.1,0.0,0.01,0.51,0.08,0.04,0.26
48,"[668, 83, 109, 142]",0.11,0.0,0.01,0.02,0.04,0.0,0.82
49,"[670, 84, 113, 146]",0.16,0.0,0.01,0.01,0.07,0.0,0.75
50,"[681, 87, 112, 143]",0.1,0.0,0.01,0.05,0.05,0.0,0.79
51,"[665, 82, 114, 143]",0.03,0.0,0.0,0.0,0.03,0.0,0.93
52,"[672, 74, 117, 152]",0.22,0.0,0.08,0.14,0.17,0.23,0.15
53,"[665, 81, 113, 143]",0.05,0.0,0.0,0.01,0.03,0.0,0.91
54,"[673, 73, 114, 145]",0.0,0.0,0.0,0.98,0.0,0.0,0.02
55,"[670, 88, 110, 141]",0.09,0.0,0.02,0.0,0.06,0.0,0.82
56,"[671, 79, 114, 144]",0.08,0.0,0.01,0.01,0.03,0.0,0.87
57,"[668, 75, 113, 148]",0.26,0.02,0.15,0.0,0.17,0.06,0.35
58,"[663, 86, 111, 143]",0.12,0.0,0.02,0.0,0.05,0.0,0.81
59,"[666, 82, 113, 143]",0.19,0.0,0.01,0.2,0.04,0.01,0.55
60,"[669, 79, 111, 146]",0.13,0.0,0.01,0.1,0.05,0.01,0.7
61,"[672, 75, 114, 148]",0.15,0.0,0.03,0.0,0.06,0.0,0.76
62,"[662, 68, 117, 152]",0.38,0.0,0.04,0.07,0.24,0.21,0.05
63,"[679, 89, 110, 139]",0.22,0.0,0.02,0.01,0.09,0.0,0.66
64,"[671, 81, 111, 145]",0.44,0.05,0.01,0.01,0.08,0.01,0.41
65,"[669, 78, 114, 147]",0.23,0.0,0.05,0.0,0.19,0.0,0.53
66,"[666, 87, 111, 141]",0.2,0.01,0.04,0.0,0.07,0.0,0.68
67,"[675, 76, 113, 145]",0.41,0.0,0.06,0.01,0.09,0.02,0.43
68,"[673, 90, 107, 137]",0.3,0.01,0.03,0.01,0.08,0.0,0.57
69,"[667, 78, 114, 148]",0.29,0.01,0.03,0.04,0.18,0.03,0.41
70,"[670, 83, 110, 141]",0.52,0.02,0.05,0.01,0.3,0.01,0.09
71,"[665, 82, 112, 142]",0.14,0.0,0.05,0.0,0.11,0.0,0.69
72,"[670, 87, 109, 142]",0.13,0.0,0.02,0.0,0.06,0.0,0.79
73,"[669, 77, 113, 143]",0.12,0.0,0.21,0.0,0.14,0.01,0.51
74,"[669, 77, 114, 143]",0.14,0.0,0.06,0.0,0.09,0.0,0.7
75,"[673, 89, 113, 143]",0.07,0.0,0.01,0.0,0.07,0.0,0.84
76,"[661, 79, 111, 142]",0.05,0.0,0.01,0.01,0.03,0.0,0.9
77,"[676, 82, 111, 140]",0.2,0.01,0.1,0.01,0.17,0.0,0.51
78,"[674, 82, 112, 141]",0.63,0.0,0.05,0.01,0.08,0.01,0.23
79,"[672, 75, 111, 143]",0.27,0.0,0.03,0.0,0.12,0.0,0.58
80,"[667, 83, 112, 146]",0.39,0.01,0.07,0.01,0.14,0.07,0.32
81,"[670, 82, 115, 148]",0.22,0.0,0.01,0.02,0.05,0.01,0.68
82,"[669, 84, 110, 137]",0.35,0.01,0.23,0.0,0.16,0.02,0.23
83,"[657, 75, 119, 152]",0.19,0.0,0.01,0.57,0.05,0.06,0.13
84,"[665, 70, 113, 146]",0.21,0.0,0.04,0.01,0.08,0.02,0.64
85,"[674, 81, 113, 144]",0.16,0.0,0.02,0.01,0.05,0.0,0.76
86,"[672, 81, 112, 143]",0.12,0.0,0.02,0.0,0.1,0.0,0.76
87,"[675, 94, 112, 142]",0.3,0.0,0.09,0.0,0.15,0.0,0.45
88,"[668, 76, 112, 143]",0.22,0.0,0.06,0.01,0.06,0.01,0.64
89,"[665, 79, 114, 146]",0.22,0.01,0.02,0.0,0.07,0.0,0.68
90,"[672, 79, 113, 145]",0.17,0.0,0.3,0.0,0.19,0.03,0.3
91,"[667, 81, 112, 145]",0.22,0.01,0.05,0.0,0.1,0.01,0.61
92,"[668, 88, 110, 140]",0.2,0.0,0.04,0.01,0.12,0.0,0.62
93,"[667, 83, 109, 137]",0.34,0.0,0.06,0.0,0.14,0.0,0.46
