,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[574, 109, 195, 267]",0.01,0.0,0.17,0.11,0.08,0.4,0.23,,,,,,,,
1,"[575, 133, 194, 261]",0.03,0.0,0.11,0.02,0.07,0.01,0.76,,,,,,,,
2,"[572, 131, 188, 253]",0.03,0.0,0.06,0.01,0.1,0.02,0.77,,,,,,,,
3,"[577, 121, 190, 263]",0.05,0.0,0.06,0.0,0.04,0.06,0.79,,,,,,,,
4,"[569, 110, 196, 281]",0.05,0.0,0.06,0.02,0.03,0.06,0.78,,,,,,,,
5,"[570, 130, 191, 259]",0.03,0.0,0.08,0.03,0.07,0.05,0.74,,,,,,,,
6,"[573, 132, 191, 258]",0.07,0.0,0.23,0.01,0.1,0.06,0.54,,,,,,,,
7,"[568, 156, 194, 259]",0.03,0.0,0.11,0.02,0.1,0.02,0.72,,,,,,,,
8,"[573, 127, 190, 257]",0.06,0.0,0.26,0.01,0.11,0.07,0.49,,,,,,,,
9,"[575, 129, 196, 260]",0.11,0.0,0.53,0.0,0.14,0.07,0.15,,,,,,,,
10,"[565, 136, 196, 263]",0.03,0.0,0.01,0.0,0.07,0.0,0.89,,,,,,,,
11,"[569, 136, 205, 290]",0.01,0.0,0.08,0.02,0.07,0.01,0.82,,,,,,,,
12,"[565, 133, 198, 266]",0.02,0.0,0.09,0.01,0.07,0.03,0.78,,,,,,,,
13,"[567, 128, 194, 270]",0.06,0.0,0.07,0.05,0.05,0.18,0.58,,,,,,,,
14,"[573, 124, 193, 260]",0.03,0.0,0.06,0.0,0.05,0.03,0.83,,,,,,,,
15,"[574, 134, 188, 251]",0.07,0.0,0.05,0.02,0.07,0.01,0.78,,,,,,,,
16,"[573, 121, 191, 266]",0.01,0.0,0.03,0.02,0.04,0.01,0.89,,,,,,,,
17,"[579, 127, 189, 257]",0.1,0.0,0.07,0.01,0.19,0.03,0.59,,,,,,,,
18,"[567, 135, 198, 269]",0.04,0.0,0.1,0.04,0.1,0.01,0.71,,,,,,,,
19,"[569, 141, 192, 274]",0.02,0.0,0.01,0.0,0.04,0.0,0.93,,,,,,,,
20,"[578, 119, 199, 276]",0.04,0.0,0.19,0.05,0.04,0.16,0.51,,,,,,,,
21,"[581, 130, 190, 254]",0.08,0.0,0.2,0.0,0.12,0.03,0.57,,,,,,,,
22,"[576, 135, 195, 260]",0.07,0.0,0.17,0.01,0.06,0.02,0.66,,,,,,,,
23,"[570, 137, 191, 268]",0.01,0.0,0.08,0.07,0.17,0.01,0.66,,,,,,,,
24,"[577, 132, 194, 263]",0.05,0.0,0.09,0.01,0.11,0.02,0.72,,,,,,,,
25,"[578, 119, 192, 271]",0.02,0.0,0.2,0.03,0.09,0.15,0.51,,,,,,,,
26,"[579, 131, 192, 256]",0.06,0.0,0.09,0.0,0.05,0.01,0.79,,,,,,,,
27,"[573, 135, 195, 266]",0.03,0.0,0.17,0.04,0.12,0.08,0.55,,,,,,,,
28,"[576, 137, 196, 259]",0.11,0.0,0.31,0.01,0.15,0.01,0.41,,,,,,,,
29,"[573, 132, 194, 265]",0.04,0.0,0.14,0.02,0.11,0.03,0.67,,,,,,,,
30,"[569, 135, 189, 254]",0.03,0.0,0.03,0.01,0.05,0.02,0.85,,,,,,,,
31,"[577, 130, 188, 257]",0.08,0.0,0.06,0.01,0.05,0.01,0.79,,,,,,,,
32,"[562, 133, 197, 280]",0.03,0.0,0.13,0.01,0.07,0.02,0.73,,,,,,,,
33,"[562, 143, 201, 274]",0.02,0.0,0.04,0.02,0.05,0.01,0.86,,,,,,,,
34,"[570, 134, 193, 257]",0.11,0.0,0.07,0.01,0.04,0.01,0.76,,,,,,,,
35,"[571, 131, 190, 259]",0.07,0.0,0.13,0.01,0.12,0.07,0.59,,,,,,,,
36,"[568, 142, 191, 261]",0.07,0.0,0.08,0.02,0.05,0.03,0.74,,,,,,,,
37,"[566, 133, 200, 273]",0.06,0.0,0.11,0.02,0.12,0.01,0.67,,,,,,,,
38,"[575, 135, 196, 264]",0.06,0.0,0.26,0.01,0.21,0.01,0.43,,,,,,,,
39,"[568, 132, 196, 264]",0.02,0.0,0.07,0.01,0.07,0.0,0.82,,,,,,,,
40,"[575, 132, 196, 265]",0.03,0.0,0.06,0.0,0.09,0.01,0.81,,,,,,,,
41,"[571, 134, 195, 267]",0.02,0.0,0.12,0.01,0.05,0.01,0.78,,,,,,,,
42,"[563, 132, 195, 281]",0.03,0.0,0.15,0.02,0.08,0.03,0.7,,,,,,,,
43,"[570, 146, 191, 262]",0.02,0.0,0.04,0.03,0.08,0.0,0.83,,,,,,,,
44,"[578, 133, 193, 256]",0.07,0.0,0.06,0.01,0.04,0.02,0.79,,,,,,,,
45,"[571, 133, 191, 264]",0.02,0.0,0.06,0.01,0.04,0.02,0.85,,,,,,,,
