,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[529, 124, 147, 196]",0.56,0.0,0.04,0.04,0.11,0.05,0.2
1,"[504, 156, 155, 202]",0.07,0.03,0.02,0.34,0.3,0.01,0.24
2,"[547, 163, 156, 205]",0.12,0.02,0.01,0.33,0.07,0.0,0.45
3,"[575, 163, 151, 201]",0.3,0.01,0.04,0.07,0.37,0.0,0.2
4,"[527, 147, 152, 199]",0.46,0.0,0.03,0.01,0.08,0.01,0.4
5,"[535, 145, 152, 197]",0.11,0.0,0.01,0.55,0.05,0.0,0.27
6,"[550, 151, 154, 203]",0.22,0.0,0.02,0.18,0.33,0.01,0.24
7,"[606, 213, 86, 112]",0.22,0.0,0.03,0.06,0.12,0.0,0.56
8,"[607, 225, 84, 108]",0.14,0.01,0.01,0.16,0.11,0.0,0.57
9,"[602, 212, 83, 106]",0.2,0.0,0.04,0.07,0.06,0.01,0.61
10,"[590, 219, 80, 107]",0.39,0.0,0.28,0.0,0.1,0.01,0.21
11,"[595, 215, 83, 108]",0.26,0.0,0.01,0.03,0.06,0.0,0.63
12,"[615, 213, 81, 107]",0.38,0.01,0.05,0.01,0.14,0.0,0.41
13,"[574, 229, 89, 110]",0.1,0.03,0.01,0.45,0.1,0.0,0.3
14,"[590, 218, 84, 108]",0.02,0.0,0.0,0.84,0.0,0.0,0.14
15,"[576, 223, 85, 111]",0.08,0.03,0.01,0.5,0.08,0.0,0.29
16,"[584, 225, 84, 110]",0.31,0.1,0.02,0.13,0.11,0.0,0.34
17,"[599, 223, 84, 110]",0.02,0.0,0.0,0.85,0.03,0.0,0.1
18,"[620, 214, 84, 109]",0.1,0.0,0.01,0.12,0.06,0.0,0.7
19,"[620, 227, 83, 110]",0.01,0.0,0.0,0.95,0.0,0.0,0.03
20,"[616, 225, 84, 108]",0.59,0.01,0.04,0.02,0.13,0.01,0.2
21,"[613, 231, 85, 110]",0.46,0.02,0.06,0.01,0.16,0.01,0.3
22,"[608, 220, 85, 109]",0.31,0.0,0.02,0.05,0.15,0.0,0.47
23,"[604, 223, 85, 106]",0.27,0.0,0.02,0.02,0.12,0.0,0.57
24,"[609, 220, 86, 111]",0.09,0.0,0.01,0.23,0.03,0.01,0.63
25,"[593, 214, 89, 112]",0.19,0.0,0.01,0.25,0.02,0.01,0.52
26,"[417, 141, 161, 205]",0.19,0.0,0.03,0.26,0.06,0.01,0.46
27,"[539, 141, 150, 197]",0.28,0.01,0.11,0.13,0.17,0.01,0.3
