,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[594, 135, 150, 194]",0.26,0.0,0.23,0.0,0.45,0.0,0.05
1,"[571, 134, 155, 202]",0.53,0.0,0.25,0.01,0.1,0.0,0.11
2,"[551, 117, 161, 215]",0.16,0.0,0.47,0.01,0.23,0.0,0.13
3,"[551, 115, 165, 222]",0.27,0.0,0.4,0.01,0.22,0.0,0.1
4,"[543, 117, 165, 223]",0.52,0.0,0.26,0.0,0.2,0.0,0.02
5,"[534, 106, 177, 229]",0.42,0.01,0.19,0.0,0.31,0.0,0.07
6,"[542, 90, 183, 238]",0.28,0.0,0.08,0.0,0.61,0.0,0.03
7,"[538, 100, 192, 241]",0.36,0.0,0.26,0.0,0.33,0.0,0.04
8,"[534, 91, 195, 242]",0.39,0.0,0.16,0.0,0.33,0.0,0.12
9,"[534, 90, 198, 248]",0.53,0.01,0.13,0.0,0.28,0.0,0.05
10,"[535, 90, 201, 248]",0.51,0.01,0.15,0.0,0.29,0.0,0.04
11,"[538, 97, 193, 243]",0.61,0.01,0.08,0.0,0.25,0.0,0.05
12,"[538, 101, 194, 241]",0.46,0.0,0.09,0.0,0.13,0.0,0.31
13,"[529, 94, 197, 246]",0.37,0.0,0.1,0.0,0.13,0.01,0.39
14,"[517, 97, 181, 250]",0.66,0.0,0.12,0.02,0.09,0.0,0.11
15,"[520, 110, 182, 239]",0.19,0.0,0.06,0.01,0.18,0.0,0.56
16,"[515, 106, 189, 250]",0.48,0.0,0.21,0.01,0.15,0.0,0.14
17,"[531, 108, 190, 246]",0.22,0.0,0.25,0.01,0.31,0.0,0.22
18,"[540, 98, 201, 246]",0.38,0.0,0.13,0.0,0.26,0.0,0.23
19,"[548, 92, 196, 242]",0.47,0.0,0.23,0.0,0.19,0.01,0.1
20,"[561, 92, 198, 246]",0.43,0.0,0.2,0.0,0.21,0.01,0.16
21,"[522, 96, 193, 252]",0.37,0.0,0.27,0.02,0.2,0.0,0.13
22,"[524, 117, 173, 237]",0.26,0.0,0.2,0.01,0.29,0.0,0.24
23,"[522, 99, 192, 251]",0.25,0.0,0.27,0.01,0.29,0.0,0.18
24,"[522, 96, 186, 250]",0.3,0.0,0.22,0.01,0.22,0.0,0.24
25,"[519, 105, 184, 247]",0.38,0.0,0.21,0.02,0.25,0.0,0.14
26,"[521, 146, 171, 234]",0.74,0.0,0.11,0.01,0.09,0.0,0.06
