,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
83,"[557, 133, 167, 224]",0.24,0.0,0.29,0.01,0.16,0.03,0.27,"[625, 574, 25, 33]",0.74,0.0,0.2,0.03,0.02,0.01,0.01,,,,,,,,
84,"[551, 192, 159, 203]",0.14,0.0,0.11,0.07,0.42,0.02,0.23,,,,,,,,,,,,,,,,
85,"[627, 101, 158, 212]",0.12,0.0,0.14,0.0,0.15,0.02,0.58,,,,,,,,,,,,,,,,
86,"[577, 103, 169, 232]",0.31,0.0,0.53,0.0,0.11,0.02,0.03,,,,,,,,,,,,,,,,
87,"[491, 104, 171, 230]",0.42,0.0,0.39,0.0,0.08,0.08,0.02,,,,,,,,,,,,,,,,
88,"[522, 121, 168, 218]",0.09,0.0,0.25,0.01,0.12,0.03,0.49,,,,,,,,,,,,,,,,
89,"[518, 111, 171, 223]",0.16,0.0,0.4,0.01,0.05,0.07,0.31,,,,,,,,,,,,,,,,
90,"[536, 91, 170, 218]",0.28,0.0,0.45,0.0,0.1,0.01,0.16,,,,,,,,,,,,,,,,
91,"[478, 138, 170, 224]",0.07,0.0,0.12,0.0,0.06,0.02,0.73,,,,,,,,,,,,,,,,
92,"[537, 119, 163, 219]",0.19,0.0,0.47,0.01,0.2,0.01,0.11,,,,,,,,,,,,,,,,
93,"[512, 140, 165, 214]",0.02,0.0,0.02,0.02,0.01,0.01,0.93,,,,,,,,,,,,,,,,
94,"[549, 104, 170, 215]",0.1,0.0,0.08,0.01,0.14,0.01,0.66,,,,,,,,,,,,,,,,
95,"[590, 108, 167, 217]",0.12,0.0,0.12,0.0,0.24,0.0,0.51,,,,,,,,,,,,,,,,
96,"[588, 110, 163, 217]",0.06,0.0,0.12,0.0,0.07,0.01,0.75,,,,,,,,,,,,,,,,
97,"[576, 116, 170, 217]",0.1,0.0,0.17,0.01,0.07,0.03,0.63,,,,,,,,,,,,,,,,
98,"[541, 105, 166, 219]",0.1,0.0,0.6,0.0,0.04,0.16,0.1,,,,,,,,,,,,,,,,
99,"[553, 158, 159, 204]",0.2,0.0,0.41,0.01,0.16,0.02,0.21,,,,,,,,,,,,,,,,
100,"[582, 77, 171, 221]",0.18,0.0,0.52,0.0,0.07,0.1,0.12,,,,,,,,,,,,,,,,
101,"[524, 94, 169, 218]",0.12,0.0,0.6,0.0,0.1,0.11,0.08,,,,,,,,,,,,,,,,
102,"[547, 120, 169, 213]",0.14,0.0,0.37,0.0,0.11,0.13,0.24,,,,,,,,,,,,,,,,
103,"[564, 118, 167, 221]",0.3,0.0,0.48,0.01,0.1,0.05,0.06,,,,,,,,,,,,,,,,
104,"[555, 128, 170, 214]",0.19,0.0,0.2,0.03,0.1,0.05,0.43,,,,,,,,,,,,,,,,
105,"[548, 123, 165, 211]",0.12,0.0,0.35,0.0,0.08,0.15,0.3,,,,,,,,,,,,,,,,
106,"[580, 95, 167, 235]",0.18,0.0,0.54,0.02,0.14,0.05,0.08,,,,,,,,,,,,,,,,
107,"[544, 113, 161, 223]",0.07,0.0,0.12,0.01,0.13,0.0,0.66,,,,,,,,,,,,,,,,
108,"[603, 100, 172, 225]",0.11,0.0,0.43,0.0,0.08,0.15,0.22,,,,,,,,,,,,,,,,
109,"[533, 125, 162, 211]",0.11,0.0,0.65,0.0,0.14,0.01,0.1,,,,,,,,,,,,,,,,
110,"[494, 120, 166, 214]",0.14,0.0,0.3,0.01,0.13,0.01,0.41,,,,,,,,,,,,,,,,
111,"[501, 117, 168, 221]",0.17,0.0,0.73,0.0,0.03,0.05,0.02,,,,,,,,,,,,,,,,
112,"[525, 117, 169, 229]",0.22,0.0,0.26,0.0,0.23,0.01,0.27,,,,,,,,,,,,,,,,
113,"[626, 139, 162, 219]",0.09,0.0,0.15,0.0,0.1,0.01,0.65,,,,,,,,,,,,,,,,
114,"[603, 132, 158, 209]",0.1,0.0,0.13,0.0,0.07,0.0,0.69,"[624, 575, 25, 33]",0.8,0.0,0.13,0.01,0.01,0.04,0.01,,,,,,,,
115,"[577, 117, 161, 205]",0.09,0.0,0.57,0.0,0.17,0.0,0.17,,,,,,,,,,,,,,,,
116,"[545, 111, 174, 233]",0.16,0.0,0.52,0.0,0.11,0.03,0.17,,,,,,,,,,,,,,,,
117,"[555, 131, 170, 229]",0.2,0.0,0.19,0.01,0.19,0.0,0.42,,,,,,,,,,,,,,,,
118,"[531, 120, 168, 222]",0.1,0.0,0.08,0.0,0.04,0.01,0.77,,,,,,,,,,,,,,,,
119,"[615, 111, 168, 223]",0.2,0.0,0.34,0.0,0.29,0.01,0.17,,,,,,,,,,,,,,,,
120,"[522, 91, 167, 222]",0.14,0.0,0.71,0.0,0.05,0.05,0.05,,,,,,,,,,,,,,,,
121,"[549, 89, 166, 223]",0.12,0.0,0.5,0.01,0.06,0.01,0.3,,,,,,,,,,,,,,,,
122,"[506, 112, 168, 230]",0.14,0.0,0.57,0.02,0.16,0.01,0.1,,,,,,,,,,,,,,,,
123,"[503, 113, 168, 218]",0.09,0.0,0.14,0.01,0.04,0.01,0.72,,,,,,,,,,,,,,,,
124,"[592, 84, 162, 207]",0.0,0.0,0.01,0.96,0.0,0.01,0.01,,,,,,,,,,,,,,,,
125,"[581, 108, 168, 221]",0.08,0.0,0.06,0.0,0.18,0.02,0.65,,,,,,,,,,,,,,,,
126,"[441, 113, 166, 215]",0.1,0.0,0.48,0.0,0.05,0.32,0.05,,,,,,,,,,,,,,,,
127,"[545, 91, 175, 226]",0.09,0.0,0.27,0.0,0.18,0.0,0.46,,,,,,,,,,,,,,,,
128,"[556, 116, 165, 221]",0.16,0.0,0.37,0.01,0.09,0.0,0.37,,,,,,,,,,,,,,,,
129,"[553, 165, 169, 221]",0.23,0.0,0.32,0.01,0.13,0.01,0.3,,,,,,,,,,,,,,,,
130,"[461, 114, 162, 213]",0.11,0.0,0.56,0.1,0.06,0.02,0.16,,,,,,,,,,,,,,,,
131,"[518, 95, 167, 219]",0.13,0.0,0.32,0.01,0.11,0.01,0.42,,,,,,,,,,,,,,,,
132,"[463, 110, 162, 218]",0.08,0.0,0.09,0.0,0.04,0.02,0.77,,,,,,,,,,,,,,,,
133,"[440, 124, 172, 227]",0.29,0.0,0.27,0.0,0.23,0.0,0.21,,,,,,,,,,,,,,,,
134,"[469, 130, 162, 209]",0.2,0.0,0.27,0.03,0.25,0.05,0.19,,,,,,,,,,,,,,,,
135,"[433, 118, 168, 216]",0.05,0.0,0.05,0.0,0.03,0.01,0.85,,,,,,,,,,,,,,,,
136,"[599, 100, 161, 219]",0.15,0.0,0.34,0.0,0.37,0.01,0.13,"[625, 574, 24, 32]",0.53,0.0,0.19,0.11,0.03,0.05,0.1,,,,,,,,
137,"[546, 96, 166, 208]",0.24,0.0,0.54,0.0,0.05,0.13,0.04,,,,,,,,,,,,,,,,
138,"[540, 111, 160, 212]",0.11,0.0,0.34,0.02,0.11,0.14,0.28,,,,,,,,,,,,,,,,
139,"[514, 153, 165, 217]",0.07,0.0,0.05,0.0,0.09,0.0,0.78,,,,,,,,,,,,,,,,
140,"[589, 91, 169, 223]",0.33,0.0,0.44,0.0,0.06,0.13,0.03,,,,,,,,,,,,,,,,
141,"[508, 106, 165, 220]",0.23,0.0,0.52,0.01,0.13,0.01,0.11,,,,,,,,,,,,,,,,
142,"[501, 132, 160, 212]",0.22,0.0,0.29,0.03,0.2,0.03,0.22,,,,,,,,,,,,,,,,
143,"[524, 131, 169, 226]",0.04,0.0,0.12,0.01,0.03,0.03,0.77,,,,,,,,,,,,,,,,
144,"[620, 126, 162, 212]",0.14,0.0,0.46,0.0,0.21,0.04,0.15,,,,,,,,,,,,,,,,
145,"[621, 127, 160, 210]",0.11,0.0,0.45,0.0,0.16,0.03,0.24,,,,,,,,,,,,,,,,
146,"[568, 103, 164, 224]",0.12,0.0,0.46,0.0,0.2,0.01,0.22,,,,,,,,,,,,,,,,
147,"[526, 119, 172, 233]",0.09,0.0,0.67,0.0,0.1,0.07,0.07,,,,,,,,,,,,,,,,
148,"[495, 96, 162, 206]",0.11,0.0,0.56,0.01,0.07,0.04,0.21,,,,,,,,,,,,,,,,
149,"[540, 118, 165, 211]",0.19,0.0,0.55,0.01,0.15,0.05,0.05,,,,,,,,,,,,,,,,
150,"[550, 108, 165, 217]",0.08,0.0,0.17,0.02,0.13,0.02,0.58,,,,,,,,,,,,,,,,
151,"[446, 112, 161, 215]",0.07,0.0,0.81,0.0,0.09,0.01,0.02,,,,,,,,,,,,,,,,
152,"[581, 92, 168, 224]",0.29,0.0,0.47,0.0,0.08,0.07,0.09,,,,,,,,,,,,,,,,
153,"[597, 132, 164, 220]",0.08,0.0,0.17,0.0,0.1,0.03,0.61,,,,,,,,,,,,,,,,
154,"[612, 112, 159, 217]",0.1,0.0,0.15,0.01,0.25,0.02,0.47,,,,,,,,,,,,,,,,
155,"[563, 132, 184, 233]",0.08,0.0,0.19,0.01,0.06,0.01,0.65,,,,,,,,,,,,,,,,
156,"[468, 95, 161, 207]",0.06,0.0,0.88,0.0,0.01,0.02,0.01,,,,,,,,,,,,,,,,
157,"[510, 84, 169, 226]",0.12,0.0,0.46,0.0,0.04,0.11,0.27,,,,,,,,,,,,,,,,
158,"[546, 85, 169, 228]",0.16,0.0,0.59,0.0,0.1,0.07,0.08,"[624, 574, 24, 28]",0.49,0.0,0.16,0.17,0.11,0.02,0.05,,,,,,,,
159,"[567, 123, 164, 223]",0.26,0.0,0.49,0.0,0.14,0.04,0.08,,,,,,,,,,,,,,,,
160,"[524, 82, 163, 212]",0.21,0.0,0.51,0.0,0.2,0.04,0.04,,,,,,,,,,,,,,,,
161,"[568, 76, 174, 227]",0.21,0.0,0.46,0.01,0.09,0.05,0.18,,,,,,,,,,,,,,,,
162,"[608, 136, 168, 220]",0.21,0.0,0.23,0.0,0.11,0.09,0.35,,,,,,,,,,,,,,,,
163,"[634, 118, 164, 220]",0.54,0.0,0.26,0.0,0.13,0.02,0.05,,,,,,,,,,,,,,,,
164,"[481, 126, 170, 224]",0.08,0.0,0.28,0.0,0.1,0.08,0.45,,,,,,,,,,,,,,,,
165,"[492, 106, 162, 220]",0.17,0.0,0.15,0.09,0.29,0.01,0.28,,,,,,,,,,,,,,,,
166,"[530, 120, 173, 235]",0.25,0.0,0.41,0.02,0.11,0.03,0.18,,,,,,,,,,,,,,,,
167,"[615, 96, 165, 219]",0.23,0.0,0.38,0.0,0.07,0.01,0.3,,,,,,,,,,,,,,,,
168,"[617, 123, 164, 216]",0.23,0.0,0.47,0.0,0.2,0.01,0.09,,,,,,,,,,,,,,,,
169,"[592, 109, 171, 223]",0.13,0.0,0.18,0.0,0.31,0.01,0.38,,,,,,,,,,,,,,,,
170,"[588, 114, 169, 218]",0.17,0.0,0.29,0.0,0.24,0.01,0.29,,,,,,,,,,,,,,,,
171,"[585, 99, 170, 228]",0.22,0.0,0.58,0.0,0.12,0.04,0.04,,,,,,,,,,,,,,,,
172,"[522, 125, 168, 228]",0.35,0.0,0.36,0.0,0.22,0.01,0.05,,,,,,,,,,,,,,,,
173,"[530, 130, 168, 223]",0.26,0.0,0.3,0.0,0.2,0.01,0.23,,,,,,,,,,,,,,,,
174,"[616, 107, 163, 219]",0.14,0.0,0.28,0.0,0.23,0.02,0.33,,,,,,,,,,,,,,,,
175,"[579, 102, 163, 215]",0.16,0.0,0.1,0.0,0.28,0.01,0.45,"[628, 412, 44, 52]",0.21,0.0,0.34,0.01,0.37,0.01,0.05,,,,,,,,
176,"[562, 104, 172, 231]",0.1,0.0,0.13,0.0,0.16,0.05,0.56,"[586, 52, 32, 40]",0.01,0.0,0.02,0.06,0.04,0.17,0.71,,,,,,,,
177,"[512, 108, 177, 243]",0.16,0.0,0.56,0.01,0.1,0.06,0.11,,,,,,,,,,,,,,,,
178,"[520, 115, 165, 217]",0.16,0.0,0.23,0.01,0.27,0.01,0.32,,,,,,,,,,,,,,,,
179,"[513, 132, 165, 220]",0.03,0.0,0.59,0.0,0.02,0.33,0.02,,,,,,,,,,,,,,,,
180,"[596, 124, 166, 220]",0.03,0.0,0.15,0.0,0.07,0.01,0.73,,,,,,,,,,,,,,,,
181,"[501, 126, 164, 218]",0.34,0.0,0.13,0.08,0.24,0.02,0.19,"[507, 340, 110, 129]",0.2,0.0,0.02,0.6,0.11,0.01,0.06,,,,,,,,
182,"[565, 98, 167, 221]",0.22,0.0,0.55,0.01,0.07,0.1,0.06,,,,,,,,,,,,,,,,
183,"[535, 97, 173, 223]",0.11,0.0,0.78,0.01,0.06,0.01,0.02,,,,,,,,,,,,,,,,
184,"[564, 111, 170, 228]",0.14,0.0,0.58,0.0,0.04,0.18,0.06,,,,,,,,,,,,,,,,
185,"[563, 132, 167, 224]",0.22,0.0,0.33,0.01,0.17,0.01,0.27,,,,,,,,,,,,,,,,
186,"[632, 110, 165, 220]",0.09,0.0,0.26,0.0,0.08,0.02,0.56,,,,,,,,,,,,,,,,
187,"[613, 114, 167, 220]",0.12,0.0,0.21,0.0,0.27,0.01,0.39,,,,,,,,,,,,,,,,
188,"[535, 126, 169, 220]",0.15,0.0,0.25,0.0,0.12,0.01,0.47,,,,,,,,,,,,,,,,
189,"[565, 124, 168, 224]",0.41,0.0,0.38,0.01,0.1,0.01,0.09,,,,,,,,,,,,,,,,
190,"[575, 86, 167, 221]",0.07,0.0,0.26,0.03,0.16,0.07,0.41,,,,,,,,,,,,,,,,
191,"[570, 119, 168, 223]",0.11,0.0,0.2,0.0,0.11,0.02,0.56,,,,,,,,,,,,,,,,
192,"[563, 110, 177, 224]",0.07,0.0,0.14,0.0,0.11,0.03,0.65,"[597, 55, 29, 33]",0.06,0.0,0.05,0.0,0.12,0.01,0.77,,,,,,,,
193,"[552, 99, 169, 228]",0.21,0.0,0.3,0.0,0.25,0.02,0.21,,,,,,,,,,,,,,,,
194,"[586, 87, 173, 233]",0.27,0.0,0.61,0.0,0.06,0.02,0.03,,,,,,,,,,,,,,,,
195,"[551, 107, 165, 229]",0.24,0.0,0.44,0.05,0.13,0.02,0.13,,,,,,,,,,,,,,,,
196,"[529, 79, 168, 239]",0.06,0.0,0.2,0.01,0.29,0.16,0.28,,,,,,,,,,,,,,,,
197,"[645, 90, 172, 227]",0.09,0.0,0.45,0.04,0.04,0.04,0.33,,,,,,,,,,,,,,,,
198,"[612, 93, 169, 225]",0.2,0.0,0.58,0.0,0.07,0.05,0.1,,,,,,,,,,,,,,,,
199,"[529, 117, 170, 230]",0.05,0.0,0.46,0.0,0.03,0.42,0.04,,,,,,,,,,,,,,,,
200,"[539, 109, 175, 241]",0.3,0.0,0.1,0.08,0.24,0.01,0.27,,,,,,,,,,,,,,,,
201,"[559, 124, 165, 221]",0.24,0.0,0.11,0.03,0.3,0.01,0.31,,,,,,,,,,,,,,,,
202,"[624, 86, 163, 219]",0.19,0.0,0.52,0.0,0.08,0.12,0.09,,,,,,,,,,,,,,,,
203,"[585, 102, 171, 219]",0.06,0.0,0.05,0.0,0.03,0.02,0.84,,,,,,,,,,,,,,,,
204,"[581, 133, 169, 215]",0.06,0.0,0.15,0.0,0.07,0.02,0.69,,,,,,,,,,,,,,,,
205,"[531, 114, 171, 230]",0.14,0.0,0.74,0.0,0.03,0.06,0.03,,,,,,,,,,,,,,,,
206,"[498, 98, 167, 219]",0.06,0.0,0.66,0.13,0.03,0.1,0.01,,,,,,,,,,,,,,,,
207,"[589, 105, 162, 216]",0.15,0.0,0.24,0.0,0.21,0.01,0.39,,,,,,,,,,,,,,,,
208,"[599, 106, 171, 219]",0.15,0.0,0.73,0.0,0.05,0.04,0.03,,,,,,,,,,,,,,,,
209,"[601, 94, 166, 217]",0.03,0.0,0.06,0.21,0.04,0.04,0.61,,,,,,,,,,,,,,,,
210,"[578, 103, 164, 217]",0.07,0.0,0.63,0.01,0.04,0.21,0.04,,,,,,,,,,,,,,,,
211,"[530, 120, 166, 215]",0.14,0.0,0.55,0.02,0.1,0.04,0.15,,,,,,,,,,,,,,,,
212,"[536, 143, 159, 208]",0.17,0.0,0.49,0.01,0.22,0.05,0.07,,,,,,,,,,,,,,,,
213,"[537, 108, 167, 226]",0.29,0.0,0.53,0.01,0.11,0.01,0.05,,,,,,,,,,,,,,,,
214,"[519, 109, 164, 215]",0.15,0.0,0.3,0.15,0.03,0.02,0.35,,,,,,,,,,,,,,,,
215,"[509, 117, 164, 213]",0.05,0.0,0.13,0.03,0.02,0.15,0.62,,,,,,,,,,,,,,,,
216,"[628, 87, 168, 214]",0.4,0.0,0.42,0.0,0.04,0.13,0.01,,,,,,,,,,,,,,,,
217,"[540, 107, 168, 223]",0.63,0.0,0.08,0.01,0.21,0.01,0.06,,,,,,,,,,,,,,,,
218,"[593, 139, 166, 217]",0.56,0.0,0.17,0.0,0.17,0.01,0.08,,,,,,,,,,,,,,,,
219,"[560, 132, 163, 218]",0.07,0.0,0.6,0.07,0.06,0.13,0.07,,,,,,,,,,,,,,,,
220,"[535, 116, 162, 217]",0.06,0.0,0.14,0.02,0.1,0.01,0.66,,,,,,,,,,,,,,,,
