,angry,disgust,fear,happy,sad,surprise,neutral,negative,populism
110,0.1095890410958904,0.0136986301369863,0.0547945205479452,0.0684931506849315,0.0136986301369863,0.0,0.7397260273972612,0.273972602739726,2.00
111,0.26760563380281693,0.0,0.09859154929577464,0.0,0.028169014084507043,0.0,0.605633802816901,0.30985915492957744,2.00
112,0.2674418604651162,0.0,0.08139534883720931,0.03488372093023256,0.023255813953488372,0.0,0.593023255813954,0.5116279069767445,2.00
113,0.7311827956989215,0.0,0.016129032258064516,0.016129032258064516,0.02150537634408602,0.0,0.21505376344085983,0.8637992831541158,2.00
114,0.43715846994535557,0.0,0.21857923497267776,0.0,0.16939890710382524,0.0,0.1748633879781422,0.901639344262296,2.00
115,0.17391304347826086,0.0,0.06521739130434782,0.021739130434782608,0.10869565217391304,0.08695652173913043,0.543478260869565,0.5217391304347824,4.00
116,0.1076923076923077,0.0,0.06153846153846154,0.0,0.569230769230769,0.0,0.26153846153846155,0.8769230769230756,4.00
117,0.11859838274932623,0.0,0.008086253369272238,0.04851752021563341,0.23450134770889464,0.005390835579514825,0.5849056603773589,0.39353099730458146,4.00
118,0.029940119760479042,0.0,0.47305389221556843,0.041916167664670656,0.023952095808383235,0.011976047904191617,0.4191616766467062,0.604790419161677,4.00
119,0.27044025157232704,0.0,0.0440251572327044,0.01886792452830189,0.27044025157232704,0.0,0.3962264150943396,0.7044025157232704,4.00
120,0.3249097472924185,0.0,0.036101083032490974,0.2743682310469312,0.1083032490974729,0.02527075812274368,0.23104693140794208,0.523465703971119,3.00
121,0.1765913757700207,0.002053388090349076,0.1478439425051336,0.0431211498973306,0.22176591375770044,0.006160164271047228,0.4024640657084173,0.6632443531827468,3.00
122,0.16901408450704228,0.0,0.028169014084507043,0.08450704225352113,0.04225352112676056,0.014084507042253521,0.661971830985915,0.30985915492957744,3.00
123,0.3389830508474575,0.0,0.08474576271186442,0.01694915254237288,0.20338983050847464,0.03389830508474576,0.32203389830508466,0.7372881355932192,3.00
124,0.30392156862745096,0.0,0.0,0.0980392156862745,0.029411764705882353,0.00980392156862745,0.5588235294117648,0.4215686274509806,3.00
125,0.34374999999999906,0.0,0.008680555555555556,0.003472222222222222,0.3506944444444435,0.0,0.293402777777777,0.8333333333333413,3.00
126,0.07246376811594203,0.0,0.20289855072463772,0.0,0.08695652173913043,0.0,0.6376811594202896,0.7391304347826081,3.00
127,0.9500000000000013,0.0,0.0,0.0,0.016666666666666666,0.0,0.03333333333333333,1.0000000000000013,3.00
128,0.4261241970021421,0.0,0.0021413276231263384,0.006423982869379015,0.2933618843683081,0.010706638115631693,0.2612419700214128,0.8650963597430448,3.00
129,0.6283524904214585,0.0,0.022988505747126433,0.0,0.3122605363984673,0.0,0.036398467432950186,0.9961685823754846,3.00
130,0.4705882352941162,0.010230179028132993,0.24552429667519135,0.01790281329923274,0.13299232736572894,0.0,0.12276214833759598,0.9462915601023079,4.00
131,0.01644736842105263,0.0,0.4078947368421047,0.04605263157894736,0.2565789473684213,0.006578947368421052,0.2664473684210528,0.8486842105263129,4.00
132,0.6764705882352935,0.0,0.10294117647058824,0.0,0.22058823529411767,0.0,0.0,0.9999999999999982,4.00
133,0.25287356321839066,0.0,0.0,0.09195402298850575,0.6436781609195397,0.0,0.011494252873563218,0.8965517241379302,4.00
134,0.7950819672131154,0.00819672131147541,0.01639344262295082,0.049180327868852465,0.12295081967213112,0.0,0.00819672131147541,0.9672131147540992,4.00
135,0.02247191011235955,0.0,0.011235955056179775,0.0,0.5168539325842703,0.0,0.44943820224719144,0.6067415730337087,2.00
136,0.18072289156626492,0.0,0.09236947791164656,0.2811244979919676,0.05220883534136547,0.0,0.3935742971887546,0.409638554216867,2.00
137,0.02040816326530612,0.0,0.2653061224489797,0.01020408163265306,0.09183673469387754,0.0,0.6122448979591841,0.5204081632653065,2.00
138,0.18385650224215264,0.0,0.4798206278026916,0.02242152466367713,0.09417040358744394,0.0,0.21973094170403615,0.8565022421524684,2.00
139,0.35436893203883485,0.0,0.03883495145631067,0.41262135922330084,0.014563106796116504,0.0,0.17961165048543684,0.436893203883495,2.00
140,0.27809523809523856,0.0,0.14285714285714302,0.12190476190476202,0.14476190476190492,0.05523809523809522,0.25714285714285756,0.6590476190476158,3.00
141,0.08264462809917356,0.0,0.5082644628099161,0.03305785123966942,0.049586776859504134,0.01652892561983471,0.30991735537190024,0.7603305785123946,3.00
142,0.1385869565217391,0.008152173913043478,0.6657608695652163,0.01358695652173913,0.03532608695652173,0.002717391304347826,0.13586956521739127,0.932065217391299,3.00
143,0.13100436681222702,0.0,0.18340611353711797,0.10917030567685583,0.26200873362445437,0.03930131004366812,0.2751091703056771,0.6812227074235819,3.00
144,0.1385642737896491,0.0,0.1402337228714521,0.13021702838063412,0.31218697829716097,0.011686143572621035,0.26711185308848,0.6944908180300476,3.00
145,0.5390070921985821,0.0,0.0,0.0780141843971631,0.22695035460992918,0.0,0.15602836879432624,0.8439716312056748,4.00
146,0.2421524663677135,0.0,0.020179372197309416,0.1838565022421528,0.44618834080717595,0.0,0.10762331838565035,0.7600896860986567,4.00
147,0.241176470588235,0.0,0.008823529411764706,0.0794117647058824,0.12647058823529422,0.0,0.5441176470588222,0.47058823529411653,4.00
148,0.17553191489361702,0.010638297872340425,0.02127659574468085,0.015957446808510637,0.5372340425531908,0.0,0.23936170212765967,0.8457446808510652,4.00
149,0.5802469135802456,0.0,0.01646090534979424,0.07818930041152264,0.053497942386831296,0.0,0.27160493827160503,0.7242798353909445,4.00
150,0.07327586206896552,0.0,0.025862068965517244,0.2715517241379311,0.01293103448275862,0.04310344827586208,0.5732758620689643,0.15948275862068967,1.00
151,0.07540983606557378,0.0,0.05901639344262296,0.13770491803278687,0.01639344262295082,0.0,0.7114754098360636,0.16721311475409822,1.00
152,0.23841059602649023,0.0,0.0860927152317881,0.16556291390728486,0.0,0.006622516556291391,0.503311258278145,0.4437086092715227,1.00
153,0.06727037516170772,0.0,0.1578266494178525,0.13712807244501954,0.00129366106080207,0.09702457956015541,0.5394566623544662,0.19016817593790397,1.00
154,0.4150943396226415,0.0,0.09433962264150943,0.22641509433962262,0.0,0.018867924528301886,0.2452830188679245,0.490566037735849,1.00
155,0.32786885245901665,0.0,0.00546448087431694,0.03825136612021858,0.27868852459016413,0.0,0.34972677595628443,0.6775956284153012,4.00
156,0.11004784688995212,0.0,0.0,0.03827751196172249,0.4449760765550248,0.0,0.4066985645933021,0.703349282296653,4.00
